"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","warning","missed_checkup","PID","stim_type","view_history","rt","responses","repeat_instructions","key_press","response","stimulus_id","painting","index","stimulus_left","stimulus_right","explain_trial","reward_type","rating_left","rating_right","painting_left","painting_right","block","left_chosen","chosen_obj","unchosen_obj","explain_response","reward_amount","see_reward_rt","register_reward_response","register_reward_rt","deliberation_reward_tally","stimulus_left_deliberation_ind","stimulus_right_deliberation_ind","chosen_trial","gain_left","higher_outcome_chosen","old_pair","chosen_object","rt_pairs","left_object_chosen","rt_object","old_response","new_rating","deliberated_stim","initial_rating","outcome_eval_rt","outcome_eval_response","outcome_eval_gain","outcome_eval_acc","preamble","outcome_eval_confidence","outcome_eval_confidence_rt","total_reward_tally"
"","reward_outcome","","html-keyboard-response","236","649343","0.0-176.0","0","0","aQPax","Scenes","","780","","","40","","117","","16","","","","","","","","","","","","","","","","-1","780","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","237","650356","0.0-179.0","0","0","aQPax","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","238","650858","0.0-180.0","0","0","aQPax","Scenes","","498","","","32","","133","","17","","","","-1","","","","","1","","","","","0","498","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","239","652874","0.0-181.0","0","0","aQPax","Scenes","","476","","","40","","133","","17","","","","","","","","","","","","","","","","-1","476","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","240","653894","0.0-184.0","0","0","aQPax","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","241","654497","0.0-185.0","0","0","aQPax","Scenes","","599","","","32","","134","","18","","","","1","","","","","1","","","","","154","599","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","242","656512","0.0-186.0","0","0","aQPax","Scenes","","852","","","38","","134","","18","","","","","","","","","","","","","","","","1","852","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","243","657532","0.0-189.0","0","0","aQPax","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","244","658025","0.0-190.0","0","0","aQPax","Scenes","","490","","","32","","120","","19","","","","-1","","","","","1","","","","","0","490","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","245","660034","0.0-191.0","0","0","aQPax","Scenes","","756","","","40","","120","","19","","","","","","","","","","","","","","","","-1","756","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","246","661053","0.0-194.0","0","0","aQPax","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","247","667674","0.0-195.0","0","0","aQPax","Scenes","","6618","","","32","","126","","20","","","","-1","","","","","1","","","","","0","6618","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","248","669690","0.0-196.0","0","0","aQPax","Scenes","","748","","","40","","126","","20","","","","","","","","","","","","","","","","-1","748","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","249","670705","0.0-199.0","0","0","aQPax","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","250","673356","0.0-200.0","0","0","aQPax","Scenes","","2647","","","32","","128","","21","","","","1","","","","","1","","","","","150","2647","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","251","675368","0.0-201.0","0","0","aQPax","Scenes","","1173","","","38","","128","","21","","","","","","","","","","","","","","","","1","1173","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","252","676378","0.0-204.0","0","0","aQPax","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","253","676900","0.0-205.0","0","0","aQPax","Scenes","","518","","","32","","111","","22","","","","-1","","","","","1","","","","","0","518","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","254","678908","0.0-206.0","0","0","aQPax","Scenes","","1037","","","40","","111","","22","","","","","","","","","","","","","","","","-1","1037","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","255","679923","0.0-209.0","0","0","aQPax","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","256","680444","0.0-210.0","0","0","aQPax","Scenes","","518","","","32","","120","","23","","","","-1","","","","","1","","","","","0","518","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","257","682458","0.0-211.0","0","0","aQPax","Scenes","","499","","","40","","120","","23","","","","","","","","","","","","","","","","-1","499","","","","","","","","","","","","","","","","","","","","","","",""
"","block_over","","html-keyboard-response","258","685100","0.0-213.0-0.0","0","0","aQPax","Scenes","","2639","","","78","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","259","686120","0.0-214.0","0","0","aQPax","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","260","686844","0.0-215.0","0","0","aQPax","Scenes","","720","","","32","","116","","24","","","","1","","","","","2","","","","","152","720","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","261","688859","0.0-216.0","0","0","aQPax","Scenes","","1748","","","38","","116","","24","","","","","","","","","","","","","","","","1","1748","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","262","689873","0.0-219.0","0","0","aQPax","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","263","690204","0.0-220.0","0","0","aQPax","Scenes","","328","","","32","","111","","25","","","","-1","","","","","2","","","","","0","328","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","264","692224","0.0-221.0","0","0","aQPax","Scenes","","548","","","40","","111","","25","","","","","","","","","","","","","","","","-1","548","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","265","693232","0.0-224.0","0","0","aQPax","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","266","693700","0.0-225.0","0","0","aQPax","Scenes","","464","","","32","","134","","26","","","","1","","","","","2","","","","","154","464","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","267","695721","0.0-226.0","0","0","aQPax","Scenes","","653","","","38","","134","","26","","","","","","","","","","","","","","","","1","653","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","268","696737","0.0-229.0","0","0","aQPax","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","269","697284","0.0-230.0","0","0","aQPax","Scenes","","543","","","32","","126","","27","","","","-1","","","","","2","","","","","0","543","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","270","699307","0.0-231.0","0","0","aQPax","Scenes","","468","","","40","","126","","27","","","","","","","","","","","","","","","","-1","468","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","271","700329","0.0-234.0","0","0","aQPax","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","272","700580","0.0-235.0","0","0","aQPax","Scenes","","247","","","32","","137","","28","","","","1","","","","","2","","","","","140","247","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","273","702593","0.0-236.0","0","0","aQPax","Scenes","","499","","","38","","137","","28","","","","","","","","","","","","","","","","1","499","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","274","703602","0.0-239.0","0","0","aQPax","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","275","704036","0.0-240.0","0","0","aQPax","Scenes","","430","","","32","","133","","29","","","","-1","","","","","2","","","","","0","430","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","276","706050","0.0-241.0","0","0","aQPax","Scenes","","811","","","40","","133","","29","","","","","","","","","","","","","","","","-1","811","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","277","707072","0.0-244.0","0","0","aQPax","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","278","707620","0.0-245.0","0","0","aQPax","Scenes","","544","","","32","","133","","30","","","","-1","","","","","2","","","","","0","544","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","279","709636","0.0-246.0","0","0","aQPax","Scenes","","572","","","40","","133","","30","","","","","","","","","","","","","","","","-1","572","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","280","710645","0.0-249.0","0","0","aQPax","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","281","711076","0.0-250.0","0","0","aQPax","Scenes","","427","","","32","","120","","31","","","","-1","","","","","2","","","","","0","427","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","282","713099","0.0-251.0","0","0","aQPax","Scenes","","556","","","40","","120","","31","","","","","","","","","","","","","","","","-1","556","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","283","714117","0.0-254.0","0","0","aQPax","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","284","714588","0.0-255.0","0","0","aQPax","Scenes","","468","","","32","","116","","32","","","","1","","","","","2","","","","","152","468","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","285","716612","0.0-256.0","0","0","aQPax","Scenes","","555","","","38","","116","","32","","","","","","","","","","","","","","","","1","555","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","286","717634","0.0-259.0","0","0","aQPax","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","287","718140","0.0-260.0","0","0","aQPax","Scenes","","502","","","32","","144","","33","","","","-1","","","","","2","","","","","0","502","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","288","720163","0.0-261.0","0","0","aQPax","Scenes","","508","","","40","","144","","33","","","","","","","","","","","","","","","","-1","508","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","289","721183","0.0-264.0","0","0","aQPax","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","290","721604","0.0-265.0","0","0","aQPax","Scenes","","417","","","32","","121","","34","","","","1","","","","","2","","","","","158","417","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","291","723619","0.0-266.0","0","0","aQPax","Scenes","","676","","","38","","121","","34","","","","","","","","","","","","","","","","1","676","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","292","724634","0.0-269.0","0","0","aQPax","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","293","725084","0.0-270.0","0","0","aQPax","Scenes","","446","","","32","","111","","35","","","","-1","","","","","2","","","","","0","446","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","294","727103","0.0-271.0","0","0","aQPax","Scenes","","428","","","40","","111","","35","","","","","","","","","","","","","","","","-1","428","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","295","728118","0.0-274.0","0","0","aQPax","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","296","728500","0.0-275.0","0","0","aQPax","Scenes","","379","","","32","","126","","36","","","","-1","","","","","2","","","","","0","379","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","297","730521","0.0-276.0","0","0","aQPax","Scenes","","700","","","40","","126","","36","","","","","","","","","","","","","","","","-1","700","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","298","731542","0.0-279.0","0","0","aQPax","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","299","732220","0.0-280.0","0","0","aQPax","Scenes","","674","","","32","","121","","37","","","","1","","","","","2","","","","","158","674","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","300","734237","0.0-281.0","0","0","aQPax","Scenes","","788","","","38","","121","","37","","","","","","","","","","","","","","","","1","788","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","301","735256","0.0-284.0","0","0","aQPax","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","302","735844","0.0-285.0","0","0","aQPax","Scenes","","584","","","32","","138","","38","","","","1","","","","","2","","","","","145","584","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","303","737868","0.0-286.0","0","0","aQPax","Scenes","","1029","","","38","","138","","38","","","","","","","","","","","","","","","","1","1029","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","304","738881","0.0-289.0","0","0","aQPax","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","305","739684","0.0-290.0","0","0","aQPax","Scenes","","800","","","32","","128","","39","","","","1","","","","","2","","","","","150","800","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","306","741703","0.0-291.0","0","0","aQPax","Scenes","","692","","","38","","128","","39","","","","","","","","","","","","","","","","1","692","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","307","742709","0.0-294.0","0","0","aQPax","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","308","743116","0.0-295.0","0","0","aQPax","Scenes","","403","","","32","","134","","40","","","","1","","","","","2","","","","","154","403","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","309","745125","0.0-296.0","0","0","aQPax","Scenes","","476","","","38","","134","","40","","","","","","","","","","","","","","","","1","476","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","310","746136","0.0-299.0","0","0","aQPax","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","311","746548","0.0-300.0","0","0","aQPax","Scenes","","409","","","32","","120","","41","","","","-1","","","","","2","","","","","0","409","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","312","748556","0.0-301.0","0","0","aQPax","Scenes","","653","","","40","","120","","41","","","","","","","","","","","","","","","","-1","653","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","313","749567","0.0-304.0","0","0","aQPax","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","314","750412","0.0-305.0","0","0","aQPax","Scenes","","842","","","32","","117","","42","","","","-1","","","","","2","","","","","0","842","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","315","752432","0.0-306.0","0","0","aQPax","Scenes","","397","","","40","","117","","42","","","","","","","","","","","","","","","","-1","397","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","316","753448","0.0-309.0","0","0","aQPax","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","317","754524","0.0-310.0","0","0","aQPax","Scenes","","1072","","","32","","117","","43","","","","-1","","","","","2","","","","","0","1072","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","318","756536","0.0-311.0","0","0","aQPax","Scenes","","260","","","40","","117","","43","","","","","","","","","","","","","","","","-1","260","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","319","757550","0.0-314.0","0","0","aQPax","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","320","758731","0.0-315.0","0","0","aQPax","Scenes","","1178","","","32","","128","","44","","","","1","","","","","2","","","","","150","1178","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","321","760742","0.0-316.0","0","0","aQPax","Scenes","","757","","","38","","128","","44","","","","","","","","","","","","","","","","1","757","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","322","761761","0.0-319.0","0","0","aQPax","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","323","762468","0.0-320.0","0","0","aQPax","Scenes","","704","","","32","","138","","45","","","","1","","","","","2","","","","","145","704","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","324","764483","0.0-321.0","0","0","aQPax","Scenes","","365","","","38","","138","","45","","","","","","","","","","","","","","","","1","365","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","325","765501","0.0-324.0","0","0","aQPax","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","326","765852","0.0-325.0","0","0","aQPax","Scenes","","348","","","32","","144","","46","","","","-1","","","","","2","","","","","0","348","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","327","767875","0.0-326.0","0","0","aQPax","Scenes","","564","","","40","","144","","46","","","","","","","","","","","","","","","","-1","564","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","328","768894","0.0-329.0","0","0","aQPax","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","329","769324","0.0-330.0","0","0","aQPax","Scenes","","427","","","32","","137","","47","","","","1","","","","","2","","","","","140","427","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","330","771348","0.0-331.0","0","0","aQPax","Scenes","","444","","","38","","137","","47","","","","","","","","","","","","","","","","1","444","","","","","","","","","","","","","","","","","","","","","","",""
"","block_over","","html-keyboard-response","331","772972","0.0-333.0-0.0","0","0","aQPax","Scenes","","1621","","","78","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","332","773986","0.0-334.0","0","0","aQPax","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","333","774756","0.0-335.0","0","0","aQPax","Scenes","","766","","","32","","128","","48","","","","1","","","","","3","","","","","150","766","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","334","776766","0.0-336.0","0","0","aQPax","Scenes","","685","","","38","","128","","48","","","","","","","","","","","","","","","","1","685","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","335","777774","0.0-339.0","0","0","aQPax","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","336","778044","0.0-340.0","0","0","aQPax","Scenes","","266","","","32","","138","","49","","","","1","","","","","3","","","","","145","266","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","337","780063","0.0-341.0","0","0","aQPax","Scenes","","412","","","38","","138","","49","","","","","","","","","","","","","","","","1","412","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","338","781084","0.0-344.0","0","0","aQPax","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","339","781332","0.0-345.0","0","0","aQPax","Scenes","","245","","","32","","120","","50","","","","-1","","","","","3","","","","","0","245","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","340","783354","0.0-346.0","0","0","aQPax","Scenes","","613","","","40","","120","","50","","","","","","","","","","","","","","","","-1","613","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","341","784373","0.0-349.0","0","0","aQPax","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","342","784748","0.0-350.0","0","0","aQPax","Scenes","","372","","","32","","116","","51","","","","1","","","","","3","","","","","152","372","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","343","786770","0.0-351.0","0","0","aQPax","Scenes","","452","","","38","","116","","51","","","","","","","","","","","","","","","","1","452","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","344","787792","0.0-354.0","0","0","aQPax","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","345","788092","0.0-355.0","0","0","aQPax","Scenes","","297","","","32","","137","","52","","","","1","","","","","3","","","","","140","297","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","346","790114","0.0-356.0","0","0","aQPax","Scenes","","484","","","38","","137","","52","","","","","","","","","","","","","","","","1","484","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","347","791134","0.0-359.0","0","0","aQPax","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","348","791715","0.0-360.0","0","0","aQPax","Scenes","","577","","","32","","144","","53","","","","-1","","","","","3","","","","","0","577","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","349","793726","0.0-361.0","0","0","aQPax","Scenes","","620","","","40","","144","","53","","","","","","","","","","","","","","","","-1","620","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","350","794742","0.0-364.0","0","0","aQPax","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","351","795067","0.0-365.0","0","0","aQPax","Scenes","","322","","","32","","126","","54","","","","-1","","","","","3","","","","","0","322","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","352","797077","0.0-366.0","0","0","aQPax","Scenes","","589","","","40","","126","","54","","","","","","","","","","","","","","","","-1","589","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","353","798096","0.0-369.0","0","0","aQPax","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","354","798387","0.0-370.0","0","0","aQPax","Scenes","","287","","","32","","144","","55","","","","-1","","","","","3","","","","","0","287","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","355","800397","0.0-371.0","0","0","aQPax","Scenes","","564","","","40","","144","","55","","","","","","","","","","","","","","","","-1","564","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","356","801415","0.0-374.0","0","0","aQPax","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","357","801691","0.0-375.0","0","0","aQPax","Scenes","","273","","","32","","121","","56","","","","1","","","","","3","","","","","158","273","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","358","803708","0.0-376.0","0","0","aQPax","Scenes","","531","","","38","","121","","56","","","","","","","","","","","","","","","","1","531","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","359","804726","0.0-379.0","0","0","aQPax","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","360","805035","0.0-380.0","0","0","aQPax","Scenes","","306","","","32","","126","","57","","","","-1","","","","","3","","","","","0","306","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","361","807045","0.0-381.0","0","0","aQPax","Scenes","","493","","","40","","126","","57","","","","","","","","","","","","","","","","-1","493","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","362","808054","0.0-384.0","0","0","aQPax","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","363","808404","0.0-385.0","0","0","aQPax","Scenes","","346","","","32","","117","","58","","","","-1","","","","","3","","","","","0","346","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","364","810415","0.0-386.0","0","0","aQPax","Scenes","","844","","","40","","117","","58","","","","","","","","","","","","","","","","-1","844","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","365","811428","0.0-389.0","0","0","aQPax","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","366","811899","0.0-390.0","0","0","aQPax","Scenes","","467","","","32","","121","","59","","","","1","","","","","3","","","","","158","467","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","367","813918","0.0-391.0","0","0","aQPax","Scenes","","668","","","38","","121","","59","","","","","","","","","","","","","","","","1","668","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","368","814931","0.0-394.0","0","0","aQPax","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","369","815291","0.0-395.0","0","0","aQPax","Scenes","","356","","","32","","120","","60","","","","-1","","","","","3","","","","","0","356","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","370","817299","0.0-396.0","0","0","aQPax","Scenes","","613","","","40","","120","","60","","","","","","","","","","","","","","","","-1","613","","","","","","","","","","","","","","","","","","","","","","",""
