success,ttype,start_time,trial_type,trial_index,time_elapsed,internal_node_id,warning,missed_checkup,PID,view_history,rt,responses,repeat_instructions,key_press,response,stimulus_id,painting,index,stimulus_left,stimulus_right,explain_trial,reward_type,rating_left,rating_right,painting_left,painting_right,block,left_chosen,chosen_obj,unchosen_obj,explain_response,reward_amount,see_reward_rt,register_reward_response,register_reward_rt,deliberation_reward_tally,stimulus_left_deliberation_ind,stimulus_right_deliberation_ind,chosen_trial,gain_left,higher_outcome_chosen,old_pair,chosen_object,rt_pairs,left_object_chosen,rt_object,old_response,new_rating,deliberated_stim,initial_rating,outcome_eval_rt,outcome_eval_response,outcome_eval_gain,outcome_eval_acc,preamble,outcome_eval_confidence,outcome_eval_confidence_rt,total_reward_tally,stim_type
,choice_confirmation,,html-keyboard-response,1010,1250149,0.0-1454.0-0.0,0,0,0TZUd,,null,,,null,,,,197,30,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,1011,1251165,0.0-1457.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,1012,1252156,0.0-1458.0,0,0,0TZUd,,987,,,68,,,,198,56,57,,,54,36,Clib1n.jpg,Lassa1.jpg,3,1,56,57,,,,,,,25,26,1,1,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,1013,1252666,0.0-1459.0-0.0,0,0,0TZUd,,null,,,null,,,,198,56,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,1014,1253681,0.0-1462.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,1015,1254521,0.0-1463.0,0,0,0TZUd,,835,,,75,,,,199,40,30,,,36,37,Vinc1n.jpg,Kraa1n.jpg,3,0,30,40,,,,,,,31,35,0,1,0,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,1016,1255030,0.0-1464.0-0.0,0,0,0TZUd,,null,,,null,,,,199,40,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,1017,1256047,0.0-1467.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,1018,1256870,0.0-1468.0,0,0,0TZUd,,819,,,75,,,,200,57,53,,,36,37,Lassa1.jpg,Macc1n.jpg,3,0,53,57,,,,,,,26,32,1,0,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,1019,1257381,0.0-1469.0-0.0,0,0,0TZUd,,null,,,null,,,,200,57,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,1020,1258397,0.0-1472.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,1021,1259191,0.0-1473.0,0,0,0TZUd,,790,,,75,,,,201,57,59,,,36,42,Lassa1.jpg,Macka1.jpg,3,0,59,57,,,,,,,26,28,1,0,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,1022,1259697,0.0-1474.0-0.0,0,0,0TZUd,,null,,,null,,,,201,57,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,1023,1260712,0.0-1477.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,1024,1261656,0.0-1478.0,0,0,0TZUd,,939,,,75,,,,202,40,22,,,36,38,Vinc1n.jpg,Klina1.jpg,3,0,22,40,,,,,,,31,29,0,1,0,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,1025,1262163,0.0-1479.0-0.0,0,0,0TZUd,,null,,,null,,,,202,40,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,1026,1263178,0.0-1482.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,1027,1264443,0.0-1483.0,0,0,0TZUd,,1259,,,75,,,,203,35,31,,,35,39,Gusa1n.jpg,Picac1.jpg,3,0,31,35,,,,,,,30,33,1,0,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,1028,1264961,0.0-1484.0-0.0,0,0,0TZUd,,null,,,null,,,,203,35,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,1029,1265977,0.0-1487.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,1030,1266689,0.0-1488.0,0,0,0TZUd,,706,,,75,,,,204,57,31,,,36,39,Lassa1.jpg,Picac1.jpg,3,0,31,57,,,,,,,26,33,1,0,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,1031,1267195,0.0-1489.0-0.0,0,0,0TZUd,,null,,,null,,,,204,57,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,1032,1268211,0.0-1492.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,1033,1269217,0.0-1493.0,0,0,0TZUd,,1001,,,68,,,,205,22,44,,,38,35,Klina1.jpg,Mackb1.jpg,3,1,22,44,,,,,,,29,25,0,0,0,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,1034,1269728,0.0-1494.0-0.0,0,0,0TZUd,,null,,,null,,,,205,22,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,1035,1270744,0.0-1497.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,1036,1271486,0.0-1498.0,0,0,0TZUd,,738,,,75,,,,206,44,38,,,35,34,Mackb1.jpg,Krasa1.jpg,3,0,38,44,,,,,,,25,30,0,1,0,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,1037,1271994,0.0-1499.0-0.0,0,0,0TZUd,,null,,,null,,,,206,44,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,1038,1273010,0.0-1502.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,1039,1274270,0.0-1503.0,0,0,0TZUd,,1256,,,68,,,,207,22,67,,,38,37,Klina1.jpg,Picab1.jpg,3,1,22,67,,,,,,,29,24,0,0,0,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,1040,1274776,0.0-1504.0-0.0,0,0,0TZUd,,null,,,null,,,,207,22,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,1041,1275792,0.0-1507.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,1042,1276396,0.0-1508.0,0,0,0TZUd,,599,,,68,,,,208,3,39,,,56,35,Klib1n.jpg,Kupb1n.jpg,3,1,3,39,,,,,,,24,35,1,1,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,1043,1276910,0.0-1509.0-0.0,0,0,0TZUd,,null,,,null,,,,208,3,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,1044,1277926,0.0-1512.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,1045,1278869,0.0-1513.0,0,0,0TZUd,,938,,,75,,,,209,60,52,,,43,38,Kupc1n.jpg,Dekoa1.jpg,3,0,52,60,,,,,,,33,34,0,1,0,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,1046,1279376,0.0-1514.0-0.0,0,0,0TZUd,,null,,,null,,,,209,60,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,1047,1280392,0.0-1517.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,1048,1281631,0.0-1518.0,0,0,0TZUd,,1233,,,75,,,,210,35,56,,,35,54,Gusa1n.jpg,Clib1n.jpg,3,0,56,35,,,,,,,30,25,1,0,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,1049,1282142,0.0-1519.0-0.0,0,0,0TZUd,,null,,,null,,,,210,35,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,1050,1283158,0.0-1522.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,1051,1284009,0.0-1523.0,0,0,0TZUd,,845,,,75,,,,211,39,31,,,35,39,Kupb1n.jpg,Picac1.jpg,3,0,31,39,,,,,,,35,33,1,0,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,1052,1284524,0.0-1524.0-0.0,0,0,0TZUd,,null,,,null,,,,211,39,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,1053,1285540,0.0-1527.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,1054,1286731,0.0-1528.0,0,0,0TZUd,,1185,,,68,,,,212,30,44,,,37,35,Kraa1n.jpg,Mackb1.jpg,3,1,30,44,,,,,,,35,25,0,0,0,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,1055,1287240,0.0-1529.0-0.0,0,0,0TZUd,,null,,,null,,,,212,30,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,1056,1288255,0.0-1532.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,1057,1289435,0.0-1533.0,0,0,0TZUd,,1175,,,68,,,,213,10,44,,,39,35,Vinb1n.jpg,Mackb1.jpg,3,1,10,44,,,,,,,27,25,0,0,0,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,1058,1289939,0.0-1534.0-0.0,0,0,0TZUd,,null,,,null,,,,213,10,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,1059,1290942,0.0-1537.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,1060,1291556,0.0-1538.0,0,0,0TZUd,,608,,,68,,,,214,31,46,,,39,54,Picac1.jpg,Lewb1n.jpg,3,1,31,46,,,,,,,33,27,1,1,1,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,1061,1292076,0.0-1539.0-0.0,0,0,0TZUd,,null,,,null,,,,214,31,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,1062,1293093,0.0-1542.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,final_decisions,,html-keyboard-response,1063,1294668,0.0-1543.0,0,0,0TZUd,,1572,,,75,,,,215,44,52,,,35,38,Mackb1.jpg,Dekoa1.jpg,3,0,52,44,,,,,,,25,34,0,1,0,,,,,,,,,,,,,,,,,,
,choice_confirmation,,html-keyboard-response,1064,1295176,0.0-1544.0-0.0,0,0,0TZUd,,null,,,null,,,,215,44,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,memory_test_instructions,,instructions,1065,1323855,0.0-1547.0-0.0,0,0,0TZUd,"[{""page_index"":0,""viewing_time"":27539},{""page_index"":1,""viewing_time"":1137}]",28676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,memory_comprehension_check,,survey-multi-choice,1066,1330264,0.0-1547.0-1.0,0,0,0TZUd,,6405,"{""Q0"":""Decisions made in the beginning of the experiment"",""Q1"":""Paintings you have seen before but they were not paired together""}",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,start_phase,,html-keyboard-response,1067,1332520,0.0-1548.0,0,0,0TZUd,,2251,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,1068,1333524,0.0-1549.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,memory_pairs,,html-keyboard-response,1069,1337658,0.0-1550.0,0,0,0TZUd,,4128,,,40,,,,0,59,58,,,,,,,,,,,,,,,,,,,,,,1,59,4128,NaN,NaN,0,,,,,,,,,,,,
,memory_pairs_confirmation_trial,,html-keyboard-response,1070,1338162,0.0-1551.0,0,0,0TZUd,,null,,,null,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,1071,1339170,0.0-1553.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,memory_pairs,,html-keyboard-response,1072,1341963,0.0-1554.0,0,0,0TZUd,,2787,,,38,,,,1,39,44,,,,,,,,,,,,,,,,,,,,,,0,NaN,2787,NaN,NaN,1,,,,,,,,,,,,
,memory_pairs_confirmation_trial,,html-keyboard-response,1073,1342467,0.0-1555.0,0,0,0TZUd,,null,,,null,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,memory_chosen_object,,html-keyboard-response,1074,1344346,0.0-1556.0-0.0,0,0,0TZUd,,1874,,,68,,,,1,39,44,,,,,,,,,,,,,,,,,,,,,,,,,1,1874,,,,,,,,,,,,,
,memory_chosen_object_confirmation,,html-keyboard-response,1075,1344858,0.0-1556.0-1.0,0,0,0TZUd,,null,,,null,,,,1,39,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,1076,1345863,0.0-1557.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,memory_pairs,,html-keyboard-response,1077,1349006,0.0-1558.0,0,0,0TZUd,,3139,,,38,,,,2,46,10,,,,,,,,,,,,,,,,,,,,,,1,46,3139,NaN,NaN,1,,,,,,,,,,,,
,memory_pairs_confirmation_trial,,html-keyboard-response,1078,1349510,0.0-1559.0,0,0,0TZUd,,null,,,null,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,memory_chosen_object,,html-keyboard-response,1079,1350195,0.0-1560.0-0.0,0,0,0TZUd,,680,,,68,,,,2,46,10,,,,,,,,,,,,,,,,,,,,,,,,,1,680,,,,,,,,,,,,,
,memory_chosen_object_confirmation,,html-keyboard-response,1080,1350699,0.0-1560.0-1.0,0,0,0TZUd,,null,,,null,,,,2,46,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,1081,1351718,0.0-1561.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,memory_pairs,,html-keyboard-response,1082,1353859,0.0-1562.0,0,0,0TZUd,,2136,,,40,,,,3,57,38,,,,,,,,,,,,,,,,,,,,,,0,NaN,2136,NaN,NaN,0,,,,,,,,,,,,
,memory_pairs_confirmation_trial,,html-keyboard-response,1083,1354377,0.0-1563.0,0,0,0TZUd,,null,,,null,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,1084,1355381,0.0-1565.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,memory_pairs,,html-keyboard-response,1085,1357594,0.0-1566.0,0,0,0TZUd,,2209,,,40,,,,4,40,53,,,,,,,,,,,,,,,,,,,,,,0,NaN,2209,NaN,NaN,0,,,,,,,,,,,,
,memory_pairs_confirmation_trial,,html-keyboard-response,1086,1358099,0.0-1567.0,0,0,0TZUd,,null,,,null,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,1087,1359103,0.0-1569.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,memory_pairs,,html-keyboard-response,1088,1361086,0.0-1570.0,0,0,0TZUd,,1980,,,40,,,,5,35,22,,,,,,,,,,,,,,,,,,,,,,0,NaN,1980,NaN,NaN,0,,,,,,,,,,,,
,memory_pairs_confirmation_trial,,html-keyboard-response,1089,1361596,0.0-1571.0,0,0,0TZUd,,null,,,null,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,1090,1362602,0.0-1573.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,memory_pairs,,html-keyboard-response,1091,1365139,0.0-1574.0,0,0,0TZUd,,2533,,,40,,,,6,61,67,,,,,,,,,,,,,,,,,,,,,,0,NaN,2533,NaN,NaN,0,,,,,,,,,,,,
,memory_pairs_confirmation_trial,,html-keyboard-response,1092,1365655,0.0-1575.0,0,0,0TZUd,,null,,,null,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,1093,1366659,0.0-1577.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,memory_pairs,,html-keyboard-response,1094,1369617,0.0-1578.0,0,0,0TZUd,,2953,,,40,,,,7,36,60,,,,,,,,,,,,,,,,,,,,,,0,NaN,2953,NaN,NaN,0,,,,,,,,,,,,
,memory_pairs_confirmation_trial,,html-keyboard-response,1095,1370121,0.0-1579.0,0,0,0TZUd,,null,,,null,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,1096,1371126,0.0-1581.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,memory_pairs,,html-keyboard-response,1097,1373537,0.0-1582.0,0,0,0TZUd,,2407,,,38,,,,8,58,56,,,,,,,,,,,,,,,,,,,,,,0,NaN,2407,NaN,NaN,1,,,,,,,,,,,,
,memory_pairs_confirmation_trial,,html-keyboard-response,1098,1374040,0.0-1583.0,0,0,0TZUd,,null,,,null,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,memory_chosen_object,,html-keyboard-response,1099,1375880,0.0-1584.0-0.0,0,0,0TZUd,,1836,,,75,,,,8,58,56,,,,,,,,,,,,,,,,,,,,,,,,,0,1836,,,,,,,,,,,,,
,memory_chosen_object_confirmation,,html-keyboard-response,1100,1376384,0.0-1584.0-1.0,0,0,0TZUd,,null,,,null,,,,8,58,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,1101,1377387,0.0-1585.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,memory_pairs,,html-keyboard-response,1102,1380198,0.0-1586.0,0,0,0TZUd,,2806,,,40,,,,9,38,35,,,,,,,,,,,,,,,,,,,,,,1,35,2806,NaN,NaN,0,,,,,,,,,,,,
,memory_pairs_confirmation_trial,,html-keyboard-response,1103,1380702,0.0-1587.0,0,0,0TZUd,,null,,,null,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,1104,1381706,0.0-1589.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,memory_pairs,,html-keyboard-response,1105,1383688,0.0-1590.0,0,0,0TZUd,,1978,,,40,,,,10,59,10,,,,,,,,,,,,,,,,,,,,,,0,NaN,1978,NaN,NaN,0,,,,,,,,,,,,
,memory_pairs_confirmation_trial,,html-keyboard-response,1106,1384191,0.0-1591.0,0,0,0TZUd,,null,,,null,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,1107,1385201,0.0-1593.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,memory_pairs,,html-keyboard-response,1108,1387067,0.0-1594.0,0,0,0TZUd,,1862,,,40,,,,11,30,31,,,,,,,,,,,,,,,,,,,,,,0,NaN,1862,NaN,NaN,0,,,,,,,,,,,,
,memory_pairs_confirmation_trial,,html-keyboard-response,1109,1387572,0.0-1595.0,0,0,0TZUd,,null,,,null,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,1110,1388584,0.0-1597.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,memory_pairs,,html-keyboard-response,1111,1390366,0.0-1598.0,0,0,0TZUd,,1777,,,38,,,,12,52,3,,,,,,,,,,,,,,,,,,,,,,0,NaN,1777,NaN,NaN,1,,,,,,,,,,,,
,memory_pairs_confirmation_trial,,html-keyboard-response,1112,1390870,0.0-1599.0,0,0,0TZUd,,null,,,null,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,memory_chosen_object,,html-keyboard-response,1113,1391665,0.0-1600.0-0.0,0,0,0TZUd,,792,,,75,,,,12,52,3,,,,,,,,,,,,,,,,,,,,,,,,,0,792,,,,,,,,,,,,,
,memory_chosen_object_confirmation,,html-keyboard-response,1114,1392182,0.0-1600.0-1.0,0,0,0TZUd,,null,,,null,,,,12,52,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,1115,1393186,0.0-1601.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,memory_pairs,,html-keyboard-response,1116,1394641,0.0-1602.0,0,0,0TZUd,,1450,,,40,,,,13,36,52,,,,,,,,,,,,,,,,,,,,,,1,36,1450,NaN,NaN,0,,,,,,,,,,,,
,memory_pairs_confirmation_trial,,html-keyboard-response,1117,1395148,0.0-1603.0,0,0,0TZUd,,null,,,null,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,1118,1396165,0.0-1605.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,memory_pairs,,html-keyboard-response,1119,1397715,0.0-1606.0,0,0,0TZUd,,1545,,,40,,,,14,21,22,,,,,,,,,,,,,,,,,,,,,,1,21,1545,NaN,NaN,0,,,,,,,,,,,,
,memory_pairs_confirmation_trial,,html-keyboard-response,1120,1398233,0.0-1607.0,0,0,0TZUd,,null,,,null,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,1121,1399248,0.0-1609.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,memory_pairs,,html-keyboard-response,1122,1401842,0.0-1610.0,0,0,0TZUd,,2589,,,38,,,,15,44,56,,,,,,,,,,,,,,,,,,,,,,1,56,2589,NaN,NaN,1,,,,,,,,,,,,
,memory_pairs_confirmation_trial,,html-keyboard-response,1123,1402351,0.0-1611.0,0,0,0TZUd,,null,,,null,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,memory_chosen_object,,html-keyboard-response,1124,1402842,0.0-1612.0-0.0,0,0,0TZUd,,486,,,75,,,,15,44,56,,,,,,,,,,,,,,,,,,,,,,,,,0,486,,,,,,,,,,,,,
,memory_chosen_object_confirmation,,html-keyboard-response,1125,1403349,0.0-1612.0-1.0,0,0,0TZUd,,null,,,null,,,,15,44,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,1126,1404363,0.0-1613.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,memory_pairs,,html-keyboard-response,1127,1406245,0.0-1614.0,0,0,0TZUd,,1877,,,40,,,,16,67,3,,,,,,,,,,,,,,,,,,,,,,1,3,1877,NaN,NaN,0,,,,,,,,,,,,
,memory_pairs_confirmation_trial,,html-keyboard-response,1128,1406747,0.0-1615.0,0,0,0TZUd,,null,,,null,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,1129,1407764,0.0-1617.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,memory_pairs,,html-keyboard-response,1130,1409200,0.0-1618.0,0,0,0TZUd,,1432,,,40,,,,17,25,46,,,,,,,,,,,,,,,,,,,,,,0,NaN,1432,NaN,NaN,0,,,,,,,,,,,,
,memory_pairs_confirmation_trial,,html-keyboard-response,1131,1409712,0.0-1619.0,0,0,0TZUd,,null,,,null,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,fixation,,html-keyboard-response,1132,1410728,0.0-1621.0,0,0,0TZUd,,null,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,memory_pairs,,html-keyboard-response,1133,1412300,0.0-1622.0,0,0,0TZUd,,1568,,,38,,,,18,60,31,,,,,,,,,,,,,,,,,,,,,,1,31,1568,NaN,NaN,1,,,,,,,,,,,,
,memory_pairs_confirmation_trial,,html-keyboard-response,1134,1412814,0.0-1623.0,0,0,0TZUd,,null,,,null,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,memory_chosen_object,,html-keyboard-response,1135,1413469,0.0-1624.0-0.0,0,0,0TZUd,,650,,,75,,,,18,60,31,,,,,,,,,,,,,,,,,,,,,,,,,0,650,,,,,,,,,,,,,
,memory_chosen_object_confirmation,,html-keyboard-response,1136,1413978,0.0-1624.0-1.0,0,0,0TZUd,,null,,,null,,,,18,60,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
