"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","warning","missed_checkup","PID","stim_type","view_history","rt","responses","repeat_instructions","key_press","response","stimulus_id","painting","index","stimulus_left","stimulus_right","explain_trial","reward_type","rating_left","rating_right","painting_left","painting_right","block","left_chosen","chosen_obj","unchosen_obj","explain_response","reward_amount","see_reward_rt","register_reward_response","register_reward_rt","deliberation_reward_tally","stimulus_left_deliberation_ind","stimulus_right_deliberation_ind","chosen_trial","gain_left","higher_outcome_chosen","old_pair","chosen_object","rt_pairs","left_object_chosen","rt_object","old_response","new_rating","deliberated_stim","initial_rating","outcome_eval_rt","outcome_eval_response","outcome_eval_gain","outcome_eval_acc","preamble","outcome_eval_confidence","outcome_eval_confidence_rt","total_reward_tally"
"","reward_outcome","","html-keyboard-response","321","2342062","0.0-311.0","0","0","HL3zD","Scenes","","631","","","40","","111","","43","","","","","","","","","","","","","","","","-1","631","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","322","2343076","0.0-314.0","0","0","HL3zD","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","323","2344442","0.0-315.0","0","0","HL3zD","Scenes","","1364","","","32","","144","","44","","","","1","","","","","2","","","","","150","1364","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","324","2346454","0.0-316.0","0","0","HL3zD","Scenes","","1135","","","38","","144","","44","","","","","","","","","","","","","","","","1","1135","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","325","2347472","0.0-319.0","0","0","HL3zD","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","326","2347963","0.0-320.0","0","0","HL3zD","Scenes","","489","","","32","","136","","45","","","","1","","","","","2","","","","","148","489","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","327","2349974","0.0-321.0","0","0","HL3zD","Scenes","","758","","","38","","136","","45","","","","","","","","","","","","","","","","1","758","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","328","2350982","0.0-324.0","0","0","HL3zD","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","329","2351511","0.0-325.0","0","0","HL3zD","Scenes","","527","","","32","","136","","46","","","","1","","","","","2","","","","","148","527","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","330","2353523","0.0-326.0","0","0","HL3zD","Scenes","","685","","","38","","136","","46","","","","","","","","","","","","","","","","1","685","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","331","2354536","0.0-329.0","0","0","HL3zD","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","332","2355799","0.0-330.0","0","0","HL3zD","Scenes","","1262","","","32","","111","","47","","","","-1","","","","","2","","","","","0","1262","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","333","2357810","0.0-331.0","0","0","HL3zD","Scenes","","1367","","","40","","111","","47","","","","","","","","","","","","","","","","-1","1367","","","","","","","","","","","","","","","","","","","","","","",""
"","block_over","","html-keyboard-response","334","2393378","0.0-333.0-0.0","0","0","HL3zD","Scenes","","35568","","","78","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","335","2394389","0.0-334.0","0","0","HL3zD","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","336","2395512","0.0-335.0","0","0","HL3zD","Scenes","","1121","","","32","","144","","48","","","","1","","","","","3","","","","","150","1121","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","337","2397534","0.0-336.0","0","0","HL3zD","Scenes","","1069","","","38","","144","","48","","","","","","","","","","","","","","","","1","1069","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","338","2398545","0.0-339.0","0","0","HL3zD","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","339","2399029","0.0-340.0","0","0","HL3zD","Scenes","","483","","","32","","149","","49","","","","-1","","","","","3","","","","","0","483","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","340","2401048","0.0-341.0","0","0","HL3zD","Scenes","","831","","","40","","149","","49","","","","","","","","","","","","","","","","-1","831","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","341","2402058","0.0-344.0","0","0","HL3zD","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","342","2402472","0.0-345.0","0","0","HL3zD","Scenes","","412","","","32","","136","","50","","","","1","","","","","3","","","","","148","412","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","343","2404489","0.0-346.0","0","0","HL3zD","Scenes","","1078","","","38","","136","","50","","","","","","","","","","","","","","","","1","1078","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","344","2405495","0.0-349.0","0","0","HL3zD","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","345","2406181","0.0-350.0","0","0","HL3zD","Scenes","","685","","","32","","149","","51","","","","-1","","","","","3","","","","","0","685","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","346","2408204","0.0-351.0","0","0","HL3zD","Scenes","","845","","","40","","149","","51","","","","","","","","","","","","","","","","-1","845","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","347","2409211","0.0-354.0","0","0","HL3zD","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","348","2409719","0.0-355.0","0","0","HL3zD","Scenes","","506","","","32","","134","","52","","","","1","","","","","3","","","","","152","506","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","349","2411739","0.0-356.0","0","0","HL3zD","Scenes","","643","","","38","","134","","52","","","","","","","","","","","","","","","","1","643","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","350","2412748","0.0-359.0","0","0","HL3zD","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","351","2413130","0.0-360.0","0","0","HL3zD","Scenes","","381","","","32","","125","","53","","","","1","","","","","3","","","","","141","381","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","352","2415135","0.0-361.0","0","0","HL3zD","Scenes","","1040","","","38","","125","","53","","","","","","","","","","","","","","","","1","1040","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","353","2416147","0.0-364.0","0","0","HL3zD","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","354","2417270","0.0-365.0","0","0","HL3zD","Scenes","","1122","","","32","","125","","54","","","","1","","","","","3","","","","","141","1122","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","355","2419282","0.0-366.0","0","0","HL3zD","Scenes","","1056","","","38","","125","","54","","","","","","","","","","","","","","","","1","1056","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","356","2420297","0.0-369.0","0","0","HL3zD","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","357","2420785","0.0-370.0","0","0","HL3zD","Scenes","","486","","","32","","130","","55","","","","-1","","","","","3","","","","","0","486","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","358","2422793","0.0-371.0","0","0","HL3zD","Scenes","","1272","","","40","","130","","55","","","","","","","","","","","","","","","","-1","1272","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","359","2423808","0.0-374.0","0","0","HL3zD","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","360","2424475","0.0-375.0","0","0","HL3zD","Scenes","","667","","","32","","135","","56","","","","-1","","","","","3","","","","","0","667","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","361","2426485","0.0-376.0","0","0","HL3zD","Scenes","","860","","","40","","135","","56","","","","","","","","","","","","","","","","-1","860","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","362","2427496","0.0-379.0","0","0","HL3zD","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","363","2428642","0.0-380.0","0","0","HL3zD","Scenes","","1146","","","32","","126","","57","","","","1","","","","","3","","","","","141","1146","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","364","2430652","0.0-381.0","0","0","HL3zD","Scenes","","590","","","40","","126","","57","","","","","","","","","","","","","","","","-1","590","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","365","2431664","0.0-384.0","0","0","HL3zD","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","366","2432263","0.0-385.0","0","0","HL3zD","Scenes","","597","","","32","","139","","58","","","","-1","","","","","3","","","","","0","597","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","367","2434280","0.0-386.0","0","0","HL3zD","Scenes","","1247","","","40","","139","","58","","","","","","","","","","","","","","","","-1","1247","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","368","2435290","0.0-389.0","0","0","HL3zD","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","369","2436696","0.0-390.0","0","0","HL3zD","Scenes","","1405","","","32","","119","","59","","","","1","","","","","3","","","","","143","1405","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","370","2438700","0.0-391.0","0","0","HL3zD","Scenes","","null","","","null","","119","","59","","","","","","","","","","","","","","","","NaN","null","","","","","","","","","","","","","","","","","","","","","","",""
"","respond_faster","","html-keyboard-response","371","2440220","0.0-392.0-0.0","1","0","HL3zD","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","372","2441236","0.0-394.0","0","0","HL3zD","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","373","2441667","0.0-395.0","0","0","HL3zD","Scenes","","429","","","32","","111","","60","","","","-1","","","","","3","","","","","0","429","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","374","2443674","0.0-396.0","0","0","HL3zD","Scenes","","951","","","40","","111","","60","","","","","","","","","","","","","","","","-1","951","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","375","2444686","0.0-399.0","0","0","HL3zD","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","376","2445357","0.0-400.0","0","0","HL3zD","Scenes","","671","","","32","","135","","61","","","","-1","","","","","3","","","","","0","671","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","377","2447367","0.0-401.0","0","0","HL3zD","Scenes","","863","","","40","","135","","61","","","","","","","","","","","","","","","","-1","863","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","378","2448382","0.0-404.0","0","0","HL3zD","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","379","2449121","0.0-405.0","0","0","HL3zD","Scenes","","739","","","32","","126","","62","","","","1","","","","","3","","","","","141","739","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","380","2451137","0.0-406.0","0","0","HL3zD","Scenes","","1884","","","38","","126","","62","","","","","","","","","","","","","","","","1","1884","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","381","2452148","0.0-409.0","0","0","HL3zD","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","382","2452716","0.0-410.0","0","0","HL3zD","Scenes","","567","","","32","","130","","63","","","","-1","","","","","3","","","","","0","567","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","383","2454721","0.0-411.0","0","0","HL3zD","Scenes","","942","","","40","","130","","63","","","","","","","","","","","","","","","","-1","942","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","384","2455722","0.0-414.0","0","0","HL3zD","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","385","2458031","0.0-415.0","0","0","HL3zD","Scenes","","2306","","","32","","139","","64","","","","-1","","","","","3","","","","","0","2306","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","386","2460054","0.0-416.0","0","0","HL3zD","Scenes","","1125","","","40","","139","","64","","","","","","","","","","","","","","","","-1","1125","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","387","2461067","0.0-419.0","0","0","HL3zD","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","388","2465203","0.0-420.0","0","0","HL3zD","Scenes","","4133","","","32","","136","","65","","","","1","","","","","3","","","","","148","4133","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","389","2467217","0.0-421.0","0","0","HL3zD","Scenes","","850","","","40","","136","","65","","","","","","","","","","","","","","","","-1","850","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","390","2468226","0.0-424.0","0","0","HL3zD","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","391","2468821","0.0-425.0","0","0","HL3zD","Scenes","","594","","","32","","111","","66","","","","-1","","","","","3","","","","","0","594","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","392","2470837","0.0-426.0","0","0","HL3zD","Scenes","","950","","","40","","111","","66","","","","","","","","","","","","","","","","-1","950","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","393","2471860","0.0-429.0","0","0","HL3zD","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","394","2472449","0.0-430.0","0","0","HL3zD","Scenes","","588","","","32","","144","","67","","","","1","","","","","3","","","","","150","588","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","395","2474454","0.0-431.0","0","0","HL3zD","Scenes","","564","","","38","","144","","67","","","","","","","","","","","","","","","","1","564","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","396","2475475","0.0-434.0","0","0","HL3zD","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","397","2476254","0.0-435.0","0","0","HL3zD","Scenes","","778","","","32","","112","","68","","","","-1","","","","","3","","","","","0","778","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","398","2478272","0.0-436.0","0","0","HL3zD","Scenes","","1959","","","40","","112","","68","","","","","","","","","","","","","","","","-1","1959","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","399","2479280","0.0-439.0","0","0","HL3zD","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","400","2479724","0.0-440.0","0","0","HL3zD","Scenes","","444","","","32","","112","","69","","","","-1","","","","","3","","","","","0","444","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","401","2481730","0.0-441.0","0","0","HL3zD","Scenes","","872","","","40","","112","","69","","","","","","","","","","","","","","","","-1","872","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","402","2482739","0.0-444.0","0","0","HL3zD","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","403","2483269","0.0-445.0","0","0","HL3zD","Scenes","","529","","","32","","134","","70","","","","1","","","","","3","","","","","152","529","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","404","2485292","0.0-446.0","0","0","HL3zD","Scenes","","null","","","null","","134","","70","","","","","","","","","","","","","","","","NaN","null","","","","","","","","","","","","","","","","","","","","","","",""
"","respond_faster","","html-keyboard-response","405","2486803","0.0-447.0-0.0","1","0","HL3zD","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","406","2487812","0.0-449.0","0","0","HL3zD","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","see_reward","","html-keyboard-response","407","2488315","0.0-450.0","0","0","HL3zD","Scenes","","503","","","32","","119","","71","","","","1","","","","","3","","","","","143","503","","","","","","","","","","","","","","","","","","","","","","","","",""
"","reward_outcome","","html-keyboard-response","408","2490333","0.0-451.0","0","0","HL3zD","Scenes","","1043","","","38","","119","","71","","","","","","","","","","","","","","","","1","1043","1.5","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_reward_tally","","html-keyboard-response","409","2499625","0.0-454.0","0","0","HL3zD","Scenes","","9290","","","78","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions_instructions","","instructions","410","2567758","0.0-455.0-0.0","0","0","HL3zD","Scenes","[{""page_index"":0,""viewing_time"":66438},{""page_index"":1,""viewing_time"":1693}]","68131","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions_comprehension_check","","survey-multi-choice","411","2602456","0.0-455.0-1.0","0","0","HL3zD","Scenes","","34696","{""Q0"":""True"",""Q1"":""K""}","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","start_phase","","html-keyboard-response","412","2607769","0.0-456.0","0","0","HL3zD","Scenes","","5311","","","78","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","413","2608782","0.0-457.0","0","0","HL3zD","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","414","2611079","0.0-458.0","0","0","HL3zD","Scenes","","2295","","","75","","","","0","147","108","","","91","88","tobias-keller-73F4pKoUkM0-unsplash.jpg","benjamin-voros-phIFdC6lA4E-unsplash.jpg","1","0","108","147","","","","","","","34","29","0","0","1","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","415","2611597","0.0-459.0-0.0","0","0","HL3zD","Scenes","","null","","","null","","","","0","147","108","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","416","2612620","0.0-462.0","0","0","HL3zD","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","417","2615009","0.0-463.0","0","0","HL3zD","Scenes","","2387","","","68","","","","1","136","112","","","93","95","nicolas-jehly-LzVB84KkZOE-unsplash.jpg","cosmic-timetraveler-pYyOZ8q7AII-unsplash.jpg","1","1","136","112","","","","","","","26","24","1","1","1","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","418","2615511","0.0-464.0-0.0","0","0","HL3zD","Scenes","","null","","","null","","","","1","136","112","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","419","2616534","0.0-467.0","0","0","HL3zD","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","420","2617948","0.0-468.0","0","0","HL3zD","Scenes","","1413","","","75","","","","2","115","121","","","92","95","darrell-cassell-hoCXpPUMCoE-unsplash.jpg","jean-pierre-brungs-qxCqkbF7tUc-unsplash.jpg","1","0","121","115","","","","","","","35","33","0","1","0","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","421","2618464","0.0-469.0-0.0","0","0","HL3zD","Scenes","","null","","","null","","","","2","115","121","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","422","2619471","0.0-472.0","0","0","HL3zD","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","423","2620549","0.0-473.0","0","0","HL3zD","Scenes","","1076","","","75","","","","3","144","111","","","93","89","solotravelgoals-7kLufxYoqWk-unsplash.jpg","claudio-testa-U3F2o6vz3bs-unsplash.jpg","1","0","111","144","","","","","","","25","33","1","1","0","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","424","2621065","0.0-474.0-0.0","0","0","HL3zD","Scenes","","null","","","null","","","","3","144","111","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","425","2622073","0.0-477.0","0","0","HL3zD","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","426","2623499","0.0-478.0","0","0","HL3zD","Scenes","","1425","","","68","","","","4","115","143","","","92","91","darrell-cassell-hoCXpPUMCoE-unsplash.jpg","sigurdur-fjalar-jonsson-1KxBabIntpE-unsplash.jpg","1","1","115","143","","","","","","","35","31","0","1","1","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","427","2624021","0.0-479.0-0.0","0","0","HL3zD","Scenes","","null","","","null","","","","4","115","143","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","428","2625033","0.0-482.0","0","0","HL3zD","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","429","2626277","0.0-483.0","0","0","HL3zD","Scenes","","1243","","","75","","","","5","121","122","","","95","97","jean-pierre-brungs-qxCqkbF7tUc-unsplash.jpg","jeff-king-bJHWJeiHfHc-unsplash.jpg","1","0","122","121","","","","","","","33","26","0","0","1","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","430","2626795","0.0-484.0-0.0","0","0","HL3zD","Scenes","","null","","","null","","","","5","121","122","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","431","2627809","0.0-487.0","0","0","HL3zD","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","432","2628971","0.0-488.0","0","0","HL3zD","Scenes","","1161","","","68","","","","6","144","112","","","93","95","solotravelgoals-7kLufxYoqWk-unsplash.jpg","cosmic-timetraveler-pYyOZ8q7AII-unsplash.jpg","1","1","144","112","","","","","","","25","24","1","1","1","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","433","2629491","0.0-489.0-0.0","0","0","HL3zD","Scenes","","null","","","null","","","","6","144","112","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","434","2630501","0.0-492.0","0","0","HL3zD","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","435","2631367","0.0-493.0","0","0","HL3zD","Scenes","","863","","","75","","","","7","149","119","","","91","94","yuriy-bogdanov-W51VK3Obcj0-unsplash.jpg","james-wheeler-AFC0XvICMgs-unsplash.jpg","1","0","119","149","","","","","","","34","35","1","0","1","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","436","2631884","0.0-494.0-0.0","0","0","HL3zD","Scenes","","null","","","null","","","","7","149","119","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","437","2632894","0.0-497.0","0","0","HL3zD","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","438","2634505","0.0-498.0","0","0","HL3zD","Scenes","","1610","","","68","","","","8","117","127","","","88","95","frank-mckenna-OD9EOzfSOh0-unsplash.jpg","kace-rodriguez-p3OzJuT_Dks-unsplash.jpg","1","1","117","127","","","","","","","25","28","0","1","1","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","439","2635017","0.0-499.0-0.0","0","0","HL3zD","Scenes","","null","","","null","","","","8","117","127","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","440","2636023","0.0-502.0","0","0","HL3zD","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","441","2637027","0.0-503.0","0","0","HL3zD","Scenes","","1002","","","68","","","","9","122","142","","","97","97","jeff-king-bJHWJeiHfHc-unsplash.jpg","sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","1","1","122","142","","","","","","","26","24","0","1","1","","","","","","","","","","","","","","","","",""
"","choice_confirmation","","html-keyboard-response","442","2637533","0.0-504.0-0.0","0","0","HL3zD","Scenes","","null","","","null","","","","9","122","142","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","fixation","","html-keyboard-response","443","2638540","0.0-507.0","0","0","HL3zD","Scenes","","null","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","444","2641048","0.0-508.0","0","0","HL3zD","Scenes","","null","","","null","","","","10","111","125","","","89","93","claudio-testa-U3F2o6vz3bs-unsplash.jpg","john-lee-oMneOBYhJxY-unsplash.jpg","1","","","","","","","","","","33","27","1","0","","","","","","","","","","","","","","","","","",""
