"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","missed_checkup","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","scramble_no_response","warning","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","final_decisions_confirmation","","html-keyboard-response","1757","2748014","0.0-5.0-154.0-1.0-0.0","40","39660","Male","null","","","","null","","152","","","2747501","3","","","","","","500","10005","513","10153","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1758","2751323","0.0-5.0-154.0-3.0","40","39660","Male","null","","","","null","","152","","","2748014","3","","","","","","3300","10505","3309","10666","3300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1759","2751762","0.0-5.0-155.0-0.0","40","39660","Male","427","","","","68","","153","","","2751323","3","","","","0","","427","13805","439","13975","","","1","18","20","faces","faces","","","","","","0","","","","1000","3","18","20","faces","faces","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg","22","79","","","","","","","","","chosen","1","gain6","no_gain6","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1760","2752273","0.0-5.0-155.0-1.0-0.0","40","39660","Male","null","","","","null","","153","","","2751762","3","","","","","","500","14232","511","14414","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1761","2753282","0.0-5.0-155.0-3.0","40","39660","Male","null","","","","null","","153","","","2752273","3","","","","","","1000","14732","1009","14925","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1762","2754164","0.0-5.0-156.0-0.0","40","39660","Male","870","","","","68","","154","","","2753282","3","","","","0","","870","15732","882","15934","","","1","14","31","faces","body_parts","","","","","","0","","","","1300","3","14","31","faces","body_parts","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg","68","63","","","","","","","","","unchosen","1","gain1","no_gain2","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1763","2754674","0.0-5.0-156.0-1.0-0.0","40","39660","Male","null","","","","null","","154","","","2754164","3","","","","","","500","16602","510","16816","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1764","2755983","0.0-5.0-156.0-3.0","40","39660","Male","null","","","","null","","154","","","2754674","3","","","","","","1300","17102","1309","17326","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1765","2756624","0.0-5.0-157.0-0.0","40","39660","Male","632","","","","68","","155","","","2755983","3","","","","0","","632","18402","641","18635","","","1","22","8","faces","outdoor_scenes","","","","","","0","","","","1300","3","22","8","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg","21","91","","","","","","","","","chosen","0","no_gain4","gain3","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1766","2757139","0.0-5.0-157.0-1.0-0.0","40","39660","Male","null","","","","null","","155","","","2756624","3","","","","","","500","19034","515","19276","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1767","2758451","0.0-5.0-157.0-3.0","40","39660","Male","null","","","","null","","155","","","2757139","3","","","","","","1300","19534","1312","19791","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1768","2759421","0.0-5.0-158.0-0.0","40","39660","Male","957","","","","75","","156","","","2758451","3","","","","0","","957","20834","970","21103","","","0","40","22","objects","faces","","","","","","0","","","","1600","3","22","40","faces","objects","Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg","Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg","21","73","","","","","","","","","chosen","0","no_gain4","gain4","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1769","2759934","0.0-5.0-158.0-1.0-0.0","40","39660","Male","null","","","","null","","156","","","2759421","3","","","","","","500","21791","513","22073","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1770","2761543","0.0-5.0-158.0-3.0","40","39660","Male","null","","","","null","","156","","","2759934","3","","","","","","1600","22291","1609","22586","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1771","2762214","0.0-5.0-159.0-0.0","40","39660","Male","660","","","","75","","157","","","2761543","3","","","","0","","660","23891","671","24195","","","0","5","18","outdoor_scenes","faces","","","","","","0","","","","1400","3","18","5","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","22","95","","","","","","","","","chosen","1","gain6","no_gain3","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1772","2762724","0.0-5.0-159.0-1.0-0.0","40","39660","Male","null","","","","null","","157","","","2762214","3","","","","","","500","24551","510","24866","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1773","2764133","0.0-5.0-159.0-3.0","40","39660","Male","null","","","","null","","157","","","2762724","3","","","","","","1400","25051","1409","25376","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1774","2765172","0.0-5.0-160.0-0.0","40","39660","Male","1025","","","","68","","158","","","2764133","3","","","","0","","1025","26451","1039","26785","","","1","0","44","outdoor_scenes","objects","","","","","","0","","","","2100","3","0","44","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","86","58","","","","","","","","","unchosen","0","no_gain1","gain2","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1775","2765691","0.0-5.0-160.0-1.0-0.0","40","39660","Male","null","","","","null","","158","","","2765172","3","","","","","","500","27476","519","27824","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1776","2767802","0.0-5.0-160.0-3.0","40","39660","Male","null","","","","null","","158","","","2765691","3","","","","","","2100","27976","2111","28343","2100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1777","2767961","0.0-5.0-161.0-0.0","40","39660","Male","149","","","","75","","159","","","2767802","3","","","","0","","149","30076","159","30454","","","0","33","9","body_parts","outdoor_scenes","","","","","","0","","","","1200","3","9","33","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg","83","43","","","","","","","","","unchosen","0","no_gain4","gain3","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1778","2768473","0.0-5.0-161.0-1.0-0.0","40","39660","Male","null","","","","null","","159","","","2767961","3","","","","","","500","30225","512","30613","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1779","2769682","0.0-5.0-161.0-3.0","40","39660","Male","null","","","","null","","159","","","2768473","3","","","","","","1200","30725","1209","31125","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1780","2770229","0.0-5.0-162.0-0.0","40","39660","Male","533","","","","68","","160","","","2769682","3","","","","0","","533","31925","547","32334","","","1","16","8","faces","outdoor_scenes","","","","","","0","","","","4100","3","16","8","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg","76","91","","","","","","","","","chosen","0","no_gain1","gain3","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1781","2770742","0.0-5.0-162.0-1.0-0.0","40","39660","Male","null","","","","null","","160","","","2770229","3","","","","","","500","32458","513","32881","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1782","2774855","0.0-5.0-162.0-3.0","40","39660","Male","null","","","","null","","160","","","2770742","3","","","","","","4100","32958","4113","33394","4100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1783","2774963","0.0-5.0-163.0-0.0","40","39660","Male","95","","","","75","","161","","","2774855","3","","","","0","","95","37058","108","37507","","","0","32","0","body_parts","outdoor_scenes","","","","","","0","","","","1900","3","0","32","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","86","50","","","","","","","","","unchosen","0","no_gain1","gain4","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1784","2775476","0.0-5.0-163.0-1.0-0.0","40","39660","Male","null","","","","null","","161","","","2774963","3","","","","","","500","37153","513","37615","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1785","2777390","0.0-5.0-163.0-3.0","40","39660","Male","null","","","","null","","161","","","2775476","3","","","","","","1900","37653","1914","38128","1900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1786","2777839","0.0-5.0-164.0-0.0","40","39660","Male","437","","","","75","","162","","","2777390","3","","","","0","","437","39553","449","40042","","","0","43","36","objects","objects","","","","","","0","","","","2000","3","36","43","objects","objects","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","29","51","","","","","","","","","chosen","1","gain5","no_gain5","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1787","2778351","0.0-5.0-164.0-1.0-0.0","40","39660","Male","null","","","","null","","162","","","2777839","3","","","","","","500","39990","512","40491","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1788","2780362","0.0-5.0-164.0-3.0","40","39660","Male","null","","","","null","","162","","","2778351","3","","","","","","2000","40490","2011","41003","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1789","2780802","0.0-5.0-165.0-0.0","40","39660","Male","426","","","","68","","163","","","2780362","3","","","","0","","426","42490","440","43014","","","1","31","29","body_parts","body_parts","","","","","","0","","","","2600","3","31","29","body_parts","body_parts","Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg","Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","63","100","","","","","","","","","unchosen","0","no_gain2","gain5","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1790","2781318","0.0-5.0-165.0-1.0-0.0","40","39660","Male","null","","","","null","","163","","","2780802","3","","","","","","500","42916","516","43454","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1791","2783930","0.0-5.0-165.0-3.0","40","39660","Male","null","","","","null","","163","","","2781318","3","","","","","","2600","43416","2612","43970","2600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1792","2784296","0.0-5.0-166.0-0.0","40","39660","Male","355","","","","75","","164","","","2783930","3","","","","0","","355","46016","366","46582","","","0","9","14","outdoor_scenes","faces","","","","","","0","","","","1100","3","14","9","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","68","83","","","","","","","","","unchosen","1","gain1","no_gain4","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1793","2784810","0.0-5.0-166.0-1.0-0.0","40","39660","Male","null","","","","null","","164","","","2784296","3","","","","","","500","46371","514","46948","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1794","2785924","0.0-5.0-166.0-3.0","40","39660","Male","null","","","","null","","164","","","2784810","3","","","","","","1100","46871","1114","47462","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1795","2786356","0.0-5.0-167.0-0.0","40","39660","Male","417","","","","68","","165","","","2785924","3","","","","0","","417","47971","432","48576","","","1","22","36","faces","objects","","","","","","0","","","","4400","3","22","36","faces","objects","Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","21","29","","","","","","","","","chosen","0","no_gain4","gain5","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1796","2786870","0.0-5.0-167.0-1.0-0.0","40","39660","Male","null","","","","null","","165","","","2786356","3","","","","","","500","48388","514","49008","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1797","2791280","0.0-5.0-167.0-3.0","40","39660","Male","null","","","","null","","165","","","2786870","3","","","","","","4400","48888","4410","49522","4400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1798","2791716","0.0-5.0-168.0-0.0","40","39660","Male","427","","","","68","","166","","","2791280","3","","","","0","","427","53288","436","53932","","","1","4","32","outdoor_scenes","body_parts","","","","","","0","","","","1200","3","4","32","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","87","50","","","","","","","","","unchosen","0","no_gain5","gain4","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1799","2792229","0.0-5.0-168.0-1.0-0.0","40","39660","Male","null","","","","null","","166","","","2791716","3","","","","","","500","53715","513","54368","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1800","2793442","0.0-5.0-168.0-3.0","40","39660","Male","null","","","","null","","166","","","2792229","3","","","","","","1200","54215","1213","54881","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1801","2793924","0.0-5.0-169.0-0.0","40","39660","Male","471","","","","75","","167","","","2793442","3","","","","0","","471","55415","482","56094","","","0","18","43","faces","objects","","","","","","0","","","","1100","3","43","18","objects","faces","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","51","22","","","","","","","","","chosen","0","no_gain5","gain6","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1802","2794438","0.0-5.0-169.0-1.0-0.0","40","39660","Male","null","","","","null","","167","","","2793924","3","","","","","","500","55886","514","56576","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1803","2795549","0.0-5.0-169.0-3.0","40","39660","Male","null","","","","null","","167","","","2794438","3","","","","","","1100","56386","1111","57090","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1804","2796539","0.0-5.0-170.0-0.0","40","39660","Male","977","","","","68","","168","","","2795549","3","","","","0","","977","57486","990","58201","","","1","14","24","faces","body_parts","","","","","","0","","","","1700","3","14","24","faces","body_parts","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg","68","90","","","","","","","","","unchosen","1","gain1","no_gain6","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1805","2797053","0.0-5.0-170.0-1.0-0.0","40","39660","Male","null","","","","null","","168","","","2796539","3","","","","","","500","58463","514","59191","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1806","2798764","0.0-5.0-170.0-3.0","40","39660","Male","null","","","","null","","168","","","2797053","3","","","","","","1700","58963","1711","59705","1700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1807","2799392","0.0-5.0-171.0-0.0","40","39660","Male","618","","","","68","","169","","","2798764","3","","","","0","","618","60663","628","61416","","","1","13","2","faces","outdoor_scenes","","","","","","0","","","","1100","3","13","2","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","37","66","","","","","","","","","chosen","1","gain2","no_gain2","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1808","2799905","0.0-5.0-171.0-1.0-0.0","40","39660","Male","null","","","","null","","169","","","2799392","3","","","","","","500","61281","513","62044","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1809","2801016","0.0-5.0-171.0-3.0","40","39660","Male","null","","","","null","","169","","","2799905","3","","","","","","1100","61781","1111","62557","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1810","2801463","0.0-5.0-172.0-0.0","40","39660","Male","435","","","","68","","170","","","2801016","3","","","","0","","435","62881","447","63668","","","1","31","32","body_parts","body_parts","","","","","","0","","","","3300","3","31","32","body_parts","body_parts","Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","63","50","","","","","","","","","unchosen","0","no_gain2","gain4","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1811","2801973","0.0-5.0-172.0-1.0-0.0","40","39660","Male","null","","","","null","","170","","","2801463","3","","","","","","500","63316","510","64115","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1812","2805283","0.0-5.0-172.0-3.0","40","39660","Male","null","","","","null","","170","","","2801973","3","","","","","","3300","63816","3310","64625","3300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1813","2805634","0.0-5.0-173.0-0.0","40","39660","Male","339","","","","75","","171","","","2805283","3","","","","0","","339","67116","351","67935","","","0","13","5","faces","outdoor_scenes","","","","","","0","","","","2800","3","5","13","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","95","37","","","","","","","","","chosen","0","no_gain3","gain2","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1814","2806144","0.0-5.0-173.0-1.0-0.0","40","39660","Male","null","","","","null","","171","","","2805634","3","","","","","","500","67455","510","68286","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1815","2808954","0.0-5.0-173.0-3.0","40","39660","Male","null","","","","null","","171","","","2806144","3","","","","","","2800","67955","2810","68796","2800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1816","2809350","0.0-5.0-174.0-0.0","40","39660","Male","385","","","","75","","172","","","2808954","3","","","","0","","385","70755","396","71606","","","0","13","22","faces","faces","","","","","","0","","","","1000","3","22","13","faces","faces","Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg","Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","21","37","","","","","","","","","chosen","0","no_gain4","gain2","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1817","2809862","0.0-5.0-174.0-1.0-0.0","40","39660","Male","null","","","","null","","172","","","2809350","3","","","","","","500","71140","512","72002","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1818","2810871","0.0-5.0-174.0-3.0","40","39660","Male","null","","","","null","","172","","","2809862","3","","","","","","1000","71640","1009","72514","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1819","2811279","0.0-5.0-175.0-0.0","40","39660","Male","398","","","","68","","173","","","2810871","3","","","","0","","398","72640","408","73523","","","1","0","39","outdoor_scenes","objects","","","","","","0","","","","3100","3","0","39","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg","86","73","","","","","","","","","unchosen","0","no_gain1","gain6","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1820","2811790","0.0-5.0-175.0-1.0-0.0","40","39660","Male","null","","","","null","","173","","","2811279","3","","","","","","500","73038","511","73931","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1821","2814902","0.0-5.0-175.0-3.0","40","39660","Male","null","","","","null","","173","","","2811790","3","","","","","","3100","73538","3112","74442","3100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1822","2815327","0.0-5.0-176.0-0.0","40","39660","Male","410","","","","68","","174","","","2814902","3","","","","0","","410","76638","425","77554","","","1","40","16","objects","faces","","","","","","0","","","","2000","3","40","16","objects","faces","Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg","Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg","73","76","","","","","","","","","chosen","1","gain4","no_gain1","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1823","2815844","0.0-5.0-176.0-1.0-0.0","40","39660","Male","null","","","","null","","174","","","2815327","3","","","","","","500","77048","517","77979","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1824","2817856","0.0-5.0-176.0-3.0","40","39660","Male","null","","","","null","","174","","","2815844","3","","","","","","2000","77548","2012","78496","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1825","2818227","0.0-5.0-177.0-0.0","40","39660","Male","359","","","","75","","175","","","2817856","3","","","","0","","359","79548","371","80508","","","0","39","24","objects","body_parts","","","","","","0","","","","2300","3","24","39","body_parts","objects","Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg","Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg","90","73","","","","","","","","","unchosen","0","no_gain6","gain6","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1826","2818739","0.0-5.0-177.0-1.0-0.0","40","39660","Male","null","","","","null","","175","","","2818227","3","","","","","","500","79907","512","80879","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1827","2821050","0.0-5.0-177.0-3.0","40","39660","Male","null","","","","null","","175","","","2818739","3","","","","","","2300","80407","2311","81391","2300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1828","2821547","0.0-5.0-178.0-0.0","40","39660","Male","487","","","","75","","176","","","2821050","3","","","","0","","487","82707","497","83702","","","0","36","2","objects","outdoor_scenes","","","","","","0","","","","1500","3","2","36","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","66","29","","","","","","","","","chosen","0","no_gain2","gain5","1","","","","","","","","","","","","","","",""
