"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","run","task","isi","is_odd_ball","no_response","acc","duration","onset","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","warning","response_ends_trial","trial_duration","scramble_acc","scramble_no_response","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path"
"","localizer","","html-keyboard-response","246","142027","0.0-2.0-96.0-0.0","0","46835","","NaN","","","","null","NaN","94","","Stimuli/Experimental_stims/localizer/outdoor_scenes/julien-lavallee-X2DE1VmN7x4-unsplash.jpg","1","outdoor_scenes","","0","1","0","0.4","116.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","247","142340","0.0-2.0-96.0-1.0","0","46835","","null","","","","null","","94","","","1","","","","","","0.3","116.80000000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","248","142751","0.0-2.0-97.0-0.0","0","46835","","NaN","","","","null","NaN","95","","Stimuli/Experimental_stims/localizer/outdoor_scenes/tomasz-filipek-CUWC-6MRcNg-unsplash.jpg","1","outdoor_scenes","","0","1","0","0.4","117.10000000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","249","143062","0.0-2.0-97.0-1.0","0","46835","","null","","","","null","","95","","","1","","","","","","0.3","117.50000000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","250","143480","0.0-2.0-98.0-0.0","0","46835","","NaN","","","","null","NaN","96","","Stimuli/Experimental_stims/localizer/outdoor_scenes/ryan-schroeder-Gg7uKdHFb_c-unsplash.jpg","1","outdoor_scenes","","0","1","0","0.4","117.80000000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","251","143786","0.0-2.0-98.0-1.0","0","46835","","null","","","","null","","96","","","1","","","","","","0.3","118.20000000000002","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","252","144206","0.0-2.0-99.0-0.0","0","46835","","NaN","","","","null","NaN","97","","Stimuli/Experimental_stims/localizer/outdoor_scenes/eberhard-grossgasteiger-y2azHvupCVo-unsplash.jpg","1","outdoor_scenes","","0","1","0","0.4","118.50000000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","253","144519","0.0-2.0-99.0-1.0","0","46835","","null","","","","null","","97","","","1","","","","","","0.3","118.90000000000002","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","254","144932","0.0-2.0-100.0-0.0","0","46835","","NaN","","","","null","NaN","98","","Stimuli/Experimental_stims/localizer/outdoor_scenes/nikola-majksner-hXNGeAFOgT4-unsplash.jpg","1","outdoor_scenes","","0","1","0","0.4","119.20000000000002","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","255","145243","0.0-2.0-100.0-1.0","0","46835","","null","","","","null","","98","","","1","","","","","","0.3","119.60000000000002","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","256","145652","0.0-2.0-101.0-0.0","0","46835","","NaN","","","","null","NaN","99","","Stimuli/Experimental_stims/localizer/outdoor_scenes/kalen-emsley-_LuLiJc1cdo-unsplash.jpg","1","outdoor_scenes","","0","1","0","0.4","119.90000000000002","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","257","145966","0.0-2.0-101.0-1.0","0","46835","","null","","","","null","","99","","","1","","","","","","0.3","120.30000000000003","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","258","146382","0.0-2.0-102.0-0.0","0","46835","","NaN","","","","null","NaN","100","","Stimuli/Experimental_stims/localizer/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg","1","outdoor_scenes","","0","1","0","0.4","120.60000000000002","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","259","146696","0.0-2.0-102.0-1.0","0","46835","","null","","","","null","","100","","","1","","","","","","0.3","121.00000000000003","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","260","147115","0.0-2.0-103.0-0.0","0","46835","","NaN","","","","null","NaN","101","","Stimuli/Experimental_stims/localizer/outdoor_scenes/john-mark-arnold-XNIjmb6Ax04-unsplash.jpg","1","outdoor_scenes","","0","1","0","0.4","121.30000000000003","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","261","147432","0.0-2.0-103.0-1.0","0","46835","","null","","","","null","","101","","","1","","","","","","0.3","121.70000000000003","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","262","147843","0.0-2.0-104.0-0.0","0","46835","","NaN","","","","null","NaN","102","","Stimuli/Experimental_stims/localizer/outdoor_scenes/derek-mack-CcRZ4k3c6gA-unsplash.jpg","1","outdoor_scenes","","0","1","0","0.4","122.00000000000003","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","263","148153","0.0-2.0-104.0-1.0","0","46835","","null","","","","null","","102","","","1","","","","","","0.3","122.40000000000003","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","264","148568","0.0-2.0-105.0-0.0","0","46835","","NaN","","","","null","NaN","103","","Stimuli/Experimental_stims/localizer/outdoor_scenes/luca-bravo-VowIFDxogG4-unsplash.jpg","1","outdoor_scenes","","0","1","0","0.4","122.70000000000003","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","265","148879","0.0-2.0-105.0-1.0","0","46835","","null","","","","null","","103","","","1","","","","","","0.3","123.10000000000004","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","266","149294","0.0-2.0-106.0-0.0","0","46835","","NaN","","","","null","NaN","104","","Stimuli/Experimental_stims/localizer/outdoor_scenes/erol-ahmed-d3pTF3r_hwY-unsplash.jpg","1","outdoor_scenes","","0","1","0","0.4","123.40000000000003","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","267","149604","0.0-2.0-106.0-1.0","0","46835","","null","","","","null","","104","","","1","","","","","","0.3","123.80000000000004","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","268","150014","0.0-2.0-107.0-0.0","0","46835","","NaN","","","","null","NaN","105","","Stimuli/Experimental_stims/localizer/outdoor_scenes/ales-krivec-hsX9KpLLsIE-unsplash.jpg","1","outdoor_scenes","","1","1","0","0.4","124.10000000000004","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","269","150324","0.0-2.0-107.0-1.0","0","46835","","null","","","","null","","105","","","1","","","","","","14","124.50000000000004","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","270","150731","0.0-2.0-108.0-0.0","0","46835","","NaN","","","","null","NaN","106","","Stimuli/Experimental_stims/localizer/faces/binh-ly-k_4A59MzZTY-unsplash.jpg","1","faces","","0","1","0","0.4","138.50000000000006","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","271","151046","0.0-2.0-108.0-1.0","0","46835","","null","","","","null","","106","","","1","","","","","","0.3","138.90000000000006","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","272","151464","0.0-2.0-109.0-0.0","0","46835","","NaN","","","","null","NaN","107","","Stimuli/Experimental_stims/localizer/faces/gabriel-silverio-u3WmDyKGsrY-unsplash.jpg","1","faces","","0","1","0","0.4","139.20000000000007","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","273","151773","0.0-2.0-109.0-1.0","0","46835","","null","","","","null","","107","","","1","","","","","","0.3","139.60000000000008","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","274","152189","0.0-2.0-110.0-0.0","0","46835","","NaN","","","","null","NaN","108","","Stimuli/Experimental_stims/localizer/faces/vince-fleming-j3lf-Jn6deo-unsplash.jpg","1","faces","","0","1","0","0.4","139.9000000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","275","152500","0.0-2.0-110.0-1.0","0","46835","","null","","","","null","","108","","","1","","","","","","0.3","140.3000000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","276","152909","0.0-2.0-111.0-0.0","0","46835","","NaN","","","","null","NaN","109","","Stimuli/Experimental_stims/localizer/faces/janaya-dasiuk-_A2LZdUqHgA-unsplash.jpg","1","faces","","0","1","0","0.4","140.6000000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","277","153223","0.0-2.0-111.0-1.0","0","46835","","null","","","","null","","109","","","1","","","","","","0.3","141.0000000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","278","153638","0.0-2.0-112.0-0.0","0","46835","","NaN","","","","null","NaN","110","","Stimuli/Experimental_stims/localizer/faces/christopher-campbell-rDEOVtE7vOs-unsplash.jpg","1","faces","","0","1","0","0.4","141.30000000000013","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","279","153951","0.0-2.0-112.0-1.0","0","46835","","null","","","","null","","110","","","1","","","","","","0.3","141.70000000000013","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","280","154366","0.0-2.0-113.0-0.0","0","46835","","NaN","","","","null","NaN","111","","Stimuli/Experimental_stims/localizer/faces/aatik-tasneem-7omHUGhhmZ0-unsplash.jpg","1","faces","","0","1","0","0.4","142.00000000000014","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","281","154681","0.0-2.0-113.0-1.0","0","46835","","null","","","","null","","111","","","1","","","","","","0.3","142.40000000000015","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","282","155097","0.0-2.0-114.0-0.0","0","46835","","NaN","","","","null","NaN","112","","Stimuli/Experimental_stims/localizer/faces/mubariz-mehdizadeh-Py8F6-hRn5o-unsplash.jpg","1","faces","","0","1","0","0.4","142.70000000000016","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","283","155404","0.0-2.0-114.0-1.0","0","46835","","null","","","","null","","112","","","1","","","","","","0.3","143.10000000000016","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","284","155816","0.0-2.0-115.0-0.0","0","46835","","NaN","","","","null","NaN","113","","Stimuli/Experimental_stims/localizer/faces/christian-buehner-DItYlc26zVI-unsplash.jpg","1","faces","","0","1","0","0.4","143.40000000000018","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","285","156125","0.0-2.0-115.0-1.0","0","46835","","null","","","","null","","113","","","1","","","","","","0.3","143.80000000000018","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","286","156540","0.0-2.0-116.0-0.0","0","46835","","NaN","","","","null","NaN","114","","Stimuli/Experimental_stims/localizer/faces/jurica-koletic-7YVZYZeITc8-unsplash.jpg","1","faces","","0","1","0","0.4","144.1000000000002","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","287","156855","0.0-2.0-116.0-1.0","0","46835","","null","","","","null","","114","","","1","","","","","","0.3","144.5000000000002","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","288","157271","0.0-2.0-117.0-0.0","0","46835","","NaN","","","","null","NaN","115","","Stimuli/Experimental_stims/localizer/faces/pavel-anoshin-d0peGya6R5Y-unsplash.jpg","1","faces","","0","1","0","0.4","144.8000000000002","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","289","157583","0.0-2.0-117.0-1.0","0","46835","","null","","","","null","","115","","","1","","","","","","0.3","145.20000000000022","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","290","157997","0.0-2.0-118.0-0.0","0","46835","","NaN","","","","null","NaN","116","","Stimuli/Experimental_stims/localizer/faces/mubariz-mehdizadeh-o-wlIFT4zE4-unsplash.jpg","1","faces","","0","1","0","0.4","145.50000000000023","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","291","158309","0.0-2.0-118.0-1.0","0","46835","","null","","","","null","","116","","","1","","","","","","0.3","145.90000000000023","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","292","158731","0.0-2.0-119.0-0.0","0","46835","","NaN","","","","null","NaN","117","","Stimuli/Experimental_stims/localizer/faces/midas-hofstra-tidSLv-UaNs-unsplash.jpg","1","faces","","0","1","0","0.4","146.20000000000024","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","293","159046","0.0-2.0-119.0-1.0","0","46835","","null","","","","null","","117","","","1","","","","","","0.3","146.60000000000025","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","294","159465","0.0-2.0-120.0-0.0","0","46835","","NaN","","","","null","NaN","118","","Stimuli/Experimental_stims/localizer/faces/allef-vinicius-C_1jjFJioWg-unsplash.jpg","1","faces","","0","1","0","0.4","146.90000000000026","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","295","159774","0.0-2.0-120.0-1.0","0","46835","","null","","","","null","","118","","","1","","","","","","0.3","147.30000000000027","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","296","160187","0.0-2.0-121.0-0.0","0","46835","","NaN","","","","null","NaN","119","","Stimuli/Experimental_stims/localizer/faces/hassan-khan-EGVccebWodM-unsplash.jpg","1","faces","","0","1","0","0.4","147.60000000000028","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","297","160504","0.0-2.0-121.0-1.0","0","46835","","null","","","","null","","119","","","1","","","","","","0.3","148.00000000000028","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","298","160917","0.0-2.0-122.0-0.0","0","46835","","NaN","","","","null","NaN","120","","Stimuli/Experimental_stims/localizer/faces/toa-heftiba-2O1EUSTRBrY-unsplash.jpg","1","faces","","0","1","0","0.4","148.3000000000003","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","299","161231","0.0-2.0-122.0-1.0","0","46835","","null","","","","null","","120","","","1","","","","","","0.3","148.7000000000003","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","300","161649","0.0-2.0-123.0-0.0","0","46835","","NaN","","","","null","NaN","121","","Stimuli/Experimental_stims/localizer/faces/hisu-lee-2qvxIr_DXGo-unsplash.jpg","1","faces","","1","1","0","0.4","149.0000000000003","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","301","161958","0.0-2.0-123.0-1.0","0","46835","","null","","","","null","","121","","","1","","","","","","0.3","149.40000000000032","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","302","162376","0.0-2.0-124.0-0.0","0","46835","","NaN","","","","null","NaN","122","","Stimuli/Experimental_stims/localizer/faces/james-marty-h1BuNJZzpC8-unsplash.jpg","1","faces","","1","1","0","0.4","149.70000000000033","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","303","162689","0.0-2.0-124.0-1.0","0","46835","","null","","","","null","","122","","","1","","","","","","0.3","150.10000000000034","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","304","163105","0.0-2.0-125.0-0.0","0","46835","","NaN","","","","null","NaN","123","","Stimuli/Experimental_stims/localizer/faces/prince-akachi-LWkFHEGpleE-unsplash.jpg","1","faces","","0","1","0","0.4","150.40000000000035","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","305","163416","0.0-2.0-125.0-1.0","0","46835","","null","","","","null","","123","","","1","","","","","","0.3","150.80000000000035","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","306","163831","0.0-2.0-126.0-0.0","0","46835","","NaN","","","","null","NaN","124","","Stimuli/Experimental_stims/localizer/faces/katsiaryna-endruszkiewicz-BteCp6aq4GI-unsplash.jpg","1","faces","","0","1","0","0.4","151.10000000000036","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","307","164141","0.0-2.0-126.0-1.0","0","46835","","null","","","","null","","124","","","1","","","","","","0.3","151.50000000000037","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","308","164551","0.0-2.0-127.0-0.0","0","46835","","NaN","","","","null","NaN","125","","Stimuli/Experimental_stims/localizer/faces/jake-nackos-IF9TK5Uy-KI-unsplash.jpg","1","faces","","0","1","0","0.4","151.80000000000038","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","309","164864","0.0-2.0-127.0-1.0","0","46835","","null","","","","null","","125","","","1","","","","","","14","152.2000000000004","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","310","165281","0.0-2.0-128.0-0.0","0","46835","","NaN","","","","null","NaN","126","","Stimuli/Experimental_stims/localizer/objects/ian-talmacs-ugqU0a4P18U-unsplash.jpg","1","objects","","0","1","0","0.4","166.2000000000004","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","311","165592","0.0-2.0-128.0-1.0","0","46835","","null","","","","null","","126","","","1","","","","","","0.3","166.6000000000004","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","312","166007","0.0-2.0-129.0-0.0","0","46835","","NaN","","","","null","NaN","127","","Stimuli/Experimental_stims/localizer/objects/annie-spratt-fbAnIjhrOL4-unsplash.jpg","1","objects","","0","1","0","0.4","166.9000000000004","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","313","166319","0.0-2.0-129.0-1.0","0","46835","","null","","","","null","","127","","","1","","","","","","0.3","167.3000000000004","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","314","166735","0.0-2.0-130.0-0.0","0","46835","","NaN","","","","null","NaN","128","","Stimuli/Experimental_stims/localizer/objects/girl-with-red-hat-oJG9HOVKGMs-unsplash.jpg","1","objects","","0","1","0","0.4","167.60000000000042","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","315","167048","0.0-2.0-130.0-1.0","0","46835","","null","","","","null","","128","","","1","","","","","","0.3","168.00000000000043","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","316","167461","0.0-2.0-131.0-0.0","0","46835","","NaN","","","","null","NaN","129","","Stimuli/Experimental_stims/localizer/objects/petr-sidorov-3jm5TGqtULU-unsplash.jpg","1","objects","","0","1","0","0.4","168.30000000000044","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","317","167773","0.0-2.0-131.0-1.0","0","46835","","null","","","","null","","129","","","1","","","","","","0.3","168.70000000000044","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","318","168185","0.0-2.0-132.0-0.0","0","46835","","NaN","","","","null","NaN","130","","Stimuli/Experimental_stims/localizer/objects/girl-with-red-hat-Xxg-r574pLE-unsplash.jpg","1","objects","","0","1","0","0.4","169.00000000000045","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","319","168498","0.0-2.0-132.0-1.0","0","46835","","null","","","","null","","130","","","1","","","","","","0.3","169.40000000000046","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","320","168912","0.0-2.0-133.0-0.0","0","46835","","NaN","","","","null","NaN","131","","Stimuli/Experimental_stims/localizer/objects/sam-moghadam-khamseh-L_7MQsHl_aU-unsplash.jpg","1","objects","","0","1","0","0.4","169.70000000000047","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","321","169223","0.0-2.0-133.0-1.0","0","46835","","null","","","","null","","131","","","1","","","","","","0.3","170.10000000000048","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","322","169639","0.0-2.0-134.0-0.0","0","46835","","NaN","","","","null","NaN","132","","Stimuli/Experimental_stims/localizer/objects/dario-mendez-hnJ2VNZzbns-unsplash.jpg","1","objects","","0","1","0","0.4","170.4000000000005","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","323","169950","0.0-2.0-134.0-1.0","0","46835","","null","","","","null","","132","","","1","","","","","","0.3","170.8000000000005","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","324","170369","0.0-2.0-135.0-0.0","0","46835","","NaN","","","","null","NaN","133","","Stimuli/Experimental_stims/localizer/objects/florian-klauer-mk7D-4UCfmg-unsplash.jpg","1","objects","","0","1","0","0.4","171.1000000000005","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","325","170676","0.0-2.0-135.0-1.0","0","46835","","null","","","","null","","133","","","1","","","","","","0.3","171.5000000000005","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","326","171086","0.0-2.0-136.0-0.0","0","46835","","NaN","","","","null","NaN","134","","Stimuli/Experimental_stims/localizer/objects/saif71-com-VIKdvmGUhq8-unsplash.jpg","1","objects","","0","1","0","0.4","171.80000000000052","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","327","171394","0.0-2.0-136.0-1.0","0","46835","","null","","","","null","","134","","","1","","","","","","0.3","172.20000000000053","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","328","171807","0.0-2.0-137.0-0.0","0","46835","","NaN","","","","null","NaN","135","","Stimuli/Experimental_stims/localizer/objects/carlos-felipe-ramirez-mesa-HW7bfB3ERSQ-unsplash.jpg","1","objects","","0","1","0","0.4","172.50000000000054","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","329","172118","0.0-2.0-137.0-1.0","0","46835","","null","","","","null","","135","","","1","","","","","","0.3","172.90000000000055","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","330","172535","0.0-2.0-138.0-0.0","0","46835","","NaN","","","","null","NaN","136","","Stimuli/Experimental_stims/localizer/objects/jonny-caspari-wsvCC6UyKjs-unsplash.jpg","1","objects","","0","1","0","0.4","173.20000000000056","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","331","172849","0.0-2.0-138.0-1.0","0","46835","","null","","","","null","","136","","","1","","","","","","0.3","173.60000000000056","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","332","173265","0.0-2.0-139.0-0.0","0","46835","","NaN","","","","null","NaN","137","","Stimuli/Experimental_stims/localizer/objects/ryunosuke-kikuno-viEzuL1ouDs-unsplash.jpg","1","objects","","0","1","0","0.4","173.90000000000057","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","333","173576","0.0-2.0-139.0-1.0","0","46835","","null","","","","null","","137","","","1","","","","","","0.3","174.30000000000058","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","334","173993","0.0-2.0-140.0-0.0","0","46835","","NaN","","","","null","NaN","138","","Stimuli/Experimental_stims/localizer/objects/nicolas-hippert-SVgX47QIUlc-unsplash.jpg","1","objects","","0","1","0","0.4","174.6000000000006","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","335","174301","0.0-2.0-140.0-1.0","0","46835","","null","","","","null","","138","","","1","","","","","","0.3","175.0000000000006","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","336","174718","0.0-2.0-141.0-0.0","0","46835","","NaN","","","","null","NaN","139","","Stimuli/Experimental_stims/localizer/objects/jiangxulei1990-eIzzzwtkBjU-unsplash.jpg","1","objects","","0","1","0","0.4","175.3000000000006","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","337","175032","0.0-2.0-141.0-1.0","0","46835","","null","","","","null","","139","","","1","","","","","","0.3","175.7000000000006","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","338","175448","0.0-2.0-142.0-0.0","0","46835","","NaN","","","","null","NaN","140","","Stimuli/Experimental_stims/localizer/objects/sam-moghadam-khamseh-kvmdsTrGOBM-unsplash.jpg","1","objects","","1","1","0","0.4","176.00000000000063","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","339","175763","0.0-2.0-142.0-1.0","0","46835","","null","","","","null","","140","","","1","","","","","","0.3","176.40000000000063","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","340","176173","0.0-2.0-143.0-0.0","0","46835","","NaN","","","","null","NaN","141","","Stimuli/Experimental_stims/localizer/objects/adriano-pucciarelli-Jl3S1yM8gi8-unsplash.jpg","1","objects","","0","1","0","0.4","176.70000000000064","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","341","176489","0.0-2.0-143.0-1.0","0","46835","","null","","","","null","","141","","","1","","","","","","0.3","177.10000000000065","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","342","176905","0.0-2.0-144.0-0.0","0","46835","","NaN","","","","null","NaN","142","","Stimuli/Experimental_stims/localizer/objects/charlesdeluvio-RDjZh9dqlP4-unsplash.jpg","1","objects","","0","1","0","0.4","177.40000000000066","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","343","177214","0.0-2.0-144.0-1.0","0","46835","","null","","","","null","","142","","","1","","","","","","0.3","177.80000000000067","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","344","177632","0.0-2.0-145.0-0.0","0","46835","","NaN","","","","null","NaN","143","","Stimuli/Experimental_stims/localizer/objects/dan-cristian-padure-ezoshbcxWrM-unsplash.jpg","1","objects","","1","1","0","0.4","178.10000000000068","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","345","177943","0.0-2.0-145.0-1.0","0","46835","","null","","","","null","","143","","","1","","","","","","0.3","178.50000000000068","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
