"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","no_response","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","run","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","scramble_acc","scramble_no_response","warning"
"","deliberation_no_response","","html-keyboard-response","179","84790","0.0-3.0-70.0-3.0-0.0","11","98647","11","null","","","","null","","34","","","84683","","","","","","","","","","1","","","","","","","2","","","","","","","","","","100","35500","107","44064","","","","1"
"","iti","","html-keyboard-response","180","84900","0.0-3.0-70.0-4.0","11","98647","11","null","","","","null","","34","","","84790","","","","","","","","","","","","","","","","","2","","","","","","","","","","100","35600","110","44171","100","","",""
"","deliberation","","html-keyboard-response","181","85064","0.0-3.0-72.0-0.0","11","98647","11","160","","","","75","","35","","","84900","0","33","3","body_parts","outdoor_scenes","50","50","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","0","C","0","0","","original","1700","2","1","3","33","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg","50","50","160","35700","164","44281","","","",""
"","deliberation_confirmation","","html-keyboard-response","182","85917","0.0-3.0-72.0-2.0-0.0","11","98647","11","null","","","","null","","35","","","85064","","","","","","","","","","","","","","","","","2","","","","","","","","","","840","35860","853","44445","840","","",""
"","iti","","html-keyboard-response","183","86028","0.0-3.0-72.0-4.0","11","98647","11","null","","","","null","","35","","","85917","","","","","","","","","","","","","","","","","2","","","","","","","","","","100","36700","111","45298","100","","",""
"","deliberation","","html-keyboard-response","184","87743","0.0-3.0-74.0-0.0","11","98647","11","93","","","","75","","36","","","86028","","","","","","","","","","0","B","0","1700","right","scramble","3800","2","1","6","17","outdoor_scenes","faces","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_meng-ji-8BH_M-53CyA-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_good-faces-xmSWVeGEnJw-unsplash.jpg","NaN","NaN","1700","36800","1715","45409","","","",""
"","scramble_prompt","","html-keyboard-response","185","87748","0.0-3.0-74.0-1.0-0.0","11","98647","11","null","","","","null","","36","","","87743","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","2","","","","","","","","","","-700","38500","5","47124","-700","0","1",""
"","deliberation_no_response","","html-keyboard-response","186","87862","0.0-3.0-74.0-3.0-0.0","11","98647","11","null","","","","null","","36","","","87748","","","","","","","","","","1","","","","","","","2","","","","","","","","","","100","37800","114","47129","","","","1"
"","iti","","html-keyboard-response","187","87973","0.0-3.0-74.0-4.0","11","98647","11","null","","","","null","","36","","","87862","","","","","","","","","","","","","","","","","2","","","","","","","","","","100","37900","111","47243","100","","",""
"","deliberation","","html-keyboard-response","188","88167","0.0-3.0-76.0-0.0","11","98647","11","189","","","","75","","37","","","87973","0","36","5","objects","outdoor_scenes","50","50","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","0","A","0","0","","original","2400","2","1","5","36","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","50","50","189","38000","194","47354","","","",""
"","deliberation_confirmation","","html-keyboard-response","189","88988","0.0-3.0-76.0-2.0-0.0","11","98647","11","null","","","","null","","37","","","88167","","","","","","","","","","","","","","","","","2","","","","","","","","","","811","38189","821","47548","811","","",""
"","iti","","html-keyboard-response","190","89104","0.0-3.0-76.0-4.0","11","98647","11","null","","","","null","","37","","","88988","","","","","","","","","","","","","","","","","2","","","","","","","","","","100","39000","116","48369","100","","",""
"","deliberation","","html-keyboard-response","191","89182","0.0-3.0-78.0-0.0","11","98647","11","74","","","","75","","38","","","89104","0","30","22","body_parts","faces","50","50","Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg","Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg","0","F","0","0","","original","2000","2","1","22","30","faces","body_parts","Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg","Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg","50","50","74","39100","78","48485","","","",""
"","deliberation_confirmation","","html-keyboard-response","192","90121","0.0-3.0-78.0-2.0-0.0","11","98647","11","null","","","","null","","38","","","89182","","","","","","","","","","","","","","","","","2","","","","","","","","","","926","39174","939","48563","926","","",""
"","iti","","html-keyboard-response","193","90234","0.0-3.0-78.0-4.0","11","98647","11","null","","","","null","","38","","","90121","","","","","","","","","","","","","","","","","2","","","","","","","","","","100","40100","113","49502","100","","",""
"","deliberation","","html-keyboard-response","194","91644","0.0-3.0-80.0-0.0","11","98647","11","408","","","","75","","39","","","90234","","","","","","","","","","0","K","0","1400","right","scramble","1800","2","1","31","43","body_parts","objects","Stimuli/Experimental_stims/scramble/body_parts/scrambled_sincerely-media-VN6DbKajo5s-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","NaN","NaN","1400","40200","1410","49615","","","",""
"","scramble_prompt","","html-keyboard-response","195","91649","0.0-3.0-80.0-1.0-0.0","11","98647","11","null","","","","null","","39","","","91644","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","2","","","","","","","","","","-400","41600","5","51025","-400","0","1",""
"","deliberation_no_response","","html-keyboard-response","196","91758","0.0-3.0-80.0-3.0-0.0","11","98647","11","null","","","","null","","39","","","91649","","","","","","","","","","1","","","","","","","2","","","","","","","","","","100","41200","109","51030","","","","1"
"","iti","","html-keyboard-response","197","91872","0.0-3.0-80.0-4.0","11","98647","11","null","","","","null","","39","","","91758","","","","","","","","","","","","","","","","","2","","","","","","","","","","100","41300","114","51139","100","","",""
"","deliberation","","html-keyboard-response","198","91994","0.0-3.0-82.0-0.0","11","98647","11","118","","","","75","","40","","","91872","0","15","29","faces","body_parts","50","50","Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg","Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","0","L","0","0","","original","1700","2","1","29","15","body_parts","faces","Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg","50","50","118","41400","122","51253","","","",""
"","deliberation_confirmation","","html-keyboard-response","199","92884","0.0-3.0-82.0-2.0-0.0","11","98647","11","null","","","","null","","40","","","91994","","","","","","","","","","","","","","","","","2","","","","","","","","","","882","41518","890","51375","882","","",""
"","iti","","html-keyboard-response","200","92998","0.0-3.0-82.0-4.0","11","98647","11","null","","","","null","","40","","","92884","","","","","","","","","","","","","","","","","2","","","","","","","","","","100","42400","114","52265","100","","",""
"","deliberation","","html-keyboard-response","201","93381","0.0-3.0-84.0-0.0","11","98647","11","379","","","","75","","41","","","92998","0","14","42","faces","objects","50","50","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","0","D","0","0","","original","1500","2","1","42","14","objects","faces","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","50","50","379","42500","383","52379","","","",""
"","deliberation_confirmation","","html-keyboard-response","202","94016","0.0-3.0-84.0-2.0-0.0","11","98647","11","null","","","","null","","41","","","93381","","","","","","","","","","","","","","","","","2","","","","","","","","","","621","42879","635","52762","621","","",""
"","iti","","html-keyboard-response","203","94125","0.0-3.0-84.0-4.0","11","98647","11","null","","","","null","","41","","","94016","","","","","","","","","","","","","","","","","2","","","","","","","","","","100","43500","109","53397","100","","",""
"","deliberation","","html-keyboard-response","204","95334","0.0-3.0-86.0-0.0","11","98647","11","61","","","","75","","42","","","94125","","","","","","","","","","0","A","0","1200","left","scramble","2400","2","1","5","36","outdoor_scenes","objects","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_jeff-king-bJHWJeiHfHc-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_alexander-andrews-JYGnB9gTCls-unsplash.jpg","NaN","NaN","1200","43600","1209","53506","","","",""
"","scramble_prompt","","html-keyboard-response","205","95341","0.0-3.0-86.0-1.0-0.0","11","98647","11","null","","","","null","","42","","","95334","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","2","","","","","","","","","","-200","44800","7","54715","-200","0","1",""
"","deliberation_no_response","","html-keyboard-response","206","95453","0.0-3.0-86.0-3.0-0.0","11","98647","11","null","","","","null","","42","","","95341","","","","","","","","","","1","","","","","","","2","","","","","","","","","","100","44600","112","54722","","","","1"
"","iti","","html-keyboard-response","207","95563","0.0-3.0-86.0-4.0","11","98647","11","null","","","","null","","42","","","95453","","","","","","","","","","","","","","","","","2","","","","","","","","","","100","44700","110","54834","100","","",""
"","deliberation","","html-keyboard-response","208","95566","0.0-3.0-88.0-0.0","11","98647","11","0","","","","75","","43","","","95563","0","9","38","outdoor_scenes","objects","50","50","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg","0","G","0","0","","original","3600","2","1","38","9","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","50","50","0","44800","3","54944","","","",""
"","deliberation_confirmation","","html-keyboard-response","209","96572","0.0-3.0-88.0-2.0-0.0","11","98647","11","null","","","","null","","43","","","95566","","","","","","","","","","","","","","","","","2","","","","","","","","","","1000","44800","1006","54947","1000","","",""
"","iti","","html-keyboard-response","210","96684","0.0-3.0-88.0-4.0","11","98647","11","null","","","","null","","43","","","96572","","","","","","","","","","","","","","","","","2","","","","","","","","","","100","45800","112","55953","100","","",""
"","deliberation","","html-keyboard-response","211","98492","0.0-3.0-90.0-0.0","11","98647","11","174","","","","75","","44","","","96684","","","","","","","","","","0","G","0","1800","right","scramble","1300","2","1","38","9","objects","outdoor_scenes","Stimuli/Experimental_stims/scramble/objects/scrambled_art-lasovsky-8XddFc6NkBY-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","NaN","NaN","1800","45900","1808","56065","","","",""
"","scramble_prompt","","html-keyboard-response","212","98497","0.0-3.0-90.0-1.0-0.0","11","98647","11","null","","","","null","","44","","","98492","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","2","","","","","","","","","","-800","47700","5","57873","-800","0","1",""
"","deliberation_no_response","","html-keyboard-response","213","98605","0.0-3.0-90.0-3.0-0.0","11","98647","11","null","","","","null","","44","","","98497","","","","","","","","","","1","","","","","","","2","","","","","","","","","","100","46900","108","57878","","","","1"
"","iti","","html-keyboard-response","214","98718","0.0-3.0-90.0-4.0","11","98647","11","null","","","","null","","44","","","98605","","","","","","","","","","","","","","","","","2","","","","","","","","","","100","47000","113","57986","100","","",""
"","deliberation","","html-keyboard-response","215","100531","0.0-3.0-92.0-0.0","11","98647","11","82","","","","75","","45","","","98718","","","","","","","","","","0","J","0","1800","left","scramble","1000","2","1","12","44","faces","objects","Stimuli/Experimental_stims/scramble/faces/scrambled_aiony-haust-jmATI5Q_YgY-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_kuiye-chen-NuOGFo4PudE-unsplash.jpg","NaN","NaN","1800","47100","1813","58099","","","",""
"","scramble_prompt","","html-keyboard-response","216","100539","0.0-3.0-92.0-1.0-0.0","11","98647","11","null","","","","null","","45","","","100531","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","2","","","","","","","","","","-800","48900","8","59912","-800","0","1",""
"","deliberation_no_response","","html-keyboard-response","217","100643","0.0-3.0-92.0-3.0-0.0","11","98647","11","null","","","","null","","45","","","100539","","","","","","","","","","1","","","","","","","2","","","","","","","","","","100","48100","104","59920","","","","1"
"","iti","","html-keyboard-response","218","100747","0.0-3.0-92.0-4.0","11","98647","11","null","","","","null","","45","","","100643","","","","","","","","","","","","","","","","","2","","","","","","","","","","100","48200","104","60024","100","","",""
"","deliberation","","html-keyboard-response","219","100848","0.0-3.0-94.0-0.0","11","98647","11","98","","","","75","","46","","","100747","0","17","6","faces","outdoor_scenes","50","50","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg","0","B","0","0","","original","1700","2","1","6","17","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","50","50","98","48300","101","60128","","","",""
"","deliberation_confirmation","","html-keyboard-response","220","101759","0.0-3.0-94.0-2.0-0.0","11","98647","11","null","","","","null","","46","","","100848","","","","","","","","","","","","","","","","","2","","","","","","","","","","902","48398","911","60229","902","","",""
"","iti","","html-keyboard-response","221","101872","0.0-3.0-94.0-4.0","11","98647","11","null","","","","null","","46","","","101759","","","","","","","","","","","","","","","","","2","","","","","","","","","","100","49300","113","61140","100","","",""
"","deliberation","","html-keyboard-response","222","103182","0.0-3.0-96.0-0.0","11","98647","11","195","","","","75","","47","","","101872","","","","","","","","","","0","I","0","1300","right","scramble","1200","2","1","28","10","body_parts","outdoor_scenes","Stimuli/Experimental_stims/scramble/body_parts/scrambled_ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_shannon-kunkle-dM8INmkyDas-unsplash.jpg","NaN","NaN","1300","49400","1310","61253","","","",""
"","scramble_prompt","","html-keyboard-response","223","103188","0.0-3.0-96.0-1.0-0.0","11","98647","11","null","","","","null","","47","","","103182","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","2","","","","","","","","","","-300","50700","6","62563","-300","0","1",""
"","deliberation_no_response","","html-keyboard-response","224","103293","0.0-3.0-96.0-3.0-0.0","11","98647","11","null","","","","null","","47","","","103188","","","","","","","","","","1","","","","","","","2","","","","","","","","","","100","50400","105","62569","","","","1"
"","iti","","html-keyboard-response","225","103408","0.0-3.0-96.0-4.0","11","98647","11","null","","","","null","","47","","","103293","","","","","","","","","","","","","","","","","2","","","","","","","","","","100","50500","115","62674","100","","",""
"","deliberation","","html-keyboard-response","226","103456","0.0-3.0-98.0-0.0","11","98647","11","44","","","","75","","48","","","103408","0","7","23","outdoor_scenes","faces","50","50","Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg","0","H","0","0","","original","2800","2","1","23","7","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","50","50","44","50600","48","62789","","","",""
"","deliberation_confirmation","","html-keyboard-response","227","104422","0.0-3.0-98.0-2.0-0.0","11","98647","11","null","","","","null","","48","","","103456","","","","","","","","","","","","","","","","","2","","","","","","","","","","956","50644","966","62837","956","","",""
"","iti","","html-keyboard-response","228","104535","0.0-3.0-98.0-4.0","11","98647","11","null","","","","null","","48","","","104422","","","","","","","","","","","","","","","","","2","","","","","","","","","","100","51600","113","63803","100","","",""
"","deliberation","","html-keyboard-response","229","105847","0.0-3.0-100.0-0.0","11","98647","11","11","","","","75","","49","","","104535","","","","","","","","","","0","L","0","1300","left","scramble","1400","2","1","29","15","body_parts","faces","Stimuli/Experimental_stims/scramble/body_parts/scrambled_manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_erik-lucatero-d2MSDujJl2g-unsplash.jpg","NaN","NaN","1300","51700","1312","63916","","","",""
"","scramble_prompt","","html-keyboard-response","230","105852","0.0-3.0-100.0-1.0-0.0","11","98647","11","null","","","","null","","49","","","105847","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","2","","","","","","","","","","-300","53000","5","65228","-300","0","1",""
"","deliberation_no_response","","html-keyboard-response","231","105957","0.0-3.0-100.0-3.0-0.0","11","98647","11","null","","","","null","","49","","","105852","","","","","","","","","","1","","","","","","","2","","","","","","","","","","100","52700","105","65233","","","","1"
"","iti","","html-keyboard-response","232","106070","0.0-3.0-100.0-4.0","11","98647","11","null","","","","null","","49","","","105957","","","","","","","","","","","","","","","","","2","","","","","","","","","","100","52800","113","65338","100","","",""
"","deliberation","","html-keyboard-response","233","107078","0.0-3.0-102.0-0.0","11","98647","11","463","","","","75","","50","","","106070","","","","","","","","","","0","E","0","1000","left","scramble","1300","2","1","40","25","objects","body_parts","Stimuli/Experimental_stims/scramble/objects/scrambled_fabian-blank-pElSkGRA2NU-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_engin-akyurt-Q2rfH3GW39c-unsplash.jpg","NaN","NaN","1000","52900","1008","65451","","","",""
"","scramble_prompt","","html-keyboard-response","234","107086","0.0-3.0-102.0-1.0-0.0","11","98647","11","null","","","","null","","50","","","107078","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","2","","","","","","","","","","0","53900","8","66459","0","0","1",""
"","deliberation_no_response","","html-keyboard-response","235","107191","0.0-3.0-102.0-3.0-0.0","11","98647","11","null","","","","null","","50","","","107086","","","","","","","","","","1","","","","","","","2","","","","","","","","","","100","53900","105","66467","","","","1"
"","iti","","html-keyboard-response","236","107303","0.0-3.0-102.0-4.0","11","98647","11","null","","","","null","","50","","","107191","","","","","","","","","","","","","","","","","2","","","","","","","","","","100","54000","112","66572","100","","",""
"","deliberation","","html-keyboard-response","237","107733","0.0-3.0-104.0-0.0","11","98647","11","426","","","","75","","51","","","107303","0","44","12","objects","faces","50","50","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","0","J","0","0","","original","4900","2","1","12","44","faces","objects","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","50","50","426","54100","430","66684","","","",""
"","deliberation_confirmation","","html-keyboard-response","238","108320","0.0-3.0-104.0-2.0-0.0","11","98647","11","null","","","","null","","51","","","107733","","","","","","","","","","","","","","","","","2","","","","","","","","","","574","54526","587","67114","574","","",""
"","iti","","html-keyboard-response","239","108432","0.0-3.0-104.0-4.0","11","98647","11","null","","","","null","","51","","","108320","","","","","","","","","","","","","","","","","2","","","","","","","","","","100","55100","112","67701","100","","",""
"","deliberation_run_over","","html-keyboard-response","240","215767","0.0-3.0-104.0-6.0-0.0","11","98647","11","107331","","","","68","","51","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","start_run","","html-keyboard-response","241","216858","0.0-3.0-104.0-6.0-1.0","11","98647","11","1086","","","","84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","242","217769","0.0-3.0-106.0-0.0","11","98647","11","null","","","","null","","52","","","216858","","","","","","","","","","1","E","0","900","right","scramble","3800","3","2","40","25","objects","body_parts","Stimuli/Experimental_stims/scramble/objects/scrambled_fabian-blank-pElSkGRA2NU-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_engin-akyurt-Q2rfH3GW39c-unsplash.jpg","NaN","NaN","900","0","911","0","","","",""
"","scramble_prompt","","html-keyboard-response","243","217879","0.0-3.0-106.0-1.0-0.0","11","98647","11","null","","","","null","","52","","","217769","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","3","","","","","","","","","","100","900","110","911","100","0","1",""
"","deliberation_no_response","","html-keyboard-response","244","217990","0.0-3.0-106.0-3.0-0.0","11","98647","11","null","","","","null","","52","","","217879","","","","","","","","","","1","","","","","","","3","","","","","","","","","","100","1000","111","1021","","","","1"
"","iti","","html-keyboard-response","245","218099","0.0-3.0-106.0-4.0","11","98647","11","null","","","","null","","52","","","217990","","","","","","","","","","","","","","","","","3","","","","","","","","","","100","1100","109","1132","100","","",""
"","deliberation","","html-keyboard-response","246","219111","0.0-3.0-108.0-0.0","11","98647","11","null","","","","null","","53","","","218099","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1","J","0","0","","original","2100","3","2","12","44","faces","objects","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","50","50","1000","1200","1012","1241","","","",""
"","deliberation_no_response","","html-keyboard-response","247","219225","0.0-3.0-108.0-3.0-0.0","11","98647","11","null","","","","null","","53","","","219111","","","","","","","","","","1","","","","","","","3","","","","","","","","","","100","2200","114","2253","","","","1"
"","iti","","html-keyboard-response","248","219336","0.0-3.0-108.0-4.0","11","98647","11","null","","","","null","","53","","","219225","","","","","","","","","","","","","","","","","3","","","","","","","","","","100","2300","111","2367","100","","",""
"","deliberation","","html-keyboard-response","249","220352","0.0-3.0-110.0-0.0","11","98647","11","null","","","","null","","54","","","219336","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1","K","0","0","","original","1500","3","2","31","43","body_parts","objects","Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","50","50","1000","2400","1016","2478","","","",""
"","deliberation_no_response","","html-keyboard-response","250","220466","0.0-3.0-110.0-3.0-0.0","11","98647","11","null","","","","null","","54","","","220352","","","","","","","","","","1","","","","","","","3","","","","","","","","","","100","3400","114","3494","","","","1"
"","iti","","html-keyboard-response","251","220573","0.0-3.0-110.0-4.0","11","98647","11","null","","","","null","","54","","","220466","","","","","","","","","","","","","","","","","3","","","","","","","","","","100","3500","107","3608","100","","",""
"","deliberation","","html-keyboard-response","252","221485","0.0-3.0-112.0-0.0","11","98647","11","null","","","","null","","55","","","220573","","","","","","","","","","1","K","0","900","left","scramble","2100","3","2","31","43","body_parts","objects","Stimuli/Experimental_stims/scramble/body_parts/scrambled_sincerely-media-VN6DbKajo5s-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","NaN","NaN","900","3600","912","3715","","","",""
"","scramble_prompt","","html-keyboard-response","253","221601","0.0-3.0-112.0-1.0-0.0","11","98647","11","null","","","","null","","55","","","221485","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","3","","","","","","","","","","100","4500","116","4627","100","0","1",""
"","deliberation_no_response","","html-keyboard-response","254","221714","0.0-3.0-112.0-3.0-0.0","11","98647","11","null","","","","null","","55","","","221601","","","","","","","","","","1","","","","","","","3","","","","","","","","","","100","4600","113","4743","","","","1"
"","iti","","html-keyboard-response","255","221824","0.0-3.0-112.0-4.0","11","98647","11","null","","","","null","","55","","","221714","","","","","","","","","","","","","","","","","3","","","","","","","","","","100","4700","110","4856","100","","",""
"","deliberation","","html-keyboard-response","256","222841","0.0-3.0-114.0-0.0","11","98647","11","null","","","","null","","56","","","221824","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1","E","0","0","","original","1400","3","2","40","25","objects","body_parts","Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg","Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg","50","50","1000","4800","1017","4966","","","",""
"","deliberation_no_response","","html-keyboard-response","257","222952","0.0-3.0-114.0-3.0-0.0","11","98647","11","null","","","","null","","56","","","222841","","","","","","","","","","1","","","","","","","3","","","","","","","","","","100","5800","111","5983","","","","1"
"","iti","","html-keyboard-response","258","223063","0.0-3.0-114.0-4.0","11","98647","11","null","","","","null","","56","","","222952","","","","","","","","","","","","","","","","","3","","","","","","","","","","100","5900","111","6094","100","","",""
"","deliberation","","html-keyboard-response","259","224282","0.0-3.0-116.0-0.0","11","98647","11","null","","","","null","","57","","","223063","","","","","","","","","","1","L","0","1200","left","scramble","2400","3","2","29","15","body_parts","faces","Stimuli/Experimental_stims/scramble/body_parts/scrambled_manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_erik-lucatero-d2MSDujJl2g-unsplash.jpg","NaN","NaN","1200","6000","1219","6205","","","",""
"","scramble_prompt","","html-keyboard-response","260","224291","0.0-3.0-116.0-1.0-0.0","11","98647","11","null","","","","null","","57","","","224282","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","3","","","","","","","","","","-200","7200","9","7424","-200","0","1",""
"","deliberation_no_response","","html-keyboard-response","261","224399","0.0-3.0-116.0-3.0-0.0","11","98647","11","null","","","","null","","57","","","224291","","","","","","","","","","1","","","","","","","3","","","","","","","","","","100","7000","108","7433","","","","1"
"","iti","","html-keyboard-response","262","224511","0.0-3.0-116.0-4.0","11","98647","11","null","","","","null","","57","","","224399","","","","","","","","","","","","","","","","","3","","","","","","","","","","100","7100","112","7541","100","","",""
"","deliberation","","html-keyboard-response","263","225521","0.0-3.0-118.0-0.0","11","98647","11","null","","","","null","","58","","","224511","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1","A","0","0","","original","1400","3","2","5","36","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","50","50","1000","7200","1010","7653","","","",""
"","deliberation_no_response","","html-keyboard-response","264","225634","0.0-3.0-118.0-3.0-0.0","11","98647","11","null","","","","null","","58","","","225521","","","","","","","","","","1","","","","","","","3","","","","","","","","","","100","8200","113","8663","","","","1"
"","iti","","html-keyboard-response","265","225744","0.0-3.0-118.0-4.0","11","98647","11","null","","","","null","","58","","","225634","","","","","","","","","","","","","","","","","3","","","","","","","","","","100","8300","110","8776","100","","",""
