"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","missed_checkup","run","task","isi","is_odd_ball","no_response","acc","duration","onset","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","response_ends_trial","trial_duration","scramble_acc","scramble_no_response","warning","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating"
"","final_decisions_no_response","","html-keyboard-response","1387","3049959","0.0-5.0-46.0-2.0-0.0","1","1","1","null","","","","null","","44","","","","1","","","","1","","0.5","141.91799999999995","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1388","3051973","0.0-5.0-46.0-3.0","1","1","1","null","","","","null","","44","","","","1","","","","","","2","142.41799999999995","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1389","3053487","0.0-5.0-47.0-0.0","1","1","1","null","","","","null","","45","","","","1","","","","1","","1.5","144.41799999999995","NaN","NaN","NaN","NaN","","","","","","","0","","","","2600","1","43","29","objects","body_parts","Stimuli/Experimental_stims/objects/jiangxulei1990-eIzzzwtkBjU-unsplash.jpg","Stimuli/Experimental_stims/body_parts/lucaxx-freire-CacZwMexYdk-unsplash.jpg","50","50","","","","","","","","","","","chosen","1","gain6","no_gain1","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1390","3053997","0.0-5.0-47.0-2.0-0.0","1","1","1","null","","","","null","","45","","","","1","","","","1","","0.5","145.91799999999995","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1391","3056111","0.0-5.0-47.0-3.0","1","1","1","null","","","","null","","45","","","","1","","","","","","2.1","146.41799999999995","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1392","3057621","0.0-5.0-48.0-0.0","1","1","1","null","","","","null","","46","","","","1","","","","1","","1.5","148.51799999999994","NaN","NaN","NaN","NaN","","","","","","","0","","","","1100","1","27","0","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/jonathan-borba-hTwH8QFkPMs-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","50","50","","","","","","","","","","","chosen","1","gain2","no_gain2","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1393","3058138","0.0-5.0-48.0-2.0-0.0","1","1","1","null","","","","null","","46","","","","1","","","","1","","0.5","150.01799999999994","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1394","3058753","0.0-5.0-48.0-3.0","1","1","1","null","","","","null","","46","","","","1","","","","","","0.6","150.51799999999994","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1395","3060271","0.0-5.0-49.0-0.0","1","1","1","null","","","","null","","47","","","","1","","","","1","","1.5","151.11799999999994","NaN","NaN","NaN","NaN","","","","","","","0","","","","4800","1","9","30","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","Stimuli/Experimental_stims/body_parts/lucrezia-carnelos-kn6QrWtnAtY-unsplash.jpg","50","50","","","","","","","","","","","unchosen","0","no_gain6","gain1","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1396","3060781","0.0-5.0-49.0-2.0-0.0","1","1","1","null","","","","null","","47","","","","1","","","","1","","0.5","152.61799999999994","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1397","3065095","0.0-5.0-49.0-3.0","1","1","1","null","","","","null","","47","","","","1","","","","","","4.3","153.11799999999994","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1398","3066609","0.0-5.0-50.0-0.0","1","1","1","null","","","","null","","48","","","","1","","","","1","","1.5","157.41799999999995","NaN","NaN","NaN","NaN","","","","","","","0","","","","1600","1","19","18","faces","faces","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","50","50","","","","","","","","","","","unchosen","1","gain4","no_gain3","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1399","3067116","0.0-5.0-50.0-2.0-0.0","1","1","1","null","","","","null","","48","","","","1","","","","1","","0.5","158.91799999999995","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1400","3068230","0.0-5.0-50.0-3.0","1","1","1","null","","","","null","","48","","","","1","","","","","","1.1","159.41799999999995","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1401","3069748","0.0-5.0-51.0-0.0","1","1","1","null","","","","null","","49","","","","1","","","","1","","1.5","160.51799999999994","NaN","NaN","NaN","NaN","","","","","","","0","","","","2800","1","43","3","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/jiangxulei1990-eIzzzwtkBjU-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","50","50","","","","","","","","","","","chosen","1","gain6","no_gain4","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1402","3070262","0.0-5.0-51.0-2.0-0.0","1","1","1","null","","","","null","","49","","","","1","","","","1","","0.5","162.01799999999994","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1403","3072574","0.0-5.0-51.0-3.0","1","1","1","null","","","","null","","49","","","","1","","","","","","2.3","162.51799999999994","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1404","3074086","0.0-5.0-52.0-0.0","1","1","1","null","","","","null","","50","","","","1","","","","1","","1.5","164.81799999999996","NaN","NaN","NaN","NaN","","","","","","","0","","","","2300","1","30","18","body_parts","faces","Stimuli/Experimental_stims/body_parts/lucrezia-carnelos-kn6QrWtnAtY-unsplash.jpg","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","50","50","","","","","","","","","","","unchosen","1","gain1","no_gain3","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1405","3074600","0.0-5.0-52.0-2.0-0.0","1","1","1","null","","","","null","","50","","","","1","","","","1","","0.5","166.31799999999996","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1406","3076413","0.0-5.0-52.0-3.0","1","1","1","null","","","","null","","50","","","","1","","","","","","1.8","166.81799999999996","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1407","3077927","0.0-5.0-53.0-0.0","1","1","1","null","","","","null","","51","","","","1","","","","1","","1.5","168.61799999999997","NaN","NaN","NaN","NaN","","","","","","","0","","","","2400","1","36","6","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg","50","50","","","","","","","","","","","unchosen","1","gain3","no_gain5","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1408","3078436","0.0-5.0-53.0-2.0-0.0","1","1","1","null","","","","null","","51","","","","1","","","","1","","0.5","170.11799999999997","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1409","3080350","0.0-5.0-53.0-3.0","1","1","1","null","","","","null","","51","","","","1","","","","","","1.9","170.61799999999997","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1410","3081860","0.0-5.0-54.0-0.0","1","1","1","null","","","","null","","52","","","","1","","","","1","","1.5","172.51799999999997","NaN","NaN","NaN","NaN","","","","","","","0","","","","1800","1","19","44","faces","objects","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","50","50","","","","","","","","","","","unchosen","1","gain4","no_gain4","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1411","3082373","0.0-5.0-54.0-2.0-0.0","1","1","1","null","","","","null","","52","","","","1","","","","1","","0.5","174.01799999999997","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1412","3083687","0.0-5.0-54.0-3.0","1","1","1","null","","","","null","","52","","","","1","","","","","","1.3","174.51799999999997","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1413","3085199","0.0-5.0-55.0-0.0","1","1","1","null","","","","null","","53","","","","1","","","","1","","1.5","175.81799999999998","NaN","NaN","NaN","NaN","","","","","","","0","","","","1500","1","42","13","objects","faces","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","50","50","","","","","","","","","","","chosen","0","no_gain6","gain1","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1414","3085709","0.0-5.0-55.0-2.0-0.0","1","1","1","null","","","","null","","53","","","","1","","","","1","","0.5","177.31799999999998","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1415","3086719","0.0-5.0-55.0-3.0","1","1","1","null","","","","null","","53","","","","1","","","","","","1","177.81799999999998","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1416","3088229","0.0-5.0-56.0-0.0","1","1","1","null","","","","null","","54","","","","1","","","","1","","1.5","178.81799999999998","NaN","NaN","NaN","NaN","","","","","","","0","","","","1900","1","26","44","body_parts","objects","Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","50","50","","","","","","","","","","","unchosen","1","gain6","no_gain4","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1417","3088743","0.0-5.0-56.0-2.0-0.0","1","1","1","null","","","","null","","54","","","","1","","","","1","","0.5","180.31799999999998","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1418","3090157","0.0-5.0-56.0-3.0","1","1","1","null","","","","null","","54","","","","1","","","","","","1.4","180.81799999999998","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1419","3091673","0.0-5.0-57.0-0.0","1","1","1","null","","","","null","","55","","","","1","","","","1","","1.5","182.218","NaN","NaN","NaN","NaN","","","","","","","0","","","","1100","1","36","34","objects","body_parts","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg","50","50","","","","","","","","","","","unchosen","1","gain3","no_gain2","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1420","3092183","0.0-5.0-57.0-2.0-0.0","1","1","1","null","","","","null","","55","","","","1","","","","1","","0.5","183.718","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1421","3092797","0.0-5.0-57.0-3.0","1","1","1","null","","","","null","","55","","","","1","","","","","","0.6","184.218","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1422","3094309","0.0-5.0-58.0-0.0","1","1","1","null","","","","null","","56","","","","1","","","","1","","1.5","184.81799999999998","NaN","NaN","NaN","NaN","","","","","","","0","","","","1700","1","34","5","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","50","50","","","","","","","","","","","unchosen","0","no_gain2","gain2","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1423","3094822","0.0-5.0-58.0-2.0-0.0","1","1","1","null","","","","null","","56","","","","1","","","","1","","0.5","186.31799999999998","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1424","3096040","0.0-5.0-58.0-3.0","1","1","1","null","","","","null","","56","","","","1","","","","","","1.2","186.81799999999998","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1425","3097561","0.0-5.0-59.0-0.0","1","1","1","null","","","","null","","57","","","","1","","","","1","","1.5","188.01799999999997","NaN","NaN","NaN","NaN","","","","","","","0","","","","1600","1","40","37","objects","objects","Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg","Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg","50","50","","","","","","","","","","","chosen","1","gain5","no_gain3","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1426","3098080","0.0-5.0-59.0-2.0-0.0","1","1","1","null","","","","null","","57","","","","1","","","","1","","0.5","189.51799999999997","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1427","3099190","0.0-5.0-59.0-3.0","1","1","1","null","","","","null","","57","","","","1","","","","","","1.1","190.01799999999997","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1428","3100706","0.0-5.0-60.0-0.0","1","1","1","null","","","","null","","58","","","","1","","","","1","","1.5","191.11799999999997","NaN","NaN","NaN","NaN","","","","","","","0","","","","1700","1","26","16","body_parts","faces","Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg","Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg","50","50","","","","","","","","","","","unchosen","1","gain6","no_gain1","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1429","3101224","0.0-5.0-60.0-2.0-0.0","1","1","1","null","","","","null","","58","","","","1","","","","1","","0.5","192.61799999999997","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1430","3102437","0.0-5.0-60.0-3.0","1","1","1","null","","","","null","","58","","","","1","","","","","","1.2","193.11799999999997","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1431","3103947","0.0-5.0-61.0-0.0","1","1","1","null","","","","null","","59","","","","1","","","","1","","1.5","194.31799999999996","NaN","NaN","NaN","NaN","","","","","","","0","","","","3000","1","15","7","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","50","50","","","","","","","","","","","chosen","0","no_gain5","gain4","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1432","3104460","0.0-5.0-61.0-2.0-0.0","1","1","1","null","","","","null","","59","","","","1","","","","1","","0.5","195.81799999999996","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1433","3106970","0.0-5.0-61.0-3.0","1","1","1","null","","","","null","","59","","","","1","","","","","","2.5","196.31799999999996","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1434","3108486","0.0-5.0-62.0-0.0","1","1","1","null","","","","null","","60","","","","1","","","","1","","1.5","198.81799999999996","NaN","NaN","NaN","NaN","","","","","","","0","","","","2100","1","17","42","faces","objects","Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","50","50","","","","","","","","","","","chosen","1","gain3","no_gain6","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1435","3108997","0.0-5.0-62.0-2.0-0.0","1","1","1","null","","","","null","","60","","","","1","","","","1","","0.5","200.31799999999996","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1436","3110617","0.0-5.0-62.0-3.0","1","1","1","null","","","","null","","60","","","","1","","","","","","1.6","200.81799999999996","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1437","3112137","0.0-5.0-63.0-0.0","1","1","1","null","","","","null","","61","","","","1","","","","1","","1.5","202.41799999999995","NaN","NaN","NaN","NaN","","","","","","","0","","","","3200","1","24","34","body_parts","body_parts","Stimuli/Experimental_stims/body_parts/callum-skelton-3KLMq7y46nA-unsplash.jpg","Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg","50","50","","","","","","","","","","","unchosen","1","gain5","no_gain2","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1438","3112653","0.0-5.0-63.0-2.0-0.0","1","1","1","null","","","","null","","61","","","","1","","","","1","","0.5","203.91799999999995","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1439","3115366","0.0-5.0-63.0-3.0","1","1","1","null","","","","null","","61","","","","1","","","","","","2.7","204.41799999999995","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1440","3116883","0.0-5.0-64.0-0.0","1","1","1","null","","","","null","","62","","","","1","","","","1","","1.5","207.11799999999994","NaN","NaN","NaN","NaN","","","","","","","0","","","","1600","1","13","15","faces","faces","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","50","50","","","","","","","","","","","chosen","1","gain1","no_gain5","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1441","3117392","0.0-5.0-64.0-2.0-0.0","1","1","1","null","","","","null","","62","","","","1","","","","1","","0.5","208.61799999999994","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1442","3118499","0.0-5.0-64.0-3.0","1","1","1","null","","","","null","","62","","","","1","","","","","","1.1","209.11799999999994","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1443","3119761","0.0-5.0-65.0-0.0","1","1","1","1256","","","","50","","63","","","","1","","","","0","","1.256","210.21799999999993","1","0","outdoor_scenes","outdoor_scenes","","","","","","","0","","","","1300","1","0","7","outdoor_scenes","outdoor_scenes","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","50","50","","","","","","","","","","","chosen","0","no_gain2","gain4","0","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1444","3120278","0.0-5.0-65.0-1.0-0.0","1","1","1","null","","","","null","","63","","","","1","","","","","","0.5","211.47399999999993","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1445","3120787","0.0-5.0-65.0-2.0-0.0","1","1","1","null","","","","null","","63","","","","1","","","","1","","0.5","211.97399999999993","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1446","3122102","0.0-5.0-65.0-3.0","1","1","1","null","","","","null","","63","","","","1","","","","","","1.3","212.47399999999993","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1447","3122325","0.0-5.0-66.0-0.0","1","1","1","217","","","","50","","64","","","","1","","","","0","","0.217","213.77399999999994","1","16","body_parts","faces","","","","","","","0","","","","1800","1","16","30","faces","body_parts","Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg","Stimuli/Experimental_stims/body_parts/lucrezia-carnelos-kn6QrWtnAtY-unsplash.jpg","50","50","","","","","","","","","","","unchosen","0","no_gain1","gain1","0","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1448","3122838","0.0-5.0-66.0-1.0-0.0","1","1","1","null","","","","null","","64","","","","1","","","","","","0.5","213.99099999999996","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1449","3123353","0.0-5.0-66.0-2.0-0.0","1","1","1","null","","","","null","","64","","","","1","","","","1","","0.5","214.49099999999996","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1450","3125164","0.0-5.0-66.0-3.0","1","1","1","null","","","","null","","64","","","","1","","","","","","1.8","214.99099999999996","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1451","3125364","0.0-5.0-67.0-0.0","1","1","1","194","","","","50","","65","","","","1","","","","0","","0.194","216.79099999999997","1","29","outdoor_scenes","body_parts","","","","","","","0","","","","1400","1","29","7","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/lucaxx-freire-CacZwMexYdk-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","50","50","","","","","","","","","","","chosen","0","no_gain1","gain4","0","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1452","3125878","0.0-5.0-67.0-1.0-0.0","1","1","1","null","","","","null","","65","","","","1","","","","","","0.5","216.98499999999996","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1453","3126391","0.0-5.0-67.0-2.0-0.0","1","1","1","null","","","","null","","65","","","","1","","","","1","","0.5","217.48499999999996","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1454","3127860","0.0-5.0-67.0-3.0","1","1","1","null","","","","null","","65","","","","1","","","","","","1.4","217.98499999999996","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1455","3129730","0.0-5.0-68.0-0.0","1","1","1","null","","","","null","","66","","","","1","","","","1","","1.5","219.38499999999996","NaN","NaN","NaN","NaN","","","","","","","0","","","","1500","1","37","17","objects","faces","Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg","Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg","50","50","","","","","","","","","","","chosen","0","no_gain3","gain3","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1456","3130245","0.0-5.0-68.0-2.0-0.0","1","1","1","null","","","","null","","66","","","","1","","","","1","","0.5","220.88499999999996","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1457","3131261","0.0-5.0-68.0-3.0","1","1","1","null","","","","null","","66","","","","1","","","","","","1","221.38499999999996","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1458","3131291","0.0-5.0-69.0-0.0","1","1","1","25","","","","50","","67","","","","1","","","","0","","0.025","222.38499999999996","1","42","body_parts","objects","","","","","","","0","","","","1100","1","42","27","objects","body_parts","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","Stimuli/Experimental_stims/body_parts/jonathan-borba-hTwH8QFkPMs-unsplash.jpg","50","50","","","","","","","","","","","chosen","0","no_gain6","gain2","0","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1459","3131807","0.0-5.0-69.0-1.0-0.0","1","1","1","null","","","","null","","67","","","","1","","","","","","0.5","222.40999999999997","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1460","3132321","0.0-5.0-69.0-2.0-0.0","1","1","1","null","","","","null","","67","","","","1","","","","1","","0.5","222.90999999999997","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1461","3133437","0.0-5.0-69.0-3.0","1","1","1","null","","","","null","","67","","","","1","","","","","","1.1","223.40999999999997","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
