"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","run","task","isi","is_odd_ball","no_response","acc","duration","onset","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","warning","response_ends_trial","trial_duration","scramble_acc","scramble_no_response"
"","localizer","","html-keyboard-response","170","74928","0.0-2.0-58.0-0.0","1","90291","`1","NaN","","","","null","NaN","56","","Stimuli/Experimental_stims/localizer/objects/eugene-chystiakov-3neSwyntbQ8-unsplash.jpg","1","objects","","0","1","0","0.4","62.399999999999906","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","171","75240","0.0-2.0-58.0-1.0","1","90291","`1","null","","","","null","","56","","","1","","","","","","0.3","62.799999999999905","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","172","75648","0.0-2.0-59.0-0.0","1","90291","`1","NaN","","","","null","NaN","57","","Stimuli/Experimental_stims/localizer/objects/ignat-dolomanov-kFBDVnmskPA-unsplash.jpg","1","objects","","0","1","0","0.4","63.0999999999999","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","173","75963","0.0-2.0-59.0-1.0","1","90291","`1","null","","","","null","","57","","","1","","","","","","0.3","63.4999999999999","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","174","76376","0.0-2.0-60.0-0.0","1","90291","`1","NaN","","","","null","NaN","58","","Stimuli/Experimental_stims/localizer/objects/andrew-petrov-TVJqDat4MAw-unsplash.jpg","1","objects","","0","1","0","0.4","63.7999999999999","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","175","76688","0.0-2.0-60.0-1.0","1","90291","`1","null","","","","null","","58","","","1","","","","","","0.3","64.1999999999999","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","176","77098","0.0-2.0-61.0-0.0","1","90291","`1","NaN","","","","null","NaN","59","","Stimuli/Experimental_stims/localizer/objects/dan-cristian-padure-ezoshbcxWrM-unsplash.jpg","1","objects","","0","1","0","0.4","64.4999999999999","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","177","77413","0.0-2.0-61.0-1.0","1","90291","`1","null","","","","null","","59","","","1","","","","","","0.3","64.8999999999999","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","178","77829","0.0-2.0-62.0-0.0","1","90291","`1","NaN","","","","null","NaN","60","","Stimuli/Experimental_stims/localizer/objects/muhammad-toqeer-NRJ9ipvz2iE-unsplash.jpg","1","objects","","0","1","0","0.4","65.1999999999999","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","179","78141","0.0-2.0-62.0-1.0","1","90291","`1","null","","","","null","","60","","","1","","","","","","0.3","65.59999999999991","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","180","78557","0.0-2.0-63.0-0.0","1","90291","`1","NaN","","","","null","NaN","61","","Stimuli/Experimental_stims/localizer/objects/florian-klauer-nptLmg6jqDo-unsplash.jpg","1","objects","","0","1","0","0.4","65.8999999999999","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","181","78864","0.0-2.0-63.0-1.0","1","90291","`1","null","","","","null","","61","","","1","","","","","","0.3","66.29999999999991","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","182","79269","0.0-2.0-64.0-0.0","1","90291","`1","NaN","","","","null","NaN","62","","Stimuli/Experimental_stims/localizer/objects/charlesdeluvio-RDjZh9dqlP4-unsplash.jpg","1","objects","","0","1","0","0.4","66.59999999999991","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","183","79578","0.0-2.0-64.0-1.0","1","90291","`1","null","","","","null","","62","","","1","","","","","","0.3","66.99999999999991","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","184","79984","0.0-2.0-65.0-0.0","1","90291","`1","NaN","","","","null","NaN","63","","Stimuli/Experimental_stims/localizer/objects/barrett-ward-0lMpQaXfOCg-unsplash.jpg","1","objects","","0","1","0","0.4","67.29999999999991","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","185","80287","0.0-2.0-65.0-1.0","1","90291","`1","null","","","","null","","63","","","1","","","","","","0.3","67.69999999999992","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","186","80698","0.0-2.0-66.0-0.0","1","90291","`1","NaN","","","","null","NaN","64","","Stimuli/Experimental_stims/localizer/objects/florian-klauer-mk7D-4UCfmg-unsplash.jpg","1","objects","","0","1","0","0.4","67.99999999999991","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","187","81012","0.0-2.0-66.0-1.0","1","90291","`1","null","","","","null","","64","","","1","","","","","","0.3","68.39999999999992","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","188","81425","0.0-2.0-67.0-0.0","1","90291","`1","NaN","","","","null","NaN","65","","Stimuli/Experimental_stims/localizer/objects/markus-spiske-ANrVtttbNss-unsplash.jpg","1","objects","","1","1","0","0.4","68.69999999999992","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","189","81739","0.0-2.0-67.0-1.0","1","90291","`1","null","","","","null","","65","","","1","","","","","","14","69.09999999999992","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","190","82154","0.0-2.0-68.0-0.0","1","90291","`1","NaN","","","","null","NaN","66","","Stimuli/Experimental_stims/localizer/body_parts/nick-page-jAGdpOGvLAA-unsplash.jpg","1","body_parts","","0","1","0","0.4","83.09999999999992","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","191","82467","0.0-2.0-68.0-1.0","1","90291","`1","null","","","","null","","66","","","1","","","","","","0.3","83.49999999999993","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","192","82880","0.0-2.0-69.0-0.0","1","90291","`1","NaN","","","","null","NaN","67","","Stimuli/Experimental_stims/localizer/body_parts/jeremy-bishop-mLd3hAaH2ns-unsplash.jpg","1","body_parts","","0","1","0","0.4","83.79999999999993","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","193","83193","0.0-2.0-69.0-1.0","1","90291","`1","null","","","","null","","67","","","1","","","","","","0.3","84.19999999999993","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","194","83604","0.0-2.0-70.0-0.0","1","90291","`1","NaN","","","","null","NaN","68","","Stimuli/Experimental_stims/localizer/body_parts/sincerely-media-Q7qRyaurQfo-unsplash.jpg","1","body_parts","","0","1","0","0.4","84.49999999999993","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","195","83917","0.0-2.0-70.0-1.0","1","90291","`1","null","","","","null","","68","","","1","","","","","","0.3","84.89999999999993","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","196","84334","0.0-2.0-71.0-0.0","1","90291","`1","NaN","","","","null","NaN","69","","Stimuli/Experimental_stims/localizer/body_parts/juja-han-Z8-6EI2tYtw-unsplash.jpg","1","body_parts","","0","1","0","0.4","85.19999999999993","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","197","84646","0.0-2.0-71.0-1.0","1","90291","`1","null","","","","null","","69","","","1","","","","","","0.3","85.59999999999994","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","198","85062","0.0-2.0-72.0-0.0","1","90291","`1","NaN","","","","null","NaN","70","","Stimuli/Experimental_stims/localizer/body_parts/natalie-grainger-8uB5kFKWWkk-unsplash.jpg","1","body_parts","","0","1","0","0.4","85.89999999999993","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","199","85368","0.0-2.0-72.0-1.0","1","90291","`1","null","","","","null","","70","","","1","","","","","","0.3","86.29999999999994","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","200","85780","0.0-2.0-73.0-0.0","1","90291","`1","NaN","","","","null","NaN","71","","Stimuli/Experimental_stims/localizer/body_parts/carlos-henrique-NAOJKwZswbs-unsplash.jpg","1","body_parts","","0","1","0","0.4","86.59999999999994","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","201","86087","0.0-2.0-73.0-1.0","1","90291","`1","null","","","","null","","71","","","1","","","","","","0.3","86.99999999999994","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","202","86497","0.0-2.0-74.0-0.0","1","90291","`1","NaN","","","","null","NaN","72","","Stimuli/Experimental_stims/localizer/body_parts/matthew-wheeler-2_UxqsaDMmo-unsplash.jpg","1","body_parts","","1","1","0","0.4","87.29999999999994","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","203","86814","0.0-2.0-74.0-1.0","1","90291","`1","null","","","","null","","72","","","1","","","","","","0.3","87.69999999999995","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","204","87226","0.0-2.0-75.0-0.0","1","90291","`1","NaN","","","","null","NaN","73","","Stimuli/Experimental_stims/localizer/body_parts/pure-julia-9lVaya31sMk-unsplash.jpg","1","body_parts","","0","1","0","0.4","87.99999999999994","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","205","87537","0.0-2.0-75.0-1.0","1","90291","`1","null","","","","null","","73","","","1","","","","","","0.3","88.39999999999995","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","206","87950","0.0-2.0-76.0-0.0","1","90291","`1","NaN","","","","null","NaN","74","","Stimuli/Experimental_stims/localizer/body_parts/betzy-arosemena-YHdgnygtVCQ-unsplash.jpg","1","body_parts","","0","1","0","0.4","88.69999999999995","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","207","88256","0.0-2.0-76.0-1.0","1","90291","`1","null","","","","null","","74","","","1","","","","","","0.3","89.09999999999995","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","208","88664","0.0-2.0-77.0-0.0","1","90291","`1","NaN","","","","null","NaN","75","","Stimuli/Experimental_stims/localizer/body_parts/xavier-foucrier-dLZUNHsT8vo-unsplash.jpg","1","body_parts","","0","1","0","0.4","89.39999999999995","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","209","88970","0.0-2.0-77.0-1.0","1","90291","`1","null","","","","null","","75","","","1","","","","","","0.3","89.79999999999995","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","210","89378","0.0-2.0-78.0-0.0","1","90291","`1","NaN","","","","null","NaN","76","","Stimuli/Experimental_stims/localizer/body_parts/sincerely-media-7TBFwUQA6Xk-unsplash.jpg","1","body_parts","","0","1","0","0.4","90.09999999999995","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","211","89687","0.0-2.0-78.0-1.0","1","90291","`1","null","","","","null","","76","","","1","","","","","","0.3","90.49999999999996","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","212","90100","0.0-2.0-79.0-0.0","1","90291","`1","NaN","","","","null","NaN","77","","Stimuli/Experimental_stims/localizer/body_parts/charles-etoroma-1fo0biloDOc-unsplash.jpg","1","body_parts","","0","1","0","0.4","90.79999999999995","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","213","90413","0.0-2.0-79.0-1.0","1","90291","`1","null","","","","null","","77","","","1","","","","","","0.3","91.19999999999996","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","214","90828","0.0-2.0-80.0-0.0","1","90291","`1","NaN","","","","null","NaN","78","","Stimuli/Experimental_stims/localizer/body_parts/ben-hartley-RbrsejLGVZ8-unsplash.jpg","1","body_parts","","0","1","0","0.4","91.49999999999996","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","215","91142","0.0-2.0-80.0-1.0","1","90291","`1","null","","","","null","","78","","","1","","","","","","0.3","91.89999999999996","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","216","91555","0.0-2.0-81.0-0.0","1","90291","`1","NaN","","","","null","NaN","79","","Stimuli/Experimental_stims/localizer/body_parts/sincerely-media-pdynOoM7xmA-unsplash.jpg","1","body_parts","","0","1","0","0.4","92.19999999999996","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","217","91862","0.0-2.0-81.0-1.0","1","90291","`1","null","","","","null","","79","","","1","","","","","","0.3","92.59999999999997","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","218","92350","0.0-2.0-82.0-0.0","1","90291","`1","NaN","","","","null","NaN","80","","Stimuli/Experimental_stims/localizer/body_parts/lilartsy-1KkhQ8uL28g-unsplash.jpg","1","body_parts","","0","1","0","0.4","92.89999999999996","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","219","92658","0.0-2.0-82.0-1.0","1","90291","`1","null","","","","null","","80","","","1","","","","","","0.3","93.29999999999997","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","220","93066","0.0-2.0-83.0-0.0","1","90291","`1","NaN","","","","null","NaN","81","","Stimuli/Experimental_stims/localizer/body_parts/semen-zhuravlev-_XxH_mV8dnk-unsplash (1).jpg","1","body_parts","","0","1","0","0.4","93.59999999999997","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","221","93379","0.0-2.0-83.0-1.0","1","90291","`1","null","","","","null","","81","","","1","","","","","","0.3","93.99999999999997","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","222","93794","0.0-2.0-84.0-0.0","1","90291","`1","NaN","","","","null","NaN","82","","Stimuli/Experimental_stims/localizer/body_parts/louisa-potter-zd29nBmLuig-unsplash.jpg","1","body_parts","","0","1","0","0.4","94.29999999999997","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","223","94105","0.0-2.0-84.0-1.0","1","90291","`1","null","","","","null","","82","","","1","","","","","","0.3","94.69999999999997","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","224","94516","0.0-2.0-85.0-0.0","1","90291","`1","NaN","","","","null","NaN","83","","Stimuli/Experimental_stims/localizer/body_parts/sincerely-media-3DZHTq_i7Qk-unsplash.jpg","1","body_parts","","0","1","0","0.4","94.99999999999997","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","225","94824","0.0-2.0-85.0-1.0","1","90291","`1","null","","","","null","","83","","","1","","","","","","0.3","95.39999999999998","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","226","95233","0.0-2.0-86.0-0.0","1","90291","`1","NaN","","","","null","NaN","84","","Stimuli/Experimental_stims/localizer/body_parts/pure-julia-E9Q4bqYHtIM-unsplash.jpg","1","body_parts","","1","1","0","0.4","95.69999999999997","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","227","95548","0.0-2.0-86.0-1.0","1","90291","`1","null","","","","null","","84","","","1","","","","","","0.3","96.09999999999998","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","228","95953","0.0-2.0-87.0-0.0","1","90291","`1","NaN","","","","null","NaN","85","","Stimuli/Experimental_stims/localizer/body_parts/nick-page-WTNmgJtwzGI-unsplash.jpg","1","body_parts","","0","1","0","0.4","96.39999999999998","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","229","96265","0.0-2.0-87.0-1.0","1","90291","`1","null","","","","null","","85","","","1","","","","","","14","96.79999999999998","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","230","96674","0.0-2.0-88.0-0.0","1","90291","`1","NaN","","","","null","NaN","86","","Stimuli/Experimental_stims/localizer/faces/nick-karvounis-JyO_szjGvUw-unsplash.jpg","1","faces","","0","1","0","0.4","110.79999999999998","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","231","96984","0.0-2.0-88.0-1.0","1","90291","`1","null","","","","null","","86","","","1","","","","","","0.3","111.19999999999999","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","232","97397","0.0-2.0-89.0-0.0","1","90291","`1","NaN","","","","null","NaN","87","","Stimuli/Experimental_stims/localizer/faces/carlos-vaz-KP4bxnxAilU-unsplash.jpg","1","faces","","0","1","0","0.4","111.49999999999999","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","233","97709","0.0-2.0-89.0-1.0","1","90291","`1","null","","","","null","","87","","","1","","","","","","0.3","111.89999999999999","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","234","98125","0.0-2.0-90.0-0.0","1","90291","`1","NaN","","","","null","NaN","88","","Stimuli/Experimental_stims/localizer/faces/filipe-almeida-mnEWC72eWDM-unsplash.jpg","1","faces","","0","1","0","0.4","112.19999999999999","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","235","98434","0.0-2.0-90.0-1.0","1","90291","`1","null","","","","null","","88","","","1","","","","","","0.3","112.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","236","98844","0.0-2.0-91.0-0.0","1","90291","`1","NaN","","","","null","NaN","89","","Stimuli/Experimental_stims/localizer/faces/cdc-ddKBuWekZr0-unsplash.jpg","1","faces","","0","1","0","0.4","112.89999999999999","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","237","99153","0.0-2.0-91.0-1.0","1","90291","`1","null","","","","null","","89","","","1","","","","","","0.3","113.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","238","99559","0.0-2.0-92.0-0.0","1","90291","`1","NaN","","","","null","NaN","90","","Stimuli/Experimental_stims/localizer/faces/olena-sergienko-0TSd6uCKTKc-unsplash.jpg","1","faces","","0","1","0","0.4","113.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","239","99864","0.0-2.0-92.0-1.0","1","90291","`1","null","","","","null","","90","","","1","","","","","","0.3","114","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","240","100273","0.0-2.0-93.0-0.0","1","90291","`1","NaN","","","","null","NaN","91","","Stimuli/Experimental_stims/localizer/faces/samuel-dixon--fQ5XNOcqFQ-unsplash.jpg","1","faces","","1","1","0","0.4","114.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","241","100587","0.0-2.0-93.0-1.0","1","90291","`1","null","","","","null","","91","","","1","","","","","","0.3","114.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","242","100997","0.0-2.0-94.0-0.0","1","90291","`1","NaN","","","","null","NaN","92","","Stimuli/Experimental_stims/localizer/faces/jake-nackos-IF9TK5Uy-KI-unsplash.jpg","1","faces","","0","1","0","0.4","115","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","243","101303","0.0-2.0-94.0-1.0","1","90291","`1","null","","","","null","","92","","","1","","","","","","0.3","115.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","244","101712","0.0-2.0-95.0-0.0","1","90291","`1","NaN","","","","null","NaN","93","","Stimuli/Experimental_stims/localizer/faces/jakob-owens-lkMJcGDZLVs-unsplash.jpg","1","faces","","0","1","0","0.4","115.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","245","102027","0.0-2.0-95.0-1.0","1","90291","`1","null","","","","null","","93","","","1","","","","","","0.3","116.10000000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","246","102441","0.0-2.0-96.0-0.0","1","90291","`1","NaN","","","","null","NaN","94","","Stimuli/Experimental_stims/localizer/faces/tyler-nix-ZGa9d1a_4tA-unsplash.jpg","1","faces","","0","1","0","0.4","116.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","247","102755","0.0-2.0-96.0-1.0","1","90291","`1","null","","","","null","","94","","","1","","","","","","0.3","116.80000000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","248","103160","0.0-2.0-97.0-0.0","1","90291","`1","NaN","","","","null","NaN","95","","Stimuli/Experimental_stims/localizer/faces/christian-ferrer-8vT-DgHZDG4-unsplash.jpg","1","faces","","0","1","0","0.4","117.10000000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","249","103465","0.0-2.0-97.0-1.0","1","90291","`1","null","","","","null","","95","","","1","","","","","","0.3","117.50000000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","250","103873","0.0-2.0-98.0-0.0","1","90291","`1","NaN","","","","null","NaN","96","","Stimuli/Experimental_stims/localizer/faces/james-marty-h1BuNJZzpC8-unsplash.jpg","1","faces","","0","1","0","0.4","117.80000000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","251","104183","0.0-2.0-98.0-1.0","1","90291","`1","null","","","","null","","96","","","1","","","","","","0.3","118.20000000000002","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","252","104599","0.0-2.0-99.0-0.0","1","90291","`1","NaN","","","","null","NaN","97","","Stimuli/Experimental_stims/localizer/faces/sean-kong--1B_y4wGs-s-unsplash.jpg","1","faces","","0","1","0","0.4","118.50000000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","253","104907","0.0-2.0-99.0-1.0","1","90291","`1","null","","","","null","","97","","","1","","","","","","0.3","118.90000000000002","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","254","105320","0.0-2.0-100.0-0.0","1","90291","`1","NaN","","","","null","NaN","98","","Stimuli/Experimental_stims/localizer/faces/christina-wocintechchat-com-0Zx1bDv5BNY-unsplash.jpg","1","faces","","0","1","0","0.4","119.20000000000002","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","255","105634","0.0-2.0-100.0-1.0","1","90291","`1","null","","","","null","","98","","","1","","","","","","0.3","119.60000000000002","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","256","106044","0.0-2.0-101.0-0.0","1","90291","`1","NaN","","","","null","NaN","99","","Stimuli/Experimental_stims/localizer/faces/abstral-official-cyOKLSgkgCE-unsplash.jpg","1","faces","","0","1","0","0.4","119.90000000000002","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","257","106358","0.0-2.0-101.0-1.0","1","90291","`1","null","","","","null","","99","","","1","","","","","","0.3","120.30000000000003","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","258","106767","0.0-2.0-102.0-0.0","1","90291","`1","NaN","","","","null","NaN","100","","Stimuli/Experimental_stims/localizer/faces/juan-encalada-WC7KIHo13Fc-unsplash.jpg","1","faces","","0","1","0","0.4","120.60000000000002","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","259","107085","0.0-2.0-102.0-1.0","1","90291","`1","null","","","","null","","100","","","1","","","","","","0.3","121.00000000000003","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","260","107499","0.0-2.0-103.0-0.0","1","90291","`1","NaN","","","","null","NaN","101","","Stimuli/Experimental_stims/localizer/faces/foto-sushi-6anudmpILw4-unsplash.jpg","1","faces","","0","1","0","0.4","121.30000000000003","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","261","107811","0.0-2.0-103.0-1.0","1","90291","`1","null","","","","null","","101","","","1","","","","","","0.3","121.70000000000003","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","262","108227","0.0-2.0-104.0-0.0","1","90291","`1","NaN","","","","null","NaN","102","","Stimuli/Experimental_stims/localizer/faces/mubariz-mehdizadeh-Py8F6-hRn5o-unsplash.jpg","1","faces","","1","1","0","0.4","122.00000000000003","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","263","108540","0.0-2.0-104.0-1.0","1","90291","`1","null","","","","null","","102","","","1","","","","","","0.3","122.40000000000003","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","264","108957","0.0-2.0-105.0-0.0","1","90291","`1","NaN","","","","null","NaN","103","","Stimuli/Experimental_stims/localizer/faces/jeffery-erhunse-BQMZ5ligqps-unsplash.jpg","1","faces","","0","1","0","0.4","122.70000000000003","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","265","109265","0.0-2.0-105.0-1.0","1","90291","`1","null","","","","null","","103","","","1","","","","","","0.3","123.10000000000004","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","266","109674","0.0-2.0-106.0-0.0","1","90291","`1","NaN","","","","null","NaN","104","","Stimuli/Experimental_stims/localizer/faces/binh-ly-k_4A59MzZTY-unsplash.jpg","1","faces","","0","1","0","0.4","123.40000000000003","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","267","109983","0.0-2.0-106.0-1.0","1","90291","`1","null","","","","null","","104","","","1","","","","","","0.3","123.80000000000004","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","268","110397","0.0-2.0-107.0-0.0","1","90291","`1","NaN","","","","null","NaN","105","","Stimuli/Experimental_stims/localizer/faces/aiony-haust-K0DxxljcRv0-unsplash.jpg","1","faces","","0","1","0","0.4","124.10000000000004","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","269","110712","0.0-2.0-107.0-1.0","1","90291","`1","null","","","","null","","105","","","1","","","","","","14","124.50000000000004","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
