"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","run","task","isi","is_odd_ball","no_response","acc","duration","onset","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","warning","response_ends_trial","trial_duration","scramble_acc","scramble_no_response","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path"
"","localizer","","html-keyboard-response","432","168074","0.0-2.0-189.0-0.0","NaN","82292","","NaN","","","","null","NaN","187","","Stimuli/Experimental_stims/localizer/objects/kelly-jean-cKjbI0Y00X0-unsplash.jpg","1","objects","","0","1","0","0.4","250.0000000000014","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","433","168382","0.0-2.0-189.0-1.0","NaN","82292","","null","","","","null","","187","","","1","","","","","","0.3","250.4000000000014","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","434","168794","0.0-2.0-190.0-0.0","NaN","82292","","NaN","","","","null","NaN","188","","Stimuli/Experimental_stims/localizer/objects/designecologist-hvgd0ygXuQQ-unsplash.jpg","1","objects","","0","1","0","0.4","250.7000000000014","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","435","169102","0.0-2.0-190.0-1.0","NaN","82292","","null","","","","null","","188","","","1","","","","","","0.3","251.10000000000142","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","436","169513","0.0-2.0-191.0-0.0","NaN","82292","","NaN","","","","null","NaN","189","","Stimuli/Experimental_stims/localizer/objects/alex-lvrs-2zDw14yCYqk-unsplash.jpg","1","objects","","0","1","0","0.4","251.40000000000143","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","437","169821","0.0-2.0-191.0-1.0","NaN","82292","","null","","","","null","","189","","","1","","","","","","0.3","251.80000000000143","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","438","170233","0.0-2.0-192.0-0.0","NaN","82292","","NaN","","","","null","NaN","190","","Stimuli/Experimental_stims/localizer/objects/ryunosuke-kikuno-viEzuL1ouDs-unsplash.jpg","1","objects","","0","1","0","0.4","252.10000000000144","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","439","170543","0.0-2.0-192.0-1.0","NaN","82292","","null","","","","null","","190","","","1","","","","","","0.3","252.50000000000145","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","440","170954","0.0-2.0-193.0-0.0","NaN","82292","","NaN","","","","null","NaN","191","","Stimuli/Experimental_stims/localizer/objects/barrett-ward-0lMpQaXfOCg-unsplash.jpg","1","objects","","0","1","0","0.4","252.80000000000146","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","441","171263","0.0-2.0-193.0-1.0","NaN","82292","","null","","","","null","","191","","","1","","","","","","0.3","253.20000000000147","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","442","171682","0.0-2.0-194.0-0.0","NaN","82292","","NaN","","","","null","NaN","192","","Stimuli/Experimental_stims/localizer/objects/yossy-made-yulian-WaEqwDSIeTY-unsplash.jpg","1","objects","","1","1","0","0.4","253.50000000000148","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","443","171991","0.0-2.0-194.0-1.0","NaN","82292","","null","","","","null","","192","","","1","","","","","","0.3","253.90000000000148","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","444","172400","0.0-2.0-195.0-0.0","NaN","82292","","NaN","","","","null","NaN","193","","Stimuli/Experimental_stims/localizer/objects/andrew-petrov-TVJqDat4MAw-unsplash.jpg","1","objects","","0","1","0","0.4","254.2000000000015","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","445","172710","0.0-2.0-195.0-1.0","NaN","82292","","null","","","","null","","193","","","1","","","","","","0.3","254.6000000000015","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","446","173117","0.0-2.0-196.0-0.0","NaN","82292","","NaN","","","","null","NaN","194","","Stimuli/Experimental_stims/localizer/objects/muhammad-toqeer-NRJ9ipvz2iE-unsplash.jpg","1","objects","","0","1","0","0.4","254.9000000000015","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","447","173430","0.0-2.0-196.0-1.0","NaN","82292","","null","","","","null","","194","","","1","","","","","","0.3","255.30000000000152","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","448","173843","0.0-2.0-197.0-0.0","NaN","82292","","NaN","","","","null","NaN","195","","Stimuli/Experimental_stims/localizer/objects/nicolas-hippert-kfr_eSrR08M-unsplash.jpg","1","objects","","0","1","0","0.4","255.60000000000153","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","449","174151","0.0-2.0-197.0-1.0","NaN","82292","","null","","","","null","","195","","","1","","","","","","0.3","256.00000000000153","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","450","174560","0.0-2.0-198.0-0.0","NaN","82292","","NaN","","","","null","NaN","196","","Stimuli/Experimental_stims/localizer/objects/ignat-dolomanov-kFBDVnmskPA-unsplash.jpg","1","objects","","0","1","0","0.4","256.30000000000155","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","451","174873","0.0-2.0-198.0-1.0","NaN","82292","","null","","","","null","","196","","","1","","","","","","0.3","256.7000000000015","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","452","175288","0.0-2.0-199.0-0.0","NaN","82292","","NaN","","","","null","NaN","197","","Stimuli/Experimental_stims/localizer/objects/florian-klauer-mk7D-4UCfmg-unsplash.jpg","1","objects","","0","1","0","0.4","257.00000000000153","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","453","175598","0.0-2.0-199.0-1.0","NaN","82292","","null","","","","null","","197","","","1","","","","","","0.3","257.4000000000015","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","454","176012","0.0-2.0-200.0-0.0","NaN","82292","","NaN","","","","null","NaN","198","","Stimuli/Experimental_stims/localizer/objects/eugene-chystiakov-3neSwyntbQ8-unsplash.jpg","1","objects","","1","1","0","0.4","257.7000000000015","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","455","176329","0.0-2.0-200.0-1.0","NaN","82292","","null","","","","null","","198","","","1","","","","","","0.3","258.1000000000015","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","456","176746","0.0-2.0-201.0-0.0","NaN","82292","","NaN","","","","null","NaN","199","","Stimuli/Experimental_stims/localizer/objects/jiangxulei1990-eIzzzwtkBjU-unsplash.jpg","1","objects","","0","1","0","0.4","258.4000000000015","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","457","177058","0.0-2.0-201.0-1.0","NaN","82292","","null","","","","null","","199","","","1","","","","","","0.3","258.8000000000015","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","458","177469","0.0-2.0-202.0-0.0","NaN","82292","","NaN","","","","null","NaN","200","","Stimuli/Experimental_stims/localizer/objects/nordwood-themes-E9tFH39iRPE-unsplash.jpg","1","objects","","0","1","0","0.4","259.1000000000015","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","459","177784","0.0-2.0-202.0-1.0","NaN","82292","","null","","","","null","","200","","","1","","","","","","0.3","259.5000000000015","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","460","178200","0.0-2.0-203.0-0.0","NaN","82292","","NaN","","","","null","NaN","201","","Stimuli/Experimental_stims/localizer/objects/engin-akyurt-bbbKzTmY2Gg-unsplash.jpg","1","objects","","0","1","0","0.4","259.8000000000015","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","461","178513","0.0-2.0-203.0-1.0","NaN","82292","","null","","","","null","","201","","","1","","","","","","0.3","260.20000000000147","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","462","178925","0.0-2.0-204.0-0.0","NaN","82292","","NaN","","","","null","NaN","202","","Stimuli/Experimental_stims/localizer/objects/carlos-felipe-ramirez-mesa-x9g65MOXsPY-unsplash.jpg","1","objects","","0","1","0","0.4","260.5000000000015","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","463","179240","0.0-2.0-204.0-1.0","NaN","82292","","null","","","","null","","202","","","1","","","","","","0.3","260.90000000000146","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","464","179653","0.0-2.0-205.0-0.0","NaN","82292","","NaN","","","","null","NaN","203","","Stimuli/Experimental_stims/localizer/objects/dario-mendez-hnJ2VNZzbns-unsplash.jpg","1","objects","","0","1","0","0.4","261.20000000000147","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","465","179966","0.0-2.0-205.0-1.0","NaN","82292","","null","","","","null","","203","","","1","","","","","","0.3","261.60000000000144","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","466","180378","0.0-2.0-206.0-0.0","NaN","82292","","NaN","","","","null","NaN","204","","Stimuli/Experimental_stims/localizer/objects/florian-klauer-nptLmg6jqDo-unsplash.jpg","1","objects","","0","1","0","0.4","261.90000000000146","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","467","180685","0.0-2.0-206.0-1.0","NaN","82292","","null","","","","null","","204","","","1","","","","","","0.3","262.30000000000143","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","468","181095","0.0-2.0-207.0-0.0","NaN","82292","","NaN","","","","null","NaN","205","","Stimuli/Experimental_stims/localizer/objects/markus-spiske-ANrVtttbNss-unsplash.jpg","1","objects","","0","1","0","0.4","262.60000000000144","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","469","181409","0.0-2.0-207.0-1.0","NaN","82292","","null","","","","null","","205","","","1","","","","","","14","263.0000000000014","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","470","181824","0.0-2.0-208.0-0.0","NaN","82292","","NaN","","","","null","NaN","206","","Stimuli/Experimental_stims/localizer/body_parts/lilartsy-1KkhQ8uL28g-unsplash.jpg","1","body_parts","","1","1","0","0.4","277.0000000000014","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","471","182134","0.0-2.0-208.0-1.0","NaN","82292","","null","","","","null","","206","","","1","","","","","","0.3","277.4000000000014","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","472","182545","0.0-2.0-209.0-0.0","NaN","82292","","NaN","","","","null","NaN","207","","Stimuli/Experimental_stims/localizer/body_parts/priscilla-du-preez-e6fcNpur53A-unsplash.jpg","1","body_parts","","0","1","0","0.4","277.7000000000014","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","473","182857","0.0-2.0-209.0-1.0","NaN","82292","","null","","","","null","","207","","","1","","","","","","0.3","278.1000000000014","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","474","183269","0.0-2.0-210.0-0.0","NaN","82292","","NaN","","","","null","NaN","208","","Stimuli/Experimental_stims/localizer/body_parts/jeremy-bishop-mLd3hAaH2ns-unsplash.jpg","1","body_parts","","0","1","0","0.4","278.4000000000014","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","475","183586","0.0-2.0-210.0-1.0","NaN","82292","","null","","","","null","","208","","","1","","","","","","0.3","278.8000000000014","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","476","183997","0.0-2.0-211.0-0.0","NaN","82292","","NaN","","","","null","NaN","209","","Stimuli/Experimental_stims/localizer/body_parts/adrien-king-XzBluXxBoyQ-unsplash.jpg","1","body_parts","","0","1","0","0.4","279.1000000000014","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","477","184312","0.0-2.0-211.0-1.0","NaN","82292","","null","","","","null","","209","","","1","","","","","","0.3","279.50000000000136","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","478","184730","0.0-2.0-212.0-0.0","NaN","82292","","NaN","","","","null","NaN","210","","Stimuli/Experimental_stims/localizer/body_parts/bady-abbas-N-VEeMnm7gE-unsplash.jpg","1","body_parts","","0","1","0","0.4","279.8000000000014","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","479","185043","0.0-2.0-212.0-1.0","NaN","82292","","null","","","","null","","210","","","1","","","","","","0.3","280.20000000000135","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","480","185455","0.0-2.0-213.0-0.0","NaN","82292","","NaN","","","","null","NaN","211","","Stimuli/Experimental_stims/localizer/body_parts/sincerely-media-3DZHTq_i7Qk-unsplash.jpg","1","body_parts","","0","1","0","0.4","280.50000000000136","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","481","185767","0.0-2.0-213.0-1.0","NaN","82292","","null","","","","null","","211","","","1","","","","","","0.3","280.90000000000134","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","482","186177","0.0-2.0-214.0-0.0","NaN","82292","","NaN","","","","null","NaN","212","","Stimuli/Experimental_stims/localizer/body_parts/ramesh-iyer-CRhznMXoJlc-unsplash.jpg","1","body_parts","","0","1","0","0.4","281.20000000000135","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","483","186487","0.0-2.0-214.0-1.0","NaN","82292","","null","","","","null","","212","","","1","","","","","","0.3","281.60000000000133","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","484","186896","0.0-2.0-215.0-0.0","NaN","82292","","NaN","","","","null","NaN","213","","Stimuli/Experimental_stims/localizer/body_parts/sincerely-media-9Zf6yh7RYbQ-unsplash.jpg","1","body_parts","","0","1","0","0.4","281.90000000000134","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","485","187210","0.0-2.0-215.0-1.0","NaN","82292","","null","","","","null","","213","","","1","","","","","","0.3","282.3000000000013","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","486","187625","0.0-2.0-216.0-0.0","NaN","82292","","NaN","","","","null","NaN","214","","Stimuli/Experimental_stims/localizer/body_parts/charles-etoroma-1fo0biloDOc-unsplash.jpg","1","body_parts","","0","1","0","0.4","282.60000000000133","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","487","187936","0.0-2.0-216.0-1.0","NaN","82292","","null","","","","null","","214","","","1","","","","","","0.3","283.0000000000013","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","488","188353","0.0-2.0-217.0-0.0","NaN","82292","","NaN","","","","null","NaN","215","","Stimuli/Experimental_stims/localizer/body_parts/bady-abbas-pIySu25o0bM-unsplash.jpg","1","body_parts","","0","1","0","0.4","283.3000000000013","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","489","188663","0.0-2.0-217.0-1.0","NaN","82292","","null","","","","null","","215","","","1","","","","","","0.3","283.7000000000013","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","490","189073","0.0-2.0-218.0-0.0","NaN","82292","","NaN","","","","null","NaN","216","","Stimuli/Experimental_stims/localizer/body_parts/ant-rozetsky-bXQd8JXx0vs-unsplash.jpg","1","body_parts","","1","1","0","0.4","284.0000000000013","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","491","189386","0.0-2.0-218.0-1.0","NaN","82292","","null","","","","null","","216","","","1","","","","","","0.3","284.4000000000013","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","492","189797","0.0-2.0-219.0-0.0","NaN","82292","","NaN","","","","null","NaN","217","","Stimuli/Experimental_stims/localizer/body_parts/sippakorn-yamkasikorn-32_sJlJa5gA-unsplash.jpg","1","body_parts","","0","1","0","0.4","284.7000000000013","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","493","190113","0.0-2.0-219.0-1.0","NaN","82292","","null","","","","null","","217","","","1","","","","","","0.3","285.1000000000013","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","494","190529","0.0-2.0-220.0-0.0","NaN","82292","","NaN","","","","null","NaN","218","","Stimuli/Experimental_stims/localizer/body_parts/niu-niu-5HzOtV-FSlw-unsplash.jpg","1","body_parts","","0","1","0","0.4","285.4000000000013","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","495","190837","0.0-2.0-220.0-1.0","NaN","82292","","null","","","","null","","218","","","1","","","","","","0.3","285.80000000000126","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","496","191248","0.0-2.0-221.0-0.0","NaN","82292","","NaN","","","","null","NaN","219","","Stimuli/Experimental_stims/localizer/body_parts/matheus-frade-eyzdb1C3JDM-unsplash.jpg","1","body_parts","","0","1","0","0.4","286.1000000000013","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","497","191559","0.0-2.0-221.0-1.0","NaN","82292","","null","","","","null","","219","","","1","","","","","","0.3","286.50000000000125","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","498","191965","0.0-2.0-222.0-0.0","NaN","82292","","NaN","","","","null","NaN","220","","Stimuli/Experimental_stims/localizer/body_parts/manki-kim-ZtwwncrD4A0-unsplash.jpg","1","body_parts","","0","1","0","0.4","286.80000000000126","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","499","192281","0.0-2.0-222.0-1.0","NaN","82292","","null","","","","null","","220","","","1","","","","","","0.3","287.20000000000124","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","500","192698","0.0-2.0-223.0-0.0","NaN","82292","","NaN","","","","null","NaN","221","","Stimuli/Experimental_stims/localizer/body_parts/pure-julia-E9Q4bqYHtIM-unsplash.jpg","1","body_parts","","0","1","0","0.4","287.50000000000125","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","501","193006","0.0-2.0-223.0-1.0","NaN","82292","","null","","","","null","","221","","","1","","","","","","0.3","287.9000000000012","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","502","193417","0.0-2.0-224.0-0.0","NaN","82292","","NaN","","","","null","NaN","222","","Stimuli/Experimental_stims/localizer/body_parts/hu-chen-tCbTGNwrFNM-unsplash.jpg","1","body_parts","","0","1","0","0.4","288.20000000000124","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","503","193729","0.0-2.0-224.0-1.0","NaN","82292","","null","","","","null","","222","","","1","","","","","","0.3","288.6000000000012","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","504","194147","0.0-2.0-225.0-0.0","NaN","82292","","NaN","","","","null","NaN","223","","Stimuli/Experimental_stims/localizer/body_parts/liv-bruce-M0oVPGsWk1E-unsplash.jpg","1","body_parts","","0","1","0","0.4","288.9000000000012","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","505","194457","0.0-2.0-225.0-1.0","NaN","82292","","null","","","","null","","223","","","1","","","","","","0.3","289.3000000000012","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","506","194873","0.0-2.0-226.0-0.0","NaN","82292","","NaN","","","","null","NaN","224","","Stimuli/Experimental_stims/localizer/body_parts/igordoon-primus-CdyHqfrbGIs-unsplash.jpg","1","body_parts","","0","1","0","0.4","289.6000000000012","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","507","195187","0.0-2.0-226.0-1.0","NaN","82292","","null","","","","null","","224","","","1","","","","","","0.3","290.0000000000012","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","508","195599","0.0-2.0-227.0-0.0","NaN","82292","","NaN","","","","null","NaN","225","","Stimuli/Experimental_stims/localizer/body_parts/sincerely-media-QyzlAZjm0r0-unsplash.jpg","1","body_parts","","0","1","0","0.4","290.3000000000012","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","509","195915","0.0-2.0-227.0-1.0","NaN","82292","","null","","","","null","","225","","","1","","","","","","14","290.7000000000012","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","510","196330","0.0-2.0-228.0-0.0","NaN","82292","","NaN","","","","null","NaN","226","","Stimuli/Experimental_stims/localizer/outdoor_scenes/alice-donovan-rouse-pZ61ZA8QgcY-unsplash.jpg","1","outdoor_scenes","","1","1","0","0.4","304.7000000000012","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","511","196638","0.0-2.0-228.0-1.0","NaN","82292","","null","","","","null","","226","","","1","","","","","","0.3","305.10000000000116","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","512","197049","0.0-2.0-229.0-0.0","NaN","82292","","NaN","","","","null","NaN","227","","Stimuli/Experimental_stims/localizer/outdoor_scenes/nicolas-jehly-LzVB84KkZOE-unsplash.jpg","1","outdoor_scenes","","0","1","0","0.4","305.40000000000117","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","513","197358","0.0-2.0-229.0-1.0","NaN","82292","","null","","","","null","","227","","","1","","","","","","0.3","305.80000000000115","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","514","197764","0.0-2.0-230.0-0.0","NaN","82292","","NaN","","","","null","NaN","228","","Stimuli/Experimental_stims/localizer/outdoor_scenes/wil-stewart-pHANr-CpbYM-unsplash.jpg","1","outdoor_scenes","","0","1","0","0.4","306.10000000000116","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","515","198071","0.0-2.0-230.0-1.0","NaN","82292","","null","","","","null","","228","","","1","","","","","","0.3","306.50000000000114","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","516","198482","0.0-2.0-231.0-0.0","NaN","82292","","NaN","","","","null","NaN","229","","Stimuli/Experimental_stims/localizer/outdoor_scenes/quino-al-mBQIfKlvowM-unsplash.jpg","1","outdoor_scenes","","0","1","0","0.4","306.80000000000115","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","517","198794","0.0-2.0-231.0-1.0","NaN","82292","","null","","","","null","","229","","","1","","","","","","0.3","307.2000000000011","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","518","199207","0.0-2.0-232.0-0.0","NaN","82292","","NaN","","","","null","NaN","230","","Stimuli/Experimental_stims/localizer/outdoor_scenes/marcelo-quinan-u0ZgqJD55pE-unsplash.jpg","1","outdoor_scenes","","0","1","0","0.4","307.50000000000114","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","519","199518","0.0-2.0-232.0-1.0","NaN","82292","","null","","","","null","","230","","","1","","","","","","0.3","307.9000000000011","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","520","199931","0.0-2.0-233.0-0.0","NaN","82292","","NaN","","","","null","NaN","231","","Stimuli/Experimental_stims/localizer/outdoor_scenes/cayetano-gil-rguHxZmOF5U-unsplash.jpg","1","outdoor_scenes","","0","1","0","0.4","308.2000000000011","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","521","200243","0.0-2.0-233.0-1.0","NaN","82292","","null","","","","null","","231","","","1","","","","","","0.3","308.6000000000011","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","522","200657","0.0-2.0-234.0-0.0","NaN","82292","","NaN","","","","null","NaN","232","","Stimuli/Experimental_stims/localizer/outdoor_scenes/federico-beccari-kRnkqSKZODQ-unsplash.jpg","1","outdoor_scenes","","0","1","0","0.4","308.9000000000011","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","523","200965","0.0-2.0-234.0-1.0","NaN","82292","","null","","","","null","","232","","","1","","","","","","0.3","309.3000000000011","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","524","201375","0.0-2.0-235.0-0.0","NaN","82292","","NaN","","","","null","NaN","233","","Stimuli/Experimental_stims/localizer/outdoor_scenes/ryan-schroeder-Gg7uKdHFb_c-unsplash.jpg","1","outdoor_scenes","","0","1","0","0.4","309.6000000000011","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","525","201688","0.0-2.0-235.0-1.0","NaN","82292","","null","","","","null","","233","","","1","","","","","","0.3","310.0000000000011","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","526","202102","0.0-2.0-236.0-0.0","NaN","82292","","NaN","","","","null","NaN","234","","Stimuli/Experimental_stims/localizer/outdoor_scenes/fabian-quintero-UWQP2mh5YJI-unsplash.jpg","1","outdoor_scenes","","0","1","0","0.4","310.3000000000011","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","527","202418","0.0-2.0-236.0-1.0","NaN","82292","","null","","","","null","","234","","","1","","","","","","0.3","310.70000000000107","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","528","202831","0.0-2.0-237.0-0.0","NaN","82292","","NaN","","","","null","NaN","235","","Stimuli/Experimental_stims/localizer/outdoor_scenes/ricardo-gomez-angel-dTSaC-S-7fs-unsplash.jpg","1","outdoor_scenes","","0","1","0","0.4","311.0000000000011","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","529","203147","0.0-2.0-237.0-1.0","NaN","82292","","null","","","","null","","235","","","1","","","","","","0.3","311.40000000000106","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
