"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","missed_checkup","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","warning","scramble_acc","scramble_no_response","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen"
"","final_decisions_confirmation","","html-keyboard-response","1854","3527332","0.0-5.0-160.0-1.0-0.0","33","75229","female","null","","","","null","","158","","","3526815","3","","","","","","500","35568","517","36103","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1855","3529143","0.0-5.0-160.0-3.0","33","75229","female","null","","","","null","","158","","","3527332","3","","","","","","1800","36068","1811","36620","1800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1856","3529890","0.0-5.0-161.0-0.0","33","75229","female","729","","","","75","","159","","","3529143","3","","","","0","","729","37868","747","38431","","","0","20","45","faces","objects","","","","","","0","","","","1800","3","45","20","objects","faces","Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg","Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg","58","62","","","","","","","","","unchosen","1","gain4","no_gain4","0"
"","final_decisions_confirmation","","html-keyboard-response","1857","3530405","0.0-5.0-161.0-1.0-0.0","33","75229","female","null","","","","null","","159","","","3529890","3","","","","","","500","38597","515","39178","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1858","3532221","0.0-5.0-161.0-3.0","33","75229","female","null","","","","null","","159","","","3530405","3","","","","","","1800","39097","1816","39693","1800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1859","3533742","0.0-5.0-162.0-0.0","33","75229","female","null","","","","null","","160","","","3532221","3","","","","1","","1500","40897","1521","41509","","","NaN","NaN","NaN","NaN","NaN","","","","","","0","","","","4700","3","20","15","faces","faces","Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg","Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg","62","40","","","","","","","","","unchosen","0","no_gain4","gain3",""
"","final_decisions_no_response","","html-keyboard-response","1860","3534063","0.0-5.0-162.0-2.0-0.0","33","75229","female","null","","","","null","","160","","","3533742","3","","","","1","","300","42397","321","43030","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1861","3538480","0.0-5.0-162.0-3.0","33","75229","female","null","","","","null","","160","","","3534063","3","","","","","","4400","42697","4417","43351","4400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1862","3539095","0.0-5.0-163.0-0.0","33","75229","female","597","","","","75","","161","","","3538480","3","","","","0","","597","47097","615","47768","","","0","45","11","objects","outdoor_scenes","","","","","","0","","","","1300","3","11","45","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg","80","58","","","","","","","","","unchosen","0","no_gain1","gain4","1"
"","final_decisions_confirmation","","html-keyboard-response","1863","3539607","0.0-5.0-163.0-1.0-0.0","33","75229","female","null","","","","null","","161","","","3539095","3","","","","","","500","47694","512","48383","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1864","3540925","0.0-5.0-163.0-3.0","33","75229","female","null","","","","null","","161","","","3539607","3","","","","","","1300","48194","1318","48895","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1865","3541735","0.0-5.0-164.0-0.0","33","75229","female","794","","","","75","","162","","","3540925","3","","","","0","","794","49494","810","50213","","","0","33","14","body_parts","faces","","","","","","0","","","","1200","3","14","33","faces","body_parts","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg","61","64","","","","","","","","","chosen","1","gain2","no_gain5","0"
"","final_decisions_confirmation","","html-keyboard-response","1866","3542254","0.0-5.0-164.0-1.0-0.0","33","75229","female","null","","","","null","","162","","","3541735","3","","","","","","500","50288","519","51023","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1867","3543465","0.0-5.0-164.0-3.0","33","75229","female","null","","","","null","","162","","","3542254","3","","","","","","1200","50788","1211","51542","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1868","3544722","0.0-5.0-165.0-0.0","33","75229","female","1240","","","","75","","163","","","3543465","3","","","","0","","1240","51988","1257","52753","","","0","4","18","outdoor_scenes","faces","","","","","","0","","","","1600","3","18","4","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","47","75","","","","","","","","","chosen","0","no_gain3","gain4","1"
"","final_decisions_confirmation","","html-keyboard-response","1869","3545235","0.0-5.0-165.0-1.0-0.0","33","75229","female","null","","","","null","","163","","","3544722","3","","","","","","500","53228","513","54010","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1870","3546849","0.0-5.0-165.0-3.0","33","75229","female","null","","","","null","","163","","","3545235","3","","","","","","1600","53728","1614","54523","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1871","3548167","0.0-5.0-166.0-0.0","33","75229","female","1302","","","","75","","164","","","3546849","3","","","","0","","1302","55328","1318","56137","","","0","3","29","outdoor_scenes","body_parts","","","","","","0","","","","1200","3","29","3","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","83","78","","","","","","","","","unchosen","0","no_gain2","gain5","1"
"","final_decisions_confirmation","","html-keyboard-response","1872","3548696","0.0-5.0-166.0-1.0-0.0","33","75229","female","null","","","","null","","164","","","3548167","3","","","","","","500","56630","529","57455","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1873","3549905","0.0-5.0-166.0-3.0","33","75229","female","null","","","","null","","164","","","3548696","3","","","","","","1200","57130","1209","57984","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1874","3550807","0.0-5.0-167.0-0.0","33","75229","female","881","","","","75","","165","","","3549905","3","","","","0","","881","58330","902","59193","","","0","47","21","objects","faces","","","","","","0","","","","1100","3","21","47","faces","objects","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg","64","57","","","","","","","","","unchosen","1","gain6","no_gain5","0"
"","final_decisions_confirmation","","html-keyboard-response","1875","3551321","0.0-5.0-167.0-1.0-0.0","33","75229","female","null","","","","null","","165","","","3550807","3","","","","","","500","59211","514","60095","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1876","3552436","0.0-5.0-167.0-3.0","33","75229","female","null","","","","null","","165","","","3551321","3","","","","","","1100","59711","1115","60609","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1877","3553784","0.0-5.0-168.0-0.0","33","75229","female","1333","","","","75","","166","","","3552436","3","","","","0","","1333","60811","1348","61724","","","0","31","40","body_parts","objects","","","","","","0","","","","3100","3","40","31","objects","body_parts","Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg","Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg","58","56","","","","","","","","","chosen","0","no_gain6","gain3","1"
"","final_decisions_confirmation","","html-keyboard-response","1878","3554305","0.0-5.0-168.0-1.0-0.0","33","75229","female","null","","","","null","","166","","","3553784","3","","","","","","500","62144","521","63072","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1879","3557426","0.0-5.0-168.0-3.0","33","75229","female","null","","","","null","","166","","","3554305","3","","","","","","3100","62644","3121","63593","3100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1880","3558791","0.0-5.0-169.0-0.0","33","75229","female","1349","","","","75","","167","","","3557426","3","","","","0","","1349","65744","1365","66714","","","0","15","47","faces","objects","","","","","","0","","","","1500","3","47","15","objects","faces","Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg","Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg","57","40","","","","","","","","","unchosen","0","no_gain5","gain3","1"
"","final_decisions_confirmation","","html-keyboard-response","1881","3559305","0.0-5.0-169.0-1.0-0.0","33","75229","female","null","","","","null","","167","","","3558791","3","","","","","","500","67093","514","68079","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1882","3560817","0.0-5.0-169.0-3.0","33","75229","female","null","","","","null","","167","","","3559305","3","","","","","","1500","67593","1512","68593","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1883","3562149","0.0-5.0-170.0-0.0","33","75229","female","1316","","","","68","","168","","","3560817","3","","","","0","","1316","69093","1332","70105","","","1","9","31","outdoor_scenes","body_parts","","","","","","0","","","","1000","3","9","31","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg","87","56","","","","","","","","","chosen","0","no_gain4","gain3","0"
"","final_decisions_confirmation","","html-keyboard-response","1884","3562698","0.0-5.0-170.0-1.0-0.0","33","75229","female","null","","","","null","","168","","","3562149","3","","","","","","500","70409","549","71437","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1885","3563714","0.0-5.0-170.0-3.0","33","75229","female","null","","","","null","","168","","","3562698","3","","","","","","1000","70909","1016","71986","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1886","3564804","0.0-5.0-171.0-0.0","33","75229","female","1080","","","","75","","169","","","3563714","3","","","","0","","1080","71909","1090","73002","","","0","37","47","objects","objects","","","","","","0","","","","1500","3","47","37","objects","objects","Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg","Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg","57","59","","","","","","","","","unchosen","0","no_gain5","gain2","1"
"","final_decisions_confirmation","","html-keyboard-response","1887","3565320","0.0-5.0-171.0-1.0-0.0","33","75229","female","null","","","","null","","169","","","3564804","3","","","","","","500","72989","516","74092","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1888","3566843","0.0-5.0-171.0-3.0","33","75229","female","null","","","","null","","169","","","3565320","3","","","","","","1500","73489","1523","74608","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1889","3567469","0.0-5.0-172.0-0.0","33","75229","female","610","","","","75","","170","","","3566843","3","","","","0","","610","74989","626","76131","","","0","14","18","faces","faces","","","","","","0","","","","1400","3","18","14","faces","faces","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","47","61","","","","","","","","","chosen","0","no_gain3","gain2","1"
"","final_decisions_confirmation","","html-keyboard-response","1890","3567986","0.0-5.0-172.0-1.0-0.0","33","75229","female","null","","","","null","","170","","","3567469","3","","","","","","500","75599","517","76757","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1891","3569407","0.0-5.0-172.0-3.0","33","75229","female","null","","","","null","","170","","","3567986","3","","","","","","1400","76099","1421","77274","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1892","3570350","0.0-5.0-173.0-0.0","33","75229","female","925","","","","75","","171","","","3569407","3","","","","0","","925","77499","943","78695","","","0","36","39","objects","objects","","","","","","0","","","","3500","3","39","36","objects","objects","Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","57","68","","","","","","","","","chosen","1","gain1","no_gain2","0"
"","final_decisions_confirmation","","html-keyboard-response","1893","3570862","0.0-5.0-173.0-1.0-0.0","33","75229","female","null","","","","null","","171","","","3570350","3","","","","","","500","78424","512","79638","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1894","3574383","0.0-5.0-173.0-3.0","33","75229","female","null","","","","null","","171","","","3570862","3","","","","","","3500","78924","3521","80150","3500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1895","3575162","0.0-5.0-174.0-0.0","33","75229","female","767","","","","75","","172","","","3574383","3","","","","0","","767","82424","779","83671","","","0","14","9","faces","outdoor_scenes","","","","","","0","","","","1600","3","9","14","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","87","61","","","","","","","","","chosen","0","no_gain4","gain2","1"
"","final_decisions_confirmation","","html-keyboard-response","1896","3575671","0.0-5.0-174.0-1.0-0.0","33","75229","female","null","","","","null","","172","","","3575162","3","","","","","","500","83191","509","84450","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1897","3577289","0.0-5.0-174.0-3.0","33","75229","female","null","","","","null","","172","","","3575671","3","","","","","","1600","83691","1618","84959","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1898","3578703","0.0-5.0-175.0-0.0","33","75229","female","1399","","","","75","","173","","","3577289","3","","","","0","","1399","85291","1414","86577","","","0","3","20","outdoor_scenes","faces","","","","","","0","","","","2200","3","20","3","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","62","78","","","","","","","","","unchosen","0","no_gain4","gain5","1"
"","final_decisions_confirmation","","html-keyboard-response","1899","3579218","0.0-5.0-175.0-1.0-0.0","33","75229","female","null","","","","null","","173","","","3578703","3","","","","","","500","86690","515","87991","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1900","3581437","0.0-5.0-175.0-3.0","33","75229","female","null","","","","null","","173","","","3579218","3","","","","","","2200","87190","2219","88506","2200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1901","3582286","0.0-5.0-176.0-0.0","33","75229","female","832","","","","75","","174","","","3581437","3","","","","0","","832","89390","849","90725","","","0","37","6","objects","outdoor_scenes","","","","","","0","","","","1200","3","6","37","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg","Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg","84","59","","","","","","","","","unchosen","0","no_gain3","gain2","1"
"","final_decisions_confirmation","","html-keyboard-response","1902","3582802","0.0-5.0-176.0-1.0-0.0","33","75229","female","null","","","","null","","174","","","3582286","3","","","","","","500","90222","516","91574","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1903","3584025","0.0-5.0-176.0-3.0","33","75229","female","null","","","","null","","174","","","3582802","3","","","","","","1200","90722","1223","92090","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1904","3585158","0.0-5.0-177.0-0.0","33","75229","female","1111","","","","75","","175","","","3584025","3","","","","0","","1111","91922","1133","93313","","","0","29","37","body_parts","objects","","","","","","0","","","","1900","3","37","29","objects","body_parts","Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg","Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","59","83","","","","","","","","","unchosen","1","gain2","no_gain2","0"
"","final_decisions_confirmation","","html-keyboard-response","1905","3585678","0.0-5.0-177.0-1.0-0.0","33","75229","female","null","","","","null","","175","","","3585158","3","","","","","","500","93033","520","94446","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1906","3587595","0.0-5.0-177.0-3.0","33","75229","female","null","","","","null","","175","","","3585678","3","","","","","","1900","93533","1917","94966","1900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1907","3588515","0.0-5.0-178.0-0.0","33","75229","female","905","","","","75","","176","","","3587595","3","","","","0","","905","95433","920","96883","","","0","28","40","body_parts","objects","","","","","","0","","","","2000","3","40","28","objects","body_parts","Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg","Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg","58","64","","","","","","","","","chosen","0","no_gain6","gain5","1"
"","final_decisions_confirmation","","html-keyboard-response","1908","3589024","0.0-5.0-178.0-1.0-0.0","33","75229","female","null","","","","null","","176","","","3588515","3","","","","","","500","96338","509","97803","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1909","3591036","0.0-5.0-178.0-3.0","33","75229","female","null","","","","null","","176","","","3589024","3","","","","","","2000","96838","2012","98312","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1910","3591434","0.0-5.0-179.0-0.0","33","75229","female","384","","","","75","","177","","","3591036","3","","","","0","","384","98838","398","100324","","","0","27","32","body_parts","body_parts","","","","","","0","","","","1800","3","32","27","body_parts","body_parts","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg","57","93","","","","","","","","","chosen","1","gain6","no_gain1","0"
"","final_decisions_confirmation","","html-keyboard-response","1911","3591948","0.0-5.0-179.0-1.0-0.0","33","75229","female","null","","","","null","","177","","","3591434","3","","","","","","500","99222","514","100722","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1912","3593767","0.0-5.0-179.0-3.0","33","75229","female","null","","","","null","","177","","","3591948","3","","","","","","1800","99722","1819","101236","1800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1913","3594940","0.0-5.0-180.0-0.0","33","75229","female","1159","","","","75","","178","","","3593767","3","","","","0","","1159","101522","1173","103055","","","0","14","27","faces","body_parts","","","","","","0","","","","2200","3","27","14","body_parts","faces","Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","93","61","","","","","","","","","chosen","0","no_gain1","gain2","1"
"","final_decisions_confirmation","","html-keyboard-response","1914","3595455","0.0-5.0-180.0-1.0-0.0","33","75229","female","null","","","","null","","178","","","3594940","3","","","","","","500","102681","515","104228","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1915","3597679","0.0-5.0-180.0-3.0","33","75229","female","null","","","","null","","178","","","3595455","3","","","","","","2200","103181","2224","104743","2200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1916","3597700","0.0-5.0-181.0-0.0","33","75229","female","9","","","","75","","179","","","3597679","3","","","","0","","9","105381","21","106967","","","0","15","29","faces","body_parts","","","","","","0","","","","2300","3","29","15","body_parts","faces","Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg","83","40","","","","","","","","","unchosen","0","no_gain2","gain3","1"
"","final_decisions_confirmation","","html-keyboard-response","1917","3598226","0.0-5.0-181.0-1.0-0.0","33","75229","female","null","","","","null","","179","","","3597700","3","","","","","","500","105390","526","106988","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1918","3600545","0.0-5.0-181.0-3.0","33","75229","female","null","","","","null","","179","","","3598226","3","","","","","","2300","105890","2319","107514","2300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1919","3602066","0.0-5.0-182.0-0.0","33","75229","female","null","","","","null","","180","","","3600545","3","","","","1","","1500","108190","1521","109833","","","NaN","NaN","NaN","NaN","NaN","","","","","","0","","","","4300","3","32","18","body_parts","faces","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","57","47","","","","","","","","","chosen","1","gain6","no_gain3",""
"","final_decisions_no_response","","html-keyboard-response","1920","3602382","0.0-5.0-182.0-2.0-0.0","33","75229","female","null","","","","null","","180","","","3602066","3","","","","1","","300","109690","316","111354","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1921","3606401","0.0-5.0-182.0-3.0","33","75229","female","null","","","","null","","180","","","3602382","3","","","","","","4000","109990","4019","111670","4000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1922","3607170","0.0-5.0-183.0-0.0","33","75229","female","752","","","","75","","181","","","3606401","3","","","","0","","752","113990","769","115689","","","0","18","28","faces","body_parts","","","","","","0","","","","1600","3","28","18","body_parts","faces","Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","64","47","","","","","","","","","chosen","1","gain5","no_gain3","0"
"","final_decisions_confirmation","","html-keyboard-response","1923","3607686","0.0-5.0-183.0-1.0-0.0","33","75229","female","null","","","","null","","181","","","3607170","3","","","","","","500","114742","516","116458","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1924","3609317","0.0-5.0-183.0-3.0","33","75229","female","null","","","","null","","181","","","3607686","3","","","","","","1600","115242","1631","116974","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1925","3610190","0.0-5.0-184.0-0.0","33","75229","female","859","","","","75","","182","","","3609317","3","","","","0","","859","116842","873","118605","","","0","45","29","objects","body_parts","","","","","","0","","","","1600","3","29","45","body_parts","objects","Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg","83","58","","","","","","","","","unchosen","0","no_gain2","gain4","1"
"","final_decisions_confirmation","","html-keyboard-response","1926","3610702","0.0-5.0-184.0-1.0-0.0","33","75229","female","null","","","","null","","182","","","3610190","3","","","","","","500","117701","512","119478","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1927","3612317","0.0-5.0-184.0-3.0","33","75229","female","null","","","","null","","182","","","3610702","3","","","","","","1600","118201","1615","119990","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1928","3613822","0.0-5.0-185.0-0.0","33","75229","female","1490","","","","75","","183","","","3612317","3","","","","0","","1490","119801","1505","121605","","","0","11","15","outdoor_scenes","faces","","","","","","0","","","","1100","3","15","11","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","40","80","","","","","","","","","unchosen","1","gain3","no_gain1","0"
"","final_decisions_confirmation","","html-keyboard-response","1929","3614339","0.0-5.0-185.0-1.0-0.0","33","75229","female","null","","","","null","","183","","","3613822","3","","","","","","500","121291","517","123110","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1930","3615456","0.0-5.0-185.0-3.0","33","75229","female","null","","","","null","","183","","","3614339","3","","","","","","1100","121791","1117","123627","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1931","3616522","0.0-5.0-186.0-0.0","33","75229","female","1053","","","","75","","184","","","3615456","3","","","","0","","1053","122891","1066","124744","","","0","40","32","objects","body_parts","","","","","","0","","","","1000","3","32","40","body_parts","objects","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg","57","58","","","","","","","","","chosen","1","gain6","no_gain6","0"
"","final_decisions_confirmation","","html-keyboard-response","1932","3617040","0.0-5.0-186.0-1.0-0.0","33","75229","female","null","","","","null","","184","","","3616522","3","","","","","","500","123944","518","125810","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1933","3618050","0.0-5.0-186.0-3.0","33","75229","female","null","","","","null","","184","","","3617040","3","","","","","","1000","124444","1010","126328","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
