"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","missed_checkup","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","warning","scramble_acc","scramble_no_response","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","memory_confirmation_trial","","html-keyboard-response","2336","3926520","0.0-6.0-51.0-1.0-0.0","35","50734","Male","null","","","","null","","49","","","3925723","1","","","","","","783","159617","797","162477","783","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2337","3927743","0.0-6.0-51.0-3.0","35","50734","Male","null","","","","null","","49","","","3926520","1","","","","","","1200","160400","1223","163274","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2338","3928596","0.0-6.0-52.0-0.0","35","50734","Male","834","","","","68","","50","","","3927743","1","","","","0","","834","161600","853","164497","","","","","","","","","","","","","0","","","","4900","2","18","36","faces","objects","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","","","","","","","","","","","","","","","","1","0","recombined","1","0","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2339","3929280","0.0-6.0-52.0-1.0-0.0","35","50734","Male","null","","","","null","","50","","","3928596","1","","","","","","666","162434","684","165350","666","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2340","3934200","0.0-6.0-52.0-3.0","35","50734","Male","null","","","","null","","50","","","3929280","1","","","","","","4900","163100","4920","166034","4900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2341","3935731","0.0-6.0-53.0-0.0","35","50734","Male","null","","","","null","","51","","","3934200","1","","","","1","","1500","168000","1531","170954","","","","","","","","","","","","C","0","","","","1500","3","5","29","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","","","","","","","","","","","","","","","","1","1","intact","NaN","0","","","","","","","","","",""
"","memory_no_response","","html-keyboard-response","2342","3936087","0.0-6.0-53.0-2.0-0.0","35","50734","Male","null","","","","null","","51","","","3935731","1","","","","1","","300","169500","356","172485","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2343","3937312","0.0-6.0-53.0-3.0","35","50734","Male","null","","","","null","","51","","","3936087","1","","","","","","1200","169800","1225","172841","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2344","3938360","0.0-6.0-54.0-0.0","35","50734","Male","1023","","","","68","","52","","","3937312","1","","","","0","","1023","171000","1048","174066","","","","","","","","","","","","","0","","","","2500","3","27","3","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","","","","","","","","","","","","","","","","0","0","recombined","1","0","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2345","3938847","0.0-6.0-54.0-1.0-0.0","35","50734","Male","null","","","","null","","52","","","3938360","1","","","","","","477","172023","487","175114","477","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2346","3941358","0.0-6.0-54.0-3.0","35","50734","Male","null","","","","null","","52","","","3938847","1","","","","","","2500","172500","2511","175601","2500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2347","3942358","0.0-6.0-55.0-0.0","35","50734","Male","966","","","","75","","53","","","3941358","1","","","","0","","966","175000","1000","178112","","","","","","","","","","","","J","0","","","","2400","3","19","47","faces","objects","Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg","Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg","","","","","","","","","","","","","","","","0","1","intact","0","0","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2348","3942902","0.0-6.0-55.0-1.0-0.0","35","50734","Male","null","","","","null","","53","","","3942358","1","","","","","","534","175966","544","179112","534","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2349","3945312","0.0-6.0-55.0-3.0","35","50734","Male","null","","","","null","","53","","","3942902","1","","","","","","2400","176500","2410","179656","2400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2350","3946482","0.0-6.0-56.0-0.0","35","50734","Male","1152","","","","68","","54","","","3945312","1","","","","0","","1152","178900","1170","182066","","","","","","","","","","","","","0","","","","2100","3","30","43","body_parts","objects","Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","","","","","","","","","","","","","","","","1","0","recombined","1","0","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2351","3946851","0.0-6.0-56.0-1.0-0.0","35","50734","Male","null","","","","null","","54","","","3946482","1","","","","","","348","180052","369","183236","348","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2352","3948965","0.0-6.0-56.0-3.0","35","50734","Male","null","","","","null","","54","","","3946851","1","","","","","","2100","180400","2114","183605","2100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2353","3950073","0.0-6.0-57.0-0.0","35","50734","Male","1090","","","","75","","55","","","3948965","1","","","","0","","1090","182500","1108","185719","","","","","","","","","","","","","0","","","","4400","3","38","25","objects","body_parts","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg","Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg","","","","","","","","","","","","","","","","0","0","recombined","0","1","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2354","3950498","0.0-6.0-57.0-1.0-0.0","35","50734","Male","null","","","","null","","55","","","3950073","1","","","","","","410","183590","425","186827","410","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2355","3954945","0.0-6.0-57.0-3.0","35","50734","Male","null","","","","null","","55","","","3950498","1","","","","","","4400","184000","4447","187252","4400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2356","3955865","0.0-6.0-58.0-0.0","35","50734","Male","900","","","","68","","56","","","3954945","1","","","","0","","900","188400","920","191699","","","","","","","","","","","","H","0","","","","1000","3","14","0","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","","","","","","","","","","","","","","","","0","1","intact","1","1","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2357","3956478","0.0-6.0-58.0-1.0-0.0","35","50734","Male","null","","","","null","","56","","","3955865","1","","","","","","600","189300","613","192619","600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2358","3957504","0.0-6.0-58.0-3.0","35","50734","Male","null","","","","null","","56","","","3956478","1","","","","","","1000","189900","1026","193232","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2359","3959034","0.0-6.0-59.0-0.0","35","50734","Male","null","","","","null","","57","","","3957504","1","","","","1","","1500","190900","1530","194258","","","","","","","","","","","","","0","","","","2400","3","37","31","objects","body_parts","Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg","Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg","","","","","","","","","","","","","","","","0","0","recombined","NaN","0","","","","","","","","","",""
"","memory_no_response","","html-keyboard-response","2360","3959351","0.0-6.0-59.0-2.0-0.0","35","50734","Male","null","","","","null","","57","","","3959034","1","","","","1","","300","192400","317","195788","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2361","3961471","0.0-6.0-59.0-3.0","35","50734","Male","null","","","","null","","57","","","3959351","1","","","","","","2100","192700","2120","196105","2100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2362","3962196","0.0-6.0-60.0-0.0","35","50734","Male","707","","","","68","","58","","","3961471","1","","","","0","","707","194800","725","198225","","","","","","","","","","","","A","0","","","","2700","3","3","37","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg","","","","","","","","","","","","","","","","1","1","intact","1","1","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2363","3962998","0.0-6.0-60.0-1.0-0.0","35","50734","Male","null","","","","null","","58","","","3962196","1","","","","","","793","195507","802","198950","793","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2364","3965709","0.0-6.0-60.0-3.0","35","50734","Male","null","","","","null","","58","","","3962998","1","","","","","","2700","196300","2711","199752","2700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2365","3966367","0.0-6.0-61.0-0.0","35","50734","Male","640","","","","75","","59","","","3965709","1","","","","0","","640","199000","658","202463","","","","","","","","","","","","B","0","","","","1300","3","4","23","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg","","","","","","","","","","","","","","","","1","1","intact","0","0","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2366","3967253","0.0-6.0-61.0-1.0-0.0","35","50734","Male","null","","","","null","","59","","","3966367","1","","","","","","860","199640","886","203121","860","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2367","3968567","0.0-6.0-61.0-3.0","35","50734","Male","null","","","","null","","59","","","3967253","1","","","","","","1300","200500","1314","204007","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2368","3969396","0.0-6.0-62.0-0.0","35","50734","Male","816","","","","68","","60","","","3968567","1","","","","0","","816","201800","829","205321","","","","","","","","","","","","","0","","","","4400","3","8","19","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg","Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg","","","","","","","","","","","","","","","","1","0","recombined","1","0","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2369","3970089","0.0-6.0-62.0-1.0-0.0","35","50734","Male","null","","","","null","","60","","","3969396","1","","","","","","684","202616","693","206150","684","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2370","3974512","0.0-6.0-62.0-3.0","35","50734","Male","null","","","","null","","60","","","3970089","1","","","","","","4400","203300","4423","206843","4400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2371","3975181","0.0-6.0-63.0-0.0","35","50734","Male","649","","","","75","","61","","","3974512","1","","","","0","","649","207700","669","211266","","","","","","","","","","","","","0","","","","1100","3","0","20","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg","","","","","","","","","","","","","","","","1","0","recombined","0","1","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2372","3976047","0.0-6.0-63.0-1.0-0.0","35","50734","Male","null","","","","null","","61","","","3975181","1","","","","","","851","208349","866","211935","851","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2373","3977159","0.0-6.0-63.0-3.0","35","50734","Male","null","","","","null","","61","","","3976047","1","","","","","","1100","209200","1112","212801","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2374","3978170","0.0-6.0-64.0-0.0","35","50734","Male","994","","","","68","","62","","","3977159","1","","","","0","","994","210300","1011","213913","","","","","","","","","","","","L","0","","","","2100","3","30","20","body_parts","faces","Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg","Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg","","","","","","","","","","","","","","","","1","1","intact","1","1","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2375","3978687","0.0-6.0-64.0-1.0-0.0","35","50734","Male","null","","","","null","","62","","","3978170","1","","","","","","506","211294","517","214924","506","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2376","3980799","0.0-6.0-64.0-3.0","35","50734","Male","null","","","","null","","62","","","3978687","1","","","","","","2100","211800","2112","215441","2100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2377","3982261","0.0-6.0-65.0-0.0","35","50734","Male","1446","","","","68","","63","","","3980799","1","","","","0","","1446","213900","1462","217553","","","","","","","","","","","","","0","","","","1600","3","4","29","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","","","","","","","","","","","","","","","","1","0","recombined","1","0","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2378","3982329","0.0-6.0-65.0-1.0-0.0","35","50734","Male","null","","","","null","","63","","","3982261","1","","","","","","54","215346","68","219015","54","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2379","3983962","0.0-6.0-65.0-3.0","35","50734","Male","null","","","","null","","63","","","3982329","1","","","","","","1600","215400","1633","219083","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2380","3985472","0.0-6.0-66.0-0.0","35","50734","Male","null","","","","null","","64","","","3983962","1","","","","1","","1500","217000","1510","220716","","","","","","","","","","","","D","0","","","","2000","3","39","18","objects","faces","Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","","","","","","","","","","","","","","","","0","1","intact","NaN","0","","","","","","","","","",""
"","memory_no_response","","html-keyboard-response","2381","3985783","0.0-6.0-66.0-2.0-0.0","35","50734","Male","null","","","","null","","64","","","3985472","1","","","","1","","300","218500","311","222226","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2382","3987545","0.0-6.0-66.0-3.0","35","50734","Male","null","","","","null","","64","","","3985783","1","","","","","","1700","218800","1762","222537","1700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2383","3988281","0.0-6.0-67.0-0.0","35","50734","Male","723","","","","68","","65","","","3987545","1","","","","0","","723","220500","736","224299","","","","","","","","","","","","F","0","","","","4200","3","22","25","faces","body_parts","Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg","Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg","","","","","","","","","","","","","","","","0","1","intact","1","1","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2384","3989068","0.0-6.0-67.0-1.0-0.0","35","50734","Male","null","","","","null","","65","","","3988281","1","","","","","","777","221223","787","225035","777","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2385","3993283","0.0-6.0-67.0-3.0","35","50734","Male","null","","","","null","","65","","","3989068","1","","","","","","4200","222000","4215","225822","4200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2386","3994565","0.0-6.0-68.0-0.0","35","50734","Male","1262","","","","75","","66","","","3993283","1","","","","0","","1262","226200","1282","230037","","","","","","","","","","","","","0","","","","1500","3","39","33","objects","body_parts","Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg","","","","","","","","","","","","","","","","0","0","recombined","0","1","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2387","3994816","0.0-6.0-68.0-1.0-0.0","35","50734","Male","null","","","","null","","66","","","3994565","1","","","","","","238","227462","251","231319","238","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2388","3996334","0.0-6.0-68.0-3.0","35","50734","Male","null","","","","null","","66","","","3994816","1","","","","","","1500","227700","1518","231570","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2389","3997614","0.0-6.0-69.0-0.0","35","50734","Male","1266","","","","68","","67","","","3996334","1","","","","0","","1266","229200","1280","233088","","","","","","","","","","","","I","0","","","","2500","3","27","8","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg","","","","","","","","","","","","","","","","0","1","intact","1","1","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2390","3997859","0.0-6.0-69.0-1.0-0.0","35","50734","Male","null","","","","null","","67","","","3997614","1","","","","","","234","230466","245","234368","234","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2391","4000372","0.0-6.0-69.0-3.0","35","50734","Male","null","","","","null","","67","","","3997859","1","","","","","","2500","230700","2513","234613","2500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2392","4001719","0.0-6.0-70.0-0.0","35","50734","Male","1330","","","","75","","68","","","4000372","1","","","","0","","1330","233200","1347","237126","","","","","","","","","","","","","0","","","","2600","3","18","36","faces","objects","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","","","","","","","","","","","","","","","","1","0","recombined","0","1","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2393","4001905","0.0-6.0-70.0-1.0-0.0","35","50734","Male","null","","","","null","","68","","","4001719","1","","","","","","170","234530","186","238473","170","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2394","4004521","0.0-6.0-70.0-3.0","35","50734","Male","null","","","","null","","68","","","4001905","1","","","","","","2600","234700","2616","238659","2600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2395","4005601","0.0-6.0-71.0-0.0","35","50734","Male","1068","","","","68","","69","","","4004521","1","","","","0","","1068","237300","1080","241275","","","","","","","","","","","","K","0","","","","1500","3","33","38","body_parts","objects","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg","","","","","","","","","","","","","","","","1","1","intact","1","1","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2396","4006043","0.0-6.0-71.0-1.0-0.0","35","50734","Male","null","","","","null","","69","","","4005601","1","","","","","","432","238368","442","242355","432","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2397","4007555","0.0-6.0-71.0-3.0","35","50734","Male","null","","","","null","","69","","","4006043","1","","","","","","1500","238800","1512","242797","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2398","4008435","0.0-6.0-72.0-0.0","35","50734","Male","869","","","","75","","70","","","4007555","1","","","","0","","869","240300","880","244309","","","","","","","","","","","","","0","","","","1900","3","47","23","objects","faces","Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg","Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg","","","","","","","","","","","","","","","","1","0","recombined","0","1","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2399","4009080","0.0-6.0-72.0-1.0-0.0","35","50734","Male","null","","","","null","","70","","","4008435","1","","","","","","631","241169","645","245189","631","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2400","4011002","0.0-6.0-72.0-3.0","35","50734","Male","null","","","","null","","70","","","4009080","1","","","","","","1900","241800","1922","245834","1900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2401","4011911","0.0-6.0-73.0-0.0","35","50734","Male","893","","","","68","","71","","","4011002","1","","","","0","","893","243700","909","247756","","","","","","","","","","","","","0","","","","2900","3","22","5","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","","","","","","","","","","","","","","","","0","0","recombined","1","0","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2402","4012529","0.0-6.0-73.0-1.0-0.0","35","50734","Male","null","","","","null","","71","","","4011911","1","","","","","","607","244593","618","248665","607","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2403","4015440","0.0-6.0-73.0-3.0","35","50734","Male","null","","","","null","","71","","","4012529","1","","","","","","2900","245200","2911","249283","2900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2404","4016309","0.0-6.0-74.0-0.0","35","50734","Male","851","","","","75","","72","","","4015440","1","","","","0","","851","248100","869","252194","","","","","","","","","","","","E","0","","","","1000","3","43","31","objects","body_parts","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg","","","","","","","","","","","","","","","","0","1","intact","0","0","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2405","4016973","0.0-6.0-74.0-1.0-0.0","35","50734","Male","null","","","","null","","72","","","4016309","1","","","","","","649","248951","664","253063","649","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2406","4018047","0.0-6.0-74.0-3.0","35","50734","Male","null","","","","null","","72","","","4016973","1","","","","","","1000","249600","1074","253727","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2407","4018956","0.0-6.0-75.0-0.0","35","50734","Male","892","","","","68","","73","","","4018047","1","","","","0","","892","250600","909","254801","","","","","","","","","","","","G","0","","","","2600","3","36","7","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","","","","","","","","","","","","","","","","0","1","intact","1","1","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2408","4019577","0.0-6.0-75.0-1.0-0.0","35","50734","Male","null","","","","null","","73","","","4018956","1","","","","","","608","251492","621","255710","608","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2409","4022191","0.0-6.0-75.0-3.0","35","50734","Male","null","","","","null","","73","","","4019577","1","","","","","","2600","252100","2614","256331","2600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2410","4023080","0.0-6.0-76.0-0.0","35","50734","Male","870","","","","75","","74","","","4022191","1","","","","0","","870","254700","889","258945","","","","","","","","","","","","","0","","","","1600","3","14","7","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","","","","","","","","","","","","","","","","0","0","recombined","0","1","","","","","","","","","",""
