"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","scramble_no_response","warning","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","final_decisions","","html-keyboard-response","1996","7048604","0.0-5.0-228.0-0.0","28","76661","female","850","","","","75","","226","","","7047740","4","","","","0","","850","22283","864","22681","","0","23","8","faces","outdoor_scenes","","","","","","0","","","","4000","4","8","23","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg","Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg","79","79","","","","","","","","","chosen","1","gain4","no_gain1","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1997","7049133","0.0-5.0-228.0-1.0-0.0","28","76661","female","null","","","","null","","226","","","7048604","4","","","","","","500","23133","529","23545","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1998","7053162","0.0-5.0-228.0-3.0","28","76661","female","null","","","","null","","226","","","7049133","4","","","","","","4000","23633","4029","24074","4000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1999","7054214","0.0-5.0-229.0-0.0","28","76661","female","1027","","","","68","","227","","","7053162","4","","","","0","","1027","27633","1052","28103","","1","13","41","faces","objects","","","","","","0","","","","1900","4","13","41","faces","objects","Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg","71","76","","","","","","","","","chosen","1","gain3","no_gain2","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2000","7054732","0.0-5.0-229.0-1.0-0.0","28","76661","female","null","","","","null","","227","","","7054214","4","","","","","","500","28660","518","29155","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2001","7056770","0.0-5.0-229.0-3.0","28","76661","female","null","","","","null","","227","","","7054732","4","","","","","","1900","29160","2038","29673","1900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2002","7057902","0.0-5.0-230.0-0.0","28","76661","female","1095","","","","75","","228","","","7056770","4","","","","0","","1095","31060","1132","31711","","0","8","3","outdoor_scenes","outdoor_scenes","","","","","","0","","","","1800","4","3","8","outdoor_scenes","outdoor_scenes","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg","82","79","","","","","","","","","chosen","0","no_gain5","gain4","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2003","7058431","0.0-5.0-230.0-1.0-0.0","28","76661","female","null","","","","null","","228","","","7057902","4","","","","","","500","32155","529","32843","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2004","7060251","0.0-5.0-230.0-3.0","28","76661","female","null","","","","null","","228","","","7058431","4","","","","","","1800","32655","1820","33372","1800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2005","7061069","0.0-5.0-231.0-0.0","28","76661","female","805","","","","75","","229","","","7060251","4","","","","0","","805","34455","818","35192","","0","39","4","objects","outdoor_scenes","","","","","","0","","","","1200","4","4","39","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg","73","74","","","","","","","","","unchosen","0","no_gain4","gain3","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2006","7061588","0.0-5.0-231.0-1.0-0.0","28","76661","female","null","","","","null","","229","","","7061069","4","","","","","","500","35260","519","36010","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2007","7062807","0.0-5.0-231.0-3.0","28","76661","female","null","","","","null","","229","","","7061588","4","","","","","","1200","35760","1219","36529","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2008","7063996","0.0-5.0-232.0-0.0","28","76661","female","1164","","","","75","","230","","","7062807","4","","","","0","","1164","36960","1189","37748","","0","35","2","body_parts","outdoor_scenes","","","","","","0","","","","1700","4","2","35","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg","77","87","","","","","","","","","unchosen","0","no_gain3","gain5","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2009","7064511","0.0-5.0-232.0-1.0-0.0","28","76661","female","null","","","","null","","230","","","7063996","4","","","","","","500","38124","515","38937","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2010","7066227","0.0-5.0-232.0-3.0","28","76661","female","null","","","","null","","230","","","7064511","4","","","","","","1700","38624","1716","39452","1700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2011","7067099","0.0-5.0-233.0-0.0","28","76661","female","860","","","","75","","231","","","7066227","4","","","","0","","860","40324","872","41168","","0","35","32","body_parts","body_parts","","","","","","0","","","","3500","4","32","35","body_parts","body_parts","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg","82","87","","","","","","","","","unchosen","0","no_gain2","gain5","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2012","7067616","0.0-5.0-233.0-1.0-0.0","28","76661","female","null","","","","null","","231","","","7067099","4","","","","","","500","41184","517","42040","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2013","7071152","0.0-5.0-233.0-3.0","28","76661","female","null","","","","null","","231","","","7067616","4","","","","","","3500","41684","3536","42557","3500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2014","7072197","0.0-5.0-234.0-0.0","28","76661","female","1031","","","","75","","232","","","7071152","4","","","","0","","1031","45184","1045","46093","","0","16","13","faces","faces","","","","","","0","","","","1700","4","13","16","faces","faces","Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg","71","76","","","","","","","","","chosen","1","gain3","no_gain3","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2015","7072724","0.0-5.0-234.0-1.0-0.0","28","76661","female","null","","","","null","","232","","","7072197","4","","","","","","500","46215","527","47138","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2016","7074443","0.0-5.0-234.0-3.0","28","76661","female","null","","","","null","","232","","","7072724","4","","","","","","1700","46715","1719","47665","1700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2017","7075953","0.0-5.0-235.0-0.0","28","76661","female","1485","","","","68","","233","","","7074443","4","","","","0","","1485","48415","1510","49384","","1","36","32","objects","body_parts","","","","","","0","","","","2000","4","36","32","objects","body_parts","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","77","82","","","","","","","","","unchosen","1","gain2","no_gain2","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2018","7076471","0.0-5.0-235.0-1.0-0.0","28","76661","female","null","","","","null","","233","","","7075953","4","","","","","","500","49900","518","50894","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2019","7078536","0.0-5.0-235.0-3.0","28","76661","female","null","","","","null","","233","","","7076471","4","","","","","","2000","50400","2065","51412","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2020","7080021","0.0-5.0-236.0-0.0","28","76661","female","1461","","","","68","","234","","","7078536","4","","","","0","","1461","52400","1485","53477","","1","46","35","objects","body_parts","","","","","","0","","","","1300","4","46","35","objects","body_parts","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg","50","87","","","","","","","","","unchosen","0","no_gain6","gain5","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2021","7080537","0.0-5.0-236.0-1.0-0.0","28","76661","female","null","","","","null","","234","","","7080021","4","","","","","","500","53861","516","54962","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2022","7081854","0.0-5.0-236.0-3.0","28","76661","female","null","","","","null","","234","","","7080537","4","","","","","","1300","54361","1317","55478","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2023","7083303","0.0-5.0-237.0-0.0","28","76661","female","1436","","","","68","","235","","","7081854","4","","","","0","","1436","55661","1449","56795","","1","26","23","body_parts","faces","","","","","","0","","","","1400","4","26","23","body_parts","faces","Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg","Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg","77","79","","","","","","","","","chosen","1","gain6","no_gain1","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2024","7083826","0.0-5.0-237.0-1.0-0.0","28","76661","female","null","","","","null","","235","","","7083303","4","","","","","","500","57097","523","58244","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2025","7085244","0.0-5.0-237.0-3.0","28","76661","female","null","","","","null","","235","","","7083826","4","","","","","","1400","57597","1418","58767","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2026","7086441","0.0-5.0-238.0-0.0","28","76661","female","1181","","","","68","","236","","","7085244","4","","","","0","","1181","58997","1197","60185","","1","21","4","faces","outdoor_scenes","","","","","","0","","","","3600","4","21","4","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","78","73","","","","","","","","","unchosen","1","gain1","no_gain4","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2027","7086959","0.0-5.0-238.0-1.0-0.0","28","76661","female","null","","","","null","","236","","","7086441","4","","","","","","500","60178","518","61382","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2028","7090586","0.0-5.0-238.0-3.0","28","76661","female","null","","","","null","","236","","","7086959","4","","","","","","3600","60678","3627","61900","3600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2029","7091830","0.0-5.0-239.0-0.0","28","76661","female","1221","","","","68","","237","","","7090586","4","","","","0","","1221","64278","1244","65527","","1","16","8","faces","outdoor_scenes","","","","","","0","","","","2700","4","16","8","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg","76","79","","","","","","","","","chosen","0","no_gain3","gain4","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2030","7092348","0.0-5.0-239.0-1.0-0.0","28","76661","female","null","","","","null","","237","","","7091830","4","","","","","","500","65499","518","66771","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2031","7095062","0.0-5.0-239.0-3.0","28","76661","female","null","","","","null","","237","","","7092348","4","","","","","","2700","65999","2714","67289","2700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2032","7096174","0.0-5.0-240.0-0.0","28","76661","female","1095","","","","75","","238","","","7095062","4","","","","0","","1095","68699","1112","70003","","0","21","14","faces","faces","","","","","","0","","","","1900","4","14","21","faces","faces","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","74","78","","","","","","","","","unchosen","0","no_gain5","gain1","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2033","7096703","0.0-5.0-240.0-1.0-0.0","28","76661","female","null","","","","null","","238","","","7096174","4","","","","","","500","69794","529","71115","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2034","7098715","0.0-5.0-240.0-3.0","28","76661","female","null","","","","null","","238","","","7096703","4","","","","","","1900","70294","2012","71644","1900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2035","7099884","0.0-5.0-241.0-0.0","28","76661","female","1152","","","","75","","239","","","7098715","4","","","","0","","1152","72194","1169","73656","","0","39","34","objects","body_parts","","","","","","0","","","","1200","4","34","39","body_parts","objects","Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg","Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg","30","74","","","","","","","","","unchosen","0","no_gain1","gain3","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2036","7100404","0.0-5.0-241.0-1.0-0.0","28","76661","female","null","","","","null","","239","","","7099884","4","","","","","","500","73346","520","74825","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2037","7101622","0.0-5.0-241.0-3.0","28","76661","female","null","","","","null","","239","","","7100404","4","","","","","","1200","73846","1218","75345","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2038","7102717","0.0-5.0-242.0-0.0","28","76661","female","1083","","","","68","","240","","","7101622","4","","","","0","","1083","75046","1095","76563","","1","32","21","body_parts","faces","","","","","","0","","","","1000","4","32","21","body_parts","faces","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","82","78","","","","","","","","","unchosen","0","no_gain2","gain1","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2039","7103236","0.0-5.0-242.0-1.0-0.0","28","76661","female","null","","","","null","","240","","","7102717","4","","","","","","500","76129","519","77658","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2040","7104249","0.0-5.0-242.0-3.0","28","76661","female","null","","","","null","","240","","","7103236","4","","","","","","1000","76629","1013","78177","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2041","7105538","0.0-5.0-243.0-0.0","28","76661","female","1275","","","","75","","241","","","7104249","4","","","","0","","1275","77629","1289","79190","","0","29","13","body_parts","faces","","","","","","0","","","","3700","4","13","29","faces","body_parts","Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","71","70","","","","","","","","","chosen","1","gain3","no_gain4","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2042","7106237","0.0-5.0-243.0-1.0-0.0","28","76661","female","null","","","","null","","241","","","7105538","4","","","","","","500","78904","699","80479","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2043","7109961","0.0-5.0-243.0-3.0","28","76661","female","null","","","","null","","241","","","7106237","4","","","","","","3700","79404","3724","81178","3700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2044","7111041","0.0-5.0-244.0-0.0","28","76661","female","1063","","","","68","","242","","","7109961","4","","","","0","","1063","83104","1080","84902","","1","29","45","body_parts","objects","","","","","","0","","","","1200","4","29","45","body_parts","objects","Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg","70","75","","","","","","","","","chosen","0","no_gain4","gain1","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2045","7111560","0.0-5.0-244.0-1.0-0.0","28","76661","female","null","","","","null","","242","","","7111041","4","","","","","","500","84167","519","85982","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2046","7112778","0.0-5.0-244.0-3.0","28","76661","female","null","","","","null","","242","","","7111560","4","","","","","","1200","84667","1218","86501","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2047","7114358","0.0-5.0-245.0-0.0","28","76661","female","null","","","","null","","243","","","7112778","4","","","","1","","1500","85867","1580","87719","","NaN","NaN","NaN","NaN","NaN","","","","","","0","","","","2600","4","36","2","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","77","77","","","","","","","","","unchosen","1","gain2","no_gain3","","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","2048","7114679","0.0-5.0-245.0-2.0-0.0","28","76661","female","null","","","","null","","243","","","7114358","4","","","","1","","300","87367","321","89299","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2049","7116994","0.0-5.0-245.0-3.0","28","76661","female","null","","","","null","","243","","","7114679","4","","","","","","2300","87667","2315","89620","2300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2050","7118366","0.0-5.0-246.0-0.0","28","76661","female","1352","","","","68","","244","","","7116994","4","","","","0","","1352","89967","1372","91935","","1","44","4","objects","outdoor_scenes","","","","","","0","","","","2400","4","44","4","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","73","73","","","","","","","","","unchosen","1","gain4","no_gain4","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2051","7118899","0.0-5.0-246.0-1.0-0.0","28","76661","female","null","","","","null","","244","","","7118366","4","","","","","","500","91319","533","93307","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2052","7121324","0.0-5.0-246.0-3.0","28","76661","female","null","","","","null","","244","","","7118899","4","","","","","","2400","91819","2425","93840","2400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2053","7122546","0.0-5.0-247.0-0.0","28","76661","female","1203","","","","68","","245","","","7121324","4","","","","0","","1203","94219","1222","96265","","1","36","46","objects","objects","","","","","","0","","","","1200","4","36","46","objects","objects","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","77","50","","","","","","","","","unchosen","1","gain2","no_gain6","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2054","7123064","0.0-5.0-247.0-1.0-0.0","28","76661","female","null","","","","null","","245","","","7122546","4","","","","","","500","95422","518","97487","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2055","7124338","0.0-5.0-247.0-3.0","28","76661","female","null","","","","null","","245","","","7123064","4","","","","","","1200","95922","1274","98005","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2056","7125454","0.0-5.0-248.0-0.0","28","76661","female","1086","","","","68","","246","","","7124338","4","","","","0","","1086","97122","1116","99279","","1","0","26","outdoor_scenes","body_parts","","","","","","0","","","","2500","4","0","26","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg","81","77","","","","","","","","","chosen","0","no_gain6","gain6","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2057","7125980","0.0-5.0-248.0-1.0-0.0","28","76661","female","null","","","","null","","246","","","7125454","4","","","","","","500","98208","526","100395","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2058","7128504","0.0-5.0-248.0-3.0","28","76661","female","null","","","","null","","246","","","7125980","4","","","","","","2500","98708","2524","100921","2500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2059","7129564","0.0-5.0-249.0-0.0","28","76661","female","1043","","","","68","","247","","","7128504","4","","","","0","","1043","101208","1060","103445","","1","36","14","objects","faces","","","","","","0","","","","2200","4","36","14","objects","faces","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","77","74","","","","","","","","","unchosen","1","gain2","no_gain5","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2060","7130078","0.0-5.0-249.0-1.0-0.0","28","76661","female","null","","","","null","","247","","","7129564","4","","","","","","500","102251","514","104505","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2061","7132414","0.0-5.0-249.0-3.0","28","76661","female","null","","","","null","","247","","","7130078","4","","","","","","2200","102751","2336","105019","2200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2062","7133778","0.0-5.0-250.0-0.0","28","76661","female","1269","","","","68","","248","","","7132414","4","","","","0","","1269","104951","1364","107355","","1","23","13","faces","faces","","","","","","0","","","","1100","4","23","13","faces","faces","Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg","Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","79","71","","","","","","","","","chosen","0","no_gain1","gain3","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2063","7134305","0.0-5.0-250.0-1.0-0.0","28","76661","female","null","","","","null","","248","","","7133778","4","","","","","","500","106220","527","108719","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2064","7135422","0.0-5.0-250.0-3.0","28","76661","female","null","","","","null","","248","","","7134305","4","","","","","","1100","106720","1117","109246","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2065","7136695","0.0-5.0-251.0-0.0","28","76661","female","1259","","","","75","","249","","","7135422","4","","","","0","","1259","107820","1273","110363","","0","45","0","objects","outdoor_scenes","","","","","","0","","","","1700","4","0","45","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg","81","75","","","","","","","","","chosen","0","no_gain6","gain1","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2066","7137214","0.0-5.0-251.0-1.0-0.0","28","76661","female","null","","","","null","","249","","","7136695","4","","","","","","500","109079","519","111636","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2067","7138934","0.0-5.0-251.0-3.0","28","76661","female","null","","","","null","","249","","","7137214","4","","","","","","1700","109579","1720","112155","1700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
