"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","run","task","isi","is_odd_ball","no_response","acc","duration","onset","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","warning","response_ends_trial","trial_duration","scramble_acc","scramble_no_response","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","final_decisions","","html-keyboard-response","2045","3485960","0.0-5.0-273.0-0.0","NaN","67183","","null","","","","null","","271","","","4","","","","1","","0.1","15.299999999999962","","0","","","","4200","4","20","34","faces","body_parts","Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg","Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg","50","50","","","","","","NaN","NaN","NaN","NaN","","","","","","","","","","","chosen","1","gain3","no_gain6","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","2046","3486075","0.0-5.0-273.0-2.0-0.0","NaN","67183","","null","","","","null","","271","","","4","","","","1","","0.1","15.399999999999961","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2047","3486191","0.0-5.0-273.0-3.0","NaN","67183","","null","","","","null","","271","","","4","","","","","","0.1","15.499999999999961","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2048","3486308","0.0-5.0-274.0-0.0","NaN","67183","","null","","","","null","","272","","","4","","","","1","","0.1","15.59999999999996","","0","","","","2400","4","17","31","faces","body_parts","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg","50","50","","","","","","NaN","NaN","NaN","NaN","","","","","","","","","","","unchosen","1","gain5","no_gain5","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","2049","3486425","0.0-5.0-274.0-2.0-0.0","NaN","67183","","null","","","","null","","272","","","4","","","","1","","0.1","15.69999999999996","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2050","3486537","0.0-5.0-274.0-3.0","NaN","67183","","null","","","","null","","272","","","4","","","","","","0.1","15.79999999999996","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2051","3486651","0.0-5.0-275.0-0.0","NaN","67183","","null","","","","null","","273","","","4","","","","1","","0.1","15.89999999999996","","0","","","","1100","4","39","12","objects","faces","Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","50","50","","","","","","NaN","NaN","NaN","NaN","","","","","","","","","","","unchosen","0","no_gain4","gain6","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","2052","3486771","0.0-5.0-275.0-2.0-0.0","NaN","67183","","null","","","","null","","273","","","4","","","","1","","0.1","15.99999999999996","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2053","3486887","0.0-5.0-275.0-3.0","NaN","67183","","null","","","","null","","273","","","4","","","","","","0.1","16.09999999999996","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2054","3487000","0.0-5.0-276.0-0.0","NaN","67183","","null","","","","null","","274","","","4","","","","1","","0.1","16.19999999999996","","0","","","","1400","4","1","26","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg","50","50","","","","","","NaN","NaN","NaN","NaN","","","","","","","","","","","chosen","0","no_gain2","gain1","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","2055","3487110","0.0-5.0-276.0-2.0-0.0","NaN","67183","","null","","","","null","","274","","","4","","","","1","","0.1","16.29999999999996","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2056","3487225","0.0-5.0-276.0-3.0","NaN","67183","","null","","","","null","","274","","","4","","","","","","0.1","16.399999999999963","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2057","3487335","0.0-5.0-277.0-0.0","NaN","67183","","null","","","","null","","275","","","4","","","","1","","0.1","16.499999999999964","","0","","","","1400","4","25","10","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg","50","50","","","","","","NaN","NaN","NaN","NaN","","","","","","","","","","","unchosen","0","no_gain3","gain3","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","2058","3487451","0.0-5.0-277.0-2.0-0.0","NaN","67183","","null","","","","null","","275","","","4","","","","1","","0.1","16.599999999999966","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2059","3487567","0.0-5.0-277.0-3.0","NaN","67183","","null","","","","null","","275","","","4","","","","","","0.1","16.699999999999967","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2060","3487681","0.0-5.0-278.0-0.0","NaN","67183","","null","","","","null","","276","","","4","","","","1","","0.1","16.79999999999997","","0","","","","1000","4","42","34","objects","body_parts","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg","50","50","","","","","","NaN","NaN","NaN","NaN","","","","","","","","","","","chosen","1","gain5","no_gain6","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","2061","3487792","0.0-5.0-278.0-2.0-0.0","NaN","67183","","null","","","","null","","276","","","4","","","","1","","0.1","16.89999999999997","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2062","3487903","0.0-5.0-278.0-3.0","NaN","67183","","null","","","","null","","276","","","4","","","","","","0.1","16.99999999999997","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2063","3488018","0.0-5.0-279.0-0.0","NaN","67183","","null","","","","null","","277","","","4","","","","1","","0.1","17.099999999999973","","0","","","","1900","4","26","7","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","50","50","","","","","","NaN","NaN","NaN","NaN","","","","","","","","","","","chosen","1","gain1","no_gain5","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","2064","3488131","0.0-5.0-279.0-2.0-0.0","NaN","67183","","null","","","","null","","277","","","4","","","","1","","0.1","17.199999999999974","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2065","3488251","0.0-5.0-279.0-3.0","NaN","67183","","null","","","","null","","277","","","4","","","","","","0.1","17.299999999999976","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2066","3488368","0.0-5.0-280.0-0.0","NaN","67183","","null","","","","null","","278","","","4","","","","1","","0.1","17.399999999999977","","0","","","","2100","4","4","45","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg","50","50","","","","","","NaN","NaN","NaN","NaN","","","","","","","","","","","unchosen","1","gain2","no_gain6","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","2067","3488483","0.0-5.0-280.0-2.0-0.0","NaN","67183","","null","","","","null","","278","","","4","","","","1","","0.1","17.49999999999998","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2068","3488601","0.0-5.0-280.0-3.0","NaN","67183","","null","","","","null","","278","","","4","","","","","","0.1","17.59999999999998","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2069","3488711","0.0-5.0-281.0-0.0","NaN","67183","","null","","","","null","","279","","","4","","","","1","","0.1","17.69999999999998","","0","","","","1100","4","4","43","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","50","50","","","","","","NaN","NaN","NaN","NaN","","","","","","","","","","","unchosen","1","gain2","no_gain2","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","2070","3488826","0.0-5.0-281.0-2.0-0.0","NaN","67183","","null","","","","null","","279","","","4","","","","1","","0.1","17.799999999999983","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2071","3488934","0.0-5.0-281.0-3.0","NaN","67183","","null","","","","null","","279","","","4","","","","","","0.1","17.899999999999984","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2072","3489051","0.0-5.0-282.0-0.0","NaN","67183","","null","","","","null","","280","","","4","","","","1","","0.1","17.999999999999986","","0","","","","3800","4","10","45","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg","Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg","50","50","","","","","","NaN","NaN","NaN","NaN","","","","","","","","","","","unchosen","1","gain3","no_gain6","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","2073","3489170","0.0-5.0-282.0-2.0-0.0","NaN","67183","","null","","","","null","","280","","","4","","","","1","","0.1","18.099999999999987","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2074","3489283","0.0-5.0-282.0-3.0","NaN","67183","","null","","","","null","","280","","","4","","","","","","0.1","18.19999999999999","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2075","3489401","0.0-5.0-283.0-0.0","NaN","67183","","null","","","","null","","281","","","4","","","","1","","0.1","18.29999999999999","","0","","","","1200","4","34","41","body_parts","objects","Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg","Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg","50","50","","","","","","NaN","NaN","NaN","NaN","","","","","","","","","","","chosen","0","no_gain6","gain2","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","2076","3489514","0.0-5.0-283.0-2.0-0.0","NaN","67183","","null","","","","null","","281","","","4","","","","1","","0.1","18.39999999999999","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2077","3489625","0.0-5.0-283.0-3.0","NaN","67183","","null","","","","null","","281","","","4","","","","","","0.1","18.499999999999993","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2078","3489738","0.0-5.0-284.0-0.0","NaN","67183","","null","","","","null","","282","","","4","","","","1","","0.1","18.599999999999994","","0","","","","2500","4","38","11","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","50","50","","","","","","NaN","NaN","NaN","NaN","","","","","","","","","","","chosen","0","no_gain3","gain4","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","2079","3489850","0.0-5.0-284.0-2.0-0.0","NaN","67183","","null","","","","null","","282","","","4","","","","1","","0.1","18.699999999999996","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2080","3489959","0.0-5.0-284.0-3.0","NaN","67183","","null","","","","null","","282","","","4","","","","","","0.1","18.799999999999997","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2081","3490071","0.0-5.0-285.0-0.0","NaN","67183","","null","","","","null","","283","","","4","","","","1","","0.1","18.9","","0","","","","1200","4","34","11","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","50","50","","","","","","NaN","NaN","NaN","NaN","","","","","","","","","","","chosen","0","no_gain6","gain4","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","2082","3490185","0.0-5.0-285.0-2.0-0.0","NaN","67183","","null","","","","null","","283","","","4","","","","1","","0.1","19","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2083","3490298","0.0-5.0-285.0-3.0","NaN","67183","","null","","","","null","","283","","","4","","","","","","0.1","19.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2084","3490419","0.0-5.0-286.0-0.0","NaN","67183","","null","","","","null","","284","","","4","","","","1","","0.1","19.200000000000003","","0","","","","1600","4","19","31","faces","body_parts","Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg","Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg","50","50","","","","","","NaN","NaN","NaN","NaN","","","","","","","","","","","unchosen","1","gain4","no_gain5","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","2085","3490536","0.0-5.0-286.0-2.0-0.0","NaN","67183","","null","","","","null","","284","","","4","","","","1","","0.1","19.300000000000004","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2086","3490648","0.0-5.0-286.0-3.0","NaN","67183","","null","","","","null","","284","","","4","","","","","","0.1","19.400000000000006","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2087","3490758","0.0-5.0-287.0-0.0","NaN","67183","","null","","","","null","","285","","","4","","","","1","","0.1","19.500000000000007","","0","","","","1900","4","24","7","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","50","50","","","","","","NaN","NaN","NaN","NaN","","","","","","","","","","","chosen","1","gain6","no_gain5","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","2088","3490874","0.0-5.0-287.0-2.0-0.0","NaN","67183","","null","","","","null","","285","","","4","","","","1","","0.1","19.60000000000001","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2089","3490992","0.0-5.0-287.0-3.0","NaN","67183","","null","","","","null","","285","","","4","","","","","","0.1","19.70000000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2090","3491103","0.0-5.0-288.0-0.0","NaN","67183","","null","","","","null","","286","","","4","","","","1","","0.1","19.80000000000001","","0","","","","1000","4","41","7","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","50","50","","","","","","NaN","NaN","NaN","NaN","","","","","","","","","","","chosen","1","gain2","no_gain5","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","2091","3491218","0.0-5.0-288.0-2.0-0.0","NaN","67183","","null","","","","null","","286","","","4","","","","1","","0.1","19.900000000000013","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2092","3491332","0.0-5.0-288.0-3.0","NaN","67183","","null","","","","null","","286","","","4","","","","","","0.1","20.000000000000014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2093","3491451","0.0-5.0-289.0-0.0","NaN","67183","","null","","","","null","","287","","","4","","","","1","","0.1","20.100000000000016","","0","","","","5000","4","12","25","faces","body_parts","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg","50","50","","","","","","NaN","NaN","NaN","NaN","","","","","","","","","","","unchosen","1","gain6","no_gain3","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","2094","3491570","0.0-5.0-289.0-2.0-0.0","NaN","67183","","null","","","","null","","287","","","4","","","","1","","0.1","20.200000000000017","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2095","3491681","0.0-5.0-289.0-3.0","NaN","67183","","null","","","","null","","287","","","4","","","","","","0.1","20.30000000000002","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2096","3491803","0.0-5.0-290.0-0.0","NaN","67183","","null","","","","null","","288","","","4","","","","1","","0.1","20.40000000000002","","0","","","","2400","4","14","26","faces","body_parts","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg","50","50","","","","","","NaN","NaN","NaN","NaN","","","","","","","","","","","chosen","0","no_gain4","gain1","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","2097","3491919","0.0-5.0-290.0-2.0-0.0","NaN","67183","","null","","","","null","","288","","","4","","","","1","","0.1","20.50000000000002","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2098","3492036","0.0-5.0-290.0-3.0","NaN","67183","","null","","","","null","","288","","","4","","","","","","0.1","20.600000000000023","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2099","3492152","0.0-5.0-291.0-0.0","NaN","67183","","null","","","","null","","289","","","4","","","","1","","0.1","20.700000000000024","","0","","","","1500","4","25","17","body_parts","faces","Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","50","50","","","","","","NaN","NaN","NaN","NaN","","","","","","","","","","","unchosen","0","no_gain3","gain5","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","2100","3492266","0.0-5.0-291.0-2.0-0.0","NaN","67183","","null","","","","null","","289","","","4","","","","1","","0.1","20.800000000000026","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2101","3492375","0.0-5.0-291.0-3.0","NaN","67183","","null","","","","null","","289","","","4","","","","","","0.1","20.900000000000027","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2102","3492490","0.0-5.0-292.0-0.0","NaN","67183","","null","","","","null","","290","","","4","","","","1","","0.1","21.00000000000003","","0","","","","1500","4","24","38","body_parts","objects","Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg","50","50","","","","","","NaN","NaN","NaN","NaN","","","","","","","","","","","chosen","1","gain6","no_gain3","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","2103","3492598","0.0-5.0-292.0-2.0-0.0","NaN","67183","","null","","","","null","","290","","","4","","","","1","","0.1","21.10000000000003","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2104","3492710","0.0-5.0-292.0-3.0","NaN","67183","","null","","","","null","","290","","","4","","","","","","0.1","21.20000000000003","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2105","3492825","0.0-5.0-293.0-0.0","NaN","67183","","null","","","","null","","291","","","4","","","","1","","0.1","21.300000000000033","","0","","","","1300","4","19","39","faces","objects","Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg","Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg","50","50","","","","","","NaN","NaN","NaN","NaN","","","","","","","","","","","unchosen","1","gain4","no_gain4","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","2106","3492936","0.0-5.0-293.0-2.0-0.0","NaN","67183","","null","","","","null","","291","","","4","","","","1","","0.1","21.400000000000034","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2107","3493049","0.0-5.0-293.0-3.0","NaN","67183","","null","","","","null","","291","","","4","","","","","","0.1","21.500000000000036","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","end_final_decisions_phase","","html-keyboard-response","2108","3513091","0.0-5.0-293.0-6.0-0.0","NaN","67183","","19978","","","","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
