"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","missed_checkup","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","scramble_no_response","warning","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","isi_outcome_learning","","html-keyboard-response","1187","2003692","0.0-4.0-61.0-1.0","34","47658","male ","null","","","","null","","59","","","2002587","2","","","","","","1100","138800","1105","130882","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1188","2005196","0.0-4.0-61.0-2.0","34","47658","male ","544","","","","68","gain","59","","","2003692","2","","","","0","","1500","139900","1504","131987","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","544","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1189","2007300","0.0-4.0-61.0-3.0","34","47658","male ","null","","","","null","","59","","","2005196","2","","","","","","2100","141000","2104","133491","2100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1190","2008805","0.0-4.0-62.0-0.0","34","47658","male ","null","","","","null","","60","","","2007300","2","","1000","","","","1500","143100","1505","135595","","","","","","","","","","","","","0","","","","3600","","","","","","","","","","","","","26","L","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1191","2009809","0.0-4.0-62.0-1.0","34","47658","male ","null","","","","null","","60","","","2008805","2","","","","","","1000","144600","1004","137100","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1192","2011314","0.0-4.0-62.0-2.0","34","47658","male ","786","","","","75","no_gain","60","","","2009809","2","","","","0","","1500","145600","1505","138104","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","786","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1193","2014918","0.0-4.0-62.0-3.0","34","47658","male ","null","","","","null","","60","","","2011314","2","","","","","","3600","146600","3604","139609","3600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1194","2016423","0.0-4.0-63.0-0.0","34","47658","male ","null","","","","null","","61","","","2014918","2","","2200","","","","1500","150200","1505","143213","","","","","","","","","","","","","0","","","","1100","","","","","","","","","","","","","39","K","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1195","2018627","0.0-4.0-63.0-1.0","34","47658","male ","null","","","","null","","61","","","2016423","2","","","","","","2200","151700","2204","144718","2200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1196","2020133","0.0-4.0-63.0-2.0","34","47658","male ","471","","","","75","no_gain","61","","","2018627","2","","","","0","","1500","153900","1506","146922","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","471","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1197","2021237","0.0-4.0-63.0-3.0","34","47658","male ","null","","","","null","","61","","","2020133","2","","","","","","1100","156100","1104","148428","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1198","2022742","0.0-4.0-64.0-0.0","34","47658","male ","null","","","","null","","62","","","2021237","2","","1200","","","","1500","157200","1505","149532","","","","","","","","","","","","","0","","","","1300","","","","","","","","","","","","","9","B","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1199","2023946","0.0-4.0-64.0-1.0","34","47658","male ","null","","","","null","","62","","","2022742","2","","","","","","1200","158700","1204","151037","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1200","2025452","0.0-4.0-64.0-2.0","34","47658","male ","392","","","","75","no_gain","62","","","2023946","2","","","","0","","1500","159900","1506","152241","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","392","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1201","2026757","0.0-4.0-64.0-3.0","34","47658","male ","null","","","","null","","62","","","2025452","2","","","","","","1300","161100","1305","153747","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1202","2028263","0.0-4.0-65.0-0.0","34","47658","male ","null","","","","null","","63","","","2026757","2","","3100","","","","1500","162400","1506","155052","","","","","","","","","","","","","0","","","","1800","","","","","","","","","","","","","10","I","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1203","2031369","0.0-4.0-65.0-1.0","34","47658","male ","null","","","","null","","63","","","2028263","2","","","","","","3100","163900","3106","156558","3100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1204","2032874","0.0-4.0-65.0-2.0","34","47658","male ","633","","","","75","no_gain","63","","","2031369","2","","","","0","","1500","167000","1505","159664","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","633","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1205","2034678","0.0-4.0-65.0-3.0","34","47658","male ","null","","","","null","","63","","","2032874","2","","","","","","1800","170100","1804","161169","1800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1206","2036184","0.0-4.0-66.0-0.0","34","47658","male ","null","","","","null","","64","","","2034678","2","","1900","","","","1500","171900","1506","162973","","","","","","","","","","","","","0","","","","1500","","","","","","","","","","","","","46","D","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1207","2038088","0.0-4.0-66.0-1.0","34","47658","male ","null","","","","null","","64","","","2036184","2","","","","","","1900","173400","1904","164479","1900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1208","2039592","0.0-4.0-66.0-2.0","34","47658","male ","538","","","","75","no_gain","64","","","2038088","2","","","","0","","1500","175300","1504","166383","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","538","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1209","2041097","0.0-4.0-66.0-3.0","34","47658","male ","null","","","","null","","64","","","2039592","2","","","","","","1500","177200","1505","167887","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1210","2042603","0.0-4.0-67.0-0.0","34","47658","male ","null","","","","null","","65","","","2041097","2","","3500","","","","1500","178700","1506","169392","","","","","","","","","","","","","0","","","","5000","","","","","","","","","","","","","26","L","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1211","2046108","0.0-4.0-67.0-1.0","34","47658","male ","null","","","","null","","65","","","2042603","2","","","","","","3500","180200","3505","170898","3500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1212","2047614","0.0-4.0-67.0-2.0","34","47658","male ","414","","","","75","no_gain","65","","","2046108","2","","","","0","","1500","183700","1506","174403","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","414","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1213","2052621","0.0-4.0-67.0-3.0","34","47658","male ","null","","","","null","","65","","","2047614","2","","","","","","5000","187200","5007","175909","5000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1214","2054126","0.0-4.0-68.0-0.0","34","47658","male ","null","","","","null","","66","","","2052621","2","","1100","","","","1500","192200","1505","180916","","","","","","","","","","","","","0","","","","1700","","","","","","","","","","","","","39","K","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1215","2055231","0.0-4.0-68.0-1.0","34","47658","male ","null","","","","null","","66","","","2054126","2","","","","","","1100","193700","1105","182421","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1216","2056736","0.0-4.0-68.0-2.0","34","47658","male ","523","","","","75","no_gain","66","","","2055231","2","","","","0","","1500","194800","1505","183526","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","523","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1217","2058440","0.0-4.0-68.0-3.0","34","47658","male ","null","","","","null","","66","","","2056736","2","","","","","","1700","195900","1704","185031","1700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1218","2059946","0.0-4.0-69.0-0.0","34","47658","male ","null","","","","null","","67","","","2058440","2","","1500","","","","1500","197600","1506","186735","","","","","","","","","","","","","0","","","","1400","","","","","","","","","","","","","5","H","gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1219","2061450","0.0-4.0-69.0-1.0","34","47658","male ","null","","","","null","","67","","","2059946","2","","","","","","1500","199100","1504","188241","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1220","2062956","0.0-4.0-69.0-2.0","34","47658","male ","448","","","","68","gain","67","","","2061450","2","","","","0","","1500","200600","1506","189745","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","448","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1221","2064360","0.0-4.0-69.0-3.0","34","47658","male ","null","","","","null","","67","","","2062956","2","","","","","","1400","202100","1404","191251","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1222","2065866","0.0-4.0-70.0-0.0","34","47658","male ","null","","","","null","","68","","","2064360","2","","2300","","","","1500","203500","1506","192655","","","","","","","","","","","","","0","","","","1300","","","","","","","","","","","","","11","C","gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1223","2068171","0.0-4.0-70.0-1.0","34","47658","male ","null","","","","null","","68","","","2065866","2","","","","","","2300","205000","2305","194161","2300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1224","2069676","0.0-4.0-70.0-2.0","34","47658","male ","647","","","","68","gain","68","","","2068171","2","","","","0","","1500","207300","1505","196466","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","647","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1225","2070981","0.0-4.0-70.0-3.0","34","47658","male ","null","","","","null","","68","","","2069676","2","","","","","","1300","209600","1305","197971","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1226","2072487","0.0-4.0-71.0-0.0","34","47658","male ","null","","","","null","","69","","","2070981","2","","1000","","","","1500","210900","1506","199276","","","","","","","","","","","","","0","","","","1800","","","","","","","","","","","","","9","B","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1227","2073492","0.0-4.0-71.0-1.0","34","47658","male ","null","","","","null","","69","","","2072487","2","","","","","","1000","212400","1005","200782","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1228","2074997","0.0-4.0-71.0-2.0","34","47658","male ","488","","","","75","no_gain","69","","","2073492","2","","","","0","","1500","213400","1505","201787","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","488","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1229","2076801","0.0-4.0-71.0-3.0","34","47658","male ","null","","","","null","","69","","","2074997","2","","","","","","1800","214400","1804","203292","1800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1230","2078307","0.0-4.0-72.0-0.0","34","47658","male ","null","","","","null","","70","","","2076801","2","","3000","","","","1500","216200","1506","205096","","","","","","","","","","","","","0","","","","1800","","","","","","","","","","","","","10","I","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1231","2081311","0.0-4.0-72.0-1.0","34","47658","male ","null","","","","null","","70","","","2078307","2","","","","","","3000","217700","3004","206602","3000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1232","2082818","0.0-4.0-72.0-2.0","34","47658","male ","580","","","","75","no_gain","70","","","2081311","2","","","","0","","1500","220700","1507","209606","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","580","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1233","2084622","0.0-4.0-72.0-3.0","34","47658","male ","null","","","","null","","70","","","2082818","2","","","","","","1800","223700","1804","211113","1800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1234","2086128","0.0-4.0-73.0-0.0","34","47658","male ","null","","","","null","","71","","","2084622","2","","3300","","","","1500","225500","1506","212917","","","","","","","","","","","","","0","","","","4900","","","","","","","","","","","","","45","J","gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1235","2089433","0.0-4.0-73.0-1.0","34","47658","male ","null","","","","null","","71","","","2086128","2","","","","","","3300","227000","3305","214423","3300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1236","2090940","0.0-4.0-73.0-2.0","34","47658","male ","602","","","","68","gain","71","","","2089433","2","","","","0","","1500","230300","1507","217728","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","602","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1237","2095845","0.0-4.0-73.0-3.0","34","47658","male ","null","","","","null","","71","","","2090940","2","","","","","","4900","233600","4905","219235","4900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1238","2097351","0.0-4.0-74.0-0.0","34","47658","male ","null","","","","null","","72","","","2095845","2","","2800","","","","1500","238500","1506","224140","","","","","","","","","","","","","0","","","","2100","","","","","","","","","","","","","4","G","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1239","2100156","0.0-4.0-74.0-1.0","34","47658","male ","null","","","","null","","72","","","2097351","2","","","","","","2800","240000","2805","225646","2800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1240","2101660","0.0-4.0-74.0-2.0","34","47658","male ","648","","","","75","no_gain","72","","","2100156","2","","","","0","","1500","242800","1504","228451","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","648","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1241","2103765","0.0-4.0-74.0-3.0","34","47658","male ","null","","","","null","","72","","","2101660","2","","","","","","2100","245600","2105","229955","2100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1242","2105271","0.0-4.0-75.0-0.0","34","47658","male ","null","","","","null","","73","","","2103765","2","","1400","","","","1500","247700","1506","232060","","","","","","","","","","","","","0","","","","2600","","","","","","","","","","","","","7","A","gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1243","2106677","0.0-4.0-75.0-1.0","34","47658","male ","null","","","","null","","73","","","2105271","2","","","","","","1400","249200","1406","233566","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1244","2108181","0.0-4.0-75.0-2.0","34","47658","male ","599","","","","68","gain","73","","","2106677","2","","","","0","","1500","250600","1504","234972","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","599","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1245","2110785","0.0-4.0-75.0-3.0","34","47658","male ","null","","","","null","","73","","","2108181","2","","","","","","2600","252000","2604","236476","2600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1246","2112291","0.0-4.0-76.0-0.0","34","47658","male ","null","","","","null","","74","","","2110785","2","","1600","","","","1500","254600","1506","239080","","","","","","","","","","","","","0","","","","1700","","","","","","","","","","","","","31","E","gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1247","2113895","0.0-4.0-76.0-1.0","34","47658","male ","null","","","","null","","74","","","2112291","2","","","","","","1600","256100","1604","240586","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1248","2115399","0.0-4.0-76.0-2.0","34","47658","male ","541","","","","68","gain","74","","","2113895","2","","","","0","","1500","257700","1504","242190","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","541","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1249","2117104","0.0-4.0-76.0-3.0","34","47658","male ","null","","","","null","","74","","","2115399","2","","","","","","1700","259300","1705","243694","1700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1250","2118609","0.0-4.0-77.0-0.0","34","47658","male ","null","","","","null","","75","","","2117104","2","","3200","","","","1500","261000","1505","245399","","","","","","","","","","","","","0","","","","1100","","","","","","","","","","","","","19","F","gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1251","2121815","0.0-4.0-77.0-1.0","34","47658","male ","null","","","","null","","75","","","2118609","2","","","","","","3200","262500","3206","246904","3200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1252","2123320","0.0-4.0-77.0-2.0","34","47658","male ","341","","","","68","gain","75","","","2121815","2","","","","0","","1500","265700","1505","250110","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","341","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1253","2124424","0.0-4.0-77.0-3.0","34","47658","male ","null","","","","null","","75","","","2123320","2","","","","","","1100","268900","1104","251615","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.5","","","","","","","","","","","","","","","","","","","",""
"","deliberation_reward_tally","","html-keyboard-response","1254","2128888","0.0-4.0-77.0-6.0-0.0","34","47658","male ","4458","","","","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions_instructions","","instructions","1255","2145876","0.0-5.0-0.0-0.0","34","47658","male ","16951","","[{""page_index"":0,""viewing_time"":6708},{""page_index"":1,""viewing_time"":8622},{""page_index"":2,""viewing_time"":1621}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions_comprehension_check","","survey-multi-choice","1256","2153327","0.0-5.0-0.0-1.0","34","47658","male ","7446","{""Q0"":""True"",""Q1"":""K""}","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","1257","2154838","0.0-5.0-1.0","34","47658","male ","1508","","","","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1258","2155871","0.0-5.0-2.0-0.0","34","47658","male ","1028","","","","75","","0","","","2154838","0","","","","0","","1028","270000","1033","252719","","","0","","","","","","","","","","1","","","","3000","0","","","","","Stimuli/Practice_stims/Final_decisions/debby-hudson-FmCSSSGge-0-unsplash.jpg","Stimuli/Practice_stims/Final_decisions/yassine-khalfalli-adsQ9d_Cx0c-unsplash.jpg","","","","","","","","","","","","0","","","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1259","2156376","0.0-5.0-2.0-1.0-0.0","34","47658","male ","null","","","","null","","0","","","2155871","0","","","","","","500","271028","505","253752","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1260","2159382","0.0-5.0-2.0-3.0","34","47658","male ","null","","","","null","","0","","","2156376","0","","","","","","3000","271528","3006","254257","3000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1261","2160119","0.0-5.0-3.0-0.0","34","47658","male ","732","","","","68","","1","","","2159382","0","","","","0","","732","274528","737","257263","","","1","","","","","","","","","","1","","","","1500","0","","","","","Stimuli/Practice_stims/Final_decisions/florian-wehde-iVW7mZPwd4g-unsplash.jpg","Stimuli/Practice_stims/Final_decisions/patrick-perkins-3wylDrjxH-E-unsplash.jpg","","","","","","","","","","","","0","","","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1262","2160624","0.0-5.0-3.0-1.0-0.0","34","47658","male ","null","","","","null","","1","","","2160119","0","","","","","","500","275260","505","258000","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1263","2162128","0.0-5.0-3.0-3.0","34","47658","male ","null","","","","null","","1","","","2160624","0","","","","","","1500","275760","1504","258505","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1264","2162823","0.0-5.0-4.0-0.0","34","47658","male ","689","","","","75","","2","","","2162128","0","","","","0","","689","277260","695","260009","","","0","","","","","","","","","","1","","","","2000","0","","","","","Stimuli/Practice_stims/Final_decisions/debby-hudson-FmCSSSGge-0-unsplash.jpg","Stimuli/Practice_stims/Final_decisions/florian-wehde-iVW7mZPwd4g-unsplash.jpg","","","","","","","","","","","","0","","","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1265","2163328","0.0-5.0-4.0-1.0-0.0","34","47658","male ","null","","","","null","","2","","","2162823","0","","","","","","500","277949","505","260704","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1266","2165333","0.0-5.0-4.0-3.0","34","47658","male ","null","","","","null","","2","","","2163328","0","","","","","","2000","278449","2005","261209","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1267","2165935","0.0-5.0-5.0-0.0","34","47658","male ","598","","","","68","","3","","","2165333","0","","","","0","","598","280449","602","263214","","","1","","","","","","","","","","1","","","","1000","0","","","","","Stimuli/Practice_stims/Final_decisions/yassine-khalfalli-adsQ9d_Cx0c-unsplash.jpg","Stimuli/Practice_stims/Final_decisions/debby-hudson-FmCSSSGge-0-unsplash.jpg","","","","","","","","","","","","0","","","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1268","2166442","0.0-5.0-5.0-1.0-0.0","34","47658","male ","null","","","","null","","3","","","2165935","0","","","","","","500","281047","507","263816","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1269","2167447","0.0-5.0-5.0-3.0","34","47658","male ","null","","","","null","","3","","","2166442","0","","","","","","1000","281547","1005","264323","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","practice_over","","html-keyboard-response","1270","2168447","0.0-5.0-5.0-4.0-0.0","34","47658","male ","996","","","","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","start_run","","html-keyboard-response","1271","2169415","0.0-5.0-5.0-4.0-1.0","34","47658","male ","965","","","","84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1272","2170263","0.0-5.0-6.0-0.0","34","47658","male ","843","","","","75","","4","","","2169415","1","","","","0","","843","0","848","0","","","0","27","35","body_parts","body_parts","","","","","","0","","","","4700","1","35","27","body_parts","body_parts","Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg","Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg","44","42","","","","","","","","","unchosen","1","gain5","no_gain5","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1273","2170768","0.0-5.0-6.0-1.0-0.0","34","47658","male ","null","","","","null","","4","","","2170263","1","","","","","","500","843","505","848","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1274","2175473","0.0-5.0-6.0-3.0","34","47658","male ","null","","","","null","","4","","","2170768","1","","","","","","4700","1343","4705","1353","4700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
