"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","warning","missed_checkup","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","show_reward","","html-keyboard-response","1171","1719012","0.0-4.0-62.0-2.0","32","21592","female","394","","","","75","no_gain","60","","","1717510","2","","","","0","","1500","149300","1502","140179","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","394","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1172","1723315","0.0-4.0-62.0-3.0","32","21592","female","null","","","","null","","60","","","1719012","2","","","","","","4300","151500","4303","141681","4300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1173","1724818","0.0-4.0-63.0-0.0","32","21592","female","null","","","","null","","61","","","1723315","2","","3100","","","","1500","155800","1503","145984","","","","","","","","","","","","0","","","","2000","","","","","","","","","","","","","37","K","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1174","1727920","0.0-4.0-63.0-1.0","32","21592","female","null","","","","null","","61","","","1724818","2","","","","","","3100","157300","3102","147487","3100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1175","1729424","0.0-4.0-63.0-2.0","32","21592","female","457","","","","75","no_gain","61","","","1727920","2","","","","0","","1500","160400","1504","150589","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","457","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1176","1731427","0.0-4.0-63.0-3.0","32","21592","female","null","","","","null","","61","","","1729424","2","","","","","","2000","163500","2003","152093","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1177","1732930","0.0-4.0-64.0-0.0","32","21592","female","null","","","","null","","62","","","1731427","2","","1100","","","","1500","165500","1503","154096","","","","","","","","","","","","0","","","","1200","","","","","","","","","","","","","8","B","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1178","1734032","0.0-4.0-64.0-1.0","32","21592","female","null","","","","null","","62","","","1732930","2","","","","","","1100","167000","1102","155599","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1179","1735536","0.0-4.0-64.0-2.0","32","21592","female","518","","","","75","no_gain","62","","","1734032","2","","","","0","","1500","168100","1504","156701","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","518","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1180","1736739","0.0-4.0-64.0-3.0","32","21592","female","null","","","","null","","62","","","1735536","2","","","","","","1200","169200","1203","158205","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1181","1738242","0.0-4.0-65.0-0.0","32","21592","female","null","","","","null","","63","","","1736739","2","","2400","","","","1500","170400","1503","159408","","","","","","","","","","","","0","","","","1200","","","","","","","","","","","","","1","I","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1182","1740647","0.0-4.0-65.0-1.0","32","21592","female","null","","","","null","","63","","","1738242","2","","","","","","2400","171900","2405","160911","2400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1183","1742151","0.0-4.0-65.0-2.0","32","21592","female","635","","","","75","no_gain","63","","","1740647","2","","","","0","","1500","174300","1504","163316","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","635","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1184","1743356","0.0-4.0-65.0-3.0","32","21592","female","null","","","","null","","63","","","1742151","2","","","","","","1200","176700","1205","164820","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1185","1744863","0.0-4.0-66.0-0.0","32","21592","female","null","","","","null","","64","","","1743356","2","","2900","","","","1500","177900","1507","166025","","","","","","","","","","","","0","","","","2400","","","","","","","","","","","","","21","D","gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1186","1747765","0.0-4.0-66.0-1.0","32","21592","female","null","","","","null","","64","","","1744863","2","","","","","","2900","179400","2902","167532","2900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1187","1749267","0.0-4.0-66.0-2.0","32","21592","female","478","","","","68","gain","64","","","1747765","2","","","","0","","1500","182300","1502","170434","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","478","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1188","1751670","0.0-4.0-66.0-3.0","32","21592","female","null","","","","null","","64","","","1749267","2","","","","","","2400","185200","2403","171936","2400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1189","1753172","0.0-4.0-67.0-0.0","32","21592","female","null","","","","null","","65","","","1751670","2","","1800","","","","1500","187600","1502","174339","","","","","","","","","","","","0","","","","1700","","","","","","","","","","","","","14","L","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1190","1754975","0.0-4.0-67.0-1.0","32","21592","female","null","","","","null","","65","","","1753172","2","","","","","","1800","189100","1803","175841","1800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1191","1756479","0.0-4.0-67.0-2.0","32","21592","female","485","","","","75","no_gain","65","","","1754975","2","","","","0","","1500","190900","1504","177644","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","485","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1192","1758183","0.0-4.0-67.0-3.0","32","21592","female","null","","","","null","","65","","","1756479","2","","","","","","1700","192700","1704","179148","1700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1193","1759686","0.0-4.0-68.0-0.0","32","21592","female","null","","","","null","","66","","","1758183","2","","2300","","","","1500","194400","1503","180852","","","","","","","","","","","","0","","","","4600","","","","","","","","","","","","","37","K","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1194","1761988","0.0-4.0-68.0-1.0","32","21592","female","null","","","","null","","66","","","1759686","2","","","","","","2300","195900","2302","182355","2300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1195","1763491","0.0-4.0-68.0-2.0","32","21592","female","524","","","","75","no_gain","66","","","1761988","2","","","","0","","1500","198200","1503","184657","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","524","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1196","1768094","0.0-4.0-68.0-3.0","32","21592","female","null","","","","null","","66","","","1763491","2","","","","","","4600","200500","4603","186160","4600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1197","1769598","0.0-4.0-69.0-0.0","32","21592","female","null","","","","null","","67","","","1768094","2","","3500","","","","1500","205100","1504","190763","","","","","","","","","","","","0","","","","1900","","","","","","","","","","","","","5","H","gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1198","1773100","0.0-4.0-69.0-1.0","32","21592","female","null","","","","null","","67","","","1769598","2","","","","","","3500","206600","3502","192267","3500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1199","1774602","0.0-4.0-69.0-2.0","32","21592","female","506","","","","68","gain","67","","","1773100","2","","","","0","","1500","210100","1502","195769","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","506","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1200","1776504","0.0-4.0-69.0-3.0","32","21592","female","null","","","","null","","67","","","1774602","2","","","","","","1900","213600","1902","197271","1900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1201","1778007","0.0-4.0-70.0-0.0","32","21592","female","null","","","","null","","68","","","1776504","2","","1600","","","","1500","215500","1503","199173","","","","","","","","","","","","0","","","","1300","","","","","","","","","","","","","7","C","gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1202","1779610","0.0-4.0-70.0-1.0","32","21592","female","null","","","","null","","68","","","1778007","2","","","","","","1600","217000","1603","200676","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1203","1781114","0.0-4.0-70.0-2.0","32","21592","female","778","","","","68","gain","68","","","1779610","2","","","","0","","1500","218600","1504","202279","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","778","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1204","1782417","0.0-4.0-70.0-3.0","32","21592","female","null","","","","null","","68","","","1781114","2","","","","","","1300","220200","1303","203783","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1205","1783921","0.0-4.0-71.0-0.0","32","21592","female","null","","","","null","","69","","","1782417","2","","2000","","","","1500","221500","1504","205086","","","","","","","","","","","","0","","","","1200","","","","","","","","","","","","","8","B","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1206","1785923","0.0-4.0-71.0-1.0","32","21592","female","null","","","","null","","69","","","1783921","2","","","","","","2000","223000","2002","206590","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1207","1787425","0.0-4.0-71.0-2.0","32","21592","female","567","","","","75","no_gain","69","","","1785923","2","","","","0","","1500","225000","1502","208592","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","567","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1208","1788629","0.0-4.0-71.0-3.0","32","21592","female","null","","","","null","","69","","","1787425","2","","","","","","1200","227000","1204","210094","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1209","1790132","0.0-4.0-72.0-0.0","32","21592","female","null","","","","null","","70","","","1788629","2","","1700","","","","1500","228200","1503","211298","","","","","","","","","","","","0","","","","1500","","","","","","","","","","","","","1","I","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1210","1791835","0.0-4.0-72.0-1.0","32","21592","female","null","","","","null","","70","","","1790132","2","","","","","","1700","229700","1703","212801","1700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1211","1793338","0.0-4.0-72.0-2.0","32","21592","female","551","","","","75","no_gain","70","","","1791835","2","","","","0","","1500","231400","1503","214504","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","551","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1212","1794841","0.0-4.0-72.0-3.0","32","21592","female","null","","","","null","","70","","","1793338","2","","","","","","1500","233100","1503","216007","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1213","1796343","0.0-4.0-73.0-0.0","32","21592","female","null","","","","null","","71","","","1794841","2","","1100","","","","1500","234600","1502","217510","","","","","","","","","","","","0","","","","1300","","","","","","","","","","","","","47","J","gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1214","1797448","0.0-4.0-73.0-1.0","32","21592","female","null","","","","null","","71","","","1796343","2","","","","","","1100","236100","1105","219012","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1215","1798954","0.0-4.0-73.0-2.0","32","21592","female","569","","","","68","gain","71","","","1797448","2","","","","0","","1500","237200","1506","220117","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","569","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1216","1800257","0.0-4.0-73.0-3.0","32","21592","female","null","","","","null","","71","","","1798954","2","","","","","","1300","238300","1303","221623","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1217","1801759","0.0-4.0-74.0-0.0","32","21592","female","null","","","","null","","72","","","1800257","2","","2900","","","","1500","239600","1502","222926","","","","","","","","","","","","0","","","","1600","","","","","","","","","","","","","6","G","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1218","1804662","0.0-4.0-74.0-1.0","32","21592","female","null","","","","null","","72","","","1801759","2","","","","","","2900","241100","2903","224428","2900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1219","1806164","0.0-4.0-74.0-2.0","32","21592","female","666","","","","75","no_gain","72","","","1804662","2","","","","0","","1500","244000","1502","227331","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","666","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1220","1807770","0.0-4.0-74.0-3.0","32","21592","female","null","","","","null","","72","","","1806164","2","","","","","","1600","246900","1606","228833","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1221","1809277","0.0-4.0-75.0-0.0","32","21592","female","null","","","","null","","73","","","1807770","2","","1200","","","","1500","248500","1507","230439","","","","","","","","","","","","0","","","","2400","","","","","","","","","","","","","9","A","gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1222","1810481","0.0-4.0-75.0-1.0","32","21592","female","null","","","","null","","73","","","1809277","2","","","","","","1200","250000","1204","231946","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1223","1811984","0.0-4.0-75.0-2.0","32","21592","female","647","","","","68","gain","73","","","1810481","2","","","","0","","1500","251200","1503","233150","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","647","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1224","1814387","0.0-4.0-75.0-3.0","32","21592","female","null","","","","null","","73","","","1811984","2","","","","","","2400","252400","2403","234653","2400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1225","1815889","0.0-4.0-76.0-0.0","32","21592","female","null","","","","null","","74","","","1814387","2","","1200","","","","1500","254800","1502","237056","","","","","","","","","","","","0","","","","2300","","","","","","","","","","","","","28","E","gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1226","1817091","0.0-4.0-76.0-1.0","32","21592","female","null","","","","null","","74","","","1815889","2","","","","","","1200","256300","1202","238558","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1227","1818594","0.0-4.0-76.0-2.0","32","21592","female","476","","","","68","gain","74","","","1817091","2","","","","0","","1500","257500","1503","239760","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","476","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1228","1820899","0.0-4.0-76.0-3.0","32","21592","female","null","","","","null","","74","","","1818594","2","","","","","","2300","258700","2305","241263","2300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1229","1822405","0.0-4.0-77.0-0.0","32","21592","female","null","","","","null","","75","","","1820899","2","","1600","","","","1500","261000","1506","243568","","","","","","","","","","","","0","","","","4300","","","","","","","","","","","","","32","F","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1230","1824009","0.0-4.0-77.0-1.0","32","21592","female","null","","","","null","","75","","","1822405","2","","","","","","1600","262500","1604","245074","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1231","1825511","0.0-4.0-77.0-2.0","32","21592","female","407","","","","75","no_gain","75","","","1824009","2","","","","0","","1500","264100","1502","246678","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","407","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1232","1829816","0.0-4.0-77.0-3.0","32","21592","female","null","","","","null","","75","","","1825511","2","","","","","","4300","265700","4305","248180","4300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.5","","","","","","","","","","","","","","","","","","","",""
"","deliberation_reward_tally","","html-keyboard-response","1233","1833453","0.0-4.0-77.0-6.0-0.0","32","21592","female","3633","","","","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions_instructions","","instructions","1234","1850862","0.0-5.0-0.0-0.0","32","21592","female","17393","","[{""page_index"":0,""viewing_time"":7798},{""page_index"":1,""viewing_time"":8487},{""page_index"":2,""viewing_time"":1108}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions_comprehension_check","","survey-multi-choice","1235","1858469","0.0-5.0-0.0-1.0","32","21592","female","7604","{""Q0"":""True"",""Q1"":""K""}","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","1236","1861275","0.0-5.0-1.0","32","21592","female","2805","","","","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1237","1862429","0.0-5.0-2.0-0.0","32","21592","female","1152","","","","75","","0","","","1861275","0","","","","0","","1152","270000","1154","252485","","0","","","","","","","","","","1","","","","3000","0","","","","","Stimuli/Practice_stims/Final_decisions/debby-hudson-FmCSSSGge-0-unsplash.jpg","Stimuli/Practice_stims/Final_decisions/yassine-khalfalli-adsQ9d_Cx0c-unsplash.jpg","","","","","","","","","","","","0","","","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1238","1862933","0.0-5.0-2.0-1.0-0.0","32","21592","female","null","","","","null","","0","","","1862429","0","","","","","","500","271152","504","253639","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1239","1865937","0.0-5.0-2.0-3.0","32","21592","female","null","","","","null","","0","","","1862933","0","","","","","","3000","271652","3004","254143","3000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1240","1867441","0.0-5.0-3.0-0.0","32","21592","female","null","","","","null","","1","","","1865937","0","","","","1","","1500","274652","1504","257147","","NaN","NaN","NaN","NaN","NaN","","","","","","1","","","","1500","0","","","","","Stimuli/Practice_stims/Final_decisions/florian-wehde-iVW7mZPwd4g-unsplash.jpg","Stimuli/Practice_stims/Final_decisions/patrick-perkins-3wylDrjxH-E-unsplash.jpg","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","1241","1867742","0.0-5.0-3.0-2.0-0.0","32","21592","female","null","","","","null","","1","","","1867441","0","","","","1","","300","276152","301","258651","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1242","1868946","0.0-5.0-3.0-3.0","32","21592","female","null","","","","null","","1","","","1867742","0","","","","","","1200","276452","1204","258952","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1243","1869649","0.0-5.0-3.1-0.1","32","21592","female","701","","","","68","","1","","","1868946","0","","","","0","","701","277652","703","260156","","1","","","","","","","","","","1","","","","1500","0","","","","","Stimuli/Practice_stims/Final_decisions/florian-wehde-iVW7mZPwd4g-unsplash.jpg","Stimuli/Practice_stims/Final_decisions/patrick-perkins-3wylDrjxH-E-unsplash.jpg","","","","","","","","","","","","0","","","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1244","1870152","0.0-5.0-3.1-1.1-0.1","32","21592","female","null","","","","null","","1","","","1869649","0","","","","","","500","278353","503","260859","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1245","1871655","0.0-5.0-3.1-3.1","32","21592","female","null","","","","null","","1","","","1870152","0","","","","","","1500","278853","1503","261362","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1246","1872511","0.0-5.0-4.0-0.0","32","21592","female","855","","","","75","","2","","","1871655","0","","","","0","","855","280353","856","262865","","0","","","","","","","","","","1","","","","2000","0","","","","","Stimuli/Practice_stims/Final_decisions/debby-hudson-FmCSSSGge-0-unsplash.jpg","Stimuli/Practice_stims/Final_decisions/florian-wehde-iVW7mZPwd4g-unsplash.jpg","","","","","","","","","","","","0","","","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1247","1873014","0.0-5.0-4.0-1.0-0.0","32","21592","female","null","","","","null","","2","","","1872511","0","","","","","","500","281208","503","263721","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1248","1875018","0.0-5.0-4.0-3.0","32","21592","female","null","","","","null","","2","","","1873014","0","","","","","","2000","281708","2004","264224","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1249","1875693","0.0-5.0-5.0-0.0","32","21592","female","671","","","","68","","3","","","1875018","0","","","","0","","671","283708","675","266228","","1","","","","","","","","","","1","","","","1000","0","","","","","Stimuli/Practice_stims/Final_decisions/yassine-khalfalli-adsQ9d_Cx0c-unsplash.jpg","Stimuli/Practice_stims/Final_decisions/debby-hudson-FmCSSSGge-0-unsplash.jpg","","","","","","","","","","","","0","","","0","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1250","1876196","0.0-5.0-5.0-1.0-0.0","32","21592","female","null","","","","null","","3","","","1875693","0","","","","","","500","284379","503","266903","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1251","1877201","0.0-5.0-5.0-3.0","32","21592","female","null","","","","null","","3","","","1876196","0","","","","","","1000","284879","1005","267406","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","practice_over","","html-keyboard-response","1252","1878599","0.0-5.0-5.0-4.0-0.0","32","21592","female","1396","","","","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","start_run","","html-keyboard-response","1253","1879820","0.0-5.0-5.0-4.0-1.0","32","21592","female","1220","","","","84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1254","1880835","0.0-5.0-6.0-0.0","32","21592","female","1012","","","","75","","4","","","1879820","1","","","","0","","1012","0","1015","0","","0","5","8","outdoor_scenes","outdoor_scenes","","","","","","0","","","","1800","1","8","5","outdoor_scenes","outdoor_scenes","Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","73","86","","","","","","","","","chosen","0","no_gain4","gain5","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1255","1881337","0.0-5.0-6.0-1.0-0.0","32","21592","female","null","","","","null","","4","","","1880835","1","","","","","","500","1012","502","1015","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1256","1883139","0.0-5.0-6.0-3.0","32","21592","female","null","","","","null","","4","","","1881337","1","","","","","","1800","1512","1802","1517","1800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1257","1884189","0.0-5.0-7.0-0.0","32","21592","female","1047","","","","68","","5","","","1883139","1","","","","0","","1047","3312","1050","3319","","1","9","32","outdoor_scenes","body_parts","","","","","","0","","","","1700","1","9","32","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","71","30","","","","","","","","","chosen","1","gain3","no_gain6","1","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1258","1884691","0.0-5.0-7.0-1.0-0.0","32","21592","female","null","","","","null","","5","","","1884189","1","","","","","","500","4359","502","4369","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
