"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","warning","missed_checkup","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","show_chosen_item","","html-keyboard-response","1111","1750274","0.0-4.0-44.0-0.0","30","15837","female","null","","","","null","","42","","","1748749","2","","2000","","","","1500","18000","1525","16193","","","","","","","","","","","","0","","","","1600","","","","","","","","","","","","","10","H","gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1112","1752297","0.0-4.0-44.0-1.0","30","15837","female","null","","","","null","","42","","","1750274","2","","","","","","2000","19500","2023","17718","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1113","1753821","0.0-4.0-44.0-2.0","30","15837","female","688","","","","75","no_gain","42","","","1752297","2","","","","0","","1500","21500","1524","19741","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","688","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1114","1755439","0.0-4.0-44.0-3.0","30","15837","female","null","","","","null","","42","","","1753821","2","","","","","","1600","23500","1618","21265","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1115","1757620","0.0-4.0-45.0-0.0","30","15837","female","null","","","","null","","43","","","1755439","2","","2300","","","","1500","25100","2181","22883","","","","","","","","","","","","0","","","","1100","","","","","","","","","","","","","38","K","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1116","1760619","0.0-4.0-45.0-1.0","30","15837","female","null","","","","null","","43","","","1757620","2","","","","","","2300","26600","2999","25064","2300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1117","1762616","0.0-4.0-45.0-2.0","30","15837","female","null","","","","null","no_response","43","","","1760619","2","","","","1","","1500","28900","1997","28063","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NaN","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1118","1764618","0.0-4.0-45.0-3.0","30","15837","female","null","","","","null","","43","","","1762616","2","","","","","","1100","31200","2002","30060","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1119","1766618","0.0-4.0-46.0-0.0","30","15837","female","null","","","","null","","44","","","1764618","2","","2300","","","","1500","32300","2000","32062","","","","","","","","","","","","0","","","","1300","","","","","","","","","","","","","25","F","gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1120","1769623","0.0-4.0-46.0-1.0","30","15837","female","null","","","","null","","44","","","1766618","2","","","","","","2300","33800","3005","34062","2300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1121","1771622","0.0-4.0-46.0-2.0","30","15837","female","null","","","","null","no_response","44","","","1769623","2","","","","1","","1500","36100","1999","37067","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NaN","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1122","1772945","0.0-4.0-46.0-3.0","30","15837","female","null","","","","null","","44","","","1771622","2","","","","","","1300","38400","1323","39066","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1123","1774472","0.0-4.0-47.0-0.0","30","15837","female","null","","","","null","","45","","","1772945","2","","1500","","","","1500","39700","1527","40389","","","","","","","","","","","","0","","","","2000","","","","","","","","","","","","","44","J","gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1124","1775996","0.0-4.0-47.0-1.0","30","15837","female","null","","","","null","","45","","","1774472","2","","","","","","1500","41200","1524","41916","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1125","1777520","0.0-4.0-47.0-2.0","30","15837","female","825","","","","68","gain","45","","","1775996","2","","","","0","","1500","42700","1524","43440","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","825","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1126","1779625","0.0-4.0-47.0-3.0","30","15837","female","null","","","","null","","45","","","1777520","2","","","","","","2000","44200","2105","44964","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1127","1781627","0.0-4.0-48.0-0.0","30","15837","female","null","","","","null","","46","","","1779625","2","","2000","","","","1500","46200","2002","47069","","","","","","","","","","","","0","","","","4300","","","","","","","","","","","","","11","B","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1128","1784618","0.0-4.0-48.0-1.0","30","15837","female","null","","","","null","","46","","","1781627","2","","","","","","2000","47700","2991","49071","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1129","1786617","0.0-4.0-48.0-2.0","30","15837","female","null","","","","null","no_response","46","","","1784618","2","","","","1","","1500","49700","1999","52062","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NaN","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1130","1791630","0.0-4.0-48.0-3.0","30","15837","female","null","","","","null","","46","","","1786617","2","","","","","","4300","51700","5013","54061","4300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1131","1793619","0.0-4.0-49.0-0.0","30","15837","female","null","","","","null","","47","","","1791630","2","","3300","","","","1500","56000","1989","59074","","","","","","","","","","","","0","","","","1300","","","","","","","","","","","","","40","E","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1132","1797619","0.0-4.0-49.0-1.0","30","15837","female","null","","","","null","","47","","","1793619","2","","","","","","3300","57500","4000","61063","3300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1133","1799629","0.0-4.0-49.0-2.0","30","15837","female","null","","","","null","no_response","47","","","1797619","2","","","","1","","1500","60800","2010","65063","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NaN","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1134","1801616","0.0-4.0-49.0-3.0","30","15837","female","null","","","","null","","47","","","1799629","2","","","","","","1300","64100","1987","67073","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1135","1803986","0.0-4.0-50.0-0.0","30","15837","female","null","","","","null","","48","","","1801616","2","","2200","","","","1500","65400","2370","69060","","","","","","","","","","","","0","","","","2300","","","","","","","","","","","","","6","I","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1136","1806613","0.0-4.0-50.0-1.0","30","15837","female","null","","","","null","","48","","","1803986","2","","","","","","2200","66900","2627","71430","2200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1137","1808621","0.0-4.0-50.0-2.0","30","15837","female","null","","","","null","no_response","48","","","1806613","2","","","","1","","1500","69100","2008","74057","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NaN","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1138","1811624","0.0-4.0-50.0-3.0","30","15837","female","null","","","","null","","48","","","1808621","2","","","","","","2300","71300","3003","76065","2300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1139","1813565","0.0-4.0-51.0-0.0","30","15837","female","null","","","","null","","49","","","1811624","2","","1100","","","","1500","73600","1941","79068","","","","","","","","","","","","0","","","","1400","","","","","","","","","","","","","4","A","gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1140","1814688","0.0-4.0-51.0-1.0","30","15837","female","null","","","","null","","49","","","1813565","2","","","","","","1100","75100","1123","81009","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1141","1816207","0.0-4.0-51.0-2.0","30","15837","female","880","","","","68","gain","49","","","1814688","2","","","","0","","1500","76200","1519","82132","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","880","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1142","1817632","0.0-4.0-51.0-3.0","30","15837","female","null","","","","null","","49","","","1816207","2","","","","","","1400","77300","1425","83651","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1143","1819158","0.0-4.0-52.0-0.0","30","15837","female","null","","","","null","","50","","","1817632","2","","1400","","","","1500","78700","1526","85076","","","","","","","","","","","","0","","","","2500","","","","","","","","","","","","","8","G","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1144","1820577","0.0-4.0-52.0-1.0","30","15837","female","null","","","","null","","50","","","1819158","2","","","","","","1400","80200","1419","86602","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1145","1822102","0.0-4.0-52.0-2.0","30","15837","female","657","","","","75","no_gain","50","","","1820577","2","","","","0","","1500","81600","1525","88021","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","657","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1146","1824621","0.0-4.0-52.0-3.0","30","15837","female","null","","","","null","","50","","","1822102","2","","","","","","2500","83000","2519","89546","2500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1147","1826144","0.0-4.0-53.0-0.0","30","15837","female","null","","","","null","","51","","","1824621","2","","2300","","","","1500","85500","1523","92065","","","","","","","","","","","","0","","","","1800","","","","","","","","","","","","","24","L","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1148","1828466","0.0-4.0-53.0-1.0","30","15837","female","null","","","","null","","51","","","1826144","2","","","","","","2300","87000","2322","93588","2300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1149","1829990","0.0-4.0-53.0-2.0","30","15837","female","84","","","","75","no_gain","51","","","1828466","2","","","","0","","1500","89300","1524","95910","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1150","1831816","0.0-4.0-53.0-3.0","30","15837","female","null","","","","null","","51","","","1829990","2","","","","","","1800","91600","1826","97434","1800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1151","1833342","0.0-4.0-54.0-0.0","30","15837","female","null","","","","null","","52","","","1831816","2","","2000","","","","1500","93400","1526","99260","","","","","","","","","","","","0","","","","3700","","","","","","","","","","","","","9","C","gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1152","1835367","0.0-4.0-54.0-1.0","30","15837","female","null","","","","null","","52","","","1833342","2","","","","","","2000","94900","2025","100786","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1153","1836892","0.0-4.0-54.0-2.0","30","15837","female","144","","","","68","gain","52","","","1835367","2","","","","0","","1500","96900","1525","102811","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","144","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1154","1840616","0.0-4.0-54.0-3.0","30","15837","female","null","","","","null","","52","","","1836892","2","","","","","","3700","98900","3724","104336","3700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1155","1842143","0.0-4.0-55.0-0.0","30","15837","female","null","","","","null","","53","","","1840616","2","","1400","","","","1500","102600","1527","108060","","","","","","","","","","","","0","","","","1400","","","","","","","","","","","","","25","F","gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1156","1843571","0.0-4.0-55.0-1.0","30","15837","female","null","","","","null","","53","","","1842143","2","","","","","","1400","104100","1428","109587","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1157","1845627","0.0-4.0-55.0-2.0","30","15837","female","null","","","","null","no_response","53","","","1843571","2","","","","1","","1500","105500","2056","111015","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NaN","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1158","1847681","0.0-4.0-55.0-3.0","30","15837","female","null","","","","null","","53","","","1845627","2","","","","","","1400","106900","2054","113071","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1159","1849632","0.0-4.0-56.0-0.0","30","15837","female","null","","","","null","","54","","","1847681","2","","1100","","","","1500","108300","1951","115125","","","","","","","","","","","","0","","","","1600","","","","","","","","","","","","","8","G","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1160","1851622","0.0-4.0-56.0-1.0","30","15837","female","null","","","","null","","54","","","1849632","2","","","","","","1100","109800","1990","117076","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1161","1853646","0.0-4.0-56.0-2.0","30","15837","female","null","","","","null","no_response","54","","","1851622","2","","","","1","","1500","110900","2024","119066","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NaN","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1162","1855622","0.0-4.0-56.0-3.0","30","15837","female","null","","","","null","","54","","","1853646","2","","","","","","1600","112000","1976","121090","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1163","1857680","0.0-4.0-57.0-0.0","30","15837","female","null","","","","null","","55","","","1855622","2","","2700","","","","1500","113600","2058","123066","","","","","","","","","","","","0","","","","1300","","","","","","","","","","","","","44","J","gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1164","1860420","0.0-4.0-57.0-1.0","30","15837","female","null","","","","null","","55","","","1857680","2","","","","","","2700","115100","2740","125124","2700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1165","1861946","0.0-4.0-57.0-2.0","30","15837","female","732","","","","68","gain","55","","","1860420","2","","","","0","","1500","117800","1526","127864","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","732","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1166","1863269","0.0-4.0-57.0-3.0","30","15837","female","null","","","","null","","55","","","1861946","2","","","","","","1300","120500","1323","129390","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1167","1864796","0.0-4.0-58.0-0.0","30","15837","female","null","","","","null","","56","","","1863269","2","","1100","","","","1500","121800","1527","130713","","","","","","","","","","","","0","","","","1300","","","","","","","","","","","","","46","D","gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1168","1865924","0.0-4.0-58.0-1.0","30","15837","female","null","","","","null","","56","","","1864796","2","","","","","","1100","123300","1128","132240","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1169","1867452","0.0-4.0-58.0-2.0","30","15837","female","994","","","","68","gain","56","","","1865924","2","","","","0","","1500","124400","1528","133368","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","994","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1170","1868775","0.0-4.0-58.0-3.0","30","15837","female","null","","","","null","","56","","","1867452","2","","","","","","1300","125500","1323","134896","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1171","1870303","0.0-4.0-59.0-0.0","30","15837","female","null","","","","null","","57","","","1868775","2","","1200","","","","1500","126800","1528","136219","","","","","","","","","","","","0","","","","1100","","","","","","","","","","","","","4","A","gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1172","1871527","0.0-4.0-59.0-1.0","30","15837","female","null","","","","null","","57","","","1870303","2","","","","","","1200","128300","1224","137747","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1173","1873051","0.0-4.0-59.0-2.0","30","15837","female","642","","","","68","gain","57","","","1871527","2","","","","0","","1500","129500","1524","138971","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","642","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1174","1874171","0.0-4.0-59.0-3.0","30","15837","female","null","","","","null","","57","","","1873051","2","","","","","","1100","130700","1120","140495","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1175","1875697","0.0-4.0-60.0-0.0","30","15837","female","null","","","","null","","58","","","1874171","2","","1400","","","","1500","131800","1526","141615","","","","","","","","","","","","0","","","","1500","","","","","","","","","","","","","40","E","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1176","1877128","0.0-4.0-60.0-1.0","30","15837","female","null","","","","null","","58","","","1875697","2","","","","","","1400","133300","1431","143141","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1177","1878652","0.0-4.0-60.0-2.0","30","15837","female","1411","","","","75","no_gain","58","","","1877128","2","","","","0","","1500","134700","1524","144572","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1411","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1178","1880174","0.0-4.0-60.0-3.0","30","15837","female","null","","","","null","","58","","","1878652","2","","","","","","1500","136100","1522","146096","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1179","1882618","0.0-4.0-61.0-0.0","30","15837","female","null","","","","null","","59","","","1880174","2","","2000","","","","1500","137600","2444","147618","","","","","","","","","","","","0","","","","4200","","","","","","","","","","","","","10","H","gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1180","1885633","0.0-4.0-61.0-1.0","30","15837","female","null","","","","null","","59","","","1882618","2","","","","","","2000","139100","3015","150062","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1181","1887626","0.0-4.0-61.0-2.0","30","15837","female","null","","","","null","no_response","59","","","1885633","2","","","","1","","1500","141100","1993","153077","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NaN","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1182","1892621","0.0-4.0-61.0-3.0","30","15837","female","null","","","","null","","59","","","1887626","2","","","","","","4200","143100","4995","155070","4200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1183","1894619","0.0-4.0-62.0-0.0","30","15837","female","null","","","","null","","60","","","1892621","2","","1300","","","","1500","147300","1998","160065","","","","","","","","","","","","0","","","","1400","","","","","","","","","","","","","24","L","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1184","1895943","0.0-4.0-62.0-1.0","30","15837","female","null","","","","null","","60","","","1894619","2","","","","","","1300","148800","1324","162063","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1185","1897467","0.0-4.0-62.0-2.0","30","15837","female","942","","","","75","no_gain","60","","","1895943","2","","","","0","","1500","150100","1524","163387","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","942","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1186","1898889","0.0-4.0-62.0-3.0","30","15837","female","null","","","","null","","60","","","1897467","2","","","","","","1400","151400","1422","164911","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1187","1900418","0.0-4.0-63.0-0.0","30","15837","female","null","","","","null","","61","","","1898889","2","","1200","","","","1500","152800","1529","166333","","","","","","","","","","","","0","","","","1500","","","","","","","","","","","","","38","K","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1188","1901640","0.0-4.0-63.0-1.0","30","15837","female","null","","","","null","","61","","","1900418","2","","","","","","1200","154300","1222","167862","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1189","1903159","0.0-4.0-63.0-2.0","30","15837","female","617","","","","75","no_gain","61","","","1901640","2","","","","0","","1500","155500","1519","169084","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","617","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1190","1904679","0.0-4.0-63.0-3.0","30","15837","female","null","","","","null","","61","","","1903159","2","","","","","","1500","156700","1520","170603","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1191","1906202","0.0-4.0-64.0-0.0","30","15837","female","null","","","","null","","62","","","1904679","2","","1800","","","","1500","158200","1523","172123","","","","","","","","","","","","0","","","","1000","","","","","","","","","","","","","11","B","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1192","1908025","0.0-4.0-64.0-1.0","30","15837","female","null","","","","null","","62","","","1906202","2","","","","","","1800","159700","1823","173646","1800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1193","1909547","0.0-4.0-64.0-2.0","30","15837","female","1361","","","","75","no_gain","62","","","1908025","2","","","","0","","1500","161500","1522","175469","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1361","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1194","1910571","0.0-4.0-64.0-3.0","30","15837","female","null","","","","null","","62","","","1909547","2","","","","","","1000","163300","1024","176991","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1195","1912095","0.0-4.0-65.0-0.0","30","15837","female","null","","","","null","","63","","","1910571","2","","2900","","","","1500","164300","1524","178015","","","","","","","","","","","","0","","","","1800","","","","","","","","","","","","","6","I","no_gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1196","1915014","0.0-4.0-65.0-1.0","30","15837","female","null","","","","null","","63","","","1912095","2","","","","","","2900","165800","2919","179539","2900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1197","1916538","0.0-4.0-65.0-2.0","30","15837","female","998","","","","75","no_gain","63","","","1915014","2","","","","0","","1500","168700","1524","182458","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","998","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1198","1918360","0.0-4.0-65.0-3.0","30","15837","female","null","","","","null","","63","","","1916538","2","","","","","","1800","171600","1822","183982","1800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1199","1919885","0.0-4.0-66.0-0.0","30","15837","female","null","","","","null","","64","","","1918360","2","","1400","","","","1500","173400","1525","185804","","","","","","","","","","","","0","","","","1400","","","","","","","","","","","","","46","D","gain","","","","","","","","","","","","","","","","","","","","","",""
"","isi_outcome_learning","","html-keyboard-response","1200","1921308","0.0-4.0-66.0-1.0","30","15837","female","null","","","","null","","64","","","1919885","2","","","","","","1400","174900","1423","187329","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1201","1922829","0.0-4.0-66.0-2.0","30","15837","female","715","","","","68","gain","64","","","1921308","2","","","","0","","1500","176300","1521","188752","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","715","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_learning","","html-keyboard-response","1202","1924249","0.0-4.0-66.0-3.0","30","15837","female","null","","","","null","","64","","","1922829","2","","","","","","1400","177700","1420","190273","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1203","1925774","0.0-4.0-67.0-0.0","30","15837","female","null","","","","null","","65","","","1924249","2","","1800","","","","1500","179100","1525","191693","","","","","","","","","","","","0","","","","3300","","","","","","","","","","","","","24","L","no_gain","","","","","","","","","","","","","","","","","","","","","",""
