"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","warning","scramble_no_response","missed_checkup","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","memory","","html-keyboard-response","2426","6718933","0.0-6.0-80.0-0.0","35","85508","female","32","","","","68","","78","","","6718879","1","","","","0","","32","267500","54","274148","","","","","","","","","","","G","0","","","","1300","4","46","2","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","","","","","","","","","","","","","","","","","0","1","intact","1","1","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2427","6720425","0.0-6.0-80.0-1.0-0.0","35","85508","female","null","","","","null","","78","","","6718933","1","","","","","","1468","267532","1492","274202","1468","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2428","6721747","0.0-6.0-80.0-3.0","35","85508","female","null","","","","null","","78","","","6720425","1","","","","","","1300","269000","1322","275694","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2429","6723292","0.0-6.0-81.0-0.0","35","85508","female","null","","","","null","","79","","","6721747","1","","","","1","","1500","270300","1545","277016","","","","","","","","","","","","0","","","","1100","4","19","46","faces","objects","Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","","","","","","","","","","","","","","","","","1","0","recombined","NaN","0","","","","","","","","","",""
"","memory_no_response","","html-keyboard-response","2430","6723619","0.0-6.0-81.0-2.0-0.0","35","85508","female","null","","","","null","","79","","","6723292","1","","","","1","","300","271800","327","278561","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2431","6724441","0.0-6.0-81.0-3.0","35","85508","female","null","","","","null","","79","","","6723619","1","","","","","","800","272100","822","278888","800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2432","6725469","0.0-6.0-82.0-0.0","35","85508","female","1013","","","","75","","80","","","6724441","1","","","","0","","1013","272900","1028","279710","","","","","","","","","","","B","0","","","","1100","4","1","14","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","","","","","","","","","","","","","","","","","0","1","intact","0","0","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2433","6725978","0.0-6.0-82.0-1.0-0.0","35","85508","female","null","","","","null","","80","","","6725469","1","","","","","","487","273913","509","280738","487","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2434","6727102","0.0-6.0-82.0-3.0","35","85508","female","null","","","","null","","80","","","6725978","1","","","","","","1100","274400","1124","281247","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2435","6728088","0.0-6.0-83.0-0.0","35","85508","female","961","","","","68","","81","","","6727102","1","","","","0","","961","275500","986","282371","","","","","","","","","","","","0","","","","2200","4","18","45","faces","objects","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg","","","","","","","","","","","","","","","","","0","0","recombined","1","0","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2436","6728656","0.0-6.0-83.0-1.0-0.0","35","85508","female","null","","","","null","","81","","","6728088","1","","","","","","539","276461","568","283357","539","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2437","6730896","0.0-6.0-83.0-3.0","35","85508","female","null","","","","null","","81","","","6728656","1","","","","","","2200","277000","2240","283925","2200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2438","6731591","0.0-6.0-84.0-0.0","35","85508","female","666","","","","75","","82","","","6730896","1","","","","0","","666","279200","695","286165","","","","","","","","","","","C","0","","","","1300","4","4","30","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg","","","","","","","","","","","","","","","","","0","1","intact","0","0","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2439","6732450","0.0-6.0-84.0-1.0-0.0","35","85508","female","null","","","","null","","82","","","6731591","1","","","","","","834","279866","859","286860","834","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2440","6733781","0.0-6.0-84.0-3.0","35","85508","female","null","","","","null","","82","","","6732450","1","","","","","","1300","280700","1331","287719","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2441","6734486","0.0-6.0-85.0-0.0","35","85508","female","688","","","","68","","83","","","6733781","1","","","","0","","688","282000","705","289050","","","","","","","","","","","","0","","","","2300","4","7","29","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","","","","","","","","","","","","","","","","","0","0","recombined","1","0","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2442","6735376","0.0-6.0-85.0-1.0-0.0","35","85508","female","null","","","","null","","83","","","6734486","1","","","","","","812","282688","890","289755","812","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2443","6737704","0.0-6.0-85.0-3.0","35","85508","female","null","","","","null","","83","","","6735376","1","","","","","","2300","283500","2328","290645","2300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2444","6738415","0.0-6.0-86.0-0.0","35","85508","female","694","","","","75","","84","","","6737704","1","","","","0","","694","285800","711","292973","","","","","","","","","","","F","0","","","","1700","4","22","26","faces","body_parts","Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg","Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg","","","","","","","","","","","","","","","","","0","1","intact","0","0","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2445","6739255","0.0-6.0-86.0-1.0-0.0","35","85508","female","null","","","","null","","84","","","6738415","1","","","","","","806","286494","840","293684","806","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2446","6740985","0.0-6.0-86.0-3.0","35","85508","female","null","","","","null","","84","","","6739255","1","","","","","","1700","287300","1730","294524","1700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2447","6741650","0.0-6.0-87.0-0.0","35","85508","female","646","","","","68","","85","","","6740985","1","","","","0","","646","289000","665","296254","","","","","","","","","","","","0","","","","2800","4","1","30","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg","","","","","","","","","","","","","","","","","0","0","recombined","1","0","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2448","6742522","0.0-6.0-87.0-1.0-0.0","35","85508","female","null","","","","null","","85","","","6741650","1","","","","","","854","289646","872","296919","854","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2449","6745362","0.0-6.0-87.0-3.0","35","85508","female","null","","","","null","","85","","","6742522","1","","","","","","2800","290500","2840","297791","2800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2450","6746342","0.0-6.0-88.0-0.0","35","85508","female","956","","","","75","","86","","","6745362","1","","","","0","","956","293300","980","300631","","","","","","","","","","","D","0","","","","2200","4","38","18","objects","faces","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","","","","","","","","","","","","","","","","","1","1","intact","0","0","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2451","6746905","0.0-6.0-88.0-1.0-0.0","35","85508","female","null","","","","null","","86","","","6746342","1","","","","","","544","294256","563","301611","544","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2452","6749139","0.0-6.0-88.0-3.0","35","85508","female","null","","","","null","","86","","","6746905","1","","","","","","2200","294800","2234","302174","2200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2453","6749568","0.0-6.0-89.0-0.0","35","85508","female","404","","","","68","","87","","","6749139","1","","","","0","","404","297000","429","304408","","","","","","","","","","","","0","","","","1200","4","14","44","faces","objects","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","","","","","","","","","","","","","","","","","1","0","recombined","1","0","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2454","6750688","0.0-6.0-89.0-1.0-0.0","35","85508","female","null","","","","null","","87","","","6749568","1","","","","","","1096","297404","1120","304837","1096","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2455","6751918","0.0-6.0-89.0-3.0","35","85508","female","null","","","","null","","87","","","6750688","1","","","","","","1200","298500","1230","305957","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2456","6752912","0.0-6.0-90.0-0.0","35","85508","female","978","","","","75","","88","","","6751918","1","","","","0","","978","299700","994","307187","","","","","","","","","","","K","0","","","","1200","4","33","45","body_parts","objects","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg","Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg","","","","","","","","","","","","","","","","","0","1","intact","0","0","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2457","6753454","0.0-6.0-90.0-1.0-0.0","35","85508","female","null","","","","null","","88","","","6752912","1","","","","","","522","300678","542","308181","522","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2458","6754678","0.0-6.0-90.0-3.0","35","85508","female","null","","","","null","","88","","","6753454","1","","","","","","1200","301200","1224","308723","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2459","6755548","0.0-6.0-91.0-0.0","35","85508","female","850","","","","68","","89","","","6754678","1","","","","0","","850","302400","870","309947","","","","","","","","","","","A","0","","","","2200","4","3","47","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg","","","","","","","","","","","","","","","","","1","1","intact","1","1","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2460","6756224","0.0-6.0-91.0-1.0-0.0","35","85508","female","null","","","","null","","89","","","6755548","1","","","","","","650","303250","676","310817","650","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2461","6758450","0.0-6.0-91.0-3.0","35","85508","female","null","","","","null","","89","","","6756224","1","","","","","","2200","303900","2226","311493","2200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2462","6759358","0.0-6.0-92.0-0.0","35","85508","female","889","","","","75","","90","","","6758450","1","","","","0","","889","306100","908","313719","","","","","","","","","","","","0","","","","1900","4","16","47","faces","objects","Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg","Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg","","","","","","","","","","","","","","","","","1","0","recombined","0","1","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2463","6759989","0.0-6.0-92.0-1.0-0.0","35","85508","female","null","","","","null","","90","","","6759358","1","","","","","","611","306989","631","314627","611","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2464","6761911","0.0-6.0-92.0-3.0","35","85508","female","null","","","","null","","90","","","6759989","1","","","","","","1900","307600","1922","315258","1900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2465","6762026","0.0-6.0-93.0-0.0","35","85508","female","100","","","","68","","91","","","6761911","1","","","","0","","100","309500","115","317180","","","","","","","","","","","","0","","","","2900","4","42","22","objects","faces","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg","","","","","","","","","","","","","","","","","1","0","recombined","1","0","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2466","6763455","0.0-6.0-93.0-1.0-0.0","35","85508","female","null","","","","null","","91","","","6762026","1","","","","","","1400","309600","1429","317295","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2467","6766384","0.0-6.0-93.0-3.0","35","85508","female","null","","","","null","","91","","","6763455","1","","","","","","2900","311000","2929","318724","2900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2468","6767158","0.0-6.0-94.0-0.0","35","85508","female","744","","","","75","","92","","","6766384","1","","","","0","","744","313900","774","321653","","","","","","","","","","","H","0","","","","1200","4","16","7","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","","","","","","","","","","","","","","","","","1","1","intact","0","0","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2469","6767941","0.0-6.0-94.0-1.0-0.0","35","85508","female","null","","","","null","","92","","","6767158","1","","","","","","756","314644","783","322427","756","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2470","6769195","0.0-6.0-94.0-3.0","35","85508","female","null","","","","null","","92","","","6767941","1","","","","","","1200","315400","1254","323210","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2471","6769764","0.0-6.0-95.0-0.0","35","85508","female","549","","","","68","","93","","","6769195","1","","","","0","","549","316600","569","324464","","","","","","","","","","","J","0","","","","1600","4","19","44","faces","objects","Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","","","","","","","","","","","","","","","","","1","1","intact","1","1","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2472","6770735","0.0-6.0-95.0-1.0-0.0","35","85508","female","null","","","","null","","93","","","6769764","1","","","","","","951","317149","971","325033","951","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2473","6772368","0.0-6.0-95.0-3.0","35","85508","female","null","","","","null","","93","","","6770735","1","","","","","","1600","318100","1633","326004","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2474","6773083","0.0-6.0-96.0-0.0","35","85508","female","690","","","","75","","94","","","6772368","1","","","","0","","690","319700","715","327637","","","","","","","","","","","","0","","","","1600","4","34","3","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","","","","","","","","","","","","","","","","","0","0","recombined","0","1","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2475","6773922","0.0-6.0-96.0-1.0-0.0","35","85508","female","null","","","","null","","94","","","6773083","1","","","","","","810","320390","839","328352","810","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2476","6775550","0.0-6.0-96.0-3.0","35","85508","female","null","","","","null","","94","","","6773922","1","","","","","","1600","321200","1628","329191","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2477","6776355","0.0-6.0-97.0-0.0","35","85508","female","785","","","","68","","95","","","6775550","1","","","","0","","785","322800","805","330819","","","","","","","","","","","","0","","","","1100","4","2","33","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg","","","","","","","","","","","","","","","","","1","0","recombined","1","0","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2478","6777096","0.0-6.0-97.0-1.0-0.0","35","85508","female","null","","","","null","","95","","","6776355","1","","","","","","715","323585","741","331624","715","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2479","6778218","0.0-6.0-97.0-3.0","35","85508","female","null","","","","null","","95","","","6777096","1","","","","","","1100","324300","1122","332365","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2480","6778980","0.0-6.0-98.0-0.0","35","85508","female","741","","","","75","","96","","","6778218","1","","","","0","","741","325400","762","333487","","","","","","","","","","","L","0","","","","1200","4","29","12","body_parts","faces","Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","","","","","","","","","","","","","","","","","1","1","intact","0","0","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2481","6779761","0.0-6.0-98.0-1.0-0.0","35","85508","female","null","","","","null","","96","","","6778980","1","","","","","","759","326141","781","334249","759","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2482","6780984","0.0-6.0-98.0-3.0","35","85508","female","null","","","","null","","96","","","6779761","1","","","","","","1200","326900","1223","335030","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2483","6781671","0.0-6.0-99.0-0.0","35","85508","female","668","","","","68","","97","","","6780984","1","","","","0","","668","328100","687","336253","","","","","","","","","","","","0","","","","1500","4","38","12","objects","faces","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","","","","","","","","","","","","","","","","","1","0","recombined","1","0","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2484","6782528","0.0-6.0-99.0-1.0-0.0","35","85508","female","null","","","","null","","97","","","6781671","1","","","","","","832","328768","857","336940","832","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2485","6784050","0.0-6.0-99.0-3.0","35","85508","female","null","","","","null","","97","","","6782528","1","","","","","","1500","329600","1522","337797","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2486","6784917","0.0-6.0-100.0-0.0","35","85508","female","848","","","","75","","98","","","6784050","1","","","","0","","848","331100","867","339319","","","","","","","","","","","I","0","","","","3400","4","28","11","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","","","","","","","","","","","","","","","","","1","1","intact","0","0","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2487","6785588","0.0-6.0-100.0-1.0-0.0","35","85508","female","null","","","","null","","98","","","6784917","1","","","","","","652","331948","671","340186","652","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2488","6789019","0.0-6.0-100.0-3.0","35","85508","female","null","","","","null","","98","","","6785588","1","","","","","","3400","332600","3431","340857","3400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","end_memory_phase","","html-keyboard-response","2489","6790252","0.0-6.0-100.0-6.0-0.0","35","85508","female","719","","","","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation_instructions","","instructions","2490","6810880","0.0-7.0-0.0-0.0","35","85508","female","20604","","[{""page_index"":0,""viewing_time"":10171},{""page_index"":1,""viewing_time"":6418},{""page_index"":2,""viewing_time"":4014}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation_comprehension_check","","survey-multi-choice","2491","6821681","0.0-7.0-0.0-1.0","35","85508","female","10772","{""Q0"":""True"",""Q1"":""True"",""Q2"":""K""}","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","2492","6823719","0.0-7.0-1.0","35","85508","female","2017","","","","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2493","6825321","0.0-7.0-2.0-0.0","35","85508","female","null","","","","null","","0","","Stimuli/Practice_stims/Outcome_estimation/becca-tapert-sY5RjMB1KkE-unsplash.jpg","6823719","0","","","","1","","1500","336000","1602","344288","","","","","","","","","","","","1","","","","1500","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","no_response","NaN","0","","","","","",""
"","outcome_estimation_no_response","","html-keyboard-response","2494","6825652","0.0-7.0-2.0-2.0-0.0","35","85508","female","null","","","","null","","0","","","6825321","0","","","","","","300","337500","331","345890","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2495","6826883","0.0-7.0-2.0-3.0","35","85508","female","null","","","","null","","0","","","6825652","0","","","","","","1200","337800","1231","346221","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2496","6827568","0.0-7.0-2.1-0.1","35","85508","female","661","","","","68","","0","","Stimuli/Practice_stims/Outcome_estimation/becca-tapert-sY5RjMB1KkE-unsplash.jpg","6826883","0","","","","0","","661","339000","685","347452","","","","","","","","","","","","1","","","","1500","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","gain","661","0","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2497","6828943","0.0-7.0-2.1-1.1-0.1","35","85508","female","null","","","","null","","0","","","6827568","0","","","","","","1339","339661","1375","348137","1339","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2498","6830476","0.0-7.0-2.1-3.1","35","85508","female","null","","","","null","","0","","","6828943","0","","","","","","1500","341000","1533","349512","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2499","6832010","0.0-7.0-3.0-0.0","35","85508","female","null","","","","null","","1","","Stimuli/Practice_stims/Outcome_estimation/clay-banks-1KPfcPdbWFM-unsplash.jpg","6830476","0","","","","1","","1500","342500","1534","351045","","","","","","","","","","","","1","","","","1000","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","no_response","NaN","0","","","","","",""
"","outcome_estimation_no_response","","html-keyboard-response","2500","6832329","0.0-7.0-3.0-2.0-0.0","35","85508","female","null","","","","null","","1","","","6832010","0","","","","","","300","344000","319","352579","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2501","6833053","0.0-7.0-3.0-3.0","35","85508","female","null","","","","null","","1","","","6832329","0","","","","","","700","344300","724","352898","700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2502","6833834","0.0-7.0-3.1-0.1","35","85508","female","755","","","","75","","1","","Stimuli/Practice_stims/Outcome_estimation/clay-banks-1KPfcPdbWFM-unsplash.jpg","6833053","0","","","","0","","755","345000","781","353622","","","","","","","","","","","","1","","","","1000","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","no_gain","755","0","","","","","",""
