"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","run","task","isi","is_odd_ball","no_response","acc","duration","onset"
"true","full_screen","d06282023hr1609","fullscreen","0","1821","0.0-0.0-0.0","1","90129","","","","","","","","","","","","","","","","","",""
"","get_id","","survey-text","1","5184","0.0-0.0-1.0","1","90129","","3359","{""Q0"":""12"",""Q1"":""1""}","","","","","","","","","","","","","","",""
"","ratings_instructions","","instructions","2","6647","0.0-1.0-0.0-0.0","1","90129","","1428","","[{""page_index"":0,""viewing_time"":1237},{""page_index"":1,""viewing_time"":191}]","","","","","","","","","","","","","",""
"","rating_comprehension_check","","survey-multi-choice","3","9229","0.0-1.0-0.0-1.0","1","90129","","2576","{""Q0"":""True"",""Q1"":""Mouse""}","","0","","","","","","","","","","","","",""
"","","","html-keyboard-response","4","9871","0.0-1.0-1.0","1","90129","","638","","","","68","","","","","","","","","","","",""
"","rating","","html-slider-response","5","11047","0.0-1.0-2.0","1","90129","","1172","","","","","50","0","28","Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg","","","","","","","",""
"","rating","","html-slider-response","6","11203","0.0-1.0-3.0","1","90129","","151","","","","","50","1","4","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","","","","","","","",""
"","rating","","html-slider-response","7","11449","0.0-1.0-4.0","1","90129","","242","","","","","50","2","35","Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg","","","","","","","",""
"","rating","","html-slider-response","8","11617","0.0-1.0-5.0","1","90129","","163","","","","","50","3","47","Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg","","","","","","","",""
"","rating","","html-slider-response","9","11786","0.0-1.0-6.0","1","90129","","164","","","","","50","4","9","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","","","","","","","",""
"","rating","","html-slider-response","10","11950","0.0-1.0-7.0","1","90129","","160","","","","","50","5","31","Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg","","","","","","","",""
"","rating","","html-slider-response","11","12109","0.0-1.0-8.0","1","90129","","155","","","","","50","6","5","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","","","","","","","",""
"","rating","","html-slider-response","12","12277","0.0-1.0-9.0","1","90129","","164","","","","","50","7","27","Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg","","","","","","","",""
"","rating","","html-slider-response","13","12432","0.0-1.0-10.0","1","90129","","150","","","","","50","8","37","Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg","","","","","","","",""
"","rating","","html-slider-response","14","12598","0.0-1.0-11.0","1","90129","","163","","","","","50","9","19","Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg","","","","","","","",""
"","rating","","html-slider-response","15","12779","0.0-1.0-12.0","1","90129","","176","","","","","50","10","34","Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg","","","","","","","",""
"","rating","","html-slider-response","16","12948","0.0-1.0-13.0","1","90129","","165","","","","","50","11","22","Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg","","","","","","","",""
"","rating","","html-slider-response","17","13125","0.0-1.0-14.0","1","90129","","174","","","","","50","12","1","Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","","","","","","","",""
"","rating","","html-slider-response","18","13304","0.0-1.0-15.0","1","90129","","174","","","","","50","13","15","Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg","","","","","","","",""
"","rating","","html-slider-response","19","13484","0.0-1.0-16.0","1","90129","","176","","","","","50","14","17","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","","","","","","","",""
"","rating","","html-slider-response","20","13652","0.0-1.0-17.0","1","90129","","164","","","","","50","15","12","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","","","","","","","",""
"","rating","","html-slider-response","21","13829","0.0-1.0-18.0","1","90129","","173","","","","","50","16","0","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","","","","","","","",""
"","rating","","html-slider-response","22","13995","0.0-1.0-19.0","1","90129","","161","","","","","50","17","41","Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg","","","","","","","",""
"","rating","","html-slider-response","23","14173","0.0-1.0-20.0","1","90129","","174","","","","","50","18","18","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","","","","","","","",""
"","rating","","html-slider-response","24","14341","0.0-1.0-21.0","1","90129","","164","","","","","50","19","11","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","","","","","","","",""
"","rating","","html-slider-response","25","14512","0.0-1.0-22.0","1","90129","","166","","","","","50","20","20","Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg","","","","","","","",""
"","rating","","html-slider-response","26","14686","0.0-1.0-23.0","1","90129","","171","","","","","50","21","23","Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg","","","","","","","",""
"","rating","","html-slider-response","27","14868","0.0-1.0-24.0","1","90129","","177","","","","","50","22","25","Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg","","","","","","","",""
"","rating","","html-slider-response","28","15058","0.0-1.0-25.0","1","90129","","186","","","","","50","23","33","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg","","","","","","","",""
"","rating","","html-slider-response","29","15248","0.0-1.0-26.0","1","90129","","185","","","","","50","24","32","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","","","","","","","",""
"","rating","","html-slider-response","30","15426","0.0-1.0-27.0","1","90129","","174","","","","","50","25","30","Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg","","","","","","","",""
"","rating","","html-slider-response","31","15615","0.0-1.0-28.0","1","90129","","185","","","","","50","26","16","Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg","","","","","","","",""
"","rating","","html-slider-response","32","15796","0.0-1.0-29.0","1","90129","","176","","","","","50","27","14","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","","","","","","","",""
"","rating","","html-slider-response","33","15986","0.0-1.0-30.0","1","90129","","185","","","","","50","28","36","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","","","","","","","",""
"","rating","","html-slider-response","34","16164","0.0-1.0-31.0","1","90129","","173","","","","","50","29","3","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","","","","","","","",""
"","rating","","html-slider-response","35","16332","0.0-1.0-32.0","1","90129","","163","","","","","50","30","29","Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","","","","","","","",""
"","rating","","html-slider-response","36","16510","0.0-1.0-33.0","1","90129","","173","","","","","50","31","43","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","","","","","","","",""
"","rating","","html-slider-response","37","16696","0.0-1.0-34.0","1","90129","","183","","","","","50","32","40","Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg","","","","","","","",""
"","rating","","html-slider-response","38","16877","0.0-1.0-35.0","1","90129","","177","","","","","50","33","2","Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","","","","","","","",""
"","rating","","html-slider-response","39","17058","0.0-1.0-36.0","1","90129","","176","","","","","50","34","26","Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg","","","","","","","",""
"","rating","","html-slider-response","40","17223","0.0-1.0-37.0","1","90129","","161","","","","","50","35","45","Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg","","","","","","","",""
"","rating","","html-slider-response","41","17404","0.0-1.0-38.0","1","90129","","176","","","","","50","36","6","Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg","","","","","","","",""
"","rating","","html-slider-response","42","17594","0.0-1.0-39.0","1","90129","","186","","","","","50","37","13","Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","","","","","","","",""
"","rating","","html-slider-response","43","17780","0.0-1.0-40.0","1","90129","","181","","","","","50","38","44","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","","","","","","","",""
"","rating","","html-slider-response","44","17950","0.0-1.0-41.0","1","90129","","166","","","","","50","39","42","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","","","","","","","",""
"","rating","","html-slider-response","45","18130","0.0-1.0-42.0","1","90129","","176","","","","","50","40","24","Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg","","","","","","","",""
"","rating","","html-slider-response","46","18320","0.0-1.0-43.0","1","90129","","185","","","","","50","41","21","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","","","","","","","",""
"","rating","","html-slider-response","47","18495","0.0-1.0-44.0","1","90129","","170","","","","","50","42","7","Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","","","","","","","",""
"","rating","","html-slider-response","48","18683","0.0-1.0-45.0","1","90129","","184","","","","","50","43","46","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","","","","","","","",""
"","rating","","html-slider-response","49","18863","0.0-1.0-46.0","1","90129","","177","","","","","50","44","38","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg","","","","","","","",""
"","rating","","html-slider-response","50","19031","0.0-1.0-47.0","1","90129","","163","","","","","50","45","8","Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg","","","","","","","",""
"","rating","","html-slider-response","51","19222","0.0-1.0-48.0","1","90129","","186","","","","","50","46","10","Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg","","","","","","","",""
"","rating","","html-slider-response","52","19412","0.0-1.0-49.0","1","90129","","186","","","","","50","47","39","Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg","","","","","","","",""
"","localizer_instructions","","instructions","53","21994","0.0-2.0-0.0-0.0","1","90129","","2551","","[{""page_index"":0,""viewing_time"":1385},{""page_index"":1,""viewing_time"":560},{""page_index"":2,""viewing_time"":606}]","","","","","","","","","","","","","",""
"","localizer_comprehension_check","","survey-multi-choice","54","26738","0.0-2.0-0.0-1.0","1","90129","","4739","{""Q0"":""True"",""Q1"":""K"",""Q2"":""D""}","","0","","","","","","","","","","","","",""
"","","","html-keyboard-response","55","28526","0.0-2.0-1.0","1","90129","","1782","","","","68","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","56","28938","0.0-2.0-2.0-0.0","1","90129","","NaN","","","","null","NaN","0","","Stimuli/Practice_stims/Localizer/annie-spratt-g9KFpAfQ5bc-unsplash.jpg","0","NaN","","0","1","0","0.4","0"
"","iti_localizer","","html-keyboard-response","57","29248","0.0-2.0-2.0-1.0","1","90129","","null","","","","null","","0","","","0","","","","","","0.3","0.4"
"","localizer","","html-keyboard-response","58","29661","0.0-2.0-3.0-0.0","1","90129","","NaN","","","","null","NaN","1","","Stimuli/Practice_stims/Localizer/becca-tapert-sY5RjMB1KkE-unsplash.jpg","0","NaN","","0","1","0","0.4","0.7"
"","iti_localizer","","html-keyboard-response","59","29971","0.0-2.0-3.0-1.0","1","90129","","null","","","","null","","1","","","0","","","","","","0.3","1.1"
"","localizer","","html-keyboard-response","60","30387","0.0-2.0-4.0-0.0","1","90129","","NaN","","","","null","NaN","2","","Stimuli/Practice_stims/Localizer/charl-durand-bsfXvI25iNg-unsplash.jpg","0","NaN","","1","1","0","0.4","1.4000000000000001"
"","iti_localizer","","html-keyboard-response","61","30696","0.0-2.0-4.0-1.0","1","90129","","null","","","","null","","2","","","0","","","","","","0.3","1.8000000000000003"
"","localizer","","html-keyboard-response","62","31106","0.0-2.0-5.0-0.0","1","90129","","NaN","","","","null","NaN","3","","Stimuli/Practice_stims/Localizer/nizar-albusaidy-B2r2SWAf5CE-unsplash.jpg","0","NaN","","0","1","0","0.4","2.1"
"","iti_localizer","","html-keyboard-response","63","31420","0.0-2.0-5.0-1.0","1","90129","","null","","","","null","","3","","","0","","","","","","0.3","2.5"
"","localizer","","html-keyboard-response","64","31834","0.0-2.0-6.0-0.0","1","90129","","NaN","","","","null","NaN","4","","Stimuli/Practice_stims/Localizer/randy-fath-epf1tdtIIkM-unsplash.jpg","0","NaN","","1","1","0","0.4","2.8"
"","iti_localizer","","html-keyboard-response","65","32146","0.0-2.0-6.0-1.0","1","90129","","null","","","","null","","4","","","0","","","","","","0.3","3.1999999999999997"
"","localizer","","html-keyboard-response","66","32556","0.0-2.0-7.0-0.0","1","90129","","NaN","","","","null","NaN","5","","Stimuli/Practice_stims/Localizer/yassine-khalfalli-adsQ9d_Cx0c-unsplash.jpg","0","NaN","","0","1","0","0.4","3.4999999999999996"
"","iti_localizer","","html-keyboard-response","67","32869","0.0-2.0-7.0-1.0","1","90129","","null","","","","null","","5","","","0","","","","","","0.3","3.8999999999999995"
"","localizer","","html-keyboard-response","68","33284","0.0-2.0-8.0-0.0","1","90129","","NaN","","","","null","NaN","6","","Stimuli/Experimental_stims/localizer/outdoor_scenes/willian-justen-de-vasconcellos-T_Qe4QlMIvQ-unsplash.jpg","1","outdoor_scenes","","0","1","0","0.4","4.199999999999999"
"","iti_localizer","","html-keyboard-response","69","33592","0.0-2.0-8.0-1.0","1","90129","","null","","","","null","","6","","","1","","","","","","0.3","4.6"
"","localizer","","html-keyboard-response","70","34004","0.0-2.0-9.0-0.0","1","90129","","NaN","","","","null","NaN","7","","Stimuli/Experimental_stims/localizer/outdoor_scenes/kenneth-thewissen-D76DklsG-5U-unsplash.jpg","1","outdoor_scenes","","0","1","0","0.4","4.8999999999999995"
"","iti_localizer","","html-keyboard-response","71","34314","0.0-2.0-9.0-1.0","1","90129","","null","","","","null","","7","","","1","","","","","","0.3","5.3"
"","localizer","","html-keyboard-response","72","34721","0.0-2.0-10.0-0.0","1","90129","","NaN","","","","null","NaN","8","","Stimuli/Experimental_stims/localizer/outdoor_scenes/eberhard-grossgasteiger-y2azHvupCVo-unsplash.jpg","1","outdoor_scenes","","0","1","0","0.4","5.6"
"","iti_localizer","","html-keyboard-response","73","35036","0.0-2.0-10.0-1.0","1","90129","","null","","","","null","","8","","","1","","","","","","0.3","6"
"","localizer","","html-keyboard-response","74","35453","0.0-2.0-11.0-0.0","1","90129","","NaN","","","","null","NaN","9","","Stimuli/Experimental_stims/localizer/outdoor_scenes/alice-donovan-rouse-pZ61ZA8QgcY-unsplash.jpg","1","outdoor_scenes","","0","1","0","0.4","6.3"
"","iti_localizer","","html-keyboard-response","75","35763","0.0-2.0-11.0-1.0","1","90129","","null","","","","null","","9","","","1","","","","","","0.3","6.7"
"","localizer","","html-keyboard-response","76","36178","0.0-2.0-12.0-0.0","1","90129","","NaN","","","","null","NaN","10","","Stimuli/Experimental_stims/localizer/outdoor_scenes/adam-kool-ndN00KmbJ1c-unsplash.jpg","1","outdoor_scenes","","0","1","0","0.4","7"
"","iti_localizer","","html-keyboard-response","77","36491","0.0-2.0-12.0-1.0","1","90129","","null","","","","null","","10","","","1","","","","","","0.3","7.4"
"","localizer","","html-keyboard-response","78","36914","0.0-2.0-13.0-0.0","1","90129","","NaN","","","","null","NaN","11","","Stimuli/Experimental_stims/localizer/outdoor_scenes/derek-mack-CcRZ4k3c6gA-unsplash.jpg","1","outdoor_scenes","","0","1","0","0.4","7.7"
"","iti_localizer","","html-keyboard-response","79","37227","0.0-2.0-13.0-1.0","1","90129","","null","","","","null","","11","","","1","","","","","","0.3","8.1"
"","localizer","","html-keyboard-response","80","37633","0.0-2.0-14.0-0.0","1","90129","","NaN","","","","null","NaN","12","","Stimuli/Experimental_stims/localizer/outdoor_scenes/nicolas-jehly-LzVB84KkZOE-unsplash.jpg","1","outdoor_scenes","","0","1","0","0.4","8.4"
"","iti_localizer","","html-keyboard-response","81","37944","0.0-2.0-14.0-1.0","1","90129","","null","","","","null","","12","","","1","","","","","","0.3","8.8"
"","localizer","","html-keyboard-response","82","38354","0.0-2.0-15.0-0.0","1","90129","","NaN","","","","null","NaN","13","","Stimuli/Experimental_stims/localizer/outdoor_scenes/tomasz-filipek-CUWC-6MRcNg-unsplash.jpg","1","outdoor_scenes","","1","1","0","0.4","9.100000000000001"
"","iti_localizer","","html-keyboard-response","83","38666","0.0-2.0-15.0-1.0","1","90129","","null","","","","null","","13","","","1","","","","","","0.3","9.500000000000002"
"","localizer","","html-keyboard-response","84","39085","0.0-2.0-16.0-0.0","1","90129","","NaN","","","","null","NaN","14","","Stimuli/Experimental_stims/localizer/outdoor_scenes/federico-beccari-kRnkqSKZODQ-unsplash.jpg","1","outdoor_scenes","","0","1","0","0.4","9.800000000000002"
"","iti_localizer","","html-keyboard-response","85","39396","0.0-2.0-16.0-1.0","1","90129","","null","","","","null","","14","","","1","","","","","","0.3","10.200000000000003"
"","localizer","","html-keyboard-response","86","39810","0.0-2.0-17.0-0.0","1","90129","","NaN","","","","null","NaN","15","","Stimuli/Experimental_stims/localizer/outdoor_scenes/john-lee-oMneOBYhJxY-unsplash.jpg","1","outdoor_scenes","","1","1","0","0.4","10.500000000000004"
"","iti_localizer","","html-keyboard-response","87","40123","0.0-2.0-17.0-1.0","1","90129","","null","","","","null","","15","","","1","","","","","","0.3","10.900000000000004"
"","localizer","","html-keyboard-response","88","40540","0.0-2.0-18.0-0.0","1","90129","","NaN","","","","null","NaN","16","","Stimuli/Experimental_stims/localizer/outdoor_scenes/damian-patkowski-T-LfvX-7IVg-unsplash.jpg","1","outdoor_scenes","","0","1","0","0.4","11.200000000000005"
"","iti_localizer","","html-keyboard-response","89","40847","0.0-2.0-18.0-1.0","1","90129","","null","","","","null","","16","","","1","","","","","","0.3","11.600000000000005"
"","localizer","","html-keyboard-response","90","41259","0.0-2.0-19.0-0.0","1","90129","","NaN","","","","null","NaN","17","","Stimuli/Experimental_stims/localizer/outdoor_scenes/marcelo-quinan-u0ZgqJD55pE-unsplash.jpg","1","outdoor_scenes","","0","1","0","0.4","11.900000000000006"
"","iti_localizer","","html-keyboard-response","91","41571","0.0-2.0-19.0-1.0","1","90129","","null","","","","null","","17","","","1","","","","","","0.3","12.300000000000006"
"","localizer","","html-keyboard-response","92","41987","0.0-2.0-20.0-0.0","1","90129","","NaN","","","","null","NaN","18","","Stimuli/Experimental_stims/localizer/outdoor_scenes/mark-harpur-K2s_YE031CA-unsplash.jpg","1","outdoor_scenes","","0","1","0","0.4","12.600000000000007"
"","iti_localizer","","html-keyboard-response","93","42298","0.0-2.0-20.0-1.0","1","90129","","null","","","","null","","18","","","1","","","","","","0.3","13.000000000000007"
"","localizer","","html-keyboard-response","94","42708","0.0-2.0-21.0-0.0","1","90129","","NaN","","","","null","NaN","19","","Stimuli/Experimental_stims/localizer/outdoor_scenes/ken-cheung-KonWFWUaAuk-unsplash.jpg","1","outdoor_scenes","","0","1","0","0.4","13.300000000000008"
"","iti_localizer","","html-keyboard-response","95","43021","0.0-2.0-21.0-1.0","1","90129","","null","","","","null","","19","","","1","","","","","","0.3","13.700000000000008"
"","localizer","","html-keyboard-response","96","43437","0.0-2.0-22.0-0.0","1","90129","","NaN","","","","null","NaN","20","","Stimuli/Experimental_stims/localizer/outdoor_scenes/kace-rodriguez-p3OzJuT_Dks-unsplash.jpg","1","outdoor_scenes","","0","1","0","0.4","14.000000000000009"
"","iti_localizer","","html-keyboard-response","97","43746","0.0-2.0-22.0-1.0","1","90129","","null","","","","null","","20","","","1","","","","","","0.3","14.40000000000001"
"","localizer","","html-keyboard-response","98","44155","0.0-2.0-23.0-0.0","1","90129","","NaN","","","","null","NaN","21","","Stimuli/Experimental_stims/localizer/outdoor_scenes/dave-hoefler-lsoogGC_5dg-unsplash.jpg","1","outdoor_scenes","","0","1","0","0.4","14.70000000000001"
"","iti_localizer","","html-keyboard-response","99","44468","0.0-2.0-23.0-1.0","1","90129","","null","","","","null","","21","","","1","","","","","","0.3","15.10000000000001"
"","localizer","","html-keyboard-response","100","44883","0.0-2.0-24.0-0.0","1","90129","","NaN","","","","null","NaN","22","","Stimuli/Experimental_stims/localizer/outdoor_scenes/michael-martinelli-mFbrMEVKCkc-unsplash.jpg","1","outdoor_scenes","","0","1","0","0.4","15.400000000000011"
"","iti_localizer","","html-keyboard-response","101","45193","0.0-2.0-24.0-1.0","1","90129","","null","","","","null","","22","","","1","","","","","","0.3","15.800000000000011"
"","localizer","","html-keyboard-response","102","45604","0.0-2.0-25.0-0.0","1","90129","","NaN","","","","null","NaN","23","","Stimuli/Experimental_stims/localizer/outdoor_scenes/quino-al-mBQIfKlvowM-unsplash.jpg","1","outdoor_scenes","","0","1","0","0.4","16.100000000000012"
"","iti_localizer","","html-keyboard-response","103","45914","0.0-2.0-25.0-1.0","1","90129","","null","","","","null","","23","","","1","","","","","","0.3","16.50000000000001"
"","localizer","","html-keyboard-response","104","46323","0.0-2.0-26.0-0.0","1","90129","","NaN","","","","null","NaN","24","","Stimuli/Experimental_stims/localizer/outdoor_scenes/keith-hardy-PP8Escz15d8-unsplash.jpg","1","outdoor_scenes","","0","1","0","0.4","16.80000000000001"
"","iti_localizer","","html-keyboard-response","105","46635","0.0-2.0-26.0-1.0","1","90129","","null","","","","null","","24","","","1","","","","","","0.3","17.20000000000001"
"","localizer","","html-keyboard-response","106","47052","0.0-2.0-27.0-0.0","1","90129","","NaN","","","","null","NaN","25","","Stimuli/Experimental_stims/localizer/outdoor_scenes/cayetano-gil-rguHxZmOF5U-unsplash.jpg","1","outdoor_scenes","","0","1","0","0.4","17.50000000000001"
"","iti_localizer","","html-keyboard-response","107","47363","0.0-2.0-27.0-1.0","1","90129","","null","","","","null","","25","","","1","","","","","","14","17.90000000000001"
"","localizer","","html-keyboard-response","108","47779","0.0-2.0-28.0-0.0","1","90129","","NaN","","","","null","NaN","26","","Stimuli/Experimental_stims/localizer/faces/ivan-dodig-R21SyyJDFgc-unsplash.jpg","1","faces","","0","1","0","0.4","31.90000000000001"
"","iti_localizer","","html-keyboard-response","109","48089","0.0-2.0-28.0-1.0","1","90129","","null","","","","null","","26","","","1","","","","","","0.3","32.30000000000001"
"","localizer","","html-keyboard-response","110","48499","0.0-2.0-29.0-0.0","1","90129","","NaN","","","","null","NaN","27","","Stimuli/Experimental_stims/localizer/faces/juan-encalada-WC7KIHo13Fc-unsplash.jpg","1","faces","","0","1","0","0.4","32.60000000000001"
"","iti_localizer","","html-keyboard-response","111","48814","0.0-2.0-29.0-1.0","1","90129","","null","","","","null","","27","","","1","","","","","","0.3","33.00000000000001"
"","localizer","","html-keyboard-response","112","49228","0.0-2.0-30.0-0.0","1","90129","","NaN","","","","null","NaN","28","","Stimuli/Experimental_stims/localizer/faces/joseph-gonzalez-iFgRcqHznqg-unsplash.jpg","1","faces","","0","1","0","0.4","33.300000000000004"
"","iti_localizer","","html-keyboard-response","113","49539","0.0-2.0-30.0-1.0","1","90129","","null","","","","null","","28","","","1","","","","","","0.3","33.7"
"","localizer","","html-keyboard-response","114","49956","0.0-2.0-31.0-0.0","1","90129","","NaN","","","","null","NaN","29","","Stimuli/Experimental_stims/localizer/faces/christian-ferrer-8vT-DgHZDG4-unsplash.jpg","1","faces","","0","1","0","0.4","34"
"","iti_localizer","","html-keyboard-response","115","50266","0.0-2.0-31.0-1.0","1","90129","","null","","","","null","","29","","","1","","","","","","0.3","34.4"
"","localizer","","html-keyboard-response","116","50678","0.0-2.0-32.0-0.0","1","90129","","NaN","","","","null","NaN","30","","Stimuli/Experimental_stims/localizer/faces/katsiaryna-endruszkiewicz-BteCp6aq4GI-unsplash.jpg","1","faces","","0","1","0","0.4","34.699999999999996"
"","iti_localizer","","html-keyboard-response","117","50986","0.0-2.0-32.0-1.0","1","90129","","null","","","","null","","30","","","1","","","","","","0.3","35.099999999999994"
"","localizer","","html-keyboard-response","118","51402","0.0-2.0-33.0-0.0","1","90129","","NaN","","","","null","NaN","31","","Stimuli/Experimental_stims/localizer/faces/toa-heftiba-O3ymvT7Wf9U-unsplash.jpg","1","faces","","0","1","0","0.4","35.39999999999999"
"","iti_localizer","","html-keyboard-response","119","51717","0.0-2.0-33.0-1.0","1","90129","","null","","","","null","","31","","","1","","","","","","0.3","35.79999999999999"
"","localizer","","html-keyboard-response","120","52130","0.0-2.0-34.0-0.0","1","90129","","NaN","","","","null","NaN","32","","Stimuli/Experimental_stims/localizer/faces/ihor-saveliev-3POm-bxWIN8-unsplash.jpg","1","faces","","0","1","0","0.4","36.09999999999999"
"","iti_localizer","","html-keyboard-response","121","52444","0.0-2.0-34.0-1.0","1","90129","","null","","","","null","","32","","","1","","","","","","0.3","36.499999999999986"
"","localizer","","html-keyboard-response","122","52858","0.0-2.0-35.0-0.0","1","90129","","NaN","","","","null","NaN","33","","Stimuli/Experimental_stims/localizer/faces/christopher-campbell-rDEOVtE7vOs-unsplash.jpg","1","faces","","0","1","0","0.4","36.79999999999998"
"","iti_localizer","","html-keyboard-response","123","53172","0.0-2.0-35.0-1.0","1","90129","","null","","","","null","","33","","","1","","","","","","0.3","37.19999999999998"
"","localizer","","html-keyboard-response","124","53588","0.0-2.0-36.0-0.0","1","90129","","NaN","","","","null","NaN","34","","Stimuli/Experimental_stims/localizer/faces/chanvre-quebec-mXu1SpzHq6w-unsplash.jpg","1","faces","","0","1","0","0.4","37.49999999999998"
"","iti_localizer","","html-keyboard-response","125","53902","0.0-2.0-36.0-1.0","1","90129","","null","","","","null","","34","","","1","","","","","","0.3","37.89999999999998"
"","localizer","","html-keyboard-response","126","54315","0.0-2.0-37.0-0.0","1","90129","","NaN","","","","null","NaN","35","","Stimuli/Experimental_stims/localizer/faces/carlos-vaz-KP4bxnxAilU-unsplash.jpg","1","faces","","0","1","0","0.4","38.199999999999974"
"","iti_localizer","","html-keyboard-response","127","54630","0.0-2.0-37.0-1.0","1","90129","","null","","","","null","","35","","","1","","","","","","0.3","38.59999999999997"
"","localizer","","html-keyboard-response","128","55042","0.0-2.0-38.0-0.0","1","90129","","NaN","","","","null","NaN","36","","Stimuli/Experimental_stims/localizer/faces/elijah-hiett-umfpFoKxIVg-unsplash.jpg","1","faces","","0","1","0","0.4","38.89999999999997"
"","iti_localizer","","html-keyboard-response","129","55353","0.0-2.0-38.0-1.0","1","90129","","null","","","","null","","36","","","1","","","","","","0.3","39.29999999999997"
"","localizer","","html-keyboard-response","130","55761","0.0-2.0-39.0-0.0","1","90129","","NaN","","","","null","NaN","37","","Stimuli/Experimental_stims/localizer/faces/whereslugo-zl_fPgiwduo-unsplash.jpg","1","faces","","0","1","0","0.4","39.599999999999966"
"","iti_localizer","","html-keyboard-response","131","56076","0.0-2.0-39.0-1.0","1","90129","","null","","","","null","","37","","","1","","","","","","0.3","39.999999999999964"
