"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","missed_checkup","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","scramble_no_response","warning","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","iti","","html-keyboard-response","771","965362","0.0-3.0-90.0-4.0","23","53808","female","null","","","","null","","44","","","","963543","","","","","","","1800","204000","1819","205931","1800","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","772","965559","0.0-3.0-92.0-0.0","23","53808","female","188","","","","68","","45","","","","965362","1","","","","0","","188","205800","197","207750","","1","19","31","faces","body_parts","100","100","Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg","Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg","F","0","0","","original","1500","2","19","31","faces","body_parts","Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg","Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg","100","100","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","773","968385","0.0-3.0-92.0-2.0-0.0","23","53808","female","null","","","","null","","45","","","","965559","","","","","","","2812","205988","2826","207947","2812","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","774","969896","0.0-3.0-92.0-4.0","23","53808","female","null","","","","null","","45","","","","968385","","","","","","","1500","208800","1511","210773","1500","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","775","971313","0.0-3.0-94.0-0.0","23","53808","female","529","","","","68","","46","","","","969896","1","","","","0","","1400","210300","1417","212284","","","","","","","","","","","K","0","1400","right","scramble","3100","2","25","36","body_parts","objects","Stimuli/Experimental_stims/scramble/body_parts/scrambled_engin-akyurt-Q2rfH3GW39c-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_alexander-andrews-JYGnB9gTCls-unsplash.jpg","NaN","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","776","971502","0.0-3.0-94.0-1.0-0.0","23","53808","female","182","","","","68","","46","","","","971313","","","","","0","","182","211700","189","213701","1600","1","25","36","body_parts","objects","","","Stimuli/Experimental_stims/scramble/body_parts/scrambled_engin-akyurt-Q2rfH3GW39c-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_alexander-andrews-JYGnB9gTCls-unsplash.jpg","","","","","","","2","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","777","972929","0.0-3.0-94.0-2.0-0.0","23","53808","female","null","","","","null","","46","","","","971502","","","","","","","1418","211882","1427","213890","1418","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","778","976038","0.0-3.0-94.0-4.0","23","53808","female","null","","","","null","","46","","","","972929","","","","","","","3100","213300","3109","215317","3100","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","779","976129","0.0-3.0-96.0-0.0","23","53808","female","81","","","","68","","47","","","","976038","1","","","","0","","81","216400","91","218426","","1","46","34","objects","body_parts","99","100","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg","E","0","0","","original","1300","2","46","34","objects","body_parts","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg","99","100","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","780","979058","0.0-3.0-96.0-2.0-0.0","23","53808","female","null","","","","null","","47","","","","976129","","","","","","","2919","216481","2929","218517","2919","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","781","980381","0.0-3.0-96.0-4.0","23","53808","female","null","","","","null","","47","","","","979058","","","","","","","1300","219400","1323","221446","1300","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","782","982198","0.0-3.0-98.0-0.0","23","53808","female","147","","","","68","","48","","","","980381","1","","","","0","","1800","220700","1817","222769","","","","","","","","","","","J","0","1800","left","scramble","1100","2","22","41","faces","objects","Stimuli/Experimental_stims/scramble/faces/scrambled_ravi-patel-VMGAbeeJTKo-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_insung-yoon-w2JtIQQXoRU-unsplash.jpg","NaN","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","783","982515","0.0-3.0-98.0-1.0-0.0","23","53808","female","309","","","","68","","48","","","","982198","","","","","0","","309","222500","317","224586","1200","1","22","41","faces","objects","","","Stimuli/Experimental_stims/scramble/faces/scrambled_ravi-patel-VMGAbeeJTKo-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_insung-yoon-w2JtIQQXoRU-unsplash.jpg","","","","","","","2","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","784","983422","0.0-3.0-98.0-2.0-0.0","23","53808","female","null","","","","null","","48","","","","982515","","","","","","","891","222809","907","224903","891","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","785","984540","0.0-3.0-98.0-4.0","23","53808","female","null","","","","null","","48","","","","983422","","","","","","","1100","223700","1118","225810","1100","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","786","986460","0.0-3.0-100.0-0.0","23","53808","female","295","","","","68","","49","","","","984540","1","","","","0","","1900","224800","1920","226928","","","","","","","","","","","D","0","1900","left","scramble","2200","2","43","14","objects","faces","Stimuli/Experimental_stims/scramble/objects/scrambled_jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_david-siglin-UuW4psOb388-unsplash.jpg","NaN","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","787","986691","0.0-3.0-100.0-1.0-0.0","23","53808","female","221","","","","68","","49","","","","986460","","","","","0","","221","226700","231","228848","1100","1","43","14","objects","faces","","","Stimuli/Experimental_stims/scramble/objects/scrambled_jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_david-siglin-UuW4psOb388-unsplash.jpg","","","","","","","2","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","788","987585","0.0-3.0-100.0-2.0-0.0","23","53808","female","null","","","","null","","49","","","","986691","","","","","","","879","226921","894","229079","879","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","789","989803","0.0-3.0-100.0-4.0","23","53808","female","null","","","","null","","49","","","","987585","","","","","","","2200","227800","2218","229973","2200","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","790","990051","0.0-3.0-102.0-0.0","23","53808","female","238","","","","68","","50","","","","989803","1","","","","0","","238","230000","248","232191","","1","22","41","faces","objects","100","100","Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg","Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg","J","0","0","","original","1100","2","22","41","faces","objects","Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg","Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg","100","100","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","791","992837","0.0-3.0-102.0-2.0-0.0","23","53808","female","null","","","","null","","50","","","","990051","","","","","","","2762","230238","2786","232439","2762","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","792","993957","0.0-3.0-102.0-4.0","23","53808","female","null","","","","null","","50","","","","992837","","","","","","","1100","233000","1120","235225","1100","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","793","994050","0.0-3.0-104.0-0.0","23","53808","female","83","","","","68","","51","","","","993957","1","","","","0","","83","234100","93","236345","","1","0","17","outdoor_scenes","faces","100","99","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","B","0","0","","original","2900","2","0","17","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","100","99","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","794","996981","0.0-3.0-104.0-2.0-0.0","23","53808","female","null","","","","null","","51","","","","994050","","","","","","","2917","234183","2931","236438","2917","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","795","999891","0.0-3.0-104.0-4.0","23","53808","female","null","","","","null","","51","","","","996981","","","","","","","2900","237100","2910","239369","2900","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_run_over","","html-keyboard-response","796","1000135","0.0-3.0-104.0-6.0-0.0","23","53808","female","236","","","","68","","51","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","start_run","","html-keyboard-response","797","1002938","0.0-3.0-104.0-6.0-1.0","23","53808","female","2797","","","","84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","798","1004119","0.0-3.0-106.0-0.0","23","53808","female","1172","","","","68","","52","","","","1002938","2","","","","0","","1172","0","1181","0","","1","0","17","outdoor_scenes","faces","100","99","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","B","0","0","","original","4200","3","0","17","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","100","99","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","799","1005958","0.0-3.0-106.0-2.0-0.0","23","53808","female","null","","","","null","","52","","","","1004119","","","","","","","1828","1172","1839","1181","1828","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","800","1010174","0.0-3.0-106.0-4.0","23","53808","female","null","","","","null","","52","","","","1005958","","","","","","","4200","3000","4216","3020","4200","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","801","1011090","0.0-3.0-108.0-0.0","23","53808","female","142","","","","68","","53","","","","1010174","2","","","","0","","900","7200","916","7236","","","","","","","","","","","K","0","900","left","scramble","1800","3","25","36","body_parts","objects","Stimuli/Experimental_stims/scramble/body_parts/scrambled_engin-akyurt-Q2rfH3GW39c-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_alexander-andrews-JYGnB9gTCls-unsplash.jpg","NaN","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","802","1011108","0.0-3.0-108.0-1.0-0.0","23","53808","female","10","","","","68","","53","","","","1011090","","","","","0","","10","8100","18","8152","2100","1","25","36","body_parts","objects","","","Stimuli/Experimental_stims/scramble/body_parts/scrambled_engin-akyurt-Q2rfH3GW39c-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_alexander-andrews-JYGnB9gTCls-unsplash.jpg","","","","","","","3","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","803","1013214","0.0-3.0-108.0-2.0-0.0","23","53808","female","null","","","","null","","53","","","","1011108","","","","","","","2090","8110","2106","8170","2090","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","804","1015034","0.0-3.0-108.0-4.0","23","53808","female","null","","","","null","","53","","","","1013214","","","","","","","1800","10200","1820","10276","1800","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","805","1015163","0.0-3.0-110.0-0.0","23","53808","female","119","","","","68","","54","","","","1015034","2","","","","0","","119","12000","129","12096","","1","8","42","outdoor_scenes","objects","100","99","Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","A","0","0","","original","2600","3","8","42","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","100","99","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","806","1018059","0.0-3.0-110.0-2.0-0.0","23","53808","female","null","","","","null","","54","","","","1015163","","","","","","","2881","12119","2896","12225","2881","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","807","1020674","0.0-3.0-110.0-4.0","23","53808","female","null","","","","null","","54","","","","1018059","","","","","","","2600","15000","2615","15121","2600","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","808","1021993","0.0-3.0-112.0-0.0","23","53808","female","107","","","","68","","55","","","","1020674","2","","","","0","","1300","17600","1319","17736","","","","","","","","","","","G","0","1300","right","scramble","1800","3","44","4","objects","outdoor_scenes","Stimuli/Experimental_stims/scramble/objects/scrambled_kuiye-chen-NuOGFo4PudE-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","NaN","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","809","1022119","0.0-3.0-112.0-1.0-0.0","23","53808","female","119","","","","68","","55","","","","1021993","","","","","0","","119","18900","126","19055","1700","1","44","4","objects","outdoor_scenes","","","Stimuli/Experimental_stims/scramble/objects/scrambled_kuiye-chen-NuOGFo4PudE-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","","","","","","","3","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","810","1023717","0.0-3.0-112.0-2.0-0.0","23","53808","female","null","","","","null","","55","","","","1022119","","","","","","","1581","19019","1598","19181","1581","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","811","1025526","0.0-3.0-112.0-4.0","23","53808","female","null","","","","null","","55","","","","1023717","","","","","","","1800","20600","1809","20779","1800","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","812","1025790","0.0-3.0-114.0-0.0","23","53808","female","255","","","","68","","56","","","","1025526","2","","","","0","","255","22400","264","22588","","1","30","1","body_parts","outdoor_scenes","100","100","Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","I","0","0","","original","1200","3","30","1","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","100","100","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","813","1028549","0.0-3.0-114.0-2.0-0.0","23","53808","female","null","","","","null","","56","","","","1025790","","","","","","","2745","22655","2759","22852","2745","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","814","1029771","0.0-3.0-114.0-4.0","23","53808","female","null","","","","null","","56","","","","1028549","","","","","","","1200","25400","1222","25611","1200","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","815","1030689","0.0-3.0-116.0-0.0","23","53808","female","24","","","","68","","57","","","","1029771","2","","","","0","","900","26600","918","26833","","","","","","","","","","","E","0","900","right","scramble","2600","3","46","34","objects","body_parts","Stimuli/Experimental_stims/scramble/objects/scrambled_mockup-graphics-PNsj6RiHAF4-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_wagner-santos-mBWMvIuVnso-unsplash.jpg","NaN","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","816","1030993","0.0-3.0-116.0-1.0-0.0","23","53808","female","297","","","","68","","57","","","","1030689","","","","","0","","297","27500","304","27751","2100","1","46","34","objects","body_parts","","","Stimuli/Experimental_stims/scramble/objects/scrambled_mockup-graphics-PNsj6RiHAF4-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_wagner-santos-mBWMvIuVnso-unsplash.jpg","","","","","","","3","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","817","1032812","0.0-3.0-116.0-2.0-0.0","23","53808","female","null","","","","null","","57","","","","1030993","","","","","","","1803","27797","1819","28055","1803","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","818","1035427","0.0-3.0-116.0-4.0","23","53808","female","null","","","","null","","57","","","","1032812","","","","","","","2600","29600","2615","29874","2600","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","819","1035505","0.0-3.0-118.0-0.0","23","53808","female","69","","","","68","","58","","","","1035427","2","","","","0","","69","32200","78","32489","","1","43","14","objects","faces","99","100","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","D","0","0","","original","3200","3","43","14","objects","faces","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","99","100","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","820","1038449","0.0-3.0-118.0-2.0-0.0","23","53808","female","null","","","","null","","58","","","","1035505","","","","","","","2931","32269","2944","32567","2931","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","821","1041664","0.0-3.0-118.0-4.0","23","53808","female","null","","","","null","","58","","","","1038449","","","","","","","3200","35200","3215","35511","3200","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","822","1043175","0.0-3.0-120.0-0.0","23","53808","female","227","","","","68","","59","","","","1041664","2","","","","0","","1500","38400","1511","38726","","","","","","","","","","","D","0","1500","right","scramble","2500","3","43","14","objects","faces","Stimuli/Experimental_stims/scramble/objects/scrambled_jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_david-siglin-UuW4psOb388-unsplash.jpg","NaN","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","823","1043358","0.0-3.0-120.0-1.0-0.0","23","53808","female","174","","","","68","","59","","","","1043175","","","","","0","","174","39900","183","40237","1500","1","43","14","objects","faces","","","Stimuli/Experimental_stims/scramble/objects/scrambled_jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_david-siglin-UuW4psOb388-unsplash.jpg","","","","","","","3","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","824","1044696","0.0-3.0-120.0-2.0-0.0","23","53808","female","null","","","","null","","59","","","","1043358","","","","","","","1326","40074","1338","40420","1326","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","825","1047219","0.0-3.0-120.0-4.0","23","53808","female","null","","","","null","","59","","","","1044696","","","","","","","2500","41400","2523","41758","2500","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","826","1048240","0.0-3.0-122.0-0.0","23","53808","female","170","","","","68","","60","","","","1047219","2","","","","0","","1000","43900","1021","44281","","","","","","","","","","","C","0","1000","left","scramble","1500","3","3","33","outdoor_scenes","body_parts","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_henry-be-NLF6hTe4PAg-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_tucker-good-36skLT5jZcc-unsplash.jpg","NaN","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","827","1048634","0.0-3.0-122.0-1.0-0.0","23","53808","female","386","","","","68","","60","","","","1048240","","","","","0","","386","44900","394","45302","2000","1","3","33","outdoor_scenes","body_parts","","","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_henry-be-NLF6hTe4PAg-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_tucker-good-36skLT5jZcc-unsplash.jpg","","","","","","","3","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","828","1050261","0.0-3.0-122.0-2.0-0.0","23","53808","female","null","","","","null","","60","","","","1048634","","","","","","","1614","45286","1627","45696","1614","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","829","1051775","0.0-3.0-122.0-4.0","23","53808","female","null","","","","null","","60","","","","1050261","","","","","","","1500","46900","1514","47323","1500","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","830","1052137","0.0-3.0-124.0-0.0","23","53808","female","353","","","","68","","61","","","","1051775","2","","","","0","","353","48400","362","48837","","1","3","33","outdoor_scenes","body_parts","100","99","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg","C","0","0","","original","1500","3","3","33","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg","100","99","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","831","1054795","0.0-3.0-124.0-2.0-0.0","23","53808","female","null","","","","null","","61","","","","1052137","","","","","","","2647","48753","2658","49199","2647","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","832","1056325","0.0-3.0-124.0-4.0","23","53808","female","null","","","","null","","61","","","","1054795","","","","","","","1500","51400","1530","51857","1500","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","833","1057547","0.0-3.0-126.0-0.0","23","53808","female","250","","","","68","","62","","","","1056325","2","","","","0","","1200","52900","1222","53387","","","","","","","","","","","L","0","1200","left","scramble","2300","3","26","23","body_parts","faces","Stimuli/Experimental_stims/scramble/body_parts/scrambled_engin-akyurt-x_3gyC42btc-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_rikonavt-HQjfrvdTfak-unsplash.jpg","NaN","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","834","1057694","0.0-3.0-126.0-1.0-0.0","23","53808","female","138","","","","68","","62","","","","1057547","","","","","0","","138","54100","147","54609","1800","1","26","23","body_parts","faces","","","Stimuli/Experimental_stims/scramble/body_parts/scrambled_engin-akyurt-x_3gyC42btc-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_rikonavt-HQjfrvdTfak-unsplash.jpg","","","","","","","3","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","835","1059374","0.0-3.0-126.0-2.0-0.0","23","53808","female","null","","","","null","","62","","","","1057694","","","","","","","1662","54238","1680","54756","1662","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","836","1061697","0.0-3.0-126.0-4.0","23","53808","female","null","","","","null","","62","","","","1059374","","","","","","","2300","55900","2323","56436","2300","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
