"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","not_enough_deliberation_choices","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","missed_checkup","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","warning","scramble_acc","scramble_no_response"
"","scramble_prompt","","html-keyboard-response","776","1632221","0.0-3.0-102.0-1.0-0.0","25","22695","male","1","1320","","","","68","","50","","","1630897","","","","","0","","1320","228800","1324","229657","2000","","1","42","27","objects","body_parts","","","Stimuli/Experimental_stims/scramble/objects/scrambled_jess-bailey-nOeVi8DsN8U-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_heike-mintel-i_Gns0ELnLw-unsplash.jpg","","","","","","","2","","","","","","","","","","1",""
"","deliberation_confirmation","","html-keyboard-response","777","1632907","0.0-3.0-102.0-2.0-0.0","25","22695","male","1","null","","","","null","","50","","","1632221","","","","","","","680","230120","686","230981","680","","","","","","","","","","","","","","","","","2","","","","","","","","","","",""
"","iti","","html-keyboard-response","778","1634212","0.0-3.0-102.0-4.0","25","22695","male","1","null","","","","null","","50","","","1632907","","","","","","","1300","230800","1305","231667","1300","","","","","","","","","","","","","","","","","2","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","779","1637218","0.0-3.0-104.0-0.0","25","22695","male","1","null","","","","null","","51","","","1634212","1","","","","1","","3000","232100","3006","232972","","","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","J","0","0","","original","4900","2","20","41","faces","objects","Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg","Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg","59","70","","",""
"","deliberation_no_response","","html-keyboard-response","780","1637524","0.0-3.0-104.0-3.0-0.0","25","22695","male","1","null","","","","null","","51","","","1637218","","","","","1","","300","235100","306","235978","","","","","","","","","","","","","","","","","","2","","","","","","","","","1","",""
"","iti","","html-keyboard-response","781","1642129","0.0-3.0-104.0-4.0","25","22695","male","1","null","","","","null","","51","","","1637524","","","","","","","4600","235400","4605","236284","4600","","","","","","","","","","","","","","","","","2","","","","","","","","","","",""
"","deliberation_run_over","","html-keyboard-response","782","1799576","0.0-3.0-104.0-6.0-0.0","25","22695","male","1","157442","","","","68","","51","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","start_run","","html-keyboard-response","783","1801416","0.0-3.0-104.0-6.0-1.0","25","22695","male","1","1836","","","","84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","784","1802322","0.0-3.0-106.0-0.0","25","22695","male","1","null","","","","null","","52","","","1801416","2","","","","1","","900","0","906","0","","","","","","","","","","","","E","0","900","right","scramble","3800","3","42","27","objects","body_parts","Stimuli/Experimental_stims/scramble/objects/scrambled_jess-bailey-nOeVi8DsN8U-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_heike-mintel-i_Gns0ELnLw-unsplash.jpg","NaN","NaN","","",""
"","scramble_prompt","","html-keyboard-response","785","1803216","0.0-3.0-106.0-1.0-0.0","25","22695","male","1","889","","","","75","","52","","","1802322","","","","","0","","889","900","894","906","2100","","0","27","42","body_parts","objects","","","Stimuli/Experimental_stims/scramble/body_parts/scrambled_heike-mintel-i_Gns0ELnLw-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_jess-bailey-nOeVi8DsN8U-unsplash.jpg","","","","","","","3","","","","","","","","","","1",""
"","deliberation_confirmation","","html-keyboard-response","786","1804433","0.0-3.0-106.0-2.0-0.0","25","22695","male","1","null","","","","null","","52","","","1803216","","","","","","","1211","1789","1217","1800","1211","","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","iti","","html-keyboard-response","787","1808239","0.0-3.0-106.0-4.0","25","22695","male","1","null","","","","null","","52","","","1804433","","","","","","","3800","3000","3806","3017","3800","","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","788","1810701","0.0-3.0-108.0-0.0","25","22695","male","1","2457","","","","68","","53","","","1808239","2","","","","0","","2457","6800","2462","6823","","","1","20","41","faces","objects","59","70","Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg","Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg","J","0","0","","original","2100","3","20","41","faces","objects","Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg","Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg","59","70","","",""
"","deliberation_confirmation","","html-keyboard-response","789","1811249","0.0-3.0-108.0-2.0-0.0","25","22695","male","1","null","","","","null","","53","","","1810701","","","","","","","543","9257","548","9285","543","","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","iti","","html-keyboard-response","790","1813354","0.0-3.0-108.0-4.0","25","22695","male","1","null","","","","null","","53","","","1811249","","","","","","","2100","9800","2105","9833","2100","","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","791","1816360","0.0-3.0-110.0-0.0","25","22695","male","1","null","","","","null","","54","","","1813354","2","","","","1","","3000","11900","3006","11938","","","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","K","0","0","","original","1500","3","30","46","body_parts","objects","Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","42","62","","",""
"","deliberation_no_response","","html-keyboard-response","792","1816666","0.0-3.0-110.0-3.0-0.0","25","22695","male","1","null","","","","null","","54","","","1816360","","","","","1","","300","14900","306","14944","","","","","","","","","","","","","","","","","","3","","","","","","","","","1","",""
"","iti","","html-keyboard-response","793","1817871","0.0-3.0-110.0-4.0","25","22695","male","1","null","","","","null","","54","","","1816666","","","","","","","1200","15200","1205","15250","1200","","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","794","1818777","0.0-3.0-112.0-0.0","25","22695","male","1","null","","","","null","","55","","","1817871","2","","","","1","","900","16400","906","16455","","","","","","","","","","","","K","0","900","left","scramble","2100","3","30","46","body_parts","objects","Stimuli/Experimental_stims/scramble/body_parts/scrambled_mika-korhonen-Xodzxosar18-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_mockup-graphics-PNsj6RiHAF4-unsplash.jpg","NaN","NaN","","",""
"","scramble_prompt","","html-keyboard-response","795","1819520","0.0-3.0-112.0-1.0-0.0","25","22695","male","1","739","","","","75","","55","","","1818777","","","","","0","","739","17300","743","17361","2100","","0","46","30","objects","body_parts","","","Stimuli/Experimental_stims/scramble/objects/scrambled_mockup-graphics-PNsj6RiHAF4-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_mika-korhonen-Xodzxosar18-unsplash.jpg","","","","","","","3","","","","","","","","","","0",""
"","deliberation_confirmation","","html-keyboard-response","796","1820887","0.0-3.0-112.0-2.0-0.0","25","22695","male","1","null","","","","null","","55","","","1819520","","","","","","","1361","18039","1367","18104","1361","","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","iti","","html-keyboard-response","797","1822993","0.0-3.0-112.0-4.0","25","22695","male","1","null","","","","null","","55","","","1820887","","","","","","","2100","19400","2106","19471","2100","","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","798","1825998","0.0-3.0-114.0-0.0","25","22695","male","1","null","","","","null","","56","","","1822993","2","","","","1","","3000","21500","3005","21577","","","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","E","0","0","","original","1400","3","42","27","objects","body_parts","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg","23","92","","",""
"","deliberation_no_response","","html-keyboard-response","799","1826304","0.0-3.0-114.0-3.0-0.0","25","22695","male","1","null","","","","null","","56","","","1825998","","","","","1","","300","24500","306","24582","","","","","","","","","","","","","","","","","","3","","","","","","","","","1","",""
"","iti","","html-keyboard-response","800","1827409","0.0-3.0-114.0-4.0","25","22695","male","1","null","","","","null","","56","","","1826304","","","","","","","1100","24800","1105","24888","1100","","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","801","1828615","0.0-3.0-116.0-0.0","25","22695","male","1","null","","","","null","","57","","","1827409","2","","","","1","","1200","25900","1206","25993","","","","","","","","","","","","L","0","1200","left","scramble","2400","3","32","16","body_parts","faces","Stimuli/Experimental_stims/scramble/body_parts/scrambled_towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_freddy-kearney-o-ioeoATbIM-unsplash.jpg","NaN","NaN","","",""
"","scramble_prompt","","html-keyboard-response","802","1830420","0.0-3.0-116.0-1.0-0.0","25","22695","male","1","null","","","","null","","57","","","1828615","","","","","","","1800","27100","1805","27199","1800","","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","3","","","","","","","","","","0","1"
"","deliberation_no_response","","html-keyboard-response","803","1830725","0.0-3.0-116.0-3.0-0.0","25","22695","male","1","null","","","","null","","57","","","1830420","","","","","1","","300","28900","305","29004","","","","","","","","","","","","","","","","","","3","","","","","","","","","1","",""
"","iti","","html-keyboard-response","804","1832830","0.0-3.0-116.0-4.0","25","22695","male","1","null","","","","null","","57","","","1830725","","","","","","","2100","29200","2105","29309","2100","","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","805","1835760","0.0-3.0-118.0-0.0","25","22695","male","1","2925","","","","68","","58","","","1832830","2","","","","0","","2925","31300","2930","31414","","","1","0","43","outdoor_scenes","objects","71","78","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","A","0","0","","original","1400","3","0","43","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","71","78","","",""
"","deliberation_confirmation","","html-keyboard-response","806","1835840","0.0-3.0-118.0-2.0-0.0","25","22695","male","1","null","","","","null","","58","","","1835760","","","","","","","75","34225","80","34344","75","","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","iti","","html-keyboard-response","807","1837246","0.0-3.0-118.0-4.0","25","22695","male","1","null","","","","null","","58","","","1835840","","","","","","","1400","34300","1406","34424","1400","","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","808","1840252","0.0-3.0-120.0-0.0","25","22695","male","1","null","","","","null","","59","","","1837246","2","","","","1","","3000","35700","3006","35830","","","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","H","0","0","","original","1400","3","21","2","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","41","94","","",""
"","deliberation_no_response","","html-keyboard-response","809","1840558","0.0-3.0-120.0-3.0-0.0","25","22695","male","1","null","","","","null","","59","","","1840252","","","","","1","","300","38700","306","38836","","","","","","","","","","","","","","","","","","3","","","","","","","","","1","",""
"","iti","","html-keyboard-response","810","1841663","0.0-3.0-120.0-4.0","25","22695","male","1","null","","","","null","","59","","","1840558","","","","","","","1100","39000","1105","39142","1100","","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","811","1843069","0.0-3.0-122.0-0.0","25","22695","male","1","356","","","","75","","60","","","1841663","2","","","","0","","1400","40100","1406","40247","","","","","","","","","","","","A","0","1400","left","scramble","1500","3","0","43","outdoor_scenes","objects","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","NaN","NaN","","",""
"","scramble_prompt","","html-keyboard-response","812","1844099","0.0-3.0-122.0-1.0-0.0","25","22695","male","1","1025","","","","68","","60","","","1843069","","","","","0","","1025","41500","1030","41653","1600","","1","0","43","outdoor_scenes","objects","","","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","","","","","","","3","","","","","","","","","","1",""
"","deliberation_confirmation","","html-keyboard-response","813","1844680","0.0-3.0-122.0-2.0-0.0","25","22695","male","1","null","","","","null","","60","","","1844099","","","","","","","575","42525","581","42683","575","","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","iti","","html-keyboard-response","814","1846185","0.0-3.0-122.0-4.0","25","22695","male","1","null","","","","null","","60","","","1844680","","","","","","","1500","43100","1505","43264","1500","","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","815","1847191","0.0-3.0-124.0-0.0","25","22695","male","1","null","","","","null","","61","","","1846185","2","","","","1","","1000","44600","1006","44769","","","","","","","","","","","","C","0","1000","left","scramble","2900","3","5","25","outdoor_scenes","body_parts","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_jeff-king-bJHWJeiHfHc-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_engin-akyurt-Q2rfH3GW39c-unsplash.jpg","NaN","NaN","","",""
"","scramble_prompt","","html-keyboard-response","816","1848639","0.0-3.0-124.0-1.0-0.0","25","22695","male","1","1445","","","","68","","61","","","1847191","","","","","0","","1445","45600","1448","45775","2000","","1","5","25","outdoor_scenes","body_parts","","","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_jeff-king-bJHWJeiHfHc-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_engin-akyurt-Q2rfH3GW39c-unsplash.jpg","","","","","","","3","","","","","","","","","","1",""
"","deliberation_confirmation","","html-keyboard-response","817","1849200","0.0-3.0-124.0-2.0-0.0","25","22695","male","1","null","","","","null","","61","","","1848639","","","","","","","555","47045","561","47223","555","","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","iti","","html-keyboard-response","818","1852105","0.0-3.0-124.0-4.0","25","22695","male","1","null","","","","null","","61","","","1849200","","","","","","","2900","47600","2905","47784","2900","","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","819","1855111","0.0-3.0-126.0-0.0","25","22695","male","1","null","","","","null","","62","","","1852105","2","","","","1","","3000","50500","3006","50689","","","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","C","0","0","","original","2000","3","5","25","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg","66","14","","",""
"","deliberation_no_response","","html-keyboard-response","820","1855417","0.0-3.0-126.0-3.0-0.0","25","22695","male","1","null","","","","null","","62","","","1855111","","","","","1","","300","53500","306","53695","","","","","","","","","","","","","","","","","","3","","","","","","","","","1","",""
"","iti","","html-keyboard-response","821","1857121","0.0-3.0-126.0-4.0","25","22695","male","1","null","","","","null","","62","","","1855417","","","","","","","1700","53800","1704","54001","1700","","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","822","1860130","0.0-3.0-128.0-0.0","25","22695","male","1","null","","","","null","","63","","","1857121","2","","","","1","","3000","55500","3009","55705","","","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","G","0","0","","original","2000","3","36","8","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg","12","92","","",""
"","deliberation_no_response","","html-keyboard-response","823","1860435","0.0-3.0-128.0-3.0-0.0","25","22695","male","1","null","","","","null","","63","","","1860130","","","","","1","","300","58500","305","58714","","","","","","","","","","","","","","","","","","3","","","","","","","","","1","",""
"","iti","","html-keyboard-response","824","1862141","0.0-3.0-128.0-4.0","25","22695","male","1","null","","","","null","","63","","","1860435","","","","","","","1700","58800","1706","59019","1700","","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","825","1863447","0.0-3.0-130.0-0.0","25","22695","male","1","null","","","","null","","64","","","1862141","2","","","","1","","1300","60500","1306","60725","","","","","","","","","","","","G","0","1300","right","scramble","2100","3","36","8","objects","outdoor_scenes","Stimuli/Experimental_stims/scramble/objects/scrambled_alexander-andrews-JYGnB9gTCls-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_samsommer-vddccTqwal8-unsplash.jpg","NaN","NaN","","",""
"","scramble_prompt","","html-keyboard-response","826","1863921","0.0-3.0-130.0-1.0-0.0","25","22695","male","1","470","","","","75","","64","","","1863447","","","","","0","","470","61800","474","62031","1700","","0","8","36","outdoor_scenes","objects","","","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_samsommer-vddccTqwal8-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_alexander-andrews-JYGnB9gTCls-unsplash.jpg","","","","","","","3","","","","","","","","","","1",""
"","deliberation_confirmation","","html-keyboard-response","827","1865156","0.0-3.0-130.0-2.0-0.0","25","22695","male","1","null","","","","null","","64","","","1863921","","","","","","","1230","62270","1235","62505","1230","","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","iti","","html-keyboard-response","828","1867261","0.0-3.0-130.0-4.0","25","22695","male","1","null","","","","null","","64","","","1865156","","","","","","","2100","63500","2105","63740","2100","","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","829","1868367","0.0-3.0-132.0-0.0","25","22695","male","1","null","","","","null","","65","","","1867261","2","","","","1","","1100","65600","1106","65845","","","","","","","","","","","","F","0","1100","left","scramble","2100","3","18","26","faces","body_parts","Stimuli/Experimental_stims/scramble/faces/scrambled_jessica-radanavong-mrYkTuAesKE-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_engin-akyurt-x_3gyC42btc-unsplash.jpg","NaN","NaN","","",""
"","scramble_prompt","","html-keyboard-response","830","1870272","0.0-3.0-132.0-1.0-0.0","25","22695","male","1","null","","","","null","","65","","","1868367","","","","","","","1900","66700","1905","66951","1900","","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","3","","","","","","","","","","0","1"
"","deliberation_no_response","","html-keyboard-response","831","1870578","0.0-3.0-132.0-3.0-0.0","25","22695","male","1","null","","","","null","","65","","","1870272","","","","","1","","300","68600","306","68856","","","","","","","","","","","","","","","","","","3","","","","","","","","","1","",""
"","iti","","html-keyboard-response","832","1872384","0.0-3.0-132.0-4.0","25","22695","male","1","null","","","","null","","65","","","1870578","","","","","","","1800","68900","1806","69162","1800","","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","833","1875389","0.0-3.0-134.0-0.0","25","22695","male","1","null","","","","null","","66","","","1872384","2","","","","1","","3000","70700","3005","70968","","","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","L","0","0","","original","4500","3","32","16","body_parts","faces","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg","31","63","","",""
"","deliberation_no_response","","html-keyboard-response","834","1875695","0.0-3.0-134.0-3.0-0.0","25","22695","male","1","null","","","","null","","66","","","1875389","","","","","1","","300","73700","306","73973","","","","","","","","","","","","","","","","","","3","","","","","","","","","1","",""
"","iti","","html-keyboard-response","835","1879900","0.0-3.0-134.0-4.0","25","22695","male","1","null","","","","null","","66","","","1875695","","","","","","","4200","74000","4205","74279","4200","","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","836","1881307","0.0-3.0-136.0-0.0","25","22695","male","1","null","","","","null","","67","","","1879900","2","","","","1","","1400","78200","1407","78484","","","","","","","","","","","","B","0","1400","right","scramble","1500","3","7","14","outdoor_scenes","faces","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_david-siglin-UuW4psOb388-unsplash.jpg","NaN","NaN","","",""
"","scramble_prompt","","html-keyboard-response","837","1882096","0.0-3.0-136.0-1.0-0.0","25","22695","male","1","784","","","","75","","67","","","1881307","","","","","0","","784","79600","789","79891","1600","","0","14","7","faces","outdoor_scenes","","","Stimuli/Experimental_stims/scramble/faces/scrambled_david-siglin-UuW4psOb388-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","","","","","","","3","","","","","","","","","","1",""
"","deliberation_confirmation","","html-keyboard-response","838","1882918","0.0-3.0-136.0-2.0-0.0","25","22695","male","1","null","","","","null","","67","","","1882096","","","","","","","816","80384","822","80680","816","","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","iti","","html-keyboard-response","839","1884424","0.0-3.0-136.0-4.0","25","22695","male","1","null","","","","null","","67","","","1882918","","","","","","","1500","81200","1506","81502","1500","","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","840","1885930","0.0-3.0-138.0-0.0","25","22695","male","1","null","","","","null","","68","","","1884424","2","","","","1","","1500","82700","1506","83008","","","","","","","","","","","","D","0","1500","right","scramble","1500","3","47","22","objects","faces","Stimuli/Experimental_stims/scramble/objects/scrambled_ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_ravi-patel-VMGAbeeJTKo-unsplash.jpg","NaN","NaN","","",""
"","scramble_prompt","","html-keyboard-response","841","1886740","0.0-3.0-138.0-1.0-0.0","25","22695","male","1","805","","","","75","","68","","","1885930","","","","","0","","805","84200","810","84514","1500","","0","22","47","faces","objects","","","Stimuli/Experimental_stims/scramble/faces/scrambled_ravi-patel-VMGAbeeJTKo-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg","","","","","","","3","","","","","","","","","","1",""
"","deliberation_confirmation","","html-keyboard-response","842","1887441","0.0-3.0-138.0-2.0-0.0","25","22695","male","1","null","","","","null","","68","","","1886740","","","","","","","695","85005","701","85324","695","","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","iti","","html-keyboard-response","843","1888945","0.0-3.0-138.0-4.0","25","22695","male","1","null","","","","null","","68","","","1887441","","","","","","","1500","85700","1504","86025","1500","","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","844","1891953","0.0-3.0-140.0-0.0","25","22695","male","1","null","","","","null","","69","","","1888945","2","","","","1","","3000","87200","3008","87529","","","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","I","0","0","","original","1300","3","34","6","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg","23","82","","",""
"","deliberation_no_response","","html-keyboard-response","845","1892258","0.0-3.0-140.0-3.0-0.0","25","22695","male","1","null","","","","null","","69","","","1891953","","","","","1","","300","90200","305","90537","","","","","","","","","","","","","","","","","","3","","","","","","","","","1","",""
"","iti","","html-keyboard-response","846","1893263","0.0-3.0-140.0-4.0","25","22695","male","1","null","","","","null","","69","","","1892258","","","","","","","1000","90500","1005","90842","1000","","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","847","1896269","0.0-3.0-142.0-0.0","25","22695","male","1","null","","","","null","","70","","","1893263","2","","","","1","","3000","91500","3006","91847","","","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","F","0","0","","original","1200","3","18","26","faces","body_parts","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg","49","30","","",""
"","deliberation_no_response","","html-keyboard-response","848","1896575","0.0-3.0-142.0-3.0-0.0","25","22695","male","1","null","","","","null","","70","","","1896269","","","","","1","","300","94500","306","94853","","","","","","","","","","","","","","","","","","3","","","","","","","","","1","",""
"","iti","","html-keyboard-response","849","1897481","0.0-3.0-142.0-4.0","25","22695","male","1","null","","","","null","","70","","","1896575","","","","","","","900","94800","906","95159","900","","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","850","1898186","0.0-3.0-144.0-0.0","25","22695","male","1","null","","","","null","","71","","","1897481","2","","","","1","","700","95700","705","96065","","","","","","","","","","","","J","0","700","right","scramble","2300","3","20","41","faces","objects","Stimuli/Experimental_stims/scramble/faces/scrambled_justin-chen-J7Cf1Gch49E-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_insung-yoon-w2JtIQQXoRU-unsplash.jpg","NaN","NaN","","",""
"","scramble_prompt","","html-keyboard-response","851","1899140","0.0-3.0-144.0-1.0-0.0","25","22695","male","1","949","","","","75","","71","","","1898186","","","","","0","","949","96400","954","96770","2300","","0","41","20","objects","faces","","","Stimuli/Experimental_stims/scramble/objects/scrambled_insung-yoon-w2JtIQQXoRU-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_justin-chen-J7Cf1Gch49E-unsplash.jpg","","","","","","","3","","","","","","","","","","1",""
"","deliberation_confirmation","","html-keyboard-response","852","1900496","0.0-3.0-144.0-2.0-0.0","25","22695","male","1","null","","","","null","","71","","","1899140","","","","","","","1351","97349","1356","97724","1351","","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","iti","","html-keyboard-response","853","1902801","0.0-3.0-144.0-4.0","25","22695","male","1","null","","","","null","","71","","","1900496","","","","","","","2300","98700","2305","99080","2300","","","","","","","","","","","","","","","","","3","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","854","1905807","0.0-3.0-146.0-0.0","25","22695","male","1","null","","","","null","","72","","","1902801","2","","","","1","","3000","101000","3006","101385","","","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","D","0","0","","original","1400","3","47","22","objects","faces","Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg","Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg","42","98","","",""
"","deliberation_no_response","","html-keyboard-response","855","1906113","0.0-3.0-146.0-3.0-0.0","25","22695","male","1","null","","","","null","","72","","","1905807","","","","","1","","300","104000","306","104391","","","","","","","","","","","","","","","","","","3","","","","","","","","","1","",""
