"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","no_response","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","run","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","scramble_acc","scramble_no_response","warning"
"","deliberation","","html-keyboard-response","177","94492","0.0-3.0-70.0-0.0","11","17399","11","74","","","","68","","34","","","92580","","","","","","","","","","0","D","0","1900","left","scramble","2500","2","1","42","21","objects","faces","Stimuli/Experimental_stims/scramble/objects/scrambled_jess-bailey-nOeVi8DsN8U-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_leilani-angel-K84vnnzxmTQ-unsplash.jpg","NaN","NaN","1900","34500","1912","42136","","","",""
"","scramble_prompt","","html-keyboard-response","178","94500","0.0-3.0-70.0-1.0-0.0","11","17399","11","null","","","","null","","34","","","94492","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","2","","","","","","","","","","-900","36400","8","44048","-900","0","1",""
"","deliberation_no_response","","html-keyboard-response","179","94608","0.0-3.0-70.0-3.0-0.0","11","17399","11","null","","","","null","","34","","","94500","","","","","","","","","","1","","","","","","","2","","","","","","","","","","100","35500","108","44056","","","","1"
"","iti","","html-keyboard-response","180","94714","0.0-3.0-70.0-4.0","11","17399","11","null","","","","null","","34","","","94608","","","","","","","","","","","","","","","","","2","","","","","","","","","","100","35600","106","44164","100","","",""
"","deliberation","","html-keyboard-response","181","94778","0.0-3.0-72.0-0.0","11","17399","11","60","","","","68","","35","","","94714","1","2","27","outdoor_scenes","body_parts","50","50","Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg","0","C","0","0","","original","1700","2","1","2","27","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg","50","50","60","35700","64","44270","","","",""
"","deliberation_confirmation","","html-keyboard-response","182","95732","0.0-3.0-72.0-2.0-0.0","11","17399","11","null","","","","null","","35","","","94778","","","","","","","","","","","","","","","","","2","","","","","","","","","","940","35760","954","44334","940","","",""
"","iti","","html-keyboard-response","183","95842","0.0-3.0-72.0-4.0","11","17399","11","null","","","","null","","35","","","95732","","","","","","","","","","","","","","","","","2","","","","","","","","","","100","36700","110","45288","100","","",""
"","deliberation","","html-keyboard-response","184","97553","0.0-3.0-74.0-0.0","11","17399","11","163","","","","68","","36","","","95842","","","","","","","","","","0","B","0","1700","right","scramble","3800","2","1","8","22","outdoor_scenes","faces","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_samsommer-vddccTqwal8-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_ravi-patel-VMGAbeeJTKo-unsplash.jpg","NaN","NaN","1700","36800","1711","45398","","","",""
"","scramble_prompt","","html-keyboard-response","185","97557","0.0-3.0-74.0-1.0-0.0","11","17399","11","null","","","","null","","36","","","97553","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","2","","","","","","","","","","-700","38500","4","47109","-700","0","1",""
"","deliberation_no_response","","html-keyboard-response","186","97664","0.0-3.0-74.0-3.0-0.0","11","17399","11","null","","","","null","","36","","","97557","","","","","","","","","","1","","","","","","","2","","","","","","","","","","100","37800","107","47113","","","","1"
"","iti","","html-keyboard-response","187","97767","0.0-3.0-74.0-4.0","11","17399","11","null","","","","null","","36","","","97664","","","","","","","","","","","","","","","","","2","","","","","","","","","","100","37900","103","47220","100","","",""
"","deliberation","","html-keyboard-response","188","97912","0.0-3.0-76.0-0.0","11","17399","11","142","","","","68","","37","","","97767","1","1","37","outdoor_scenes","objects","50","50","Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg","0","A","0","0","","original","2400","2","1","1","37","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg","50","50","142","38000","145","47323","","","",""
"","deliberation_confirmation","","html-keyboard-response","189","98778","0.0-3.0-76.0-2.0-0.0","11","17399","11","null","","","","null","","37","","","97912","","","","","","","","","","","","","","","","","2","","","","","","","","","","858","38142","866","47468","858","","",""
"","iti","","html-keyboard-response","190","98891","0.0-3.0-76.0-4.0","11","17399","11","null","","","","null","","37","","","98778","","","","","","","","","","","","","","","","","2","","","","","","","","","","100","39000","113","48334","100","","",""
"","deliberation","","html-keyboard-response","191","99101","0.0-3.0-78.0-0.0","11","17399","11","207","","","","68","","38","","","98891","1","14","35","faces","body_parts","50","50","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg","0","F","0","0","","original","2000","2","1","14","35","faces","body_parts","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg","50","50","207","39100","210","48447","","","",""
"","deliberation_confirmation","","html-keyboard-response","192","99908","0.0-3.0-78.0-2.0-0.0","11","17399","11","null","","","","null","","38","","","99101","","","","","","","","","","","","","","","","","2","","","","","","","","","","793","39307","807","48657","793","","",""
"","iti","","html-keyboard-response","193","100016","0.0-3.0-78.0-4.0","11","17399","11","null","","","","null","","38","","","99908","","","","","","","","","","","","","","","","","2","","","","","","","","","","100","40100","108","49464","100","","",""
"","deliberation","","html-keyboard-response","194","101426","0.0-3.0-80.0-0.0","11","17399","11","385","","","","68","","39","","","100016","","","","","","","","","","0","K","0","1400","right","scramble","1800","2","1","26","43","body_parts","objects","Stimuli/Experimental_stims/scramble/body_parts/scrambled_engin-akyurt-x_3gyC42btc-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","NaN","NaN","1400","40200","1410","49572","","","",""
"","scramble_prompt","","html-keyboard-response","195","101430","0.0-3.0-80.0-1.0-0.0","11","17399","11","null","","","","null","","39","","","101426","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","2","","","","","","","","","","-400","41600","4","50982","-400","0","1",""
"","deliberation_no_response","","html-keyboard-response","196","101535","0.0-3.0-80.0-3.0-0.0","11","17399","11","null","","","","null","","39","","","101430","","","","","","","","","","1","","","","","","","2","","","","","","","","","","100","41200","105","50986","","","","1"
"","iti","","html-keyboard-response","197","101640","0.0-3.0-80.0-4.0","11","17399","11","null","","","","null","","39","","","101535","","","","","","","","","","","","","","","","","2","","","","","","","","","","100","41300","105","51091","100","","",""
"","deliberation","","html-keyboard-response","198","101887","0.0-3.0-82.0-0.0","11","17399","11","246","","","","68","","40","","","101640","1","33","23","body_parts","faces","50","50","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg","Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg","0","L","0","0","","original","1700","2","1","33","23","body_parts","faces","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg","Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg","50","50","246","41400","247","51196","","","",""
"","deliberation_confirmation","","html-keyboard-response","199","102651","0.0-3.0-82.0-2.0-0.0","11","17399","11","null","","","","null","","40","","","101887","","","","","","","","","","","","","","","","","2","","","","","","","","","","754","41646","764","51443","754","","",""
"","iti","","html-keyboard-response","200","102759","0.0-3.0-82.0-4.0","11","17399","11","null","","","","null","","40","","","102651","","","","","","","","","","","","","","","","","2","","","","","","","","","","100","42400","108","52207","100","","",""
"","deliberation","","html-keyboard-response","201","102994","0.0-3.0-84.0-0.0","11","17399","11","233","","","","68","","41","","","102759","1","42","21","objects","faces","50","50","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","0","D","0","0","","original","1500","2","1","42","21","objects","faces","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","50","50","233","42500","235","52315","","","",""
"","deliberation_confirmation","","html-keyboard-response","202","103769","0.0-3.0-84.0-2.0-0.0","11","17399","11","null","","","","null","","41","","","102994","","","","","","","","","","","","","","","","","2","","","","","","","","","","767","42733","775","52550","767","","",""
"","iti","","html-keyboard-response","203","103884","0.0-3.0-84.0-4.0","11","17399","11","null","","","","null","","41","","","103769","","","","","","","","","","","","","","","","","2","","","","","","","","","","100","43500","115","53325","100","","",""
"","deliberation","","html-keyboard-response","204","105098","0.0-3.0-86.0-0.0","11","17399","11","72","","","","68","","42","","","103884","","","","","","","","","","0","A","0","1200","left","scramble","2400","2","1","1","37","outdoor_scenes","objects","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_alexander-andrews-VLGWE_SumrA-unsplash.jpg","NaN","NaN","1200","43600","1214","53440","","","",""
"","scramble_prompt","","html-keyboard-response","205","105101","0.0-3.0-86.0-1.0-0.0","11","17399","11","null","","","","null","","42","","","105098","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","2","","","","","","","","","","-200","44800","3","54654","-200","0","1",""
"","deliberation_no_response","","html-keyboard-response","206","105208","0.0-3.0-86.0-3.0-0.0","11","17399","11","null","","","","null","","42","","","105101","","","","","","","","","","1","","","","","","","2","","","","","","","","","","100","44600","107","54657","","","","1"
"","iti","","html-keyboard-response","207","105323","0.0-3.0-86.0-4.0","11","17399","11","null","","","","null","","42","","","105208","","","","","","","","","","","","","","","","","2","","","","","","","","","","100","44700","115","54764","100","","",""
"","deliberation","","html-keyboard-response","208","105548","0.0-3.0-88.0-0.0","11","17399","11","222","","","","68","","43","","","105323","1","46","10","objects","outdoor_scenes","50","50","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg","0","G","0","0","","original","3600","2","1","46","10","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg","50","50","222","44800","225","54879","","","",""
"","deliberation_confirmation","","html-keyboard-response","209","106337","0.0-3.0-88.0-2.0-0.0","11","17399","11","null","","","","null","","43","","","105548","","","","","","","","","","","","","","","","","2","","","","","","","","","","778","45022","789","55104","778","","",""
"","iti","","html-keyboard-response","210","106447","0.0-3.0-88.0-4.0","11","17399","11","null","","","","null","","43","","","106337","","","","","","","","","","","","","","","","","2","","","","","","","","","","100","45800","110","55893","100","","",""
"","deliberation","","html-keyboard-response","211","108255","0.0-3.0-90.0-0.0","11","17399","11","407","","","","68","","44","","","106447","","","","","","","","","","0","G","0","1800","right","scramble","1300","2","1","46","10","objects","outdoor_scenes","Stimuli/Experimental_stims/scramble/objects/scrambled_mockup-graphics-PNsj6RiHAF4-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_shannon-kunkle-dM8INmkyDas-unsplash.jpg","NaN","NaN","1800","45900","1808","56003","","","",""
"","scramble_prompt","","html-keyboard-response","212","108259","0.0-3.0-90.0-1.0-0.0","11","17399","11","null","","","","null","","44","","","108255","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","2","","","","","","","","","","-800","47700","4","57811","-800","0","1",""
"","deliberation_no_response","","html-keyboard-response","213","108367","0.0-3.0-90.0-3.0-0.0","11","17399","11","null","","","","null","","44","","","108259","","","","","","","","","","1","","","","","","","2","","","","","","","","","","100","46900","108","57815","","","","1"
"","iti","","html-keyboard-response","214","108473","0.0-3.0-90.0-4.0","11","17399","11","null","","","","null","","44","","","108367","","","","","","","","","","","","","","","","","2","","","","","","","","","","100","47000","106","57923","100","","",""
"","deliberation","","html-keyboard-response","215","110279","0.0-3.0-92.0-0.0","11","17399","11","270","","","","68","","45","","","108473","","","","","","","","","","0","J","0","1800","left","scramble","1000","2","1","15","36","faces","objects","Stimuli/Experimental_stims/scramble/faces/scrambled_erik-lucatero-d2MSDujJl2g-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_alexander-andrews-JYGnB9gTCls-unsplash.jpg","NaN","NaN","1800","47100","1806","58029","","","",""
"","scramble_prompt","","html-keyboard-response","216","110286","0.0-3.0-92.0-1.0-0.0","11","17399","11","null","","","","null","","45","","","110279","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","2","","","","","","","","","","-800","48900","7","59835","-800","0","1",""
"","deliberation_no_response","","html-keyboard-response","217","110392","0.0-3.0-92.0-3.0-0.0","11","17399","11","null","","","","null","","45","","","110286","","","","","","","","","","1","","","","","","","2","","","","","","","","","","100","48100","106","59842","","","","1"
"","iti","","html-keyboard-response","218","110504","0.0-3.0-92.0-4.0","11","17399","11","null","","","","null","","45","","","110392","","","","","","","","","","","","","","","","","2","","","","","","","","","","100","48200","112","59948","100","","",""
"","deliberation","","html-keyboard-response","219","110802","0.0-3.0-94.0-0.0","11","17399","11","294","","","","68","","46","","","110504","1","8","22","outdoor_scenes","faces","50","50","Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg","Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg","0","B","0","0","","original","1700","2","1","8","22","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/samsommer-vddccTqwal8-unsplash.jpg","Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg","50","50","294","48300","298","60060","","","",""
"","deliberation_confirmation","","html-keyboard-response","220","111521","0.0-3.0-94.0-2.0-0.0","11","17399","11","null","","","","null","","46","","","110802","","","","","","","","","","","","","","","","","2","","","","","","","","","","706","48594","719","60358","706","","",""
"","iti","","html-keyboard-response","221","111635","0.0-3.0-94.0-4.0","11","17399","11","null","","","","null","","46","","","111521","","","","","","","","","","","","","","","","","2","","","","","","","","","","100","49300","114","61077","100","","",""
"","deliberation","","html-keyboard-response","222","112946","0.0-3.0-96.0-0.0","11","17399","11","47","","","","68","","47","","","111635","","","","","","","","","","0","I","0","1300","right","scramble","1200","2","1","28","5","body_parts","outdoor_scenes","Stimuli/Experimental_stims/scramble/body_parts/scrambled_ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_jeff-king-bJHWJeiHfHc-unsplash.jpg","NaN","NaN","1300","49400","1311","61191","","","",""
"","scramble_prompt","","html-keyboard-response","223","112950","0.0-3.0-96.0-1.0-0.0","11","17399","11","null","","","","null","","47","","","112946","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","2","","","","","","","","","","-300","50700","4","62502","-300","0","1",""
"","deliberation_no_response","","html-keyboard-response","224","113060","0.0-3.0-96.0-3.0-0.0","11","17399","11","null","","","","null","","47","","","112950","","","","","","","","","","1","","","","","","","2","","","","","","","","","","100","50400","110","62506","","","","1"
"","iti","","html-keyboard-response","225","113168","0.0-3.0-96.0-4.0","11","17399","11","null","","","","null","","47","","","113060","","","","","","","","","","","","","","","","","2","","","","","","","","","","100","50500","108","62616","100","","",""
"","deliberation","","html-keyboard-response","226","113581","0.0-3.0-98.0-0.0","11","17399","11","409","","","","68","","48","","","113168","1","12","4","faces","outdoor_scenes","50","50","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","0","H","0","0","","original","2800","2","1","12","4","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","50","50","409","50600","413","62724","","","",""
"","deliberation_confirmation","","html-keyboard-response","227","114184","0.0-3.0-98.0-2.0-0.0","11","17399","11","null","","","","null","","48","","","113581","","","","","","","","","","","","","","","","","2","","","","","","","","","","591","51009","603","63137","591","","",""
"","iti","","html-keyboard-response","228","114296","0.0-3.0-98.0-4.0","11","17399","11","null","","","","null","","48","","","114184","","","","","","","","","","","","","","","","","2","","","","","","","","","","100","51600","112","63740","100","","",""
"","deliberation","","html-keyboard-response","229","115607","0.0-3.0-100.0-0.0","11","17399","11","40","","","","68","","49","","","114296","","","","","","","","","","0","L","0","1300","left","scramble","1400","2","1","33","23","body_parts","faces","Stimuli/Experimental_stims/scramble/body_parts/scrambled_tucker-good-36skLT5jZcc-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_rikonavt-HQjfrvdTfak-unsplash.jpg","NaN","NaN","1300","51700","1311","63852","","","",""
"","scramble_prompt","","html-keyboard-response","230","115611","0.0-3.0-100.0-1.0-0.0","11","17399","11","null","","","","null","","49","","","115607","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","2","","","","","","","","","","-300","53000","4","65163","-300","0","1",""
"","deliberation_no_response","","html-keyboard-response","231","115723","0.0-3.0-100.0-3.0-0.0","11","17399","11","null","","","","null","","49","","","115611","","","","","","","","","","1","","","","","","","2","","","","","","","","","","100","52700","112","65167","","","","1"
"","iti","","html-keyboard-response","232","115834","0.0-3.0-100.0-4.0","11","17399","11","null","","","","null","","49","","","115723","","","","","","","","","","","","","","","","","2","","","","","","","","","","100","52800","111","65279","100","","",""
"","deliberation","","html-keyboard-response","233","116842","0.0-3.0-102.0-0.0","11","17399","11","149","","","","68","","50","","","115834","","","","","","","","","","0","E","0","1000","left","scramble","1300","2","1","41","24","objects","body_parts","Stimuli/Experimental_stims/scramble/objects/scrambled_insung-yoon-w2JtIQQXoRU-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_clay-banks-LjqARJaJotc-unsplash.jpg","NaN","NaN","1000","52900","1008","65390","","","",""
"","scramble_prompt","","html-keyboard-response","234","116850","0.0-3.0-102.0-1.0-0.0","11","17399","11","null","","","","null","","50","","","116842","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","2","","","","","","","","","","0","53900","8","66398","0","0","1",""
"","deliberation_no_response","","html-keyboard-response","235","116953","0.0-3.0-102.0-3.0-0.0","11","17399","11","null","","","","null","","50","","","116850","","","","","","","","","","1","","","","","","","2","","","","","","","","","","100","53900","103","66406","","","","1"
"","iti","","html-keyboard-response","236","117066","0.0-3.0-102.0-4.0","11","17399","11","null","","","","null","","50","","","116953","","","","","","","","","","","","","","","","","2","","","","","","","","","","100","54000","113","66509","100","","",""
"","deliberation","","html-keyboard-response","237","117364","0.0-3.0-104.0-0.0","11","17399","11","296","","","","68","","51","","","117066","1","15","36","faces","objects","50","50","Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","0","J","0","0","","original","4900","2","1","15","36","faces","objects","Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","50","50","296","54100","298","66622","","","",""
"","deliberation_confirmation","","html-keyboard-response","238","118080","0.0-3.0-104.0-2.0-0.0","11","17399","11","null","","","","null","","51","","","117364","","","","","","","","","","","","","","","","","2","","","","","","","","","","704","54396","716","66920","704","","",""
"","iti","","html-keyboard-response","239","118183","0.0-3.0-104.0-4.0","11","17399","11","null","","","","null","","51","","","118080","","","","","","","","","","","","","","","","","2","","","","","","","","","","100","55100","103","67636","100","","",""
"","deliberation_run_over","","html-keyboard-response","240","120857","0.0-3.0-104.0-6.0-0.0","11","17399","11","2671","","","","68","","51","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","start_run","","html-keyboard-response","241","121965","0.0-3.0-104.0-6.0-1.0","11","17399","11","1107","","","","84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","242","122875","0.0-3.0-106.0-0.0","11","17399","11","null","","","","null","","52","","","121965","","","","","","","","","","1","E","0","900","right","scramble","3800","3","2","41","24","objects","body_parts","Stimuli/Experimental_stims/scramble/objects/scrambled_insung-yoon-w2JtIQQXoRU-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_clay-banks-LjqARJaJotc-unsplash.jpg","NaN","NaN","900","0","910","0","","","",""
"","scramble_prompt","","html-keyboard-response","243","122983","0.0-3.0-106.0-1.0-0.0","11","17399","11","null","","","","null","","52","","","122875","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","3","","","","","","","","","","100","900","108","910","100","0","1",""
"","deliberation_no_response","","html-keyboard-response","244","123091","0.0-3.0-106.0-3.0-0.0","11","17399","11","null","","","","null","","52","","","122983","","","","","","","","","","1","","","","","","","3","","","","","","","","","","100","1000","108","1018","","","","1"
"","iti","","html-keyboard-response","245","123202","0.0-3.0-106.0-4.0","11","17399","11","null","","","","null","","52","","","123091","","","","","","","","","","","","","","","","","3","","","","","","","","","","100","1100","111","1126","100","","",""
"","deliberation","","html-keyboard-response","246","124213","0.0-3.0-108.0-0.0","11","17399","11","null","","","","null","","53","","","123202","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1","J","0","0","","original","2100","3","2","15","36","faces","objects","Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","50","50","1000","1200","1011","1237","","","",""
"","deliberation_no_response","","html-keyboard-response","247","124320","0.0-3.0-108.0-3.0-0.0","11","17399","11","null","","","","null","","53","","","124213","","","","","","","","","","1","","","","","","","3","","","","","","","","","","100","2200","107","2248","","","","1"
"","iti","","html-keyboard-response","248","124434","0.0-3.0-108.0-4.0","11","17399","11","null","","","","null","","53","","","124320","","","","","","","","","","","","","","","","","3","","","","","","","","","","100","2300","114","2355","100","","",""
"","deliberation","","html-keyboard-response","249","125440","0.0-3.0-110.0-0.0","11","17399","11","null","","","","null","","54","","","124434","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1","K","0","0","","original","1500","3","2","26","43","body_parts","objects","Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","50","50","1000","2400","1006","2469","","","",""
"","deliberation_no_response","","html-keyboard-response","250","125551","0.0-3.0-110.0-3.0-0.0","11","17399","11","null","","","","null","","54","","","125440","","","","","","","","","","1","","","","","","","3","","","","","","","","","","100","3400","111","3475","","","","1"
"","iti","","html-keyboard-response","251","125657","0.0-3.0-110.0-4.0","11","17399","11","null","","","","null","","54","","","125551","","","","","","","","","","","","","","","","","3","","","","","","","","","","100","3500","106","3586","100","","",""
"","deliberation","","html-keyboard-response","252","126567","0.0-3.0-112.0-0.0","11","17399","11","null","","","","null","","55","","","125657","","","","","","","","","","1","K","0","900","left","scramble","2100","3","2","26","43","body_parts","objects","Stimuli/Experimental_stims/scramble/body_parts/scrambled_engin-akyurt-x_3gyC42btc-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","NaN","NaN","900","3600","910","3692","","","",""
"","scramble_prompt","","html-keyboard-response","253","126671","0.0-3.0-112.0-1.0-0.0","11","17399","11","null","","","","null","","55","","","126567","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","3","","","","","","","","","","100","4500","104","4602","100","0","1",""
"","deliberation_no_response","","html-keyboard-response","254","126780","0.0-3.0-112.0-3.0-0.0","11","17399","11","null","","","","null","","55","","","126671","","","","","","","","","","1","","","","","","","3","","","","","","","","","","100","4600","109","4706","","","","1"
"","iti","","html-keyboard-response","255","126890","0.0-3.0-112.0-4.0","11","17399","11","null","","","","null","","55","","","126780","","","","","","","","","","","","","","","","","3","","","","","","","","","","100","4700","110","4815","100","","",""
"","deliberation","","html-keyboard-response","256","127897","0.0-3.0-114.0-0.0","11","17399","11","null","","","","null","","56","","","126890","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1","E","0","0","","original","1400","3","2","41","24","objects","body_parts","Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg","Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg","50","50","1000","4800","1007","4925","","","",""
"","deliberation_no_response","","html-keyboard-response","257","128008","0.0-3.0-114.0-3.0-0.0","11","17399","11","null","","","","null","","56","","","127897","","","","","","","","","","1","","","","","","","3","","","","","","","","","","100","5800","111","5932","","","","1"
"","iti","","html-keyboard-response","258","128125","0.0-3.0-114.0-4.0","11","17399","11","null","","","","null","","56","","","128008","","","","","","","","","","","","","","","","","3","","","","","","","","","","100","5900","117","6043","100","","",""
"","deliberation","","html-keyboard-response","259","129339","0.0-3.0-116.0-0.0","11","17399","11","null","","","","null","","57","","","128125","","","","","","","","","","1","L","0","1200","left","scramble","2400","3","2","33","23","body_parts","faces","Stimuli/Experimental_stims/scramble/body_parts/scrambled_tucker-good-36skLT5jZcc-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_rikonavt-HQjfrvdTfak-unsplash.jpg","NaN","NaN","1200","6000","1214","6160","","","",""
"","scramble_prompt","","html-keyboard-response","260","129347","0.0-3.0-116.0-1.0-0.0","11","17399","11","null","","","","null","","57","","","129339","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","3","","","","","","","","","","-200","7200","8","7374","-200","0","1",""
"","deliberation_no_response","","html-keyboard-response","261","129452","0.0-3.0-116.0-3.0-0.0","11","17399","11","null","","","","null","","57","","","129347","","","","","","","","","","1","","","","","","","3","","","","","","","","","","100","7000","105","7382","","","","1"
"","iti","","html-keyboard-response","262","129564","0.0-3.0-116.0-4.0","11","17399","11","null","","","","null","","57","","","129452","","","","","","","","","","","","","","","","","3","","","","","","","","","","100","7100","112","7487","100","","",""
"","deliberation","","html-keyboard-response","263","130577","0.0-3.0-118.0-0.0","11","17399","11","null","","","","null","","58","","","129564","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1","A","0","0","","original","1400","3","2","1","37","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg","50","50","1000","7200","1013","7599","","","",""
