"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","warning","scramble_acc","missed_checkup","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally"
"","iti_outcome_learning","","html-keyboard-response","1103","1775513","0.0-4.0-41.0-3.0","33","97001","female","null","","","","null","","39","","","1772405","1","","","","","","3100","266900","3108","250123","3100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_learning_run_over","","html-keyboard-response","1104","1788129","0.0-4.0-41.0-5.0-0.0","33","97001","female","12606","","","","68","","39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","start_run","","html-keyboard-response","1105","1789360","0.0-4.0-41.0-5.0-1.0","33","97001","female","1224","","","","84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1106","1790869","0.0-4.0-42.0-0.0","33","97001","female","null","","","","null","","40","","","1789360","2","","3000","","","","1500","0","1509","0","","","","","","","","","","","","0","","","","4000","","","","","","","","","","","","","7","C","no_gain","",""
"","isi_outcome_learning","","html-keyboard-response","1107","1793881","0.0-4.0-42.0-1.0","33","97001","female","null","","","","null","","40","","","1790869","2","","","","","","3000","1500","3012","1509","3000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1108","1795389","0.0-4.0-42.0-2.0","33","97001","female","544","","","","75","no_gain","40","","","1793881","2","","","","0","","1500","4500","1508","4521","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","544",""
"","iti_outcome_learning","","html-keyboard-response","1109","1799398","0.0-4.0-42.0-3.0","33","97001","female","null","","","","null","","40","","","1795389","2","","","","","","4000","7500","4009","6029","4000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1110","1800909","0.0-4.0-43.0-0.0","33","97001","female","null","","","","null","","41","","","1799398","2","","2000","","","","1500","11500","1511","10038","","","","","","","","","","","","0","","","","1000","","","","","","","","","","","","","16","D","gain","",""
"","isi_outcome_learning","","html-keyboard-response","1111","1802917","0.0-4.0-43.0-1.0","33","97001","female","null","","","","null","","41","","","1800909","2","","","","","","2000","13000","2008","11549","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1112","1804423","0.0-4.0-43.0-2.0","33","97001","female","484","","","","68","gain","41","","","1802917","2","","","","0","","1500","15000","1506","13557","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","484",""
"","iti_outcome_learning","","html-keyboard-response","1113","1805430","0.0-4.0-43.0-3.0","33","97001","female","null","","","","null","","41","","","1804423","2","","","","","","1000","17000","1007","15063","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1114","1806939","0.0-4.0-44.0-0.0","33","97001","female","null","","","","null","","42","","","1805430","2","","2000","","","","1500","18000","1509","16070","","","","","","","","","","","","0","","","","1600","","","","","","","","","","","","","23","H","gain","",""
"","isi_outcome_learning","","html-keyboard-response","1115","1808945","0.0-4.0-44.0-1.0","33","97001","female","null","","","","null","","42","","","1806939","2","","","","","","2000","19500","2006","17579","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1116","1810454","0.0-4.0-44.0-2.0","33","97001","female","567","","","","68","gain","42","","","1808945","2","","","","0","","1500","21500","1509","19585","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","567",""
"","iti_outcome_learning","","html-keyboard-response","1117","1812061","0.0-4.0-44.0-3.0","33","97001","female","null","","","","null","","42","","","1810454","2","","","","","","1600","23500","1607","21094","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1118","1813571","0.0-4.0-45.0-0.0","33","97001","female","null","","","","null","","43","","","1812061","2","","2300","","","","1500","25100","1510","22701","","","","","","","","","","","","0","","","","1100","","","","","","","","","","","","","43","K","gain","",""
"","isi_outcome_learning","","html-keyboard-response","1119","1815879","0.0-4.0-45.0-1.0","33","97001","female","null","","","","null","","43","","","1813571","2","","","","","","2300","26600","2308","24211","2300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1120","1817387","0.0-4.0-45.0-2.0","33","97001","female","856","","","","68","gain","43","","","1815879","2","","","","0","","1500","28900","1508","26519","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","856",""
"","iti_outcome_learning","","html-keyboard-response","1121","1818495","0.0-4.0-45.0-3.0","33","97001","female","null","","","","null","","43","","","1817387","2","","","","","","1100","31200","1108","28027","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1122","1820005","0.0-4.0-46.0-0.0","33","97001","female","null","","","","null","","44","","","1818495","2","","2300","","","","1500","32300","1510","29135","","","","","","","","","","","","0","","","","1300","","","","","","","","","","","","","12","F","no_gain","",""
"","isi_outcome_learning","","html-keyboard-response","1123","1822312","0.0-4.0-46.0-1.0","33","97001","female","null","","","","null","","44","","","1820005","2","","","","","","2300","33800","2307","30645","2300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1124","1823821","0.0-4.0-46.0-2.0","33","97001","female","471","","","","75","no_gain","44","","","1822312","2","","","","0","","1500","36100","1509","32952","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","471",""
"","iti_outcome_learning","","html-keyboard-response","1125","1825129","0.0-4.0-46.0-3.0","33","97001","female","null","","","","null","","44","","","1823821","2","","","","","","1300","38400","1308","34461","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1126","1826639","0.0-4.0-47.0-0.0","33","97001","female","null","","","","null","","45","","","1825129","2","","1500","","","","1500","39700","1510","35769","","","","","","","","","","","","0","","","","2000","","","","","","","","","","","","","38","J","no_gain","",""
"","isi_outcome_learning","","html-keyboard-response","1127","1828147","0.0-4.0-47.0-1.0","33","97001","female","null","","","","null","","45","","","1826639","2","","","","","","1500","41200","1508","37279","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1128","1829655","0.0-4.0-47.0-2.0","33","97001","female","525","","","","75","no_gain","45","","","1828147","2","","","","0","","1500","42700","1508","38787","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","525",""
"","iti_outcome_learning","","html-keyboard-response","1129","1831663","0.0-4.0-47.0-3.0","33","97001","female","null","","","","null","","45","","","1829655","2","","","","","","2000","44200","2008","40295","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1130","1833170","0.0-4.0-48.0-0.0","33","97001","female","null","","","","null","","46","","","1831663","2","","2000","","","","1500","46200","1507","42303","","","","","","","","","","","","0","","","","4300","","","","","","","","","","","","","4","B","gain","",""
"","isi_outcome_learning","","html-keyboard-response","1131","1835177","0.0-4.0-48.0-1.0","33","97001","female","null","","","","null","","46","","","1833170","2","","","","","","2000","47700","2007","43810","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1132","1836686","0.0-4.0-48.0-2.0","33","97001","female","543","","","","68","gain","46","","","1835177","2","","","","0","","1500","49700","1509","45817","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","543",""
"","iti_outcome_learning","","html-keyboard-response","1133","1840993","0.0-4.0-48.0-3.0","33","97001","female","null","","","","null","","46","","","1836686","2","","","","","","4300","51700","4307","47326","4300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1134","1842501","0.0-4.0-49.0-0.0","33","97001","female","null","","","","null","","47","","","1840993","2","","3300","","","","1500","56000","1508","51633","","","","","","","","","","","","0","","","","1300","","","","","","","","","","","","","46","E","gain","",""
"","isi_outcome_learning","","html-keyboard-response","1135","1845810","0.0-4.0-49.0-1.0","33","97001","female","null","","","","null","","47","","","1842501","2","","","","","","3300","57500","3309","53141","3300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1136","1847318","0.0-4.0-49.0-2.0","33","97001","female","510","","","","68","gain","47","","","1845810","2","","","","0","","1500","60800","1508","56450","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","510",""
"","iti_outcome_learning","","html-keyboard-response","1137","1848627","0.0-4.0-49.0-3.0","33","97001","female","null","","","","null","","47","","","1847318","2","","","","","","1300","64100","1309","57958","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1138","1850135","0.0-4.0-50.0-0.0","33","97001","female","null","","","","null","","48","","","1848627","2","","2200","","","","1500","65400","1508","59267","","","","","","","","","","","","0","","","","2300","","","","","","","","","","","","","5","I","no_gain","",""
"","isi_outcome_learning","","html-keyboard-response","1139","1852344","0.0-4.0-50.0-1.0","33","97001","female","null","","","","null","","48","","","1850135","2","","","","","","2200","66900","2209","60775","2200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1140","1853852","0.0-4.0-50.0-2.0","33","97001","female","640","","","","75","no_gain","48","","","1852344","2","","","","0","","1500","69100","1508","62984","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","640",""
"","iti_outcome_learning","","html-keyboard-response","1141","1856160","0.0-4.0-50.0-3.0","33","97001","female","null","","","","null","","48","","","1853852","2","","","","","","2300","71300","2308","64492","2300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1142","1857669","0.0-4.0-51.0-0.0","33","97001","female","null","","","","null","","49","","","1856160","2","","1100","","","","1500","73600","1509","66800","","","","","","","","","","","","0","","","","1400","","","","","","","","","","","","","9","A","no_gain","",""
"","isi_outcome_learning","","html-keyboard-response","1143","1858777","0.0-4.0-51.0-1.0","33","97001","female","null","","","","null","","49","","","1857669","2","","","","","","1100","75100","1108","68309","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1144","1860284","0.0-4.0-51.0-2.0","33","97001","female","527","","","","75","no_gain","49","","","1858777","2","","","","0","","1500","76200","1507","69417","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","527",""
"","iti_outcome_learning","","html-keyboard-response","1145","1861692","0.0-4.0-51.0-3.0","33","97001","female","null","","","","null","","49","","","1860284","2","","","","","","1400","77300","1408","70924","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1146","1863202","0.0-4.0-52.0-0.0","33","97001","female","null","","","","null","","50","","","1861692","2","","1400","","","","1500","78700","1510","72332","","","","","","","","","","","","0","","","","2500","","","","","","","","","","","","","2","G","gain","",""
"","isi_outcome_learning","","html-keyboard-response","1147","1864609","0.0-4.0-52.0-1.0","33","97001","female","null","","","","null","","50","","","1863202","2","","","","","","1400","80200","1407","73842","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1148","1866117","0.0-4.0-52.0-2.0","33","97001","female","559","","","","68","gain","50","","","1864609","2","","","","0","","1500","81600","1508","75249","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","559",""
"","iti_outcome_learning","","html-keyboard-response","1149","1868626","0.0-4.0-52.0-3.0","33","97001","female","null","","","","null","","50","","","1866117","2","","","","","","2500","83000","2509","76757","2500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1150","1870135","0.0-4.0-53.0-0.0","33","97001","female","null","","","","null","","51","","","1868626","2","","2300","","","","1500","85500","1509","79266","","","","","","","","","","","","0","","","","1800","","","","","","","","","","","","","22","L","no_gain","",""
"","isi_outcome_learning","","html-keyboard-response","1151","1872443","0.0-4.0-53.0-1.0","33","97001","female","null","","","","null","","51","","","1870135","2","","","","","","2300","87000","2308","80775","2300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1152","1873952","0.0-4.0-53.0-2.0","33","97001","female","853","","","","75","no_gain","51","","","1872443","2","","","","0","","1500","89300","1509","83083","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","853",""
"","iti_outcome_learning","","html-keyboard-response","1153","1875760","0.0-4.0-53.0-3.0","33","97001","female","null","","","","null","","51","","","1873952","2","","","","","","1800","91600","1808","84592","1800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1154","1877269","0.0-4.0-54.0-0.0","33","97001","female","null","","","","null","","52","","","1875760","2","","2000","","","","1500","93400","1509","86400","","","","","","","","","","","","0","","","","3700","","","","","","","","","","","","","7","C","no_gain","",""
"","isi_outcome_learning","","html-keyboard-response","1155","1879277","0.0-4.0-54.0-1.0","33","97001","female","null","","","","null","","52","","","1877269","2","","","","","","2000","94900","2008","87909","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1156","1880785","0.0-4.0-54.0-2.0","33","97001","female","641","","","","75","no_gain","52","","","1879277","2","","","","0","","1500","96900","1508","89917","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","641",""
"","iti_outcome_learning","","html-keyboard-response","1157","1884491","0.0-4.0-54.0-3.0","33","97001","female","null","","","","null","","52","","","1880785","2","","","","","","3700","98900","3706","91425","3700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1158","1885999","0.0-4.0-55.0-0.0","33","97001","female","null","","","","null","","53","","","1884491","2","","1400","","","","1500","102600","1508","95131","","","","","","","","","","","","0","","","","1400","","","","","","","","","","","","","12","F","no_gain","",""
"","isi_outcome_learning","","html-keyboard-response","1159","1887407","0.0-4.0-55.0-1.0","33","97001","female","null","","","","null","","53","","","1885999","2","","","","","","1400","104100","1408","96639","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1160","1888914","0.0-4.0-55.0-2.0","33","97001","female","561","","","","75","no_gain","53","","","1887407","2","","","","0","","1500","105500","1507","98047","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","561",""
"","iti_outcome_learning","","html-keyboard-response","1161","1890322","0.0-4.0-55.0-3.0","33","97001","female","null","","","","null","","53","","","1888914","2","","","","","","1400","106900","1408","99554","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1162","1891832","0.0-4.0-56.0-0.0","33","97001","female","null","","","","null","","54","","","1890322","2","","1100","","","","1500","108300","1510","100962","","","","","","","","","","","","0","","","","1600","","","","","","","","","","","","","2","G","gain","",""
"","isi_outcome_learning","","html-keyboard-response","1163","1892940","0.0-4.0-56.0-1.0","33","97001","female","null","","","","null","","54","","","1891832","2","","","","","","1100","109800","1108","102472","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1164","1894448","0.0-4.0-56.0-2.0","33","97001","female","667","","","","68","gain","54","","","1892940","2","","","","0","","1500","110900","1508","103580","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","667",""
"","iti_outcome_learning","","html-keyboard-response","1165","1896056","0.0-4.0-56.0-3.0","33","97001","female","null","","","","null","","54","","","1894448","2","","","","","","1600","112000","1608","105088","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1166","1897567","0.0-4.0-57.0-0.0","33","97001","female","null","","","","null","","55","","","1896056","2","","2700","","","","1500","113600","1511","106696","","","","","","","","","","","","0","","","","1300","","","","","","","","","","","","","38","J","no_gain","",""
"","isi_outcome_learning","","html-keyboard-response","1167","1900274","0.0-4.0-57.0-1.0","33","97001","female","null","","","","null","","55","","","1897567","2","","","","","","2700","115100","2707","108207","2700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1168","1901784","0.0-4.0-57.0-2.0","33","97001","female","572","","","","75","no_gain","55","","","1900274","2","","","","0","","1500","117800","1510","110914","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","572",""
"","iti_outcome_learning","","html-keyboard-response","1169","1903089","0.0-4.0-57.0-3.0","33","97001","female","null","","","","null","","55","","","1901784","2","","","","","","1300","120500","1305","112424","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1170","1904597","0.0-4.0-58.0-0.0","33","97001","female","null","","","","null","","56","","","1903089","2","","1100","","","","1500","121800","1508","113729","","","","","","","","","","","","0","","","","1300","","","","","","","","","","","","","16","D","gain","",""
"","isi_outcome_learning","","html-keyboard-response","1171","1905706","0.0-4.0-58.0-1.0","33","97001","female","null","","","","null","","56","","","1904597","2","","","","","","1100","123300","1109","115237","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1172","1907214","0.0-4.0-58.0-2.0","33","97001","female","709","","","","68","gain","56","","","1905706","2","","","","0","","1500","124400","1508","116346","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","709",""
"","iti_outcome_learning","","html-keyboard-response","1173","1908523","0.0-4.0-58.0-3.0","33","97001","female","null","","","","null","","56","","","1907214","2","","","","","","1300","125500","1309","117854","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1174","1910032","0.0-4.0-59.0-0.0","33","97001","female","null","","","","null","","57","","","1908523","2","","1200","","","","1500","126800","1509","119163","","","","","","","","","","","","0","","","","1100","","","","","","","","","","","","","9","A","no_gain","",""
"","isi_outcome_learning","","html-keyboard-response","1175","1911241","0.0-4.0-59.0-1.0","33","97001","female","null","","","","null","","57","","","1910032","2","","","","","","1200","128300","1209","120672","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1176","1912749","0.0-4.0-59.0-2.0","33","97001","female","719","","","","75","no_gain","57","","","1911241","2","","","","0","","1500","129500","1508","121881","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","719",""
"","iti_outcome_learning","","html-keyboard-response","1177","1913855","0.0-4.0-59.0-3.0","33","97001","female","null","","","","null","","57","","","1912749","2","","","","","","1100","130700","1106","123389","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1178","1915362","0.0-4.0-60.0-0.0","33","97001","female","null","","","","null","","58","","","1913855","2","","1400","","","","1500","131800","1507","124495","","","","","","","","","","","","0","","","","1500","","","","","","","","","","","","","46","E","gain","",""
"","isi_outcome_learning","","html-keyboard-response","1179","1916771","0.0-4.0-60.0-1.0","33","97001","female","null","","","","null","","58","","","1915362","2","","","","","","1400","133300","1409","126002","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1180","1918289","0.0-4.0-60.0-2.0","33","97001","female","500","","","","68","gain","58","","","1916771","2","","","","0","","1500","134700","1518","127411","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","500",""
"","iti_outcome_learning","","html-keyboard-response","1181","1919797","0.0-4.0-60.0-3.0","33","97001","female","null","","","","null","","58","","","1918289","2","","","","","","1500","136100","1508","128929","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1182","1921305","0.0-4.0-61.0-0.0","33","97001","female","null","","","","null","","59","","","1919797","2","","2000","","","","1500","137600","1508","130437","","","","","","","","","","","","0","","","","4200","","","","","","","","","","","","","23","H","gain","",""
"","isi_outcome_learning","","html-keyboard-response","1183","1923311","0.0-4.0-61.0-1.0","33","97001","female","null","","","","null","","59","","","1921305","2","","","","","","2000","139100","2006","131945","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1184","1924817","0.0-4.0-61.0-2.0","33","97001","female","434","","","","68","gain","59","","","1923311","2","","","","0","","1500","141100","1506","133951","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","434",""
"","iti_outcome_learning","","html-keyboard-response","1185","1929026","0.0-4.0-61.0-3.0","33","97001","female","null","","","","null","","59","","","1924817","2","","","","","","4200","143100","4209","135457","4200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1186","1930537","0.0-4.0-62.0-0.0","33","97001","female","null","","","","null","","60","","","1929026","2","","1300","","","","1500","147300","1511","139666","","","","","","","","","","","","0","","","","1400","","","","","","","","","","","","","22","L","no_gain","",""
"","isi_outcome_learning","","html-keyboard-response","1187","1931845","0.0-4.0-62.0-1.0","33","97001","female","null","","","","null","","60","","","1930537","2","","","","","","1300","148800","1308","141177","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1188","1933354","0.0-4.0-62.0-2.0","33","97001","female","570","","","","75","no_gain","60","","","1931845","2","","","","0","","1500","150100","1509","142485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","570",""
"","iti_outcome_learning","","html-keyboard-response","1189","1934760","0.0-4.0-62.0-3.0","33","97001","female","null","","","","null","","60","","","1933354","2","","","","","","1400","151400","1406","143994","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1190","1936268","0.0-4.0-63.0-0.0","33","97001","female","null","","","","null","","61","","","1934760","2","","1200","","","","1500","152800","1508","145400","","","","","","","","","","","","0","","","","1500","","","","","","","","","","","","","43","K","gain","",""
"","isi_outcome_learning","","html-keyboard-response","1191","1937476","0.0-4.0-63.0-1.0","33","97001","female","null","","","","null","","61","","","1936268","2","","","","","","1200","154300","1208","146908","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1192","1938984","0.0-4.0-63.0-2.0","33","97001","female","700","","","","68","gain","61","","","1937476","2","","","","0","","1500","155500","1508","148116","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","700",""
"","iti_outcome_learning","","html-keyboard-response","1193","1940490","0.0-4.0-63.0-3.0","33","97001","female","null","","","","null","","61","","","1938984","2","","","","","","1500","156700","1506","149624","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1194","1942009","0.0-4.0-64.0-0.0","33","97001","female","null","","","","null","","62","","","1940490","2","","1800","","","","1500","158200","1519","151130","","","","","","","","","","","","0","","","","1000","","","","","","","","","","","","","4","B","gain","",""
"","isi_outcome_learning","","html-keyboard-response","1195","1943817","0.0-4.0-64.0-1.0","33","97001","female","null","","","","null","","62","","","1942009","2","","","","","","1800","159700","1808","152649","1800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1196","1945325","0.0-4.0-64.0-2.0","33","97001","female","709","","","","68","gain","62","","","1943817","2","","","","0","","1500","161500","1508","154457","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","709",""
"","iti_outcome_learning","","html-keyboard-response","1197","1946333","0.0-4.0-64.0-3.0","33","97001","female","null","","","","null","","62","","","1945325","2","","","","","","1000","163300","1008","155965","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1198","1947843","0.0-4.0-65.0-0.0","33","97001","female","null","","","","null","","63","","","1946333","2","","2900","","","","1500","164300","1510","156973","","","","","","","","","","","","0","","","","1800","","","","","","","","","","","","","5","I","no_gain","",""
"","isi_outcome_learning","","html-keyboard-response","1199","1950752","0.0-4.0-65.0-1.0","33","97001","female","null","","","","null","","63","","","1947843","2","","","","","","2900","165800","2909","158483","2900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1200","1952260","0.0-4.0-65.0-2.0","33","97001","female","551","","","","75","no_gain","63","","","1950752","2","","","","0","","1500","168700","1508","161392","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","551",""
"","iti_outcome_learning","","html-keyboard-response","1201","1954070","0.0-4.0-65.0-3.0","33","97001","female","null","","","","null","","63","","","1952260","2","","","","","","1800","171600","1810","162900","1800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1202","1955580","0.0-4.0-66.0-0.0","33","97001","female","null","","","","null","","64","","","1954070","2","","1400","","","","1500","173400","1510","164710","","","","","","","","","","","","0","","","","1400","","","","","","","","","","","","","16","D","gain","",""
"","isi_outcome_learning","","html-keyboard-response","1203","1956988","0.0-4.0-66.0-1.0","33","97001","female","null","","","","null","","64","","","1955580","2","","","","","","1400","174900","1408","166220","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1204","1958497","0.0-4.0-66.0-2.0","33","97001","female","443","","","","68","gain","64","","","1956988","2","","","","0","","1500","176300","1509","167628","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","443",""
"","iti_outcome_learning","","html-keyboard-response","1205","1959904","0.0-4.0-66.0-3.0","33","97001","female","null","","","","null","","64","","","1958497","2","","","","","","1400","177700","1407","169137","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1206","1961414","0.0-4.0-67.0-0.0","33","97001","female","null","","","","null","","65","","","1959904","2","","1800","","","","1500","179100","1510","170544","","","","","","","","","","","","0","","","","3300","","","","","","","","","","","","","22","L","no_gain","",""
"","isi_outcome_learning","","html-keyboard-response","1207","1963222","0.0-4.0-67.0-1.0","33","97001","female","null","","","","null","","65","","","1961414","2","","","","","","1800","180600","1808","172054","1800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1208","1964730","0.0-4.0-67.0-2.0","33","97001","female","697","","","","75","no_gain","65","","","1963222","2","","","","0","","1500","182400","1508","173862","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","697",""
"","iti_outcome_learning","","html-keyboard-response","1209","1968039","0.0-4.0-67.0-3.0","33","97001","female","null","","","","null","","65","","","1964730","2","","","","","","3300","184200","3309","175370","3300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1210","1969549","0.0-4.0-68.0-0.0","33","97001","female","null","","","","null","","66","","","1968039","2","","2500","","","","1500","187500","1510","178679","","","","","","","","","","","","0","","","","2200","","","","","","","","","","","","","43","K","gain","",""
"","isi_outcome_learning","","html-keyboard-response","1211","1972058","0.0-4.0-68.0-1.0","33","97001","female","null","","","","null","","66","","","1969549","2","","","","","","2500","189000","2509","180189","2500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1212","1973566","0.0-4.0-68.0-2.0","33","97001","female","517","","","","68","gain","66","","","1972058","2","","","","0","","1500","191500","1508","182698","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","517",""
