"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","run","task","isi","is_odd_ball","no_response","acc","duration","onset"
"","localizer","","html-keyboard-response","260","106867","0.0-2.0-103.0-0.0","23","15606","2","NaN","","","","null","NaN","101","","Stimuli/Experimental_stims/localizer/objects/petr-sidorov-3jm5TGqtULU-unsplash.jpg","1","objects","","0","1","0","0.4","121.30000000000003"
"","iti_localizer","","html-keyboard-response","261","107180","0.0-2.0-103.0-1.0","23","15606","2","null","","","","null","","101","","","1","","","","","","0.3","121.70000000000003"
"","localizer","","html-keyboard-response","262","107598","0.0-2.0-104.0-0.0","23","15606","2","NaN","","","","null","NaN","102","","Stimuli/Experimental_stims/localizer/objects/maria-lupan-Rlakka_pZMU-unsplash.jpg","1","objects","","1","1","0","0.4","122.00000000000003"
"","iti_localizer","","html-keyboard-response","263","107905","0.0-2.0-104.0-1.0","23","15606","2","null","","","","null","","102","","","1","","","","","","0.3","122.40000000000003"
"","localizer","","html-keyboard-response","264","108317","0.0-2.0-105.0-0.0","23","15606","2","NaN","","","","null","NaN","103","","Stimuli/Experimental_stims/localizer/objects/raimond-klavins-ZdvDPXVvcKs-unsplash.jpg","1","objects","","0","1","0","0.4","122.70000000000003"
"","iti_localizer","","html-keyboard-response","265","108630","0.0-2.0-105.0-1.0","23","15606","2","null","","","","null","","103","","","1","","","","","","0.3","123.10000000000004"
"","localizer","","html-keyboard-response","266","109046","0.0-2.0-106.0-0.0","23","15606","2","NaN","","","","null","NaN","104","","Stimuli/Experimental_stims/localizer/objects/chris-briggs-FobzAZJGM9M-unsplash.jpg","1","objects","","0","1","0","0.4","123.40000000000003"
"","iti_localizer","","html-keyboard-response","267","109358","0.0-2.0-106.0-1.0","23","15606","2","null","","","","null","","104","","","1","","","","","","0.3","123.80000000000004"
"","localizer","","html-keyboard-response","268","109775","0.0-2.0-107.0-0.0","23","15606","2","NaN","","","","null","NaN","105","","Stimuli/Experimental_stims/localizer/objects/recha-oktaviani-t__61ap00Mc-unsplash.jpg","1","objects","","0","1","0","0.4","124.10000000000004"
"","iti_localizer","","html-keyboard-response","269","110084","0.0-2.0-107.0-1.0","23","15606","2","null","","","","null","","105","","","1","","","","","","14","124.50000000000004"
"","localizer","","html-keyboard-response","270","110499","0.0-2.0-108.0-0.0","23","15606","2","NaN","","","","null","NaN","106","","Stimuli/Experimental_stims/localizer/faces/ivana-cajina-_7LbC5J-jw4-unsplash.jpg","1","faces","","0","1","0","0.4","138.50000000000006"
"","iti_localizer","","html-keyboard-response","271","110813","0.0-2.0-108.0-1.0","23","15606","2","null","","","","null","","106","","","1","","","","","","0.3","138.90000000000006"
"","localizer","","html-keyboard-response","272","111226","0.0-2.0-109.0-0.0","23","15606","2","NaN","","","","null","NaN","107","","Stimuli/Experimental_stims/localizer/faces/foto-sushi-6anudmpILw4-unsplash.jpg","1","faces","","0","1","0","0.4","139.20000000000007"
"","iti_localizer","","html-keyboard-response","273","111537","0.0-2.0-109.0-1.0","23","15606","2","null","","","","null","","107","","","1","","","","","","0.3","139.60000000000008"
"","localizer","","html-keyboard-response","274","111950","0.0-2.0-110.0-0.0","23","15606","2","NaN","","","","null","NaN","108","","Stimuli/Experimental_stims/localizer/faces/olena-sergienko-0TSd6uCKTKc-unsplash.jpg","1","faces","","0","1","0","0.4","139.9000000000001"
"","iti_localizer","","html-keyboard-response","275","112262","0.0-2.0-110.0-1.0","23","15606","2","null","","","","null","","108","","","1","","","","","","0.3","140.3000000000001"
"","localizer","","html-keyboard-response","276","112675","0.0-2.0-111.0-0.0","23","15606","2","NaN","","","","null","NaN","109","","Stimuli/Experimental_stims/localizer/faces/brooke-cagle-Nm70URdtf3c-unsplash (1).jpg","1","faces","","0","1","0","0.4","140.6000000000001"
"","iti_localizer","","html-keyboard-response","277","112990","0.0-2.0-111.0-1.0","23","15606","2","null","","","","null","","109","","","1","","","","","","0.3","141.0000000000001"
"","localizer","","html-keyboard-response","278","113401","0.0-2.0-112.0-0.0","23","15606","2","NaN","","","","null","NaN","110","","Stimuli/Experimental_stims/localizer/faces/imansyah-muhamad-putera-n4KewLKFOZw-unsplash.jpg","1","faces","","0","1","0","0.4","141.30000000000013"
"","iti_localizer","","html-keyboard-response","279","113717","0.0-2.0-112.0-1.0","23","15606","2","null","","","","null","","110","","","1","","","","","","0.3","141.70000000000013"
"","localizer","","html-keyboard-response","280","114132","0.0-2.0-113.0-0.0","23","15606","2","NaN","","","","null","NaN","111","","Stimuli/Experimental_stims/localizer/faces/jeffery-erhunse-vp9mRauo68c-unsplash.jpg","1","faces","","1","1","0","0.4","142.00000000000014"
"","iti_localizer","","html-keyboard-response","281","114446","0.0-2.0-113.0-1.0","23","15606","2","null","","","","null","","111","","","1","","","","","","0.3","142.40000000000015"
"","localizer","","html-keyboard-response","282","114859","0.0-2.0-114.0-0.0","23","15606","2","NaN","","","","null","NaN","112","","Stimuli/Experimental_stims/localizer/faces/nick-karvounis-JyO_szjGvUw-unsplash.jpg","1","faces","","0","1","0","0.4","142.70000000000016"
"","iti_localizer","","html-keyboard-response","283","115173","0.0-2.0-114.0-1.0","23","15606","2","null","","","","null","","112","","","1","","","","","","0.3","143.10000000000016"
"","localizer","","html-keyboard-response","284","115586","0.0-2.0-115.0-0.0","23","15606","2","NaN","","","","null","NaN","113","","Stimuli/Experimental_stims/localizer/faces/jurica-koletic-7YVZYZeITc8-unsplash.jpg","1","faces","","0","1","0","0.4","143.40000000000018"
"","iti_localizer","","html-keyboard-response","285","115902","0.0-2.0-115.0-1.0","23","15606","2","null","","","","null","","113","","","1","","","","","","0.3","143.80000000000018"
"","localizer","","html-keyboard-response","286","116315","0.0-2.0-116.0-0.0","23","15606","2","NaN","","","","null","NaN","114","","Stimuli/Experimental_stims/localizer/faces/whereslugo-zl_fPgiwduo-unsplash.jpg","1","faces","","0","1","0","0.4","144.1000000000002"
"","iti_localizer","","html-keyboard-response","287","116629","0.0-2.0-116.0-1.0","23","15606","2","null","","","","null","","114","","","1","","","","","","0.3","144.5000000000002"
"","localizer","","html-keyboard-response","288","117043","0.0-2.0-117.0-0.0","23","15606","2","NaN","","","","null","NaN","115","","Stimuli/Experimental_stims/localizer/faces/christian-buehner-DItYlc26zVI-unsplash.jpg","1","faces","","0","1","0","0.4","144.8000000000002"
"","iti_localizer","","html-keyboard-response","289","117353","0.0-2.0-117.0-1.0","23","15606","2","null","","","","null","","115","","","1","","","","","","0.3","145.20000000000022"
"","localizer","","html-keyboard-response","290","117760","0.0-2.0-118.0-0.0","23","15606","2","NaN","","","","null","NaN","116","","Stimuli/Experimental_stims/localizer/faces/pavel-anoshin-d0peGya6R5Y-unsplash.jpg","1","faces","","0","1","0","0.4","145.50000000000023"
"","iti_localizer","","html-keyboard-response","291","118079","0.0-2.0-118.0-1.0","23","15606","2","null","","","","null","","116","","","1","","","","","","0.3","145.90000000000023"
"","localizer","","html-keyboard-response","292","118491","0.0-2.0-119.0-0.0","23","15606","2","NaN","","","","null","NaN","117","","Stimuli/Experimental_stims/localizer/faces/jimmy-fermin-bqe0J0b26RQ-unsplash.jpg","1","faces","","0","1","0","0.4","146.20000000000024"
"","iti_localizer","","html-keyboard-response","293","118805","0.0-2.0-119.0-1.0","23","15606","2","null","","","","null","","117","","","1","","","","","","0.3","146.60000000000025"
"","localizer","","html-keyboard-response","294","119217","0.0-2.0-120.0-0.0","23","15606","2","NaN","","","","null","NaN","118","","Stimuli/Experimental_stims/localizer/faces/christian-ferrer-8vT-DgHZDG4-unsplash.jpg","1","faces","","0","1","0","0.4","146.90000000000026"
"","iti_localizer","","html-keyboard-response","295","119533","0.0-2.0-120.0-1.0","23","15606","2","null","","","","null","","118","","","1","","","","","","0.3","147.30000000000027"
"","localizer","","html-keyboard-response","296","119948","0.0-2.0-121.0-0.0","23","15606","2","NaN","","","","null","NaN","119","","Stimuli/Experimental_stims/localizer/faces/jeffery-erhunse-BQMZ5ligqps-unsplash.jpg","1","faces","","0","1","0","0.4","147.60000000000028"
"","iti_localizer","","html-keyboard-response","297","120263","0.0-2.0-121.0-1.0","23","15606","2","null","","","","null","","119","","","1","","","","","","0.3","148.00000000000028"
"","localizer","","html-keyboard-response","298","120674","0.0-2.0-122.0-0.0","23","15606","2","NaN","","","","null","NaN","120","","Stimuli/Experimental_stims/localizer/faces/christopher-campbell-rDEOVtE7vOs-unsplash.jpg","1","faces","","0","1","0","0.4","148.3000000000003"
"","iti_localizer","","html-keyboard-response","299","120991","0.0-2.0-122.0-1.0","23","15606","2","null","","","","null","","120","","","1","","","","","","0.3","148.7000000000003"
"","localizer","","html-keyboard-response","300","121400","0.0-2.0-123.0-0.0","23","15606","2","NaN","","","","null","NaN","121","","Stimuli/Experimental_stims/localizer/faces/chanvre-quebec-mXu1SpzHq6w-unsplash.jpg","1","faces","","0","1","0","0.4","149.0000000000003"
"","iti_localizer","","html-keyboard-response","301","121716","0.0-2.0-123.0-1.0","23","15606","2","null","","","","null","","121","","","1","","","","","","0.3","149.40000000000032"
"","localizer","","html-keyboard-response","302","122132","0.0-2.0-124.0-0.0","23","15606","2","NaN","","","","null","NaN","122","","Stimuli/Experimental_stims/localizer/faces/gabriel-silverio-u3WmDyKGsrY-unsplash.jpg","1","faces","","0","1","0","0.4","149.70000000000033"
"","iti_localizer","","html-keyboard-response","303","122444","0.0-2.0-124.0-1.0","23","15606","2","null","","","","null","","122","","","1","","","","","","0.3","150.10000000000034"
"","localizer","","html-keyboard-response","304","122863","0.0-2.0-125.0-0.0","23","15606","2","NaN","","","","null","NaN","123","","Stimuli/Experimental_stims/localizer/faces/aleksandar-popovski-Jy4ELSGPHTc-unsplash.jpg","1","faces","","0","1","0","0.4","150.40000000000035"
"","iti_localizer","","html-keyboard-response","305","123172","0.0-2.0-125.0-1.0","23","15606","2","null","","","","null","","123","","","1","","","","","","0.3","150.80000000000035"
"","localizer","","html-keyboard-response","306","123588","0.0-2.0-126.0-0.0","23","15606","2","NaN","","","","null","NaN","124","","Stimuli/Experimental_stims/localizer/faces/ivan-dodig-R21SyyJDFgc-unsplash.jpg","1","faces","","0","1","0","0.4","151.10000000000036"
"","iti_localizer","","html-keyboard-response","307","123899","0.0-2.0-126.0-1.0","23","15606","2","null","","","","null","","124","","","1","","","","","","0.3","151.50000000000037"
"","localizer","","html-keyboard-response","308","124317","0.0-2.0-127.0-0.0","23","15606","2","NaN","","","","null","NaN","125","","Stimuli/Experimental_stims/localizer/faces/hisu-lee-2qvxIr_DXGo-unsplash.jpg","1","faces","","1","1","0","0.4","151.80000000000038"
"","iti_localizer","","html-keyboard-response","309","124631","0.0-2.0-127.0-1.0","23","15606","2","null","","","","null","","125","","","1","","","","","","14","152.2000000000004"
"","localizer","","html-keyboard-response","310","125047","0.0-2.0-128.0-0.0","23","15606","2","NaN","","","","null","NaN","126","","Stimuli/Experimental_stims/localizer/body_parts/davidcohen-qghuLqyh3nE-unsplash.jpg","1","body_parts","","0","1","0","0.4","166.2000000000004"
"","iti_localizer","","html-keyboard-response","311","125359","0.0-2.0-128.0-1.0","23","15606","2","null","","","","null","","126","","","1","","","","","","0.3","166.6000000000004"
"","localizer","","html-keyboard-response","312","125772","0.0-2.0-129.0-0.0","23","15606","2","NaN","","","","null","NaN","127","","Stimuli/Experimental_stims/localizer/body_parts/jeremy-bishop-mLd3hAaH2ns-unsplash.jpg","1","body_parts","","1","1","0","0.4","166.9000000000004"
"","iti_localizer","","html-keyboard-response","313","126082","0.0-2.0-129.0-1.0","23","15606","2","null","","","","null","","127","","","1","","","","","","0.3","167.3000000000004"
"","localizer","","html-keyboard-response","314","126492","0.0-2.0-130.0-0.0","23","15606","2","NaN","","","","null","NaN","128","","Stimuli/Experimental_stims/localizer/body_parts/david-fanuel-qnV8X7OViNY-unsplash.jpg","1","body_parts","","0","1","0","0.4","167.60000000000042"
"","iti_localizer","","html-keyboard-response","315","126803","0.0-2.0-130.0-1.0","23","15606","2","null","","","","null","","128","","","1","","","","","","0.3","168.00000000000043"
"","localizer","","html-keyboard-response","316","127209","0.0-2.0-131.0-0.0","23","15606","2","NaN","","","","null","NaN","129","","Stimuli/Experimental_stims/localizer/body_parts/helen-ast-l2iY5Sh0mTg-unsplash.jpg","1","body_parts","","0","1","0","0.4","168.30000000000044"
"","iti_localizer","","html-keyboard-response","317","127524","0.0-2.0-131.0-1.0","23","15606","2","null","","","","null","","129","","","1","","","","","","0.3","168.70000000000044"
"","localizer","","html-keyboard-response","318","127937","0.0-2.0-132.0-0.0","23","15606","2","NaN","","","","null","NaN","130","","Stimuli/Experimental_stims/localizer/body_parts/boyd-christiansen-uVj7kewrZ-o-unsplash.jpg","1","body_parts","","0","1","0","0.4","169.00000000000045"
"","iti_localizer","","html-keyboard-response","319","128252","0.0-2.0-132.0-1.0","23","15606","2","null","","","","null","","130","","","1","","","","","","0.3","169.40000000000046"
"","localizer","","html-keyboard-response","320","128670","0.0-2.0-133.0-0.0","23","15606","2","NaN","","","","null","NaN","131","","Stimuli/Experimental_stims/localizer/body_parts/freestocks-qw9LFf5T790-unsplash.jpg","1","body_parts","","0","1","0","0.4","169.70000000000047"
"","iti_localizer","","html-keyboard-response","321","128982","0.0-2.0-133.0-1.0","23","15606","2","null","","","","null","","131","","","1","","","","","","0.3","170.10000000000048"
"","localizer","","html-keyboard-response","322","129395","0.0-2.0-134.0-0.0","23","15606","2","NaN","","","","null","NaN","132","","Stimuli/Experimental_stims/localizer/body_parts/marcel-fagin-OUYg0Q3ec-Y-unsplash.jpg","1","body_parts","","0","1","0","0.4","170.4000000000005"
"","iti_localizer","","html-keyboard-response","323","129704","0.0-2.0-134.0-1.0","23","15606","2","null","","","","null","","132","","","1","","","","","","0.3","170.8000000000005"
"","localizer","","html-keyboard-response","324","130117","0.0-2.0-135.0-0.0","23","15606","2","NaN","","","","null","NaN","133","","Stimuli/Experimental_stims/localizer/body_parts/ramesh-iyer-CRhznMXoJlc-unsplash.jpg","1","body_parts","","0","1","0","0.4","171.1000000000005"
"","iti_localizer","","html-keyboard-response","325","130430","0.0-2.0-135.0-1.0","23","15606","2","null","","","","null","","133","","","1","","","","","","0.3","171.5000000000005"
"","localizer","","html-keyboard-response","326","130844","0.0-2.0-136.0-0.0","23","15606","2","NaN","","","","null","NaN","134","","Stimuli/Experimental_stims/localizer/body_parts/sandra-seitamaa-YCc_YAAhY3I-unsplash.jpg","1","body_parts","","0","1","0","0.4","171.80000000000052"
"","iti_localizer","","html-keyboard-response","327","131158","0.0-2.0-136.0-1.0","23","15606","2","null","","","","null","","134","","","1","","","","","","0.3","172.20000000000053"
"","localizer","","html-keyboard-response","328","131573","0.0-2.0-137.0-0.0","23","15606","2","NaN","","","","null","NaN","135","","Stimuli/Experimental_stims/localizer/body_parts/meghan-thompson-U1b8OB0QpIo-unsplash.jpg","1","body_parts","","0","1","0","0.4","172.50000000000054"
"","iti_localizer","","html-keyboard-response","329","131882","0.0-2.0-137.0-1.0","23","15606","2","null","","","","null","","135","","","1","","","","","","0.3","172.90000000000055"
"","localizer","","html-keyboard-response","330","132289","0.0-2.0-138.0-0.0","23","15606","2","NaN","","","","null","NaN","136","","Stimuli/Experimental_stims/localizer/body_parts/louisa-potter-zd29nBmLuig-unsplash.jpg","1","body_parts","","0","1","0","0.4","173.20000000000056"
"","iti_localizer","","html-keyboard-response","331","132604","0.0-2.0-138.0-1.0","23","15606","2","null","","","","null","","136","","","1","","","","","","0.3","173.60000000000056"
"","localizer","","html-keyboard-response","332","133018","0.0-2.0-139.0-0.0","23","15606","2","NaN","","","","null","NaN","137","","Stimuli/Experimental_stims/localizer/body_parts/pure-julia-9lVaya31sMk-unsplash.jpg","1","body_parts","","0","1","0","0.4","173.90000000000057"
"","iti_localizer","","html-keyboard-response","333","133331","0.0-2.0-139.0-1.0","23","15606","2","null","","","","null","","137","","","1","","","","","","0.3","174.30000000000058"
"","localizer","","html-keyboard-response","334","133750","0.0-2.0-140.0-0.0","23","15606","2","NaN","","","","null","NaN","138","","Stimuli/Experimental_stims/localizer/body_parts/pure-julia-E9Q4bqYHtIM-unsplash.jpg","1","body_parts","","0","1","0","0.4","174.6000000000006"
"","iti_localizer","","html-keyboard-response","335","134057","0.0-2.0-140.0-1.0","23","15606","2","null","","","","null","","138","","","1","","","","","","0.3","175.0000000000006"
"","localizer","","html-keyboard-response","336","134470","0.0-2.0-141.0-0.0","23","15606","2","NaN","","","","null","NaN","139","","Stimuli/Experimental_stims/localizer/body_parts/niu-niu-5HzOtV-FSlw-unsplash.jpg","1","body_parts","","0","1","0","0.4","175.3000000000006"
"","iti_localizer","","html-keyboard-response","337","134781","0.0-2.0-141.0-1.0","23","15606","2","null","","","","null","","139","","","1","","","","","","0.3","175.7000000000006"
"","localizer","","html-keyboard-response","338","135198","0.0-2.0-142.0-0.0","23","15606","2","NaN","","","","null","NaN","140","","Stimuli/Experimental_stims/localizer/body_parts/sincerely-media-3DZHTq_i7Qk-unsplash.jpg","1","body_parts","","1","1","0","0.4","176.00000000000063"
"","iti_localizer","","html-keyboard-response","339","135509","0.0-2.0-142.0-1.0","23","15606","2","null","","","","null","","140","","","1","","","","","","0.3","176.40000000000063"
"","localizer","","html-keyboard-response","340","135923","0.0-2.0-143.0-0.0","23","15606","2","NaN","","","","null","NaN","141","","Stimuli/Experimental_stims/localizer/body_parts/sina-rezakhani-d1gQi0Jl05U-unsplash (1).jpg","1","body_parts","","0","1","0","0.4","176.70000000000064"
"","iti_localizer","","html-keyboard-response","341","136238","0.0-2.0-143.0-1.0","23","15606","2","null","","","","null","","141","","","1","","","","","","0.3","177.10000000000065"
"","localizer","","html-keyboard-response","342","136653","0.0-2.0-144.0-0.0","23","15606","2","NaN","","","","null","NaN","142","","Stimuli/Experimental_stims/localizer/body_parts/natalie-grainger-8uB5kFKWWkk-unsplash.jpg","1","body_parts","","0","1","0","0.4","177.40000000000066"
"","iti_localizer","","html-keyboard-response","343","136964","0.0-2.0-144.0-1.0","23","15606","2","null","","","","null","","142","","","1","","","","","","0.3","177.80000000000067"
"","localizer","","html-keyboard-response","344","137382","0.0-2.0-145.0-0.0","23","15606","2","NaN","","","","null","NaN","143","","Stimuli/Experimental_stims/localizer/body_parts/ignacio-campo-tC9boyqy_40-unsplash.jpg","1","body_parts","","0","1","0","0.4","178.10000000000068"
"","iti_localizer","","html-keyboard-response","345","137695","0.0-2.0-145.0-1.0","23","15606","2","null","","","","null","","143","","","1","","","","","","0.3","178.50000000000068"
"","localizer","","html-keyboard-response","346","138108","0.0-2.0-146.0-0.0","23","15606","2","NaN","","","","null","NaN","144","","Stimuli/Experimental_stims/localizer/body_parts/jasper-garratt-Ng_Kl7K6V8Y-unsplash.jpg","1","body_parts","","0","1","0","0.4","178.8000000000007"
"","iti_localizer","","html-keyboard-response","347","138420","0.0-2.0-146.0-1.0","23","15606","2","null","","","","null","","144","","","1","","","","","","0.3","179.2000000000007"
"","localizer","","html-keyboard-response","348","138834","0.0-2.0-147.0-0.0","23","15606","2","NaN","","","","null","NaN","145","","Stimuli/Experimental_stims/localizer/body_parts/matheus-frade-eyzdb1C3JDM-unsplash.jpg","1","body_parts","","0","1","0","0.4","179.5000000000007"
"","iti_localizer","","html-keyboard-response","349","139147","0.0-2.0-147.0-1.0","23","15606","2","null","","","","null","","145","","","1","","","","","","14","179.90000000000072"
"","localizer","","html-keyboard-response","350","139559","0.0-2.0-148.0-0.0","23","15606","2","NaN","","","","null","NaN","146","","Stimuli/Experimental_stims/localizer/outdoor_scenes/keith-hardy-UVyavSwslOg-unsplash.jpg","1","outdoor_scenes","","0","1","0","0.4","193.90000000000072"
"","iti_localizer","","html-keyboard-response","351","139870","0.0-2.0-148.0-1.0","23","15606","2","null","","","","null","","146","","","1","","","","","","0.3","194.30000000000072"
"","localizer","","html-keyboard-response","352","140286","0.0-2.0-149.0-0.0","23","15606","2","NaN","","","","null","NaN","147","","Stimuli/Experimental_stims/localizer/outdoor_scenes/simon-berger-UqCnDyc_3vA-unsplash.jpg","1","outdoor_scenes","","0","1","0","0.4","194.60000000000073"
"","iti_localizer","","html-keyboard-response","353","140598","0.0-2.0-149.0-1.0","23","15606","2","null","","","","null","","147","","","1","","","","","","0.3","195.00000000000074"
"","localizer","","html-keyboard-response","354","141015","0.0-2.0-150.0-0.0","23","15606","2","NaN","","","","null","NaN","148","","Stimuli/Experimental_stims/localizer/outdoor_scenes/quentin-zwzeorQPepo-unsplash.jpg","1","outdoor_scenes","","1","1","0","0.4","195.30000000000075"
"","iti_localizer","","html-keyboard-response","355","141322","0.0-2.0-150.0-1.0","23","15606","2","null","","","","null","","148","","","1","","","","","","0.3","195.70000000000076"
"","localizer","","html-keyboard-response","356","141735","0.0-2.0-151.0-0.0","23","15606","2","NaN","","","","null","NaN","149","","Stimuli/Experimental_stims/localizer/outdoor_scenes/derek-mack-CcRZ4k3c6gA-unsplash.jpg","1","outdoor_scenes","","0","1","0","0.4","196.00000000000077"
"","iti_localizer","","html-keyboard-response","357","142047","0.0-2.0-151.0-1.0","23","15606","2","null","","","","null","","149","","","1","","","","","","0.3","196.40000000000077"
"","localizer","","html-keyboard-response","358","142458","0.0-2.0-152.0-0.0","23","15606","2","NaN","","","","null","NaN","150","","Stimuli/Experimental_stims/localizer/outdoor_scenes/solotravelgoals-7kLufxYoqWk-unsplash.jpg","1","outdoor_scenes","","0","1","0","0.4","196.70000000000078"
"","iti_localizer","","html-keyboard-response","359","142773","0.0-2.0-152.0-1.0","23","15606","2","null","","","","null","","150","","","1","","","","","","0.3","197.1000000000008"
"","localizer","","html-keyboard-response","360","143188","0.0-2.0-153.0-0.0","23","15606","2","NaN","","","","null","NaN","151","","Stimuli/Experimental_stims/localizer/outdoor_scenes/ales-krivec-hsX9KpLLsIE-unsplash.jpg","1","outdoor_scenes","","0","1","0","0.4","197.4000000000008"
"","iti_localizer","","html-keyboard-response","361","143503","0.0-2.0-153.0-1.0","23","15606","2","null","","","","null","","151","","","1","","","","","","0.3","197.8000000000008"
"","localizer","","html-keyboard-response","362","143910","0.0-2.0-154.0-0.0","23","15606","2","NaN","","","","null","NaN","152","","Stimuli/Experimental_stims/localizer/outdoor_scenes/kalen-emsley-_LuLiJc1cdo-unsplash.jpg","1","outdoor_scenes","","0","1","0","0.4","198.10000000000082"
"","iti_localizer","","html-keyboard-response","363","144221","0.0-2.0-154.0-1.0","23","15606","2","null","","","","null","","152","","","1","","","","","","0.3","198.50000000000082"
"","localizer","","html-keyboard-response","364","144635","0.0-2.0-155.0-0.0","23","15606","2","NaN","","","","null","NaN","153","","Stimuli/Experimental_stims/localizer/outdoor_scenes/tim-swaan-eOpewngf68w-unsplash (1).jpg","1","outdoor_scenes","","0","1","0","0.4","198.80000000000084"
"","iti_localizer","","html-keyboard-response","365","144947","0.0-2.0-155.0-1.0","23","15606","2","null","","","","null","","153","","","1","","","","","","0.3","199.20000000000084"
"","localizer","","html-keyboard-response","366","145354","0.0-2.0-156.0-0.0","23","15606","2","NaN","","","","null","NaN","154","","Stimuli/Experimental_stims/localizer/outdoor_scenes/jack-millard-zjyP-UYI-ko-unsplash.jpg","1","outdoor_scenes","","0","1","0","0.4","199.50000000000085"
"","iti_localizer","","html-keyboard-response","367","145667","0.0-2.0-156.0-1.0","23","15606","2","null","","","","null","","154","","","1","","","","","","0.3","199.90000000000086"
"","localizer","","html-keyboard-response","368","146077","0.0-2.0-157.0-0.0","23","15606","2","NaN","","","","null","NaN","155","","Stimuli/Experimental_stims/localizer/outdoor_scenes/sebastian-unrau-v4e3JI7DDHI-unsplash.jpg","1","outdoor_scenes","","0","1","0","0.4","200.20000000000087"
"","iti_localizer","","html-keyboard-response","369","146391","0.0-2.0-157.0-1.0","23","15606","2","null","","","","null","","155","","","1","","","","","","0.3","200.60000000000088"
"","localizer","","html-keyboard-response","370","146804","0.0-2.0-158.0-0.0","23","15606","2","NaN","","","","null","NaN","156","","Stimuli/Experimental_stims/localizer/outdoor_scenes/luca-micheli-ruWkmt3nU58-unsplash.jpg","1","outdoor_scenes","","0","1","0","0.4","200.9000000000009"
"","iti_localizer","","html-keyboard-response","371","147116","0.0-2.0-158.0-1.0","23","15606","2","null","","","","null","","156","","","1","","","","","","0.3","201.3000000000009"
"","localizer","","html-keyboard-response","372","147530","0.0-2.0-159.0-0.0","23","15606","2","NaN","","","","null","NaN","157","","Stimuli/Experimental_stims/localizer/outdoor_scenes/cosmic-timetraveler-pYyOZ8q7AII-unsplash.jpg","1","outdoor_scenes","","0","1","0","0.4","201.6000000000009"
"","iti_localizer","","html-keyboard-response","373","147841","0.0-2.0-159.0-1.0","23","15606","2","null","","","","null","","157","","","1","","","","","","0.3","202.0000000000009"
"","localizer","","html-keyboard-response","374","148254","0.0-2.0-160.0-0.0","23","15606","2","NaN","","","","null","NaN","158","","Stimuli/Experimental_stims/localizer/outdoor_scenes/chris-holgersson-zshyCr6HGw0-unsplash.jpg","1","outdoor_scenes","","0","1","0","0.4","202.30000000000092"
"","iti_localizer","","html-keyboard-response","375","148563","0.0-2.0-160.0-1.0","23","15606","2","null","","","","null","","158","","","1","","","","","","0.3","202.70000000000093"
"","localizer","","html-keyboard-response","376","148973","0.0-2.0-161.0-0.0","23","15606","2","NaN","","","","null","NaN","159","","Stimuli/Experimental_stims/localizer/outdoor_scenes/daniel-roe-lpjb_UMOyx8-unsplash.jpg","1","outdoor_scenes","","1","1","0","0.4","203.00000000000094"
"","iti_localizer","","html-keyboard-response","377","149287","0.0-2.0-161.0-1.0","23","15606","2","null","","","","null","","159","","","1","","","","","","0.3","203.40000000000094"
"","localizer","","html-keyboard-response","378","149696","0.0-2.0-162.0-0.0","23","15606","2","NaN","","","","null","NaN","160","","Stimuli/Experimental_stims/localizer/outdoor_scenes/michael-martinelli-mFbrMEVKCkc-unsplash.jpg","1","outdoor_scenes","","0","1","0","0.4","203.70000000000095"
"","iti_localizer","","html-keyboard-response","379","150015","0.0-2.0-162.0-1.0","23","15606","2","null","","","","null","","160","","","1","","","","","","0.3","204.10000000000096"
"","localizer","","html-keyboard-response","380","150430","0.0-2.0-163.0-0.0","23","15606","2","NaN","","","","null","NaN","161","","Stimuli/Experimental_stims/localizer/outdoor_scenes/damian-patkowski-T-LfvX-7IVg-unsplash.jpg","1","outdoor_scenes","","0","1","0","0.4","204.40000000000097"
"","iti_localizer","","html-keyboard-response","381","150739","0.0-2.0-163.0-1.0","23","15606","2","null","","","","null","","161","","","1","","","","","","0.3","204.80000000000098"
"","localizer","","html-keyboard-response","382","151147","0.0-2.0-164.0-0.0","23","15606","2","NaN","","","","null","NaN","162","","Stimuli/Experimental_stims/localizer/outdoor_scenes/wai-siew-mTFyV8oNDzU-unsplash.jpg","1","outdoor_scenes","","0","1","0","0.4","205.100000000001"
"","iti_localizer","","html-keyboard-response","383","151462","0.0-2.0-164.0-1.0","23","15606","2","null","","","","null","","162","","","1","","","","","","0.3","205.500000000001"
"","localizer","","html-keyboard-response","384","151876","0.0-2.0-165.0-0.0","23","15606","2","NaN","","","","null","NaN","163","","Stimuli/Experimental_stims/localizer/outdoor_scenes/redd-f-Lm5rkxzgiFQ-unsplash.jpg","1","outdoor_scenes","","0","1","0","0.4","205.800000000001"
"","iti_localizer","","html-keyboard-response","385","152185","0.0-2.0-165.0-1.0","23","15606","2","null","","","","null","","163","","","1","","","","","","0.3","206.200000000001"
"","localizer","","html-keyboard-response","386","152598","0.0-2.0-166.0-0.0","23","15606","2","NaN","","","","null","NaN","164","","Stimuli/Experimental_stims/localizer/outdoor_scenes/keith-hardy-PP8Escz15d8-unsplash.jpg","1","outdoor_scenes","","0","1","0","0.4","206.50000000000102"
