,PID,trial,pair_id,stim_type,practice,run,block,left_category,right_category,left_stimulus,right_stimulus,left_path,right_path,left_rating,right_rating,iti,scramble_screen_time,scramble_instructed_side,scramble_acc,no_response,rt,left_chosen,chosen_stimulus,unchosen_stimulus,chosen_category,unchosen_category,chosen_path,unchosen_path,long_iti,simulation,version,version
49,56179,50,G,original,0,1,2,objects,outdoor_scenes,37,10,Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg,50,50,2600,0,,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,42,4,NaN
50,56179,51,C,scramble,0,1,2,outdoor_scenes,body_parts,2,24,Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg,Stimuli/Experimental_stims/scramble/body_parts/scrambled_clay-banks-LjqARJaJotc-unsplash.jpg,NaN,NaN,2200,1600,right,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,42,4,NaN
51,56179,52,I,scramble,0,1,2,body_parts,outdoor_scenes,35,5,Stimuli/Experimental_stims/scramble/body_parts/scrambled_wc-so-KH4AAPjb-tI-unsplash.jpg,Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_jeff-king-bJHWJeiHfHc-unsplash.jpg,NaN,NaN,2800,1300,right,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,42,4,NaN
52,56179,53,D,original,0,2,3,objects,faces,44,16,Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg,Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg,50,50,3200,0,,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,5,4,NaN
53,56179,54,E,original,0,2,3,objects,body_parts,38,32,Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg,Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,50,50,2100,0,,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5,4,NaN
54,56179,55,F,scramble,0,2,3,faces,body_parts,23,33,Stimuli/Experimental_stims/scramble/faces/scrambled_rikonavt-HQjfrvdTfak-unsplash.jpg,Stimuli/Experimental_stims/scramble/body_parts/scrambled_tucker-good-36skLT5jZcc-unsplash.jpg,NaN,NaN,1900,1100,left,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5,4,NaN
55,56179,56,D,scramble,0,2,3,objects,faces,44,16,Stimuli/Experimental_stims/scramble/objects/scrambled_kuiye-chen-NuOGFo4PudE-unsplash.jpg,Stimuli/Experimental_stims/scramble/faces/scrambled_freddy-kearney-o-ioeoATbIM-unsplash.jpg,NaN,NaN,1800,1500,right,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5,4,NaN
56,56179,57,I,original,0,2,3,body_parts,outdoor_scenes,35,5,Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg,50,50,1800,0,,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5,4,NaN
57,56179,58,H,scramble,0,2,3,faces,outdoor_scenes,19,4,Stimuli/Experimental_stims/scramble/faces/scrambled_joel-mott-LaK153ghdig-unsplash.jpg,Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_jarrett-kow-1ZOyYPOBn7I-unsplash.jpg,NaN,NaN,1300,1100,left,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5,4,NaN
58,56179,59,B,original,0,2,3,outdoor_scenes,faces,6,21,Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg,Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg,50,50,3500,0,,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,5,4,NaN
59,56179,60,C,scramble,0,2,3,outdoor_scenes,body_parts,2,24,Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg,Stimuli/Experimental_stims/scramble/body_parts/scrambled_clay-banks-LjqARJaJotc-unsplash.jpg,NaN,NaN,1100,1000,left,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5,4,NaN
60,56179,61,J,original,0,2,3,faces,objects,12,41,Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg,Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg,50,50,1900,0,,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5,4,NaN
