,PID,practice,run,block,trial,iti,pair_id,choice_type,reward_type,stimulus_id,path,outcome_response,outcome_rt,outcome_acc,long_iti,simulation,version
39,22695,0,1,2,40,1400,D,unchosen,gain,,,NaN,NaN,NaN,0,44,4
40,22695,0,1,2,41,1500,E,chosen,no_gain,42,Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg,NaN,NaN,NaN,0,44,4
41,22695,0,1,2,42,2400,C,unchosen,gain,25,Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg,NaN,NaN,NaN,0,44,4
42,22695,0,1,2,43,1200,I,chosen,no_gain,6,Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg,NaN,NaN,NaN,0,44,4
43,22695,0,1,2,44,1200,I,unchosen,no_gain,34,Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg,NaN,NaN,NaN,0,44,4
44,22695,0,1,2,45,4000,L,chosen,gain,32,Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,NaN,NaN,NaN,1,44,4
45,22695,0,1,2,46,1400,E,unchosen,no_gain,27,Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg,NaN,NaN,NaN,0,44,4
46,22695,0,1,2,47,2300,F,chosen,gain,18,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,NaN,NaN,NaN,0,44,4
47,22695,0,1,2,48,3000,H,unchosen,gain,,,NaN,NaN,NaN,0,44,4
48,22695,0,1,2,49,1900,B,unchosen,no_gain,7,Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg,NaN,NaN,NaN,0,44,4
49,22695,0,1,2,50,1200,A,chosen,no_gain,0,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,NaN,NaN,NaN,0,44,4
50,22695,0,1,2,51,4400,J,unchosen,gain,20,Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg,NaN,NaN,NaN,1,44,4
51,22695,0,1,3,52,2800,E,chosen,no_gain,42,Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg,NaN,NaN,NaN,1,38,4
52,22695,0,1,3,53,2600,G,unchosen,no_gain,,,NaN,NaN,NaN,0,38,4
53,22695,0,1,3,54,1300,B,unchosen,no_gain,7,Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg,NaN,NaN,NaN,0,38,4
54,22695,0,1,3,55,2000,I,chosen,no_gain,6,Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg,NaN,NaN,NaN,0,38,4
55,22695,0,1,3,56,1200,F,unchosen,gain,26,Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg,NaN,NaN,NaN,0,38,4
56,22695,0,1,3,57,1800,L,chosen,gain,32,Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,NaN,NaN,NaN,0,38,4
57,22695,0,1,3,58,3000,H,chosen,gain,,,NaN,NaN,NaN,1,38,4
58,22695,0,1,3,59,2000,E,unchosen,no_gain,27,Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg,NaN,NaN,NaN,0,38,4
59,22695,0,1,3,60,1800,K,chosen,no_gain,,,NaN,NaN,NaN,0,38,4
60,22695,0,1,3,61,1600,J,unchosen,gain,20,Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg,NaN,NaN,NaN,0,38,4
61,22695,0,1,3,62,1300,D,unchosen,gain,,,NaN,NaN,NaN,0,38,4
62,22695,0,1,3,63,1400,F,chosen,gain,18,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,NaN,NaN,NaN,0,38,4
63,22695,0,1,3,64,1800,A,chosen,no_gain,0,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,NaN,NaN,NaN,0,38,4
64,22695,0,1,3,65,3200,I,unchosen,no_gain,34,Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg,NaN,NaN,NaN,1,38,4
65,22695,0,1,3,66,2500,G,chosen,no_gain,,,NaN,NaN,NaN,0,38,4
66,22695,0,1,3,67,2700,C,chosen,gain,5,Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg,NaN,NaN,NaN,0,38,4
67,22695,0,1,3,68,1000,C,unchosen,gain,25,Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg,NaN,NaN,NaN,0,38,4
68,22695,0,1,3,69,2300,L,unchosen,gain,16,Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg,NaN,NaN,NaN,0,38,4
69,22695,0,1,3,70,1500,J,chosen,gain,41,Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg,NaN,NaN,NaN,0,38,4
70,22695,0,1,3,71,1700,K,unchosen,no_gain,,,NaN,NaN,NaN,0,38,4
71,22695,0,1,3,72,1100,D,chosen,gain,,,NaN,NaN,NaN,0,38,4
72,22695,0,1,3,73,4400,H,unchosen,gain,,,NaN,NaN,NaN,1,38,4
73,22695,0,1,3,74,1600,A,unchosen,no_gain,43,Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg,NaN,NaN,NaN,0,38,4
74,22695,0,1,3,75,1400,B,chosen,no_gain,14,Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg,NaN,NaN,NaN,0,38,4
75,22695,0,1,4,76,1100,F,chosen,gain,18,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,NaN,NaN,NaN,0,38,4
76,22695,0,1,4,77,2500,B,unchosen,no_gain,7,Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg,NaN,NaN,NaN,0,38,4
77,22695,0,1,4,78,1600,K,chosen,no_gain,,,NaN,NaN,NaN,0,38,4
78,22695,0,1,4,79,1900,H,unchosen,gain,,,NaN,NaN,NaN,0,38,4
79,22695,0,1,4,80,2800,L,unchosen,gain,16,Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg,NaN,NaN,NaN,1,38,4
80,22695,0,1,4,81,2000,G,chosen,no_gain,,,NaN,NaN,NaN,0,38,4
81,22695,0,1,4,82,1200,C,chosen,gain,5,Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg,NaN,NaN,NaN,0,38,4
82,22695,0,1,4,83,1500,A,unchosen,no_gain,43,Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg,NaN,NaN,NaN,0,38,4
83,22695,0,1,4,84,1600,C,unchosen,gain,25,Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg,NaN,NaN,NaN,0,38,4
84,22695,0,1,4,85,2300,H,chosen,gain,,,NaN,NaN,NaN,0,38,4
85,22695,0,1,4,86,4800,D,chosen,gain,,,NaN,NaN,NaN,1,38,4
86,22695,0,1,4,87,2400,E,unchosen,no_gain,27,Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg,NaN,NaN,NaN,0,38,4
87,22695,0,1,4,88,1600,G,unchosen,no_gain,,,NaN,NaN,NaN,0,38,4
88,22695,0,1,4,89,1400,L,chosen,gain,32,Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,NaN,NaN,NaN,0,38,4
89,22695,0,1,4,90,2000,K,unchosen,no_gain,,,NaN,NaN,NaN,0,38,4
90,22695,0,1,4,91,1300,A,chosen,no_gain,0,Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg,NaN,NaN,NaN,0,38,4
91,22695,0,1,4,92,3100,B,chosen,no_gain,14,Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg,NaN,NaN,NaN,1,38,4
92,22695,0,1,4,93,1100,J,unchosen,gain,20,Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg,NaN,NaN,NaN,0,38,4
93,22695,0,1,4,94,1900,I,chosen,no_gain,6,Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg,NaN,NaN,NaN,0,38,4
94,22695,0,1,4,95,1200,F,unchosen,gain,26,Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg,NaN,NaN,NaN,0,38,4
95,22695,0,1,4,96,1700,E,chosen,no_gain,42,Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg,NaN,NaN,NaN,0,38,4
96,22695,0,1,4,97,1200,I,unchosen,no_gain,34,Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg,NaN,NaN,NaN,0,38,4
97,22695,0,1,4,98,2700,J,chosen,gain,41,Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg,NaN,NaN,NaN,0,38,4
98,22695,0,1,4,99,3100,D,unchosen,gain,,,NaN,NaN,NaN,1,38,4
