,PID,practice,run,block,trial,iti,pair_id,choice_type,reward_type,stimulus_id,path,outcome_response,outcome_rt,outcome_acc,confidence_response,confidence_rt,long_iti,simulation,version,no_response
27,34892,0,1,2,28,2900,F,chosen,no_gain,18,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,no_gain,100,1,,,0,34,1,0
28,34892,0,1,2,29,1000,L,unchosen,gain,23,Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg,no_gain,43,0,,,0,34,1,0
29,34892,0,1,2,30,1800,A,chosen,no_gain,1,Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg,NaN,NaN,0,,,0,34,1,1
30,34892,0,1,2,31,1400,J,unchosen,no_gain,43,Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg,NaN,NaN,0,,,0,34,1,1
31,34892,0,1,2,32,1000,C,chosen,no_gain,10,Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg,NaN,NaN,0,,,0,34,1,1
32,34892,0,1,2,33,2200,B,chosen,gain,9,Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg,NaN,NaN,0,,,0,34,1,1
33,34892,0,1,2,34,1200,A,unchosen,no_gain,44,Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg,NaN,NaN,0,,,0,34,1,1
34,34892,0,1,2,35,1200,D,unchosen,gain,19,Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg,no_gain,98,0,,,0,34,1,0
35,34892,0,1,2,36,4500,L,chosen,gain,30,Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg,no_gain,32,0,,,1,34,1,0
36,34892,0,1,2,37,1100,I,unchosen,gain,3,Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg,no_gain,105,0,,,0,34,1,0
37,34892,0,1,2,38,1600,B,unchosen,gain,14,Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg,no_gain,30,0,,,0,34,1,0
38,34892,0,1,2,39,1700,H,chosen,gain,17,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,NaN,NaN,0,,,0,34,1,1
39,34892,0,1,2,40,1800,G,unchosen,gain,11,Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg,gain,50,1,,,0,34,1,0
40,34892,0,1,2,41,1000,F,unchosen,no_gain,25,Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg,NaN,NaN,0,,,0,34,1,1
41,34892,0,1,2,42,2000,K,chosen,no_gain,32,Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,NaN,NaN,0,,,0,34,1,1
42,34892,0,1,2,43,1800,C,unchosen,no_gain,26,Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg,gain,106,0,,,0,34,1,0
43,34892,0,1,2,44,1300,J,chosen,no_gain,15,Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg,gain,25,0,,,0,34,1,0
44,34892,0,1,2,45,1100,I,chosen,gain,35,Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg,NaN,NaN,0,,,0,34,1,1
45,34892,0,1,2,46,4500,H,unchosen,gain,6,Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg,NaN,NaN,0,,,1,34,1,1
46,34892,0,1,2,47,1300,E,chosen,no_gain,45,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,NaN,NaN,0,,,0,34,1,1
47,34892,0,1,2,48,1500,K,unchosen,no_gain,47,Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg,NaN,NaN,0,,,0,34,1,1
48,34892,0,1,2,49,2400,G,chosen,gain,36,Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg,NaN,NaN,0,,,0,34,1,1
49,34892,0,1,2,50,2900,E,unchosen,no_gain,33,Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg,NaN,NaN,0,,,0,34,1,1
50,34892,0,1,2,51,1400,D,chosen,gain,41,Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg,NaN,NaN,0,,,0,34,1,1
51,34892,0,1,3,52,1900,D,chosen,gain,41,Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg,NaN,NaN,0,,,0,10,1,1
52,34892,0,1,3,53,1900,E,unchosen,no_gain,33,Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg,NaN,NaN,0,,,0,10,1,1
53,34892,0,1,3,54,2100,D,unchosen,gain,19,Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg,NaN,NaN,0,,,0,10,1,1
54,34892,0,1,3,55,1000,F,chosen,no_gain,18,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,NaN,NaN,0,,,0,10,1,1
55,34892,0,1,3,56,3200,F,unchosen,no_gain,25,Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg,NaN,NaN,0,,,1,10,1,1
56,34892,0,1,3,57,2400,H,chosen,gain,17,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,NaN,NaN,0,,,0,10,1,1
57,34892,0,1,3,58,1100,I,chosen,gain,35,Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg,NaN,NaN,0,,,0,10,1,1
58,34892,0,1,3,59,1000,I,unchosen,gain,3,Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg,gain,106,1,,,0,10,1,0
59,34892,0,1,3,60,1000,L,chosen,gain,30,Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg,gain,29,1,,,0,10,1,0
60,34892,0,1,3,61,1100,C,unchosen,no_gain,26,Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg,NaN,NaN,0,,,0,10,1,1
61,34892,0,1,3,62,1300,E,chosen,no_gain,45,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,gain,85,0,,,0,10,1,0
62,34892,0,1,3,63,1200,K,unchosen,no_gain,47,Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg,gain,26,0,,,0,10,1,0
63,34892,0,1,3,64,1800,H,unchosen,gain,6,Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg,NaN,NaN,0,,,0,10,1,1
64,34892,0,1,3,65,1900,G,chosen,gain,36,Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg,gain,102,1,,,0,10,1,0
65,34892,0,1,3,66,4200,B,chosen,gain,9,Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg,gain,40,1,,,1,10,1,0
66,34892,0,1,3,67,3000,L,unchosen,gain,23,Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg,NaN,NaN,0,,,0,10,1,1
67,34892,0,1,3,68,1000,J,chosen,no_gain,15,Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg,NaN,NaN,0,,,0,10,1,1
68,34892,0,1,3,69,2100,A,unchosen,no_gain,44,Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg,gain,6,0,,,0,10,1,0
69,34892,0,1,3,70,1000,K,chosen,no_gain,32,Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,NaN,NaN,0,,,0,10,1,1
70,34892,0,1,3,71,3000,C,chosen,no_gain,10,Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg,NaN,NaN,0,,,0,10,1,1
71,34892,0,1,3,72,3400,J,unchosen,no_gain,43,Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg,NaN,NaN,0,,,1,10,1,1
72,34892,0,1,3,73,1800,G,unchosen,gain,11,Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg,NaN,NaN,0,,,0,10,1,1
73,34892,0,1,3,74,1400,A,chosen,no_gain,1,Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg,NaN,NaN,0,,,0,10,1,1
74,34892,0,1,3,75,1300,B,unchosen,gain,14,Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg,NaN,NaN,0,,,0,10,1,1
75,34892,0,1,4,76,2200,K,chosen,no_gain,32,Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,NaN,NaN,0,,,0,10,1,1
76,34892,0,1,4,77,3800,I,unchosen,gain,3,Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg,NaN,NaN,0,,,1,10,1,1
77,34892,0,1,4,78,1200,H,unchosen,gain,6,Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg,gain,71,1,,,0,10,1,0
78,34892,0,1,4,79,3000,J,chosen,no_gain,15,Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg,gain,24,0,,,0,10,1,0
79,34892,0,1,4,80,2100,E,unchosen,no_gain,33,Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg,NaN,NaN,0,,,0,10,1,1
80,34892,0,1,4,81,1300,I,chosen,gain,35,Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg,NaN,NaN,0,,,0,10,1,1
81,34892,0,1,4,82,3200,F,unchosen,no_gain,25,Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg,NaN,NaN,0,,,1,10,1,1
82,34892,0,1,4,83,1100,L,chosen,gain,30,Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg,gain,4,1,,,0,10,1,0
83,34892,0,1,4,84,1400,G,chosen,gain,36,Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg,NaN,NaN,0,,,0,10,1,1
84,34892,0,1,4,85,1200,C,unchosen,no_gain,26,Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg,NaN,NaN,0,,,0,10,1,1
85,34892,0,1,4,86,2300,L,unchosen,gain,23,Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg,NaN,NaN,0,,,0,10,1,1
86,34892,0,1,4,87,3100,C,chosen,no_gain,10,Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg,NaN,NaN,0,,,1,10,1,1
87,34892,0,1,4,88,1200,K,unchosen,no_gain,47,Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg,NaN,NaN,0,,,0,10,1,1
88,34892,0,1,4,89,1100,F,chosen,no_gain,18,Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg,gain,44,0,,,0,10,1,0
89,34892,0,1,4,90,1500,E,chosen,no_gain,45,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,NaN,NaN,0,,,0,10,1,1
90,34892,0,1,4,91,2900,B,unchosen,gain,14,Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg,gain,2,1,,,0,10,1,0
91,34892,0,1,4,92,1500,B,chosen,gain,9,Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg,NaN,NaN,0,,,0,10,1,1
92,34892,0,1,4,93,4200,G,unchosen,gain,11,Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg,NaN,NaN,0,,,1,10,1,1
93,34892,0,1,4,94,1600,A,unchosen,no_gain,44,Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg,NaN,NaN,0,,,0,10,1,1
94,34892,0,1,4,95,1000,A,chosen,no_gain,1,Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg,NaN,NaN,0,,,0,10,1,1
95,34892,0,1,4,96,1800,J,unchosen,no_gain,43,Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg,NaN,NaN,0,,,0,10,1,1
96,34892,0,1,4,97,2000,D,chosen,gain,41,Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg,NaN,NaN,0,,,0,10,1,1
97,34892,0,1,4,98,1400,D,unchosen,gain,19,Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg,NaN,NaN,0,,,0,10,1,1
98,34892,0,1,4,99,4800,H,chosen,gain,17,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,NaN,NaN,0,,,1,10,1,1
