,PID,practice,run,block,trial,pair_type,old_pair,chosen_left,pair_id,chosen_id,iti,left_stimulus,right_stimulus,left_path,right_path,pair_response,pair_acc,pair_rt,long_iti,simulation,version,left_category,right_category,pairs_rt,old_response,no_response
87,34892,0,1,4,88,recombined,0,1,,B,1200,9,26,Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg,Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg,NaN,1,NaN,0,31,1,outdoor_scenes,body_parts,1,0,0
88,34892,0,1,4,89,intact,1,1,K,K,1200,32,47,Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg,Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg,NaN,0,NaN,0,31,1,body_parts,objects,,NaN,1
89,34892,0,1,4,90,intact,1,1,A,A,2200,1,44,Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg,Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg,NaN,0,NaN,0,31,1,outdoor_scenes,objects,,NaN,1
90,34892,0,1,4,91,recombined,0,1,,H,1900,17,43,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg,NaN,0,NaN,0,31,1,faces,objects,,NaN,1
91,34892,0,1,4,92,recombined,0,1,,E,2900,45,23,Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg,Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg,NaN,0,NaN,1,31,1,objects,faces,,NaN,1
92,34892,0,1,4,93,intact,1,1,H,H,1200,17,6,Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg,NaN,0,NaN,0,31,1,faces,outdoor_scenes,0,0,0
93,34892,0,1,4,94,intact,1,1,J,J,1600,15,43,Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg,Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg,NaN,0,NaN,0,31,1,faces,objects,,NaN,1
94,34892,0,1,4,95,recombined,0,0,,A,1600,25,1,Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg,NaN,0,NaN,0,31,1,body_parts,outdoor_scenes,,NaN,1
95,34892,0,1,4,96,recombined,0,1,,G,1100,36,19,Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg,Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg,NaN,1,NaN,0,31,1,objects,faces,0,0,0
96,34892,0,1,4,97,intact,1,1,L,L,1200,30,23,Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg,Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg,NaN,0,NaN,0,31,1,body_parts,faces,101,0,0
97,34892,0,1,4,98,recombined,0,1,,D,1500,41,14,Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg,Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg,NaN,1,NaN,0,31,1,objects,faces,26,0,0
98,34892,0,1,4,99,intact,1,1,I,I,3400,35,3,Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg,Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg,NaN,0,NaN,1,31,1,body_parts,outdoor_scenes,,NaN,1
